time_step, rms_u, rms_v, rms_w, rms_p
365, 3.25507E-01, 4.84243E-01, 6.09841E-01, 2.07275E-01
366, 3.24483E-01, 4.85205E-01, 6.09395E-01, 2.07223E-01
367, 3.23467E-01, 4.86176E-01, 6.08940E-01, 2.07193E-01
368, 3.22459E-01, 4.87156E-01, 6.08475E-01, 2.07184E-01
369, 3.21459E-01, 4.88144E-01, 6.08000E-01, 2.07197E-01
370, 3.20468E-01, 4.89140E-01, 6.07515E-01, 2.07231E-01
371, 3.19486E-01, 4.90144E-01, 6.07020E-01, 2.07287E-01
372, 3.18514E-01, 4.91155E-01, 6.06516E-01, 2.07365E-01
373, 3.17551E-01, 4.92172E-01, 6.06001E-01, 2.07463E-01
374, 3.16599E-01, 4.93197E-01, 6.05477E-01, 2.07582E-01
375, 3.15656E-01, 4.94227E-01, 6.04943E-01, 2.07721E-01
376, 3.14725E-01, 4.95263E-01, 6.04400E-01, 2.07880E-01
377, 3.13804E-01, 4.96304E-01, 6.03848E-01, 2.08057E-01
378, 3.12894E-01, 4.97350E-01, 6.03286E-01, 2.08253E-01
379, 3.11996E-01, 4.98401E-01, 6.02716E-01, 2.08466E-01
380, 3.11110E-01, 4.99455E-01, 6.02137E-01, 2.08696E-01
381, 3.10235E-01, 5.00513E-01, 6.01549E-01, 2.08941E-01
382, 3.09372E-01, 5.01574E-01, 6.00953E-01, 2.09201E-01
383, 3.08522E-01, 5.02637E-01, 6.00349E-01, 2.09476E-01
384, 3.07685E-01, 5.03703E-01, 5.99737E-01, 2.09762E-01
385, 3.06860E-01, 5.04771E-01, 5.99118E-01, 2.10061E-01
386, 3.06048E-01, 5.05841E-01, 5.98492E-01, 2.10371E-01
387, 3.05249E-01, 5.06911E-01, 5.97858E-01, 2.10691E-01
388, 3.04463E-01, 5.07982E-01, 5.97219E-01, 2.11020E-01
389, 3.03690E-01, 5.09053E-01, 5.96573E-01, 2.11357E-01
390, 3.02931E-01, 5.10124E-01, 5.95922E-01, 2.11702E-01
391, 3.02185E-01, 5.11194E-01, 5.95265E-01, 2.12053E-01
392, 3.01453E-01, 5.12263E-01, 5.94603E-01, 2.12411E-01
393, 3.00734E-01, 5.13330E-01, 5.93937E-01, 2.12773E-01
394, 3.00029E-01, 5.14396E-01, 5.93266E-01, 2.13140E-01
395, 2.99338E-01, 5.15459E-01, 5.92592E-01, 2.13511E-01
396, 2.98661E-01, 5.16520E-01, 5.91914E-01, 2.13885E-01
397, 2.97997E-01, 5.17577E-01, 5.91233E-01, 2.14262E-01
398, 2.97347E-01, 5.18631E-01, 5.90550E-01, 2.14641E-01
399, 2.96712E-01, 5.19681E-01, 5.89864E-01, 2.15022E-01
400, 2.96090E-01, 5.20727E-01, 5.89177E-01, 2.15405E-01
401, 2.95482E-01, 5.21767E-01, 5.88488E-01, 2.15788E-01
402, 2.94888E-01, 5.22803E-01, 5.87799E-01, 2.16172E-01
403, 2.94308E-01, 5.23834E-01, 5.87109E-01, 2.16557E-01
404, 2.93742E-01, 5.24858E-01, 5.86419E-01, 2.16942E-01
405, 2.93190E-01, 5.25877E-01, 5.85729E-01, 2.17326E-01
406, 2.92652E-01, 5.26889E-01, 5.85040E-01, 2.17710E-01
407, 2.92128E-01, 5.27894E-01, 5.84352E-01, 2.18094E-01
408, 2.91618E-01, 5.28892E-01, 5.83666E-01, 2.18476E-01
409, 2.91122E-01, 5.29882E-01, 5.82982E-01, 2.18858E-01
410, 2.90640E-01, 5.30864E-01, 5.82300E-01, 2.19238E-01
411, 2.90172E-01, 5.31839E-01, 5.81621E-01, 2.19618E-01
412, 2.89718E-01, 5.32804E-01, 5.80946E-01, 2.19995E-01
413, 2.89277E-01, 5.33762E-01, 5.80274E-01, 2.20372E-01
414, 2.88851E-01, 5.34710E-01, 5.79605E-01, 2.20747E-01
415, 2.88438E-01, 5.35648E-01, 5.78942E-01, 2.21120E-01
416, 2.88040E-01, 5.36577E-01, 5.78283E-01, 2.21491E-01
417, 2.87655E-01, 5.37497E-01, 5.77629E-01, 2.21861E-01
418, 2.87284E-01, 5.38406E-01, 5.76980E-01, 2.22229E-01
419, 2.86926E-01, 5.39304E-01, 5.76338E-01, 2.22595E-01
420, 2.86583E-01, 5.40193E-01, 5.75701E-01, 2.22960E-01
421, 2.86253E-01, 5.41070E-01, 5.75071E-01, 2.23323E-01
422, 2.85938E-01, 5.41937E-01, 5.74447E-01, 2.23684E-01
423, 2.85636E-01, 5.42792E-01, 5.73831E-01, 2.24043E-01
424, 2.85348E-01, 5.43636E-01, 5.73222E-01, 2.24401E-01
425, 2.85074E-01, 5.44468E-01, 5.72621E-01, 2.24757E-01
426, 2.84813E-01, 5.45289E-01, 5.72027E-01, 2.25112E-01
427, 2.84567E-01, 5.46097E-01, 5.71442E-01, 2.25465E-01
428, 2.84335E-01, 5.46894E-01, 5.70865E-01, 2.25816E-01
429, 2.84117E-01, 5.47678E-01, 5.70297E-01, 2.26166E-01
430, 2.83913E-01, 5.48451E-01, 5.69737E-01, 2.26515E-01
431, 2.83723E-01, 5.49210E-01, 5.69187E-01, 2.26862E-01
432, 2.83548E-01, 5.49958E-01, 5.68647E-01, 2.27208E-01
433, 2.83387E-01, 5.50692E-01, 5.68115E-01, 2.27552E-01
434, 2.83240E-01, 5.51414E-01, 5.67594E-01, 2.27896E-01
435, 2.83107E-01, 5.52123E-01, 5.67083E-01, 2.28237E-01
436, 2.82989E-01, 5.52819E-01, 5.66581E-01, 2.28577E-01
437, 2.82886E-01, 5.53502E-01, 5.66091E-01, 2.28916E-01
438, 2.82797E-01, 5.54172E-01, 5.65611E-01, 2.29254E-01
439, 2.82722E-01, 5.54829E-01, 5.65141E-01, 2.29589E-01
440, 2.82662E-01, 5.55472E-01, 5.64683E-01, 2.29924E-01
441, 2.82617E-01, 5.56102E-01, 5.64235E-01, 2.30256E-01
442, 2.82586E-01, 5.56719E-01, 5.63799E-01, 2.30587E-01
443, 2.82569E-01, 5.57322E-01, 5.63374E-01, 2.30916E-01
444, 2.82567E-01, 5.57912E-01, 5.62961E-01, 2.31243E-01
445, 2.82579E-01, 5.58488E-01, 5.62560E-01, 2.31567E-01
446, 2.82606E-01, 5.59051E-01, 5.62170E-01, 2.31890E-01
447, 2.82646E-01, 5.59599E-01, 5.61792E-01, 2.32210E-01
448, 2.82701E-01, 5.60134E-01, 5.61426E-01, 2.32528E-01
449, 2.82770E-01, 5.60655E-01, 5.61072E-01, 2.32843E-01
450, 2.82852E-01, 5.61162E-01, 5.60730E-01, 2.33155E-01
451, 2.82949E-01, 5.61655E-01, 5.60401E-01, 2.33465E-01
452, 2.83059E-01, 5.62134E-01, 5.60083E-01, 2.33771E-01
453, 2.83183E-01, 5.62599E-01, 5.59778E-01, 2.34074E-01
454, 2.83320E-01, 5.63049E-01, 5.59486E-01, 2.34374E-01
455, 2.83471E-01, 5.63485E-01, 5.59205E-01, 2.34671E-01
456, 2.83635E-01, 5.63907E-01, 5.58937E-01, 2.34963E-01
457, 2.83811E-01, 5.64314E-01, 5.58682E-01, 2.35252E-01
458, 2.84001E-01, 5.64707E-01, 5.58438E-01, 2.35537E-01
459, 2.84203E-01, 5.65085E-01, 5.58207E-01, 2.35817E-01
460, 2.84417E-01, 5.65449E-01, 5.57988E-01, 2.36094E-01
461, 2.84644E-01, 5.65798E-01, 5.57782E-01, 2.36366E-01
462, 2.84883E-01, 5.66133E-01, 5.57587E-01, 2.36633E-01
463, 2.85133E-01, 5.66452E-01, 5.57405E-01, 2.36896E-01
464, 2.85395E-01, 5.66757E-01, 5.57234E-01, 2.37153E-01
465, 2.85668E-01, 5.67047E-01, 5.57076E-01, 2.37406E-01
466, 2.85952E-01, 5.67323E-01, 5.56930E-01, 2.37654E-01
467, 2.86247E-01, 5.67583E-01, 5.56795E-01, 2.37896E-01
468, 2.86553E-01, 5.67829E-01, 5.56672E-01, 2.38134E-01
469, 2.86869E-01, 5.68060E-01, 5.56561E-01, 2.38365E-01
470, 2.87195E-01, 5.68276E-01, 5.56461E-01, 2.38591E-01
471, 2.87531E-01, 5.68477E-01, 5.56373E-01, 2.38812E-01
472, 2.87877E-01, 5.68663E-01, 5.56296E-01, 2.39027E-01
473, 2.88232E-01, 5.68835E-01, 5.56230E-01, 2.39236E-01
474, 2.88596E-01, 5.68992E-01, 5.56175E-01, 2.39439E-01
475, 2.88970E-01, 5.69134E-01, 5.56132E-01, 2.39636E-01
476, 2.89352E-01, 5.69262E-01, 5.56099E-01, 2.39828E-01
477, 2.89743E-01, 5.69375E-01, 5.56077E-01, 2.40013E-01
478, 2.90143E-01, 5.69474E-01, 5.56066E-01, 2.40192E-01
479, 2.90551E-01, 5.69558E-01, 5.56065E-01, 2.40366E-01
480, 2.90968E-01, 5.69627E-01, 5.56075E-01, 2.40533E-01
481, 2.91394E-01, 5.69682E-01, 5.56095E-01, 2.40695E-01
482, 2.91827E-01, 5.69723E-01, 5.56125E-01, 2.40850E-01
483, 2.92269E-01, 5.69749E-01, 5.56165E-01, 2.41000E-01
484, 2.92719E-01, 5.69762E-01, 5.56215E-01, 2.41143E-01
485, 2.93176E-01, 5.69760E-01, 5.56275E-01, 2.41281E-01
486, 2.93642E-01, 5.69743E-01, 5.56344E-01, 2.41413E-01
487, 2.94116E-01, 5.69713E-01, 5.56423E-01, 2.41540E-01
488, 2.94598E-01, 5.69669E-01, 5.56511E-01, 2.41661E-01
489, 2.95088E-01, 5.69611E-01, 5.56608E-01, 2.41777E-01
490, 2.95586E-01, 5.69538E-01, 5.56715E-01, 2.41887E-01
491, 2.96092E-01, 5.69452E-01, 5.56830E-01, 2.41992E-01
492, 2.96606E-01, 5.69353E-01, 5.56954E-01, 2.42092E-01
493, 2.97127E-01, 5.69239E-01, 5.57086E-01, 2.42188E-01
494, 2.97657E-01, 5.69112E-01, 5.57227E-01, 2.42278E-01
495, 2.98193E-01, 5.68971E-01, 5.57376E-01, 2.42364E-01
496, 2.98738E-01, 5.68817E-01, 5.57533E-01, 2.42445E-01
497, 2.99290E-01, 5.68650E-01, 5.57697E-01, 2.42522E-01
498, 2.99850E-01, 5.68469E-01, 5.57869E-01, 2.42595E-01
499, 3.00417E-01, 5.68275E-01, 5.58049E-01, 2.42664E-01
500, 3.00991E-01, 5.68067E-01, 5.58236E-01, 2.42729E-01
