time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_star, rel_err_v_star, rel_err_w_star, rel_err_dp
79, 3.30004E-04, 1.75643E-04, 1.52559E-04, 3.93382E-04, 6.16895E-06, 8.08567E-06, 4.95064E-06, 8.38653E-05
80, 3.30493E-04, 1.76431E-04, 1.53690E-04, 3.95777E-04, 6.17079E-06, 8.07904E-06, 4.94515E-06, 8.37741E-05
81, 3.30919E-04, 1.77201E-04, 1.54762E-04, 3.97704E-04, 6.17241E-06, 8.07218E-06, 4.93968E-06, 8.35185E-05
82, 3.31281E-04, 1.77953E-04, 1.55774E-04, 4.01178E-04, 6.17410E-06, 8.06489E-06, 4.93418E-06, 8.30971E-05
83, 3.31581E-04, 1.78688E-04, 1.56725E-04, 4.04154E-04, 6.17585E-06, 8.05765E-06, 4.92881E-06, 8.25089E-05
84, 3.31818E-04, 1.79406E-04, 1.57614E-04, 4.06622E-04, 6.17770E-06, 8.05040E-06, 4.92343E-06, 8.17542E-05
85, 3.31993E-04, 1.80106E-04, 1.58440E-04, 4.08571E-04, 6.17949E-06, 8.04312E-06, 4.91798E-06, 8.08333E-05
86, 3.32106E-04, 1.80788E-04, 1.59203E-04, 4.09990E-04, 6.18124E-06, 8.03600E-06, 4.91254E-06, 7.97468E-05
87, 3.32158E-04, 1.81453E-04, 1.59901E-04, 4.10869E-04, 6.18303E-06, 8.02891E-06, 4.90716E-06, 7.84960E-05
88, 3.32149E-04, 1.82100E-04, 1.60534E-04, 4.11200E-04, 6.18464E-06, 8.02202E-06, 4.90199E-06, 7.70828E-05
89, 3.32079E-04, 1.82731E-04, 1.61102E-04, 4.12307E-04, 6.18623E-06, 8.01519E-06, 4.89695E-06, 7.55093E-05
90, 3.31950E-04, 1.83343E-04, 1.61603E-04, 4.13627E-04, 6.18792E-06, 8.00876E-06, 4.89197E-06, 7.37780E-05
91, 3.31761E-04, 1.83939E-04, 1.62201E-04, 4.14391E-04, 6.18977E-06, 8.00251E-06, 4.88702E-06, 7.18935E-05
92, 3.31514E-04, 1.84516E-04, 1.63433E-04, 4.14590E-04, 6.19159E-06, 7.99683E-06, 4.88213E-06, 6.98590E-05
93, 3.31208E-04, 1.85077E-04, 1.64617E-04, 4.14217E-04, 6.19305E-06, 7.99144E-06, 4.87722E-06, 6.76796E-05
94, 3.30844E-04, 1.85621E-04, 1.65749E-04, 4.13265E-04, 6.19447E-06, 7.98659E-06, 4.87235E-06, 6.53627E-05
95, 3.30422E-04, 1.86147E-04, 1.66831E-04, 4.11726E-04, 6.19551E-06, 7.98221E-06, 4.86754E-06, 6.29179E-05
96, 3.29944E-04, 1.86656E-04, 1.67860E-04, 4.10200E-04, 6.19657E-06, 7.97797E-06, 4.86297E-06, 6.03512E-05
97, 3.29410E-04, 1.87147E-04, 1.68836E-04, 4.09512E-04, 6.19783E-06, 7.97392E-06, 4.85854E-06, 5.76688E-05
98, 3.28820E-04, 1.87622E-04, 1.69757E-04, 4.08236E-04, 6.19903E-06, 7.97071E-06, 4.85418E-06, 5.48834E-05
99, 3.28272E-04, 1.88080E-04, 1.70623E-04, 4.06366E-04, 6.20011E-06, 7.96826E-06, 4.84985E-06, 5.20046E-05
100, 3.28200E-04, 1.88520E-04, 1.71433E-04, 4.03895E-04, 6.20135E-06, 7.96636E-06, 4.84546E-06, 4.90499E-05
101, 3.28069E-04, 1.88943E-04, 1.72186E-04, 4.00820E-04, 6.20279E-06, 7.96481E-06, 4.84118E-06, 4.60440E-05
102, 3.27880E-04, 1.89350E-04, 1.72882E-04, 3.97136E-04, 6.20443E-06, 7.96372E-06, 4.83706E-06, 4.30193E-05
103, 3.27633E-04, 1.89739E-04, 1.73520E-04, 3.93036E-04, 6.20614E-06, 7.96342E-06, 4.83303E-06, 3.99965E-05
104, 3.27329E-04, 1.90112E-04, 1.74098E-04, 3.90079E-04, 6.20782E-06, 7.96374E-06, 4.82904E-06, 3.70144E-05
105, 3.26968E-04, 1.90468E-04, 1.74617E-04, 3.87377E-04, 6.20961E-06, 7.96465E-06, 4.82505E-06, 3.41068E-05
106, 3.26550E-04, 1.90806E-04, 1.75076E-04, 3.84063E-04, 6.21159E-06, 7.96590E-06, 4.82103E-06, 3.13246E-05
107, 3.26075E-04, 1.91129E-04, 1.75475E-04, 3.80132E-04, 6.21374E-06, 7.96790E-06, 4.81703E-06, 2.87271E-05
108, 3.25546E-04, 1.91434E-04, 1.75813E-04, 3.75583E-04, 6.21588E-06, 7.97044E-06, 4.81308E-06, 2.64245E-05
109, 3.24961E-04, 1.91723E-04, 1.76089E-04, 3.70414E-04, 6.21802E-06, 7.97421E-06, 4.80924E-06, 2.45377E-05
110, 3.24321E-04, 1.91995E-04, 1.76304E-04, 3.64697E-04, 6.22022E-06, 7.97903E-06, 4.80548E-06, 2.30774E-05
111, 3.23628E-04, 1.92250E-04, 1.76457E-04, 3.59827E-04, 6.22256E-06, 7.98462E-06, 4.80168E-06, 2.20715E-05
112, 3.22881E-04, 1.92489E-04, 1.76549E-04, 3.54342E-04, 6.22497E-06, 7.99091E-06, 4.79793E-06, 2.15621E-05
113, 3.22081E-04, 1.92712E-04, 1.76578E-04, 3.48241E-04, 6.22730E-06, 7.99778E-06, 4.79433E-06, 2.16023E-05
114, 3.21229E-04, 1.92918E-04, 1.76545E-04, 3.41527E-04, 6.22976E-06, 8.00519E-06, 4.79085E-06, 2.22743E-05
115, 3.20325E-04, 1.93108E-04, 1.76450E-04, 3.34473E-04, 6.23229E-06, 8.01323E-06, 4.78753E-06, 2.37497E-05
116, 3.19369E-04, 1.93281E-04, 1.76294E-04, 3.27616E-04, 6.23501E-06, 8.02179E-06, 4.78426E-06, 2.60392E-05
117, 3.18364E-04, 1.93439E-04, 1.76075E-04, 3.20152E-04, 6.23767E-06, 8.03062E-06, 4.78096E-06, 2.88884E-05
118, 3.17308E-04, 1.93580E-04, 1.75796E-04, 3.12086E-04, 6.24061E-06, 8.03965E-06, 4.77769E-06, 3.21290E-05
119, 3.16203E-04, 1.93843E-04, 1.75455E-04, 3.03423E-04, 6.24355E-06, 8.04909E-06, 4.77447E-06, 3.56015E-05
120, 3.15049E-04, 1.94135E-04, 1.75346E-04, 2.94167E-04, 6.24636E-06, 8.05914E-06, 4.77139E-06, 3.92226E-05
121, 3.13848E-04, 1.94408E-04, 1.75198E-04, 2.84328E-04, 6.24936E-06, 8.06956E-06, 4.76840E-06, 4.29458E-05
122, 3.12598E-04, 1.94661E-04, 1.74993E-04, 2.73913E-04, 6.25263E-06, 8.08027E-06, 4.76562E-06, 4.67348E-05
123, 3.12603E-04, 1.94895E-04, 1.74731E-04, 2.62933E-04, 6.25602E-06, 8.09122E-06, 4.76311E-06, 5.05637E-05
124, 3.12674E-04, 1.95110E-04, 1.74413E-04, 2.51399E-04, 6.25942E-06, 8.10234E-06, 4.76059E-06, 5.44185E-05
125, 3.12699E-04, 1.95306E-04, 1.74038E-04, 2.39324E-04, 6.26310E-06, 8.11384E-06, 4.75817E-06, 5.82772E-05
126, 3.12677E-04, 1.95483E-04, 1.73776E-04, 2.26722E-04, 6.26695E-06, 8.12584E-06, 4.75600E-06, 6.21319E-05
127, 3.12608E-04, 1.95641E-04, 1.73887E-04, 2.23149E-04, 6.27084E-06, 8.13786E-06, 4.75398E-06, 6.59687E-05
128, 3.12493E-04, 1.95780E-04, 1.73948E-04, 2.30328E-04, 6.27470E-06, 8.14983E-06, 4.75221E-06, 6.97732E-05
129, 3.12333E-04, 1.95901E-04, 1.73959E-04, 2.37418E-04, 6.27848E-06, 8.16161E-06, 4.75058E-06, 7.35369E-05
130, 3.12127E-04, 1.96003E-04, 1.73919E-04, 2.44712E-04, 6.28254E-06, 8.17325E-06, 4.74896E-06, 7.72521E-05
131, 3.11875E-04, 1.96087E-04, 1.73829E-04, 2.51688E-04, 6.28670E-06, 8.18465E-06, 4.74741E-06, 8.09115E-05
132, 3.11579E-04, 1.96152E-04, 1.73688E-04, 2.58770E-04, 6.29106E-06, 8.19603E-06, 4.74592E-06, 8.45099E-05
133, 3.11239E-04, 1.96199E-04, 1.73496E-04, 2.66289E-04, 6.29576E-06, 8.20720E-06, 4.74449E-06, 8.80427E-05
134, 3.10854E-04, 1.96227E-04, 1.73254E-04, 2.73454E-04, 6.30081E-06, 8.21845E-06, 4.74314E-06, 9.14970E-05
135, 3.10426E-04, 1.96238E-04, 1.72962E-04, 2.80487E-04, 6.30591E-06, 8.22995E-06, 4.74187E-06, 9.48567E-05
136, 3.09954E-04, 1.96230E-04, 1.72620E-04, 2.87674E-04, 6.31113E-06, 8.24151E-06, 4.74072E-06, 9.81139E-05
137, 3.09440E-04, 1.96205E-04, 1.72229E-04, 2.94468E-04, 6.31665E-06, 8.25283E-06, 4.73967E-06, 1.01258E-04
138, 3.08883E-04, 1.96162E-04, 1.71787E-04, 3.01058E-04, 6.32239E-06, 8.26399E-06, 4.73869E-06, 1.04283E-04
139, 3.08284E-04, 1.96101E-04, 1.71297E-04, 3.08317E-04, 6.32849E-06, 8.27522E-06, 4.73789E-06, 1.07179E-04
140, 3.07643E-04, 1.96023E-04, 1.70758E-04, 3.15148E-04, 6.33496E-06, 8.28649E-06, 4.73722E-06, 1.09944E-04
141, 3.06961E-04, 1.95927E-04, 1.70171E-04, 3.22035E-04, 6.34171E-06, 8.29755E-06, 4.73669E-06, 1.12571E-04
142, 3.06238E-04, 1.95814E-04, 1.69536E-04, 3.28818E-04, 6.34886E-06, 8.30844E-06, 4.73636E-06, 1.15051E-04
143, 3.05475E-04, 1.95684E-04, 1.68854E-04, 3.35136E-04, 6.35616E-06, 8.31912E-06, 4.73619E-06, 1.17375E-04
144, 3.04672E-04, 1.95537E-04, 1.68125E-04, 3.41336E-04, 6.36367E-06, 8.32980E-06, 4.73603E-06, 1.19540E-04
145, 3.03830E-04, 1.95372E-04, 1.67350E-04, 3.48010E-04, 6.37130E-06, 8.34016E-06, 4.73590E-06, 1.21542E-04
146, 3.02949E-04, 1.95192E-04, 1.66589E-04, 3.54660E-04, 6.37951E-06, 8.35003E-06, 4.73591E-06, 1.23378E-04
147, 3.02029E-04, 1.94994E-04, 1.66000E-04, 3.61256E-04, 6.38813E-06, 8.35968E-06, 4.73601E-06, 1.25045E-04
148, 3.01072E-04, 1.94780E-04, 1.65369E-04, 3.67333E-04, 6.39718E-06, 8.36904E-06, 4.73619E-06, 1.26540E-04
149, 3.00078E-04, 1.94550E-04, 1.64696E-04, 3.72880E-04, 6.40644E-06, 8.37823E-06, 4.73642E-06, 1.27862E-04
150, 2.99047E-04, 1.94303E-04, 1.63981E-04, 3.78782E-04, 6.41583E-06, 8.38743E-06, 4.73694E-06, 1.29009E-04
151, 2.97979E-04, 1.94041E-04, 1.63226E-04, 3.85571E-04, 6.42562E-06, 8.39635E-06, 4.73757E-06, 1.29980E-04
152, 2.96876E-04, 1.93762E-04, 1.62431E-04, 3.91795E-04, 6.43593E-06, 8.40489E-06, 4.73815E-06, 1.30773E-04
153, 2.95738E-04, 1.93468E-04, 1.61596E-04, 3.97447E-04, 6.44662E-06, 8.41321E-06, 4.73870E-06, 1.31388E-04
154, 2.95003E-04, 1.93158E-04, 1.60723E-04, 4.02519E-04, 6.45770E-06, 8.42119E-06, 4.73926E-06, 1.31825E-04
155, 2.94420E-04, 1.92833E-04, 1.59812E-04, 4.08493E-04, 6.46911E-06, 8.42878E-06, 4.74008E-06, 1.32084E-04
156, 2.93799E-04, 1.92493E-04, 1.58863E-04, 4.14754E-04, 6.48124E-06, 8.43606E-06, 4.74101E-06, 1.32166E-04
157, 2.93140E-04, 1.92138E-04, 1.57879E-04, 4.20402E-04, 6.49403E-06, 8.44324E-06, 4.74205E-06, 1.32073E-04
158, 2.92444E-04, 1.91888E-04, 1.56859E-04, 4.25433E-04, 6.50744E-06, 8.45058E-06, 4.74313E-06, 1.31805E-04
159, 2.91711E-04, 1.91724E-04, 1.55805E-04, 4.30289E-04, 6.52156E-06, 8.45783E-06, 4.74415E-06, 1.31364E-04
160, 2.90942E-04, 1.91537E-04, 1.54718E-04, 4.36438E-04, 6.53628E-06, 8.46518E-06, 4.74518E-06, 1.30753E-04
161, 2.90136E-04, 1.91429E-04, 1.53598E-04, 4.41942E-04, 6.55165E-06, 8.47216E-06, 4.74655E-06, 1.29974E-04
162, 2.89294E-04, 1.91613E-04, 1.52447E-04, 4.46793E-04, 6.56758E-06, 8.47882E-06, 4.74806E-06, 1.29030E-04
163, 2.88417E-04, 1.91773E-04, 1.51266E-04, 4.50988E-04, 6.58424E-06, 8.48536E-06, 4.74970E-06, 1.27923E-04
164, 2.87505E-04, 1.91907E-04, 1.50056E-04, 4.56723E-04, 6.60130E-06, 8.49170E-06, 4.75148E-06, 1.26659E-04
165, 2.86558E-04, 1.92018E-04, 1.48817E-04, 4.61894E-04, 6.61893E-06, 8.49770E-06, 4.75348E-06, 1.25239E-04
166, 2.85578E-04, 1.92104E-04, 1.47923E-04, 4.66383E-04, 6.63692E-06, 8.50361E-06, 4.75550E-06, 1.23669E-04
167, 2.84563E-04, 1.92166E-04, 1.47157E-04, 4.70187E-04, 6.65510E-06, 8.50951E-06, 4.75767E-06, 1.21953E-04
168, 2.83515E-04, 1.92203E-04, 1.46360E-04, 4.74932E-04, 6.67365E-06, 8.51513E-06, 4.75996E-06, 1.20095E-04
169, 2.82435E-04, 1.92216E-04, 1.45534E-04, 4.79527E-04, 6.69266E-06, 8.52072E-06, 4.76249E-06, 1.18100E-04
170, 2.81322E-04, 1.92205E-04, 1.44678E-04, 4.83415E-04, 6.71221E-06, 8.52637E-06, 4.76520E-06, 1.15972E-04
171, 2.80177E-04, 1.92169E-04, 1.43794E-04, 4.86594E-04, 6.73201E-06, 8.53211E-06, 4.76787E-06, 1.13718E-04
172, 2.79001E-04, 1.92110E-04, 1.43645E-04, 4.89708E-04, 6.75205E-06, 8.53807E-06, 4.77056E-06, 1.11342E-04
173, 2.77793E-04, 1.92027E-04, 1.44358E-04, 4.93416E-04, 6.77239E-06, 8.54403E-06, 4.77318E-06, 1.08849E-04
174, 2.76556E-04, 1.91919E-04, 1.45029E-04, 4.96399E-04, 6.79301E-06, 8.55003E-06, 4.77594E-06, 1.06245E-04
175, 2.75288E-04, 1.91788E-04, 1.45656E-04, 4.98655E-04, 6.81398E-06, 8.55611E-06, 4.77889E-06, 1.03536E-04
176, 2.73991E-04, 1.91633E-04, 1.46239E-04, 5.00185E-04, 6.83528E-06, 8.56227E-06, 4.78207E-06, 1.00726E-04
177, 2.72664E-04, 1.91455E-04, 1.46775E-04, 5.01578E-04, 6.85676E-06, 8.56847E-06, 4.78528E-06, 9.78229E-05
178, 2.71310E-04, 1.91253E-04, 1.47264E-04, 5.03289E-04, 6.87848E-06, 8.57509E-06, 4.78873E-06, 9.48307E-05
179, 2.69927E-04, 1.91027E-04, 1.47705E-04, 5.04365E-04, 6.90024E-06, 8.58197E-06, 4.79229E-06, 9.17556E-05
180, 2.68517E-04, 1.90778E-04, 1.48096E-04, 5.05194E-04, 6.92235E-06, 8.58902E-06, 4.79589E-06, 8.86044E-05
181, 2.67079E-04, 1.90507E-04, 1.48437E-04, 5.05410E-04, 6.94473E-06, 8.59605E-06, 4.79952E-06, 8.53825E-05
182, 2.65616E-04, 1.90212E-04, 1.48728E-04, 5.05464E-04, 6.96740E-06, 8.60326E-06, 4.80333E-06, 8.20951E-05
183, 2.64126E-04, 1.89894E-04, 1.48965E-04, 5.04768E-04, 6.99025E-06, 8.61090E-06, 4.80714E-06, 7.87479E-05
184, 2.62611E-04, 1.89554E-04, 1.49150E-04, 5.03328E-04, 7.01305E-06, 8.61864E-06, 4.81088E-06, 7.53465E-05
185, 2.61071E-04, 1.89191E-04, 1.49280E-04, 5.01148E-04, 7.03586E-06, 8.62655E-06, 4.81459E-06, 7.18973E-05
186, 2.59507E-04, 1.88805E-04, 1.49356E-04, 4.98236E-04, 7.05879E-06, 8.63429E-06, 4.81830E-06, 6.84078E-05
