time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
1, 4.73991E-03, 1.34378E-03, 1.35337E-03, 8.95053E-02, 9.88380E-05, 6.82099E-05, 4.09468E-05, 2.08449E-02
2, 1.59795E-02, 3.08717E-03, 4.16948E-03, 1.62509E-01, 2.87294E-04, 1.99307E-04, 1.22400E-04, 3.83618E-02
3, 1.18132E-02, 2.89596E-03, 4.67845E-03, 5.27470E-02, 2.56131E-04, 1.78571E-04, 1.10259E-04, 1.25842E-02
4, 1.04691E-02, 2.18438E-03, 2.97201E-03, 3.00006E-02, 2.09526E-04, 1.50092E-04, 9.22032E-05, 7.24207E-03
5, 8.63460E-03, 1.93743E-03, 3.66808E-03, 1.69858E-02, 2.07746E-04, 1.58691E-04, 9.59027E-05, 4.15362E-03
6, 9.46996E-03, 1.88848E-03, 3.43454E-03, 2.41652E-02, 2.13241E-04, 1.62407E-04, 1.00300E-04, 5.99261E-03
7, 8.44109E-03, 1.82165E-03, 3.71863E-03, 1.54907E-02, 2.12458E-04, 1.66780E-04, 1.03269E-04, 3.89966E-03
8, 8.45579E-03, 1.85891E-03, 3.56263E-03, 2.06285E-02, 2.16910E-04, 1.70088E-04, 1.07270E-04, 5.27663E-03
9, 7.66223E-03, 1.73321E-03, 3.85711E-03, 1.27966E-02, 2.17586E-04, 1.72862E-04, 1.10576E-04, 3.32866E-03
10, 7.28251E-03, 2.04259E-03, 4.01406E-03, 1.85463E-02, 2.20834E-04, 1.75067E-04, 1.14468E-04, 4.90923E-03
11, 6.55574E-03, 1.96997E-03, 4.13192E-03, 1.06929E-02, 2.21813E-04, 1.76513E-04, 1.17837E-04, 2.88188E-03
12, 6.32787E-03, 2.15361E-03, 4.11412E-03, 1.61783E-02, 2.23807E-04, 1.77411E-04, 1.21661E-04, 4.44135E-03
13, 6.39028E-03, 2.11756E-03, 3.99332E-03, 9.17297E-03, 2.24694E-04, 1.77618E-04, 1.25293E-04, 2.56575E-03
14, 6.37829E-03, 2.13303E-03, 4.17688E-03, 1.39270E-02, 2.25870E-04, 1.77384E-04, 1.29090E-04, 3.96964E-03
15, 7.10103E-03, 2.20800E-03, 4.35298E-03, 9.68690E-03, 2.26811E-04, 1.76596E-04, 1.32677E-04, 2.81369E-03
16, 6.16401E-03, 2.35217E-03, 4.42575E-03, 1.18864E-02, 2.27607E-04, 1.75576E-04, 1.36526E-04, 3.51807E-03
17, 8.45420E-03, 2.51842E-03, 4.37832E-03, 1.01960E-02, 2.28778E-04, 1.74198E-04, 1.40366E-04, 3.07442E-03
18, 5.72060E-03, 2.55351E-03, 4.18826E-03, 1.02580E-02, 2.29743E-04, 1.72797E-04, 1.44264E-04, 3.15035E-03
19, 9.75356E-03, 2.60325E-03, 4.37073E-03, 9.51879E-03, 2.31153E-04, 1.71246E-04, 1.48109E-04, 2.97641E-03
20, 5.92013E-03, 2.53163E-03, 4.54059E-03, 9.05892E-03, 2.32444E-04, 1.69860E-04, 1.52025E-04, 2.88289E-03
21, 1.10178E-02, 2.47128E-03, 4.59463E-03, 1.09752E-02, 2.34255E-04, 1.68495E-04, 1.55985E-04, 3.55313E-03
22, 6.85726E-03, 2.47100E-03, 4.50613E-03, 1.09255E-02, 2.35825E-04, 1.67443E-04, 1.59990E-04, 3.59644E-03
23, 1.22784E-02, 2.49481E-03, 4.26198E-03, 1.27575E-02, 2.37797E-04, 1.66515E-04, 1.63885E-04, 4.26792E-03
24, 8.51994E-03, 2.58831E-03, 4.49935E-03, 1.33389E-02, 2.39477E-04, 1.65945E-04, 1.67861E-04, 4.53277E-03
25, 1.35641E-02, 2.66325E-03, 4.65354E-03, 1.42893E-02, 2.41370E-04, 1.65420E-04, 1.71783E-04, 4.92975E-03
26, 1.03092E-02, 2.68601E-03, 4.67204E-03, 1.56004E-02, 2.43027E-04, 1.65222E-04, 1.75758E-04, 5.46121E-03
27, 1.48872E-02, 2.74721E-03, 4.52829E-03, 1.55906E-02, 2.44798E-04, 1.65019E-04, 1.79573E-04, 5.53524E-03
28, 1.21606E-02, 2.75498E-03, 4.47821E-03, 1.76929E-02, 2.46368E-04, 1.65083E-04, 1.83421E-04, 6.36763E-03
29, 1.62366E-02, 2.80117E-03, 4.72160E-03, 1.66374E-02, 2.48018E-04, 1.65025E-04, 1.87225E-04, 6.06678E-03
30, 1.40151E-02, 2.79674E-03, 4.84981E-03, 1.95409E-02, 2.49342E-04, 1.65170E-04, 1.91158E-04, 7.21622E-03
31, 1.75762E-02, 3.18364E-03, 4.83368E-03, 1.73925E-02, 2.50737E-04, 1.65166E-04, 1.94987E-04, 6.50170E-03
32, 1.58099E-02, 3.08096E-03, 4.77372E-03, 2.10591E-02, 2.51851E-04, 1.65287E-04, 1.98910E-04, 7.96565E-03
33, 1.88489E-02, 3.58109E-03, 4.68477E-03, 1.78346E-02, 2.53121E-04, 1.65139E-04, 2.02773E-04, 6.82320E-03
34, 1.74717E-02, 3.53795E-03, 5.37412E-03, 2.21852E-02, 2.54108E-04, 1.65054E-04, 2.06711E-04, 8.58147E-03
35, 1.99819E-02, 3.95567E-03, 4.99514E-03, 1.79673E-02, 2.55199E-04, 1.64763E-04, 2.10579E-04, 7.02424E-03
36, 1.89154E-02, 3.96085E-03, 5.89692E-03, 2.28857E-02, 2.56117E-04, 1.64526E-04, 2.14404E-04, 9.03953E-03
37, 2.08938E-02, 4.27412E-03, 5.30116E-03, 1.78071E-02, 2.57524E-04, 1.64112E-04, 2.18084E-04, 7.10385E-03
38, 2.00503E-02, 4.33256E-03, 6.31117E-03, 2.31453E-02, 2.58567E-04, 1.63751E-04, 2.21804E-04, 9.32272E-03
39, 2.15029E-02, 4.51051E-03, 5.68450E-03, 1.73660E-02, 2.59819E-04, 1.63213E-04, 2.25359E-04, 7.06032E-03
40, 2.07957E-02, 4.63110E-03, 6.58881E-03, 2.29551E-02, 2.60590E-04, 1.62711E-04, 2.28864E-04, 9.41702E-03
41, 2.17604E-02, 4.64699E-03, 5.95667E-03, 1.66449E-02, 2.61525E-04, 1.62075E-04, 2.32201E-04, 6.88803E-03
