time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_star, rel_err_v_star, rel_err_w_star, rel_err_dp
866, 3.92117E-05, 2.77432E-05, 1.16027E-05, 3.21040E-06, 3.16889E-07, 3.24018E-07, 2.19367E-07, 7.78192E-07
867, 3.92502E-05, 2.77211E-05, 1.15791E-05, 3.20806E-06, 3.16736E-07, 3.23832E-07, 2.19225E-07, 7.74665E-07
868, 3.92869E-05, 2.76981E-05, 1.15547E-05, 3.20576E-06, 3.16581E-07, 3.23647E-07, 2.19082E-07, 7.71201E-07
869, 3.93217E-05, 2.76745E-05, 1.15297E-05, 3.20349E-06, 3.16430E-07, 3.23461E-07, 2.18940E-07, 7.67799E-07
870, 3.93546E-05, 2.76501E-05, 1.15040E-05, 3.20126E-06, 3.16276E-07, 3.23277E-07, 2.18802E-07, 7.64459E-07
871, 3.93857E-05, 2.76251E-05, 1.14776E-05, 3.19907E-06, 3.16122E-07, 3.23092E-07, 2.18668E-07, 7.61181E-07
872, 3.94150E-05, 2.75993E-05, 1.14505E-05, 3.19691E-06, 3.15968E-07, 3.22905E-07, 2.18533E-07, 7.57967E-07
873, 3.94424E-05, 2.75728E-05, 1.14228E-05, 3.19479E-06, 3.15821E-07, 3.22718E-07, 2.18398E-07, 7.54814E-07
874, 3.94680E-05, 2.75456E-05, 1.13944E-05, 3.19270E-06, 3.15678E-07, 3.22531E-07, 2.18263E-07, 7.51720E-07
875, 3.94918E-05, 2.75177E-05, 1.13653E-05, 3.19064E-06, 3.15536E-07, 3.22343E-07, 2.18129E-07, 7.48685E-07
876, 3.95137E-05, 2.74891E-05, 1.13355E-05, 3.18862E-06, 3.15394E-07, 3.22156E-07, 2.17994E-07, 7.45707E-07
877, 3.95339E-05, 2.74598E-05, 1.13051E-05, 3.18663E-06, 3.15253E-07, 3.21966E-07, 2.17858E-07, 7.42787E-07
878, 3.95522E-05, 2.74298E-05, 1.12741E-05, 3.18467E-06, 3.15111E-07, 3.21777E-07, 2.17722E-07, 7.39924E-07
879, 3.95688E-05, 2.73992E-05, 1.12424E-05, 3.18275E-06, 3.14968E-07, 3.21588E-07, 2.17586E-07, 7.37118E-07
880, 3.95835E-05, 2.73679E-05, 1.12100E-05, 3.18085E-06, 3.14824E-07, 3.21399E-07, 2.17450E-07, 7.34368E-07
881, 3.95965E-05, 2.73358E-05, 1.11771E-05, 3.17898E-06, 3.14680E-07, 3.21210E-07, 2.17313E-07, 7.31675E-07
882, 3.96076E-05, 2.73032E-05, 1.11435E-05, 3.17715E-06, 3.14534E-07, 3.21021E-07, 2.17176E-07, 7.29037E-07
883, 3.96170E-05, 2.72698E-05, 1.11092E-05, 3.17534E-06, 3.14387E-07, 3.20832E-07, 2.17039E-07, 7.26453E-07
884, 3.96247E-05, 2.72358E-05, 1.10744E-05, 3.17356E-06, 3.14239E-07, 3.20643E-07, 2.16901E-07, 7.23925E-07
885, 3.96305E-05, 2.72011E-05, 1.10389E-05, 3.17181E-06, 3.14090E-07, 3.20454E-07, 2.16762E-07, 7.21449E-07
886, 3.96346E-05, 2.71658E-05, 1.10028E-05, 3.17008E-06, 3.13938E-07, 3.20266E-07, 2.16622E-07, 7.19025E-07
887, 3.96370E-05, 2.71298E-05, 1.09661E-05, 3.16839E-06, 3.13787E-07, 3.20078E-07, 2.16483E-07, 7.16652E-07
888, 3.96376E-05, 2.70932E-05, 1.09288E-05, 3.16671E-06, 3.13637E-07, 3.19889E-07, 2.16346E-07, 7.14331E-07
889, 3.96365E-05, 2.70559E-05, 1.08909E-05, 3.16507E-06, 3.13497E-07, 3.19699E-07, 2.16207E-07, 7.12061E-07
890, 3.96336E-05, 2.70180E-05, 1.08525E-05, 3.16344E-06, 3.13354E-07, 3.19508E-07, 2.16068E-07, 7.09840E-07
891, 3.96290E-05, 2.69795E-05, 1.08134E-05, 3.16184E-06, 3.13211E-07, 3.19316E-07, 2.15929E-07, 7.07668E-07
892, 3.96227E-05, 2.69403E-05, 1.07738E-05, 3.16027E-06, 3.13067E-07, 3.19123E-07, 2.15790E-07, 7.05543E-07
893, 3.96147E-05, 2.69005E-05, 1.07336E-05, 3.15871E-06, 3.12923E-07, 3.18928E-07, 2.15652E-07, 7.03466E-07
894, 3.96050E-05, 2.68600E-05, 1.06928E-05, 3.15718E-06, 3.12778E-07, 3.18733E-07, 2.15512E-07, 7.01434E-07
895, 3.95936E-05, 2.68190E-05, 1.06515E-05, 3.15567E-06, 3.12634E-07, 3.18537E-07, 2.15373E-07, 6.99449E-07
896, 3.95806E-05, 2.67773E-05, 1.06096E-05, 3.15418E-06, 3.12489E-07, 3.18341E-07, 2.15235E-07, 6.97508E-07
897, 3.95658E-05, 2.67351E-05, 1.05671E-05, 3.15271E-06, 3.12343E-07, 3.18144E-07, 2.15095E-07, 6.95612E-07
898, 3.95494E-05, 2.66922E-05, 1.05241E-05, 3.15125E-06, 3.12196E-07, 3.17947E-07, 2.14955E-07, 6.93759E-07
899, 3.95313E-05, 2.66487E-05, 1.04806E-05, 3.14982E-06, 3.12048E-07, 3.17750E-07, 2.14817E-07, 6.91950E-07
900, 3.95115E-05, 2.66046E-05, 1.04366E-05, 3.14840E-06, 3.11902E-07, 3.17553E-07, 2.14679E-07, 6.90184E-07
901, 3.94901E-05, 2.65600E-05, 1.03920E-05, 3.14700E-06, 3.11755E-07, 3.17355E-07, 2.14540E-07, 6.88458E-07
902, 3.94671E-05, 2.65147E-05, 1.03469E-05, 3.14562E-06, 3.11606E-07, 3.17158E-07, 2.14401E-07, 6.86772E-07
903, 3.94424E-05, 2.64689E-05, 1.03012E-05, 3.14425E-06, 3.11454E-07, 3.16961E-07, 2.14262E-07, 6.85126E-07
904, 3.94161E-05, 2.64225E-05, 1.02551E-05, 3.14290E-06, 3.11300E-07, 3.16763E-07, 2.14124E-07, 6.83520E-07
905, 3.93882E-05, 2.63755E-05, 1.02085E-05, 3.14156E-06, 3.11145E-07, 3.16563E-07, 2.13986E-07, 6.81953E-07
906, 3.93587E-05, 2.63279E-05, 1.01614E-05, 3.14023E-06, 3.10988E-07, 3.16364E-07, 2.13850E-07, 6.80423E-07
907, 3.93276E-05, 2.62798E-05, 1.01137E-05, 3.13892E-06, 3.10836E-07, 3.16164E-07, 2.13714E-07, 6.78930E-07
908, 3.92949E-05, 2.62311E-05, 1.00656E-05, 3.13761E-06, 3.10685E-07, 3.15964E-07, 2.13577E-07, 6.77472E-07
909, 3.92607E-05, 2.61818E-05, 1.00170E-05, 3.13632E-06, 3.10533E-07, 3.15763E-07, 2.13441E-07, 6.76050E-07
910, 3.92248E-05, 2.61320E-05, 9.96797E-06, 3.13504E-06, 3.10382E-07, 3.15561E-07, 2.13304E-07, 6.74663E-07
911, 3.91874E-05, 2.60817E-05, 9.91845E-06, 3.13377E-06, 3.10230E-07, 3.15358E-07, 2.13166E-07, 6.73309E-07
912, 3.91484E-05, 2.60308E-05, 9.86846E-06, 3.13251E-06, 3.10076E-07, 3.15156E-07, 2.13028E-07, 6.71988E-07
913, 3.91079E-05, 2.59793E-05, 9.81802E-06, 3.13125E-06, 3.09921E-07, 3.14955E-07, 2.12890E-07, 6.70699E-07
914, 3.90659E-05, 2.59274E-05, 9.76713E-06, 3.13000E-06, 3.09766E-07, 3.14755E-07, 2.12752E-07, 6.69442E-07
915, 3.90223E-05, 2.58749E-05, 9.71580E-06, 3.12876E-06, 3.09610E-07, 3.14553E-07, 2.12614E-07, 6.68215E-07
916, 3.89773E-05, 2.58218E-05, 9.66403E-06, 3.12753E-06, 3.09459E-07, 3.14352E-07, 2.12475E-07, 6.67018E-07
917, 3.89307E-05, 2.57683E-05, 9.61183E-06, 3.12630E-06, 3.09309E-07, 3.14152E-07, 2.12336E-07, 6.65850E-07
918, 3.88826E-05, 2.57142E-05, 9.55921E-06, 3.12508E-06, 3.09157E-07, 3.13952E-07, 2.12198E-07, 6.64710E-07
919, 3.88330E-05, 2.56596E-05, 9.50617E-06, 3.12400E-06, 3.09005E-07, 3.13751E-07, 2.12060E-07, 6.63598E-07
920, 3.87819E-05, 2.56045E-05, 9.45272E-06, 3.12355E-06, 3.08853E-07, 3.13551E-07, 2.11921E-07, 6.62513E-07
921, 3.87294E-05, 2.55489E-05, 9.39887E-06, 3.12312E-06, 3.08699E-07, 3.13349E-07, 2.11783E-07, 6.61455E-07
922, 3.86754E-05, 2.54928E-05, 9.34462E-06, 3.12268E-06, 3.08545E-07, 3.13145E-07, 2.11645E-07, 6.60422E-07
923, 3.86200E-05, 2.54362E-05, 9.28998E-06, 3.12224E-06, 3.08392E-07, 3.12941E-07, 2.11506E-07, 6.59413E-07
924, 3.85631E-05, 2.53791E-05, 9.23495E-06, 3.12180E-06, 3.08238E-07, 3.12737E-07, 2.11367E-07, 6.58428E-07
925, 3.85048E-05, 2.53216E-05, 9.17955E-06, 3.12137E-06, 3.08086E-07, 3.12533E-07, 2.11228E-07, 6.57466E-07
926, 3.84451E-05, 2.52635E-05, 9.12377E-06, 3.12093E-06, 3.07932E-07, 3.12331E-07, 2.11088E-07, 6.56527E-07
927, 3.83839E-05, 2.52050E-05, 9.06763E-06, 3.12048E-06, 3.07777E-07, 3.12131E-07, 2.10949E-07, 6.55610E-07
928, 3.83214E-05, 2.51460E-05, 9.01113E-06, 3.12004E-06, 3.07623E-07, 3.11931E-07, 2.10810E-07, 6.54714E-07
929, 3.82574E-05, 2.50865E-05, 8.95427E-06, 3.11959E-06, 3.07468E-07, 3.11730E-07, 2.10671E-07, 6.53837E-07
930, 3.81921E-05, 2.50266E-05, 8.89707E-06, 3.11914E-06, 3.07314E-07, 3.11531E-07, 2.10532E-07, 6.52980E-07
931, 3.81254E-05, 2.49662E-05, 8.89711E-06, 3.11868E-06, 3.07158E-07, 3.11330E-07, 2.10392E-07, 6.52142E-07
932, 3.80574E-05, 2.49053E-05, 8.92544E-06, 3.11822E-06, 3.07002E-07, 3.11129E-07, 2.10254E-07, 6.51321E-07
933, 3.79880E-05, 2.48440E-05, 8.95321E-06, 3.11775E-06, 3.06846E-07, 3.10927E-07, 2.10116E-07, 6.50519E-07
934, 3.79172E-05, 2.47823E-05, 8.98042E-06, 3.11727E-06, 3.06690E-07, 3.10725E-07, 2.09977E-07, 6.49732E-07
935, 3.78452E-05, 2.47201E-05, 9.00707E-06, 3.11678E-06, 3.06535E-07, 3.10524E-07, 2.09838E-07, 6.48962E-07
936, 3.77718E-05, 2.46575E-05, 9.03315E-06, 3.11629E-06, 3.06378E-07, 3.10323E-07, 2.09699E-07, 6.48207E-07
937, 3.76971E-05, 2.45944E-05, 9.05868E-06, 3.11579E-06, 3.06221E-07, 3.10122E-07, 2.09560E-07, 6.47467E-07
938, 3.76211E-05, 2.45310E-05, 9.08364E-06, 3.11634E-06, 3.06064E-07, 3.09921E-07, 2.09421E-07, 6.46742E-07
939, 3.75438E-05, 2.44671E-05, 9.10804E-06, 3.11750E-06, 3.05907E-07, 3.09719E-07, 2.09282E-07, 6.46031E-07
940, 3.74652E-05, 2.44027E-05, 9.13188E-06, 3.11866E-06, 3.05749E-07, 3.09517E-07, 2.09143E-07, 6.45332E-07
941, 3.73854E-05, 2.43380E-05, 9.15515E-06, 3.11980E-06, 3.05591E-07, 3.09313E-07, 2.09005E-07, 6.44646E-07
942, 3.73043E-05, 2.42729E-05, 9.17786E-06, 3.12093E-06, 3.05433E-07, 3.09109E-07, 2.08867E-07, 6.43972E-07
943, 3.72220E-05, 2.42073E-05, 9.20000E-06, 3.12204E-06, 3.05276E-07, 3.08905E-07, 2.08730E-07, 6.43309E-07
944, 3.71384E-05, 2.41413E-05, 9.22158E-06, 3.12313E-06, 3.05118E-07, 3.08701E-07, 2.08595E-07, 6.42656E-07
945, 3.70536E-05, 2.40750E-05, 9.24260E-06, 3.12421E-06, 3.04959E-07, 3.08496E-07, 2.08461E-07, 6.42013E-07
946, 3.69676E-05, 2.40083E-05, 9.26306E-06, 3.12527E-06, 3.04799E-07, 3.08291E-07, 2.08327E-07, 6.41379E-07
947, 3.68804E-05, 2.39411E-05, 9.28295E-06, 3.12632E-06, 3.04639E-07, 3.08085E-07, 2.08194E-07, 6.40754E-07
948, 3.67920E-05, 2.38736E-05, 9.30228E-06, 3.12735E-06, 3.04479E-07, 3.07878E-07, 2.08060E-07, 6.40137E-07
949, 3.67024E-05, 2.38057E-05, 9.32104E-06, 3.12835E-06, 3.04319E-07, 3.07672E-07, 2.07926E-07, 6.39526E-07
950, 3.66116E-05, 2.37375E-05, 9.33924E-06, 3.12934E-06, 3.04159E-07, 3.07468E-07, 2.07792E-07, 6.38922E-07
951, 3.65197E-05, 2.36689E-05, 9.35688E-06, 3.13031E-06, 3.03999E-07, 3.07264E-07, 2.07660E-07, 6.38324E-07
952, 3.64267E-05, 2.35999E-05, 9.37396E-06, 3.13125E-06, 3.03838E-07, 3.07059E-07, 2.07527E-07, 6.37731E-07
953, 3.63325E-05, 2.35305E-05, 9.39048E-06, 3.13218E-06, 3.03677E-07, 3.06853E-07, 2.07394E-07, 6.37143E-07
954, 3.62371E-05, 2.34608E-05, 9.40643E-06, 3.13308E-06, 3.03515E-07, 3.06648E-07, 2.07261E-07, 6.36559E-07
955, 3.61407E-05, 2.33907E-05, 9.42183E-06, 3.13396E-06, 3.03351E-07, 3.06442E-07, 2.07128E-07, 6.35979E-07
956, 3.60431E-05, 2.33203E-05, 9.43666E-06, 3.13482E-06, 3.03185E-07, 3.06236E-07, 2.06994E-07, 6.35404E-07
957, 3.59445E-05, 2.32496E-05, 9.45094E-06, 3.13565E-06, 3.03019E-07, 3.06032E-07, 2.06859E-07, 6.34832E-07
958, 3.58448E-05, 2.31785E-05, 9.46465E-06, 3.13646E-06, 3.02855E-07, 3.05828E-07, 2.06725E-07, 6.34261E-07
959, 3.57440E-05, 2.31071E-05, 9.47781E-06, 3.13725E-06, 3.02690E-07, 3.05625E-07, 2.06590E-07, 6.33692E-07
960, 3.56421E-05, 2.30353E-05, 9.49042E-06, 3.13801E-06, 3.02525E-07, 3.05422E-07, 2.06465E-07, 6.33124E-07
961, 3.55392E-05, 2.29632E-05, 9.50246E-06, 3.13874E-06, 3.02360E-07, 3.05218E-07, 2.06341E-07, 6.32557E-07
962, 3.54353E-05, 2.28908E-05, 9.51395E-06, 3.13945E-06, 3.02194E-07, 3.05013E-07, 2.06217E-07, 6.31990E-07
963, 3.53303E-05, 2.28181E-05, 9.52489E-06, 3.14013E-06, 3.02028E-07, 3.04809E-07, 2.06092E-07, 6.31423E-07
964, 3.52244E-05, 2.27451E-05, 9.53527E-06, 3.14078E-06, 3.01861E-07, 3.04606E-07, 2.05969E-07, 6.30856E-07
965, 3.51174E-05, 2.26718E-05, 9.54511E-06, 3.14141E-06, 3.01693E-07, 3.04404E-07, 2.05845E-07, 6.30287E-07
966, 3.50094E-05, 2.25981E-05, 9.55439E-06, 3.14200E-06, 3.01523E-07, 3.04202E-07, 2.05722E-07, 6.29716E-07
967, 3.49004E-05, 2.25242E-05, 9.56312E-06, 3.14257E-06, 3.01353E-07, 3.04000E-07, 2.05598E-07, 6.29142E-07
968, 3.47905E-05, 2.24500E-05, 9.57130E-06, 3.14311E-06, 3.01183E-07, 3.03797E-07, 2.05474E-07, 6.28566E-07
969, 3.46796E-05, 2.23755E-05, 9.57893E-06, 3.14362E-06, 3.01012E-07, 3.03593E-07, 2.05350E-07, 6.27988E-07
970, 3.45678E-05, 2.23007E-05, 9.58602E-06, 3.14410E-06, 3.00841E-07, 3.03388E-07, 2.05227E-07, 6.27406E-07
971, 3.44550E-05, 2.22256E-05, 9.59256E-06, 3.14454E-06, 3.00670E-07, 3.03183E-07, 2.05104E-07, 6.26819E-07
972, 3.43413E-05, 2.21502E-05, 9.59856E-06, 3.14496E-06, 3.00502E-07, 3.02976E-07, 2.04980E-07, 6.26228E-07
973, 3.42267E-05, 2.20746E-05, 9.60402E-06, 3.14534E-06, 3.00333E-07, 3.02769E-07, 2.04856E-07, 6.25632E-07
974, 3.41112E-05, 2.19987E-05, 9.60894E-06, 3.14570E-06, 3.00164E-07, 3.02564E-07, 2.04732E-07, 6.25031E-07
975, 3.39948E-05, 2.19225E-05, 9.61331E-06, 3.14602E-06, 2.99994E-07, 3.02361E-07, 2.04610E-07, 6.24426E-07
976, 3.38776E-05, 2.18461E-05, 9.61715E-06, 3.14630E-06, 2.99823E-07, 3.02160E-07, 2.04487E-07, 6.23814E-07
977, 3.37594E-05, 2.17694E-05, 9.62046E-06, 3.14656E-06, 2.99652E-07, 3.01961E-07, 2.04363E-07, 6.23196E-07
978, 3.36404E-05, 2.16925E-05, 9.62322E-06, 3.14678E-06, 2.99479E-07, 3.01761E-07, 2.04240E-07, 6.22572E-07
979, 3.35206E-05, 2.16153E-05, 9.62546E-06, 3.14697E-06, 2.99307E-07, 3.01560E-07, 2.04118E-07, 6.21939E-07
980, 3.33999E-05, 2.15379E-05, 9.62717E-06, 3.14712E-06, 2.99136E-07, 3.01359E-07, 2.03998E-07, 6.21300E-07
981, 3.32784E-05, 2.14602E-05, 9.62834E-06, 3.14724E-06, 2.98966E-07, 3.01156E-07, 2.03878E-07, 6.20653E-07
982, 3.31561E-05, 2.13823E-05, 9.62899E-06, 3.14732E-06, 2.98794E-07, 3.00952E-07, 2.03759E-07, 6.19998E-07
983, 3.30330E-05, 2.13042E-05, 9.62911E-06, 3.14737E-06, 2.98623E-07, 3.00747E-07, 2.03639E-07, 6.19334E-07
984, 3.29091E-05, 2.12258E-05, 9.62871E-06, 3.14738E-06, 2.98451E-07, 3.00543E-07, 2.03518E-07, 6.18661E-07
985, 3.27844E-05, 2.11473E-05, 9.62779E-06, 3.14735E-06, 2.98278E-07, 3.00338E-07, 2.03396E-07, 6.17980E-07
986, 3.26590E-05, 2.10685E-05, 9.62635E-06, 3.14729E-06, 2.98104E-07, 3.00133E-07, 2.03275E-07, 6.17290E-07
987, 3.25328E-05, 2.09895E-05, 9.62439E-06, 3.14719E-06, 2.97930E-07, 2.99929E-07, 2.03154E-07, 6.16590E-07
988, 3.24058E-05, 2.09103E-05, 9.62191E-06, 3.14706E-06, 2.97755E-07, 2.99726E-07, 2.03034E-07, 6.15880E-07
989, 3.22781E-05, 2.08308E-05, 9.61893E-06, 3.14689E-06, 2.97579E-07, 2.99523E-07, 2.02914E-07, 6.15159E-07
990, 3.21498E-05, 2.07512E-05, 9.61543E-06, 3.14668E-06, 2.97408E-07, 2.99320E-07, 2.02796E-07, 6.14427E-07
991, 3.20207E-05, 2.06714E-05, 9.61142E-06, 3.14643E-06, 2.97245E-07, 2.99117E-07, 2.02677E-07, 6.13683E-07
992, 3.18909E-05, 2.05914E-05, 9.60690E-06, 3.14615E-06, 2.97083E-07, 2.98915E-07, 2.02558E-07, 6.12929E-07
993, 3.17604E-05, 2.05112E-05, 9.60188E-06, 3.14582E-06, 2.96923E-07, 2.98712E-07, 2.02438E-07, 6.12164E-07
994, 3.16292E-05, 2.04308E-05, 9.59635E-06, 3.14546E-06, 2.96764E-07, 2.98508E-07, 2.02319E-07, 6.11387E-07
995, 3.14974E-05, 2.03502E-05, 9.59033E-06, 3.14506E-06, 2.96605E-07, 2.98301E-07, 2.02199E-07, 6.10598E-07
996, 3.13649E-05, 2.02694E-05, 9.58381E-06, 3.14502E-06, 2.96447E-07, 2.98093E-07, 2.02079E-07, 6.09799E-07
997, 3.12318E-05, 2.01885E-05, 9.57679E-06, 3.14539E-06, 2.96294E-07, 2.97884E-07, 2.01959E-07, 6.08988E-07
998, 3.10981E-05, 2.01074E-05, 9.56928E-06, 3.14572E-06, 2.96141E-07, 2.97674E-07, 2.01840E-07, 6.08164E-07
999, 3.09637E-05, 2.00262E-05, 9.56128E-06, 3.14602E-06, 2.95988E-07, 2.97462E-07, 2.01720E-07, 6.07328E-07
1000, 3.08287E-05, 1.99447E-05, 9.55279E-06, 3.14627E-06, 2.95837E-07, 2.97249E-07, 2.01600E-07, 6.06478E-07
1001, 3.06932E-05, 1.98632E-05, 9.54381E-06, 3.14648E-06, 2.95686E-07, 2.97037E-07, 2.01481E-07, 6.05615E-07
1002, 3.05570E-05, 1.97814E-05, 9.53436E-06, 3.14665E-06, 2.95534E-07, 2.96825E-07, 2.01363E-07, 6.04740E-07
1003, 3.04203E-05, 1.96995E-05, 9.52442E-06, 3.14678E-06, 2.95383E-07, 2.96613E-07, 2.01244E-07, 6.03853E-07
1004, 3.02830E-05, 1.96175E-05, 9.51400E-06, 3.14687E-06, 2.95232E-07, 2.96401E-07, 2.01125E-07, 6.02952E-07
1005, 3.01452E-05, 1.95353E-05, 9.50311E-06, 3.14692E-06, 2.95081E-07, 2.96190E-07, 2.01008E-07, 6.02038E-07
1006, 3.00068E-05, 1.94530E-05, 9.49175E-06, 3.14693E-06, 2.94930E-07, 2.95979E-07, 2.00890E-07, 6.01110E-07
1007, 2.98679E-05, 1.93706E-05, 9.47992E-06, 3.14690E-06, 2.94779E-07, 2.95768E-07, 2.00771E-07, 6.00169E-07
1008, 2.97284E-05, 1.92880E-05, 9.46762E-06, 3.14682E-06, 2.94628E-07, 2.95560E-07, 2.00652E-07, 5.99214E-07
1009, 2.95885E-05, 1.92053E-05, 9.45485E-06, 3.14671E-06, 2.94478E-07, 2.95353E-07, 2.00534E-07, 5.98246E-07
1010, 2.94480E-05, 1.91225E-05, 9.44163E-06, 3.14655E-06, 2.94334E-07, 2.95145E-07, 2.00416E-07, 5.97262E-07
1011, 2.93071E-05, 1.90395E-05, 9.42794E-06, 3.14635E-06, 2.94189E-07, 2.94938E-07, 2.00297E-07, 5.96265E-07
1012, 2.91657E-05, 1.89564E-05, 9.41381E-06, 3.14611E-06, 2.94044E-07, 2.94732E-07, 2.00178E-07, 5.95253E-07
1013, 2.90239E-05, 1.88733E-05, 9.39921E-06, 3.14582E-06, 2.93901E-07, 2.94526E-07, 2.00059E-07, 5.94227E-07
1014, 2.88815E-05, 1.87900E-05, 9.38417E-06, 3.14550E-06, 2.93759E-07, 2.94320E-07, 1.99940E-07, 5.93186E-07
1015, 2.87388E-05, 1.87066E-05, 9.36869E-06, 3.14513E-06, 2.93617E-07, 2.94116E-07, 1.99822E-07, 5.92130E-07
1016, 2.85956E-05, 1.86231E-05, 9.35275E-06, 3.14472E-06, 2.93475E-07, 2.93910E-07, 1.99702E-07, 5.91060E-07
1017, 2.84520E-05, 1.85395E-05, 9.33638E-06, 3.14427E-06, 2.93343E-07, 2.93703E-07, 1.99587E-07, 5.89975E-07
1018, 2.83080E-05, 1.84558E-05, 9.31957E-06, 3.14377E-06, 2.93213E-07, 2.93496E-07, 1.99471E-07, 5.88875E-07
1019, 2.81635E-05, 1.83720E-05, 9.30233E-06, 3.14323E-06, 2.93083E-07, 2.93289E-07, 1.99355E-07, 5.87761E-07
1020, 2.80187E-05, 1.82882E-05, 9.28465E-06, 3.14265E-06, 2.92954E-07, 2.93082E-07, 1.99239E-07, 5.86632E-07
1021, 2.78735E-05, 1.82042E-05, 9.26655E-06, 3.14203E-06, 2.92824E-07, 2.92874E-07, 1.99123E-07, 5.85487E-07
1022, 2.77280E-05, 1.81202E-05, 9.24802E-06, 3.14137E-06, 2.92698E-07, 2.92664E-07, 1.99008E-07, 5.84326E-07
1023, 2.75820E-05, 1.80361E-05, 9.22907E-06, 3.14066E-06, 2.92572E-07, 2.92454E-07, 1.98892E-07, 5.83151E-07
1024, 2.74358E-05, 1.79519E-05, 9.20970E-06, 3.13991E-06, 2.92446E-07, 2.92243E-07, 1.98775E-07, 5.81961E-07
1025, 2.72892E-05, 1.78676E-05, 9.18992E-06, 3.13912E-06, 2.92320E-07, 2.92032E-07, 1.98660E-07, 5.80755E-07
1026, 2.71423E-05, 1.77833E-05, 9.16972E-06, 3.13828E-06, 2.92194E-07, 2.91819E-07, 1.98547E-07, 5.79535E-07
1027, 2.69950E-05, 1.76989E-05, 9.14912E-06, 3.13740E-06, 2.92067E-07, 2.91608E-07, 1.98434E-07, 5.78299E-07
1028, 2.68475E-05, 1.76145E-05, 9.12811E-06, 3.13648E-06, 2.91940E-07, 2.91397E-07, 1.98322E-07, 5.77048E-07
1029, 2.66996E-05, 1.75300E-05, 9.10669E-06, 3.13552E-06, 2.91813E-07, 2.91184E-07, 1.98209E-07, 5.75783E-07
1030, 2.65515E-05, 1.74455E-05, 9.08488E-06, 3.13452E-06, 2.91687E-07, 2.90972E-07, 1.98095E-07, 5.74502E-07
1031, 2.64031E-05, 1.73609E-05, 9.06267E-06, 3.13347E-06, 2.91560E-07, 2.90759E-07, 1.97981E-07, 5.73206E-07
1032, 2.62544E-05, 1.72762E-05, 9.04008E-06, 3.13238E-06, 2.91433E-07, 2.90549E-07, 1.97869E-07, 5.71895E-07
1033, 2.61055E-05, 1.71915E-05, 9.01709E-06, 3.13125E-06, 2.91307E-07, 2.90337E-07, 1.97756E-07, 5.70569E-07
1034, 2.59564E-05, 1.71068E-05, 8.99371E-06, 3.13007E-06, 2.91184E-07, 2.90124E-07, 1.97644E-07, 5.69227E-07
1035, 2.58070E-05, 1.70221E-05, 8.96996E-06, 3.12885E-06, 2.91064E-07, 2.89911E-07, 1.97531E-07, 5.67871E-07
1036, 2.56573E-05, 1.69373E-05, 8.94583E-06, 3.12760E-06, 2.90944E-07, 2.89699E-07, 1.97419E-07, 5.66501E-07
1037, 2.55075E-05, 1.68524E-05, 8.92132E-06, 3.12630E-06, 2.90825E-07, 2.89487E-07, 1.97308E-07, 5.65116E-07
1038, 2.53575E-05, 1.67676E-05, 8.89644E-06, 3.12495E-06, 2.90705E-07, 2.89275E-07, 1.97197E-07, 5.63717E-07
1039, 2.52072E-05, 1.66827E-05, 8.87119E-06, 3.12357E-06, 2.90588E-07, 2.89063E-07, 1.97084E-07, 5.62304E-07
1040, 2.50568E-05, 1.65978E-05, 8.84558E-06, 3.12214E-06, 2.90489E-07, 2.88853E-07, 1.96971E-07, 5.60877E-07
1041, 2.49062E-05, 1.65129E-05, 8.81961E-06, 3.12067E-06, 2.90390E-07, 2.88643E-07, 1.96858E-07, 5.59436E-07
1042, 2.47555E-05, 1.64280E-05, 8.79328E-06, 3.11916E-06, 2.90292E-07, 2.88434E-07, 1.96744E-07, 5.57980E-07
1043, 2.46045E-05, 1.63431E-05, 8.76660E-06, 3.11761E-06, 2.90193E-07, 2.88225E-07, 1.96630E-07, 5.56510E-07
1044, 2.44535E-05, 1.62581E-05, 8.73957E-06, 3.11602E-06, 2.90097E-07, 2.88015E-07, 1.96516E-07, 5.55027E-07
1045, 2.43023E-05, 1.61732E-05, 8.71219E-06, 3.11439E-06, 2.89999E-07, 2.87805E-07, 1.96402E-07, 5.53531E-07
1046, 2.42191E-05, 1.60882E-05, 8.68447E-06, 3.11271E-06, 2.89901E-07, 2.87593E-07, 1.96288E-07, 5.52020E-07
1047, 2.41919E-05, 1.60033E-05, 8.65641E-06, 3.11099E-06, 2.89802E-07, 2.87386E-07, 1.96174E-07, 5.50495E-07
1048, 2.41634E-05, 1.59183E-05, 8.62802E-06, 3.10924E-06, 2.89701E-07, 2.87178E-07, 1.96060E-07, 5.48958E-07
1049, 2.41336E-05, 1.58334E-05, 8.59929E-06, 3.10744E-06, 2.89600E-07, 2.86970E-07, 1.95945E-07, 5.47407E-07
1050, 2.41025E-05, 1.57485E-05, 8.57024E-06, 3.10560E-06, 2.89498E-07, 2.86761E-07, 1.95830E-07, 5.45844E-07
1051, 2.40702E-05, 1.56636E-05, 8.54086E-06, 3.10372E-06, 2.89395E-07, 2.86553E-07, 1.95715E-07, 5.44268E-07
1052, 2.40366E-05, 1.55787E-05, 8.51116E-06, 3.10180E-06, 2.89292E-07, 2.86346E-07, 1.95601E-07, 5.42678E-07
