time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
1, 2.82739E-03, 6.62527E-04, 6.96723E-04, 5.07584E-03, 1.91266E-05, 9.44520E-06, 9.06616E-06, 1.18211E-03
2, 4.20637E-03, 8.78266E-04, 1.01165E-03, 1.04936E-02, 3.32677E-05, 1.64799E-05, 1.60835E-05, 2.45970E-03
3, 2.72180E-03, 5.32052E-04, 6.93178E-04, 1.23407E-02, 3.17206E-05, 1.60009E-05, 1.59722E-05, 2.90627E-03
4, 2.69078E-03, 5.21111E-04, 6.94171E-04, 1.33201E-02, 3.69066E-05, 1.92638E-05, 1.87387E-05, 3.15260E-03
5, 2.56446E-03, 5.07351E-04, 7.00963E-04, 1.38528E-02, 4.07639E-05, 2.22078E-05, 2.08250E-05, 3.29605E-03
6, 2.41010E-03, 5.03621E-04, 7.27420E-04, 1.40695E-02, 4.36818E-05, 2.48635E-05, 2.22868E-05, 3.36634E-03
7, 2.38832E-03, 4.97514E-04, 7.73510E-04, 1.40735E-02, 4.60716E-05, 2.72963E-05, 2.33058E-05, 3.38712E-03
8, 2.36735E-03, 4.89820E-04, 8.13043E-04, 1.42475E-02, 4.82942E-05, 2.96121E-05, 2.40615E-05, 3.45018E-03
9, 2.33307E-03, 4.81955E-04, 8.45210E-04, 1.42075E-02, 5.06166E-05, 3.19317E-05, 2.47164E-05, 3.46275E-03
10, 2.29147E-03, 4.74525E-04, 8.69706E-04, 1.43759E-02, 5.31431E-05, 3.43331E-05, 2.54025E-05, 3.52741E-03
11, 2.24601E-03, 4.67607E-04, 8.86695E-04, 1.44746E-02, 5.58733E-05, 3.68496E-05, 2.62155E-05, 3.57654E-03
12, 2.19820E-03, 4.70789E-04, 8.96638E-04, 1.41887E-02, 5.86720E-05, 3.94867E-05, 2.71161E-05, 3.53139E-03
13, 2.14825E-03, 4.74347E-04, 9.00068E-04, 1.35552E-02, 6.14624E-05, 4.21841E-05, 2.81101E-05, 3.39911E-03
14, 2.09580E-03, 4.76370E-04, 8.97408E-04, 1.26332E-02, 6.42469E-05, 4.49081E-05, 2.92109E-05, 3.19250E-03
15, 2.04049E-03, 4.76897E-04, 8.94380E-04, 1.14947E-02, 6.69754E-05, 4.76375E-05, 3.03970E-05, 2.92799E-03
16, 1.98229E-03, 4.75662E-04, 9.27323E-04, 1.02156E-02, 6.95165E-05, 5.03380E-05, 3.16398E-05, 2.62351E-03
17, 1.92156E-03, 4.72226E-04, 9.58399E-04, 8.86780E-03, 7.17659E-05, 5.29673E-05, 3.28932E-05, 2.29649E-03
18, 1.85889E-03, 4.77260E-04, 9.86690E-04, 7.51330E-03, 7.36495E-05, 5.54863E-05, 3.40918E-05, 1.96240E-03
19, 1.79487E-03, 4.81151E-04, 1.01113E-03, 6.20073E-03, 7.51400E-05, 5.78451E-05, 3.51893E-05, 1.63372E-03
20, 1.72988E-03, 4.82077E-04, 1.03061E-03, 4.96414E-03, 7.62105E-05, 5.99911E-05, 3.61603E-05, 1.31953E-03
21, 1.66398E-03, 4.80138E-04, 1.04412E-03, 4.65456E-03, 7.68385E-05, 6.18740E-05, 3.69838E-05, 1.24840E-03
22, 1.59723E-03, 4.78669E-04, 1.05075E-03, 4.45635E-03, 7.70353E-05, 6.34507E-05, 3.76436E-05, 1.20615E-03
23, 1.62237E-03, 4.88325E-04, 1.04977E-03, 4.17809E-03, 7.68277E-05, 6.46899E-05, 3.81326E-05, 1.14126E-03
24, 1.64103E-03, 4.95602E-04, 1.04058E-03, 3.83588E-03, 7.62515E-05, 6.55713E-05, 3.84445E-05, 1.05754E-03
25, 1.65281E-03, 5.02435E-04, 1.02275E-03, 3.44375E-03, 7.53687E-05, 6.60811E-05, 3.85790E-05, 9.58322E-04
26, 1.65755E-03, 5.17111E-04, 1.03938E-03, 3.21994E-03, 7.41946E-05, 6.62147E-05, 3.85398E-05, 9.04476E-04
27, 1.65528E-03, 5.28819E-04, 1.06616E-03, 4.11081E-03, 7.27561E-05, 6.59738E-05, 3.83463E-05, 1.16562E-03
28, 1.64626E-03, 5.37984E-04, 1.08761E-03, 4.91631E-03, 7.11086E-05, 6.53764E-05, 3.80172E-05, 1.40721E-03
29, 1.63084E-03, 5.50918E-04, 1.10297E-03, 5.60758E-03, 6.93370E-05, 6.44511E-05, 3.75826E-05, 1.62026E-03
30, 1.60954E-03, 5.60509E-04, 1.11151E-03, 6.16758E-03, 6.75035E-05, 6.32228E-05, 3.71019E-05, 1.79890E-03
31, 1.58295E-03, 5.79545E-04, 1.11260E-03, 6.58444E-03, 6.56500E-05, 6.17164E-05, 3.66455E-05, 1.93858E-03
32, 1.55177E-03, 5.99357E-04, 1.10573E-03, 6.85198E-03, 6.38565E-05, 5.99579E-05, 3.62625E-05, 2.03627E-03
33, 1.51675E-03, 6.16090E-04, 1.09049E-03, 6.96986E-03, 6.21859E-05, 5.79881E-05, 3.59629E-05, 2.09063E-03
34, 1.47863E-03, 6.29661E-04, 1.06665E-03, 6.94351E-03, 6.06893E-05, 5.58457E-05, 3.57567E-05, 2.10203E-03
35, 1.43817E-03, 6.39976E-04, 1.03411E-03, 6.78357E-03, 5.93800E-05, 5.35776E-05, 3.56614E-05, 2.07250E-03
36, 1.39604E-03, 6.46941E-04, 1.04141E-03, 6.50522E-03, 5.82617E-05, 5.12242E-05, 3.56616E-05, 2.00557E-03
37, 1.35705E-03, 6.50474E-04, 1.06594E-03, 6.12705E-03, 5.73264E-05, 4.88279E-05, 3.57446E-05, 1.90604E-03
38, 1.40060E-03, 6.50521E-04, 1.08604E-03, 5.66993E-03, 5.66020E-05, 4.64322E-05, 3.58944E-05, 1.77959E-03
39, 1.44632E-03, 6.47073E-04, 1.10093E-03, 5.15574E-03, 5.60864E-05, 4.40798E-05, 3.61131E-05, 1.63249E-03
40, 1.48944E-03, 6.40174E-04, 1.10978E-03, 4.60619E-03, 5.57763E-05, 4.18146E-05, 3.64041E-05, 1.47120E-03
41, 1.52989E-03, 6.29927E-04, 1.11180E-03, 4.36869E-03, 5.56983E-05, 3.96844E-05, 3.67618E-05, 1.40735E-03
