time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_star, rel_err_v_star, rel_err_w_star, rel_err_dp
48, 1.59753E-02, 7.85916E-03, 3.50078E-03, 9.10784E-03, 4.15901E-04, 3.31178E-04, 2.72227E-04, 1.31544E-03
49, 1.65259E-02, 8.01543E-03, 3.62981E-03, 9.26858E-03, 4.23440E-04, 3.37342E-04, 2.77451E-04, 1.35837E-03
50, 1.70708E-02, 8.16470E-03, 3.77441E-03, 9.42710E-03, 4.30955E-04, 3.43488E-04, 2.82657E-04, 1.40598E-03
51, 1.76084E-02, 8.30660E-03, 3.95922E-03, 9.58316E-03, 4.38429E-04, 3.49601E-04, 2.87856E-04, 1.45819E-03
52, 1.81374E-02, 8.44076E-03, 4.14609E-03, 9.73655E-03, 4.45834E-04, 3.55687E-04, 2.93036E-04, 1.51501E-03
53, 1.86561E-02, 8.56684E-03, 4.33459E-03, 9.88705E-03, 4.53212E-04, 3.61777E-04, 2.98183E-04, 1.57631E-03
54, 1.91629E-02, 8.68449E-03, 4.52423E-03, 1.00344E-02, 4.60542E-04, 3.67840E-04, 3.03301E-04, 1.64220E-03
55, 1.96564E-02, 8.79341E-03, 4.71453E-03, 1.01785E-02, 4.67799E-04, 3.73865E-04, 3.08404E-04, 1.71279E-03
56, 2.01350E-02, 8.89327E-03, 4.90497E-03, 1.03189E-02, 4.75067E-04, 3.79883E-04, 3.13492E-04, 1.78783E-03
57, 2.05970E-02, 8.98381E-03, 5.09499E-03, 1.04556E-02, 4.82288E-04, 3.85901E-04, 3.18553E-04, 1.86717E-03
58, 2.10409E-02, 9.06476E-03, 5.28403E-03, 1.05882E-02, 4.89508E-04, 3.91900E-04, 3.23583E-04, 1.95051E-03
59, 2.14650E-02, 9.13586E-03, 5.47152E-03, 1.07166E-02, 4.96729E-04, 3.97847E-04, 3.28618E-04, 2.03758E-03
60, 2.18679E-02, 9.19690E-03, 5.65683E-03, 1.08405E-02, 5.03863E-04, 4.03809E-04, 3.33646E-04, 2.12795E-03
61, 2.22479E-02, 9.25834E-03, 5.83935E-03, 1.09598E-02, 5.10974E-04, 4.09743E-04, 3.38664E-04, 2.22129E-03
62, 2.26034E-02, 9.33087E-03, 6.01845E-03, 1.10741E-02, 5.18033E-04, 4.15646E-04, 3.43685E-04, 2.31750E-03
63, 2.32050E-02, 9.41846E-03, 6.19346E-03, 1.11833E-02, 5.25067E-04, 4.21499E-04, 3.48675E-04, 2.41618E-03
64, 2.38477E-02, 9.61126E-03, 6.36373E-03, 1.12891E-02, 5.32048E-04, 4.27363E-04, 3.53635E-04, 2.51722E-03
65, 2.44764E-02, 9.81073E-03, 6.52858E-03, 1.15279E-02, 5.38984E-04, 4.33235E-04, 3.58590E-04, 2.62031E-03
66, 2.50890E-02, 1.00046E-02, 6.68734E-03, 1.17629E-02, 5.45820E-04, 4.39103E-04, 3.63525E-04, 2.72521E-03
67, 2.56837E-02, 1.01926E-02, 6.83933E-03, 1.19937E-02, 5.52532E-04, 4.44986E-04, 3.68469E-04, 2.83155E-03
68, 2.62586E-02, 1.03742E-02, 6.98386E-03, 1.22199E-02, 5.59241E-04, 4.50829E-04, 3.73392E-04, 2.93923E-03
69, 2.68117E-02, 1.05491E-02, 7.12025E-03, 1.24412E-02, 5.65918E-04, 4.56659E-04, 3.78305E-04, 3.04809E-03
70, 2.73410E-02, 1.07170E-02, 7.24783E-03, 1.26570E-02, 5.72679E-04, 4.62440E-04, 3.83224E-04, 3.15774E-03
71, 2.78446E-02, 1.08774E-02, 7.36592E-03, 1.28672E-02, 5.79389E-04, 4.68191E-04, 3.88101E-04, 3.26797E-03
72, 2.83205E-02, 1.10301E-02, 7.47386E-03, 1.30711E-02, 5.85973E-04, 4.73915E-04, 3.92938E-04, 3.37857E-03
73, 2.87669E-02, 1.11748E-02, 7.57101E-03, 1.32686E-02, 5.92464E-04, 4.79628E-04, 3.97755E-04, 3.48923E-03
74, 2.91818E-02, 1.13110E-02, 7.65673E-03, 1.34592E-02, 5.98865E-04, 4.85331E-04, 4.02554E-04, 3.59964E-03
75, 2.95632E-02, 1.14386E-02, 7.73041E-03, 1.36425E-02, 6.05306E-04, 4.91009E-04, 4.07336E-04, 3.70957E-03
76, 2.99094E-02, 1.15572E-02, 7.91907E-03, 1.38183E-02, 6.11717E-04, 4.96649E-04, 4.12134E-04, 3.81884E-03
77, 3.02186E-02, 1.16665E-02, 8.23741E-03, 1.39860E-02, 6.18156E-04, 5.02276E-04, 4.16944E-04, 3.92723E-03
78, 3.04889E-02, 1.17664E-02, 8.55418E-03, 1.41454E-02, 6.24507E-04, 5.07899E-04, 4.21768E-04, 4.03455E-03
79, 3.07186E-02, 1.18565E-02, 8.86844E-03, 1.42962E-02, 6.30860E-04, 5.13530E-04, 4.26563E-04, 4.14056E-03
80, 3.09062E-02, 1.19367E-02, 9.17929E-03, 1.44380E-02, 6.37188E-04, 5.19120E-04, 4.31320E-04, 4.24503E-03
81, 3.10499E-02, 1.20067E-02, 9.48582E-03, 1.45705E-02, 6.43499E-04, 5.24664E-04, 4.36086E-04, 4.34785E-03
82, 3.11482E-02, 1.20664E-02, 9.78707E-03, 1.46934E-02, 6.49798E-04, 5.30185E-04, 4.40833E-04, 4.44883E-03
83, 3.11999E-02, 1.21156E-02, 1.00821E-02, 1.48065E-02, 6.55963E-04, 5.35696E-04, 4.45546E-04, 4.54775E-03
84, 3.14940E-02, 1.21541E-02, 1.03699E-02, 1.49095E-02, 6.62036E-04, 5.41239E-04, 4.50260E-04, 4.64439E-03
85, 3.19747E-02, 1.21819E-02, 1.06496E-02, 1.50021E-02, 6.68157E-04, 5.46802E-04, 4.54961E-04, 4.73851E-03
86, 3.24211E-02, 1.22453E-02, 1.09201E-02, 1.50842E-02, 6.74273E-04, 5.52357E-04, 4.59662E-04, 4.82989E-03
87, 3.28310E-02, 1.23087E-02, 1.11804E-02, 1.51555E-02, 6.80260E-04, 5.57888E-04, 4.64377E-04, 4.91840E-03
88, 3.32025E-02, 1.23619E-02, 1.14295E-02, 1.52158E-02, 6.86235E-04, 5.63377E-04, 4.69092E-04, 5.00383E-03
89, 3.35336E-02, 1.25021E-02, 1.16665E-02, 1.52650E-02, 6.92218E-04, 5.68819E-04, 4.73779E-04, 5.08607E-03
90, 3.38221E-02, 1.26430E-02, 1.18904E-02, 1.53030E-02, 6.98076E-04, 5.74261E-04, 4.78452E-04, 5.16493E-03
91, 3.40663E-02, 1.27751E-02, 1.21001E-02, 1.54470E-02, 7.03983E-04, 5.79678E-04, 4.83134E-04, 5.24030E-03
92, 3.42641E-02, 1.29376E-02, 1.22947E-02, 1.56339E-02, 7.09810E-04, 5.85077E-04, 4.87778E-04, 5.31206E-03
93, 3.44140E-02, 1.30911E-02, 1.24733E-02, 1.58107E-02, 7.15642E-04, 5.90455E-04, 4.92416E-04, 5.38018E-03
94, 3.45140E-02, 1.32885E-02, 1.26349E-02, 1.59771E-02, 7.21480E-04, 5.95831E-04, 4.97058E-04, 5.44452E-03
95, 3.45625E-02, 1.37432E-02, 1.27786E-02, 1.61328E-02, 7.27263E-04, 6.01220E-04, 5.01692E-04, 5.50498E-03
96, 3.45579E-02, 1.42005E-02, 1.29036E-02, 1.62776E-02, 7.33087E-04, 6.06599E-04, 5.06340E-04, 5.56150E-03
97, 3.44988E-02, 1.46598E-02, 1.30090E-02, 1.64112E-02, 7.38917E-04, 6.11937E-04, 5.10980E-04, 5.61403E-03
98, 3.43837E-02, 1.51208E-02, 1.30939E-02, 1.65334E-02, 7.44601E-04, 6.17204E-04, 5.15609E-04, 5.66254E-03
99, 3.42114E-02, 1.55832E-02, 1.31576E-02, 1.66441E-02, 7.50180E-04, 6.22445E-04, 5.20226E-04, 5.70704E-03
100, 3.45420E-02, 1.60464E-02, 1.31994E-02, 1.67431E-02, 7.55643E-04, 6.27659E-04, 5.24798E-04, 5.74752E-03
101, 3.54522E-02, 1.65102E-02, 1.32186E-02, 1.68302E-02, 7.61072E-04, 6.32891E-04, 5.29345E-04, 5.78399E-03
102, 3.63200E-02, 1.69740E-02, 1.32145E-02, 1.69054E-02, 7.66520E-04, 6.38126E-04, 5.33921E-04, 5.81650E-03
103, 3.71433E-02, 1.74374E-02, 1.31866E-02, 1.69685E-02, 7.71999E-04, 6.43380E-04, 5.38490E-04, 5.84511E-03
104, 3.79201E-02, 1.79002E-02, 1.31342E-02, 1.70195E-02, 7.77450E-04, 6.48602E-04, 5.43019E-04, 5.86988E-03
105, 3.86483E-02, 1.83618E-02, 1.36045E-02, 1.70584E-02, 7.82822E-04, 6.53821E-04, 5.47523E-04, 5.89084E-03
106, 3.93263E-02, 1.88217E-02, 1.40754E-02, 1.70851E-02, 7.88201E-04, 6.58968E-04, 5.52010E-04, 5.90807E-03
107, 3.99522E-02, 1.92796E-02, 1.45422E-02, 1.70997E-02, 7.93554E-04, 6.64061E-04, 5.56481E-04, 5.92166E-03
108, 4.05246E-02, 1.97350E-02, 1.50038E-02, 1.71021E-02, 7.99072E-04, 6.69149E-04, 5.60979E-04, 5.93174E-03
109, 4.10420E-02, 2.02086E-02, 1.54593E-02, 1.70926E-02, 8.04461E-04, 6.74228E-04, 5.65510E-04, 5.93842E-03
110, 4.15170E-02, 2.07158E-02, 1.59075E-02, 1.70712E-02, 8.09777E-04, 6.79302E-04, 5.70039E-04, 5.94183E-03
111, 4.26386E-02, 2.12209E-02, 1.63475E-02, 1.70379E-02, 8.15035E-04, 6.84318E-04, 5.74550E-04, 5.94215E-03
112, 4.37127E-02, 2.17234E-02, 1.67783E-02, 1.69930E-02, 8.20196E-04, 6.89266E-04, 5.79095E-04, 5.93952E-03
113, 4.47363E-02, 2.22230E-02, 1.71987E-02, 1.69366E-02, 8.25256E-04, 6.94202E-04, 5.83651E-04, 5.93406E-03
114, 4.57068E-02, 2.27191E-02, 1.76079E-02, 1.68689E-02, 8.30267E-04, 6.99177E-04, 5.88206E-04, 5.92592E-03
115, 4.66217E-02, 2.32111E-02, 1.80046E-02, 1.67900E-02, 8.35245E-04, 7.04166E-04, 5.92750E-04, 5.91526E-03
116, 4.74786E-02, 2.36988E-02, 1.83880E-02, 1.67003E-02, 8.40139E-04, 7.09146E-04, 5.97278E-04, 5.90224E-03
117, 4.82753E-02, 2.41814E-02, 1.87571E-02, 1.67441E-02, 8.44980E-04, 7.14077E-04, 6.01739E-04, 5.88705E-03
118, 4.90097E-02, 2.46586E-02, 1.91107E-02, 1.68237E-02, 8.49767E-04, 7.19003E-04, 6.06129E-04, 5.86989E-03
119, 4.96800E-02, 2.51300E-02, 1.94479E-02, 1.68939E-02, 8.54787E-04, 7.23901E-04, 6.10459E-04, 5.85093E-03
120, 5.02842E-02, 2.55949E-02, 1.97678E-02, 1.69547E-02, 8.59854E-04, 7.28759E-04, 6.14761E-04, 5.83030E-03
121, 5.08209E-02, 2.60531E-02, 2.00694E-02, 1.70061E-02, 8.64896E-04, 7.33626E-04, 6.19043E-04, 5.80814E-03
122, 5.12887E-02, 2.65039E-02, 2.03518E-02, 1.70480E-02, 8.69903E-04, 7.38500E-04, 6.23359E-04, 5.78461E-03
123, 5.16863E-02, 2.69470E-02, 2.06140E-02, 1.70805E-02, 8.74939E-04, 7.43428E-04, 6.27682E-04, 5.75984E-03
124, 5.20126E-02, 2.73820E-02, 2.08554E-02, 1.71035E-02, 8.79872E-04, 7.48339E-04, 6.31985E-04, 5.73402E-03
125, 5.22668E-02, 2.78084E-02, 2.10749E-02, 1.71171E-02, 8.84791E-04, 7.53286E-04, 6.36271E-04, 5.70730E-03
126, 5.24482E-02, 2.82258E-02, 2.12718E-02, 1.71212E-02, 8.89619E-04, 7.58277E-04, 6.40528E-04, 5.67974E-03
127, 5.25562E-02, 2.86338E-02, 2.14455E-02, 1.71158E-02, 8.94359E-04, 7.63228E-04, 6.44761E-04, 5.65146E-03
128, 5.25904E-02, 2.90320E-02, 2.15950E-02, 1.71010E-02, 8.99097E-04, 7.68178E-04, 6.48982E-04, 5.62254E-03
129, 5.25508E-02, 2.94201E-02, 2.17199E-02, 1.70768E-02, 9.03829E-04, 7.73128E-04, 6.53170E-04, 5.59310E-03
130, 5.30178E-02, 2.97976E-02, 2.18198E-02, 1.70432E-02, 9.08591E-04, 7.78049E-04, 6.57361E-04, 5.56325E-03
131, 5.36420E-02, 3.01642E-02, 2.18937E-02, 1.70002E-02, 9.13621E-04, 7.82955E-04, 6.61649E-04, 5.53304E-03
132, 5.41928E-02, 3.05195E-02, 2.19413E-02, 1.69477E-02, 9.18658E-04, 7.87849E-04, 6.65949E-04, 5.50250E-03
133, 5.46686E-02, 3.08633E-02, 2.19620E-02, 1.68860E-02, 9.23696E-04, 7.92674E-04, 6.70219E-04, 5.47163E-03
134, 5.50675E-02, 3.11953E-02, 2.19555E-02, 1.68149E-02, 9.28630E-04, 7.97473E-04, 6.74461E-04, 5.44046E-03
135, 5.53881E-02, 3.15150E-02, 2.19213E-02, 1.67344E-02, 9.33516E-04, 8.02217E-04, 6.78841E-04, 5.40901E-03
136, 5.56291E-02, 3.18224E-02, 2.18592E-02, 1.66446E-02, 9.38386E-04, 8.06932E-04, 6.83262E-04, 5.37732E-03
137, 5.57895E-02, 3.21170E-02, 2.17689E-02, 1.65456E-02, 9.43169E-04, 8.11623E-04, 6.87681E-04, 5.34532E-03
138, 5.58683E-02, 3.23987E-02, 2.16503E-02, 1.64373E-02, 9.47836E-04, 8.16292E-04, 6.92062E-04, 5.31294E-03
139, 5.58648E-02, 3.26673E-02, 2.15033E-02, 1.63197E-02, 9.52415E-04, 8.20946E-04, 6.96410E-04, 5.28014E-03
140, 5.57785E-02, 3.29225E-02, 2.13277E-02, 1.61930E-02, 9.57039E-04, 8.25617E-04, 7.00726E-04, 5.24687E-03
141, 5.56090E-02, 3.31641E-02, 2.11237E-02, 1.60571E-02, 9.61986E-04, 8.30276E-04, 7.05009E-04, 5.21312E-03
142, 5.53563E-02, 3.35035E-02, 2.08913E-02, 1.59120E-02, 9.66967E-04, 8.34872E-04, 7.09262E-04, 5.17876E-03
143, 5.50203E-02, 3.38312E-02, 2.06305E-02, 1.59535E-02, 9.71966E-04, 8.39385E-04, 7.13488E-04, 5.14366E-03
144, 5.55530E-02, 3.41451E-02, 2.03417E-02, 1.59865E-02, 9.76917E-04, 8.43902E-04, 7.17677E-04, 5.10774E-03
145, 5.64077E-02, 3.44450E-02, 2.00251E-02, 1.60106E-02, 9.81929E-04, 8.48423E-04, 7.21788E-04, 5.07093E-03
146, 5.72021E-02, 3.47305E-02, 1.96810E-02, 1.60255E-02, 9.86912E-04, 8.52996E-04, 7.25876E-04, 5.03317E-03
147, 5.79341E-02, 3.50014E-02, 1.93097E-02, 1.60309E-02, 9.91792E-04, 8.57512E-04, 7.29968E-04, 4.99433E-03
148, 5.86017E-02, 3.52575E-02, 1.89118E-02, 1.60266E-02, 9.96747E-04, 8.61981E-04, 7.34026E-04, 4.95424E-03
149, 5.92031E-02, 3.54984E-02, 1.84877E-02, 1.60125E-02, 1.00165E-03, 8.66457E-04, 7.38121E-04, 4.91279E-03
150, 5.97365E-02, 3.57242E-02, 1.80380E-02, 1.59881E-02, 1.00647E-03, 8.70992E-04, 7.42209E-04, 4.86998E-03
151, 6.02001E-02, 3.59345E-02, 1.75633E-02, 1.59535E-02, 1.01126E-03, 8.75588E-04, 7.46269E-04, 4.82559E-03
152, 6.05926E-02, 3.61292E-02, 1.70643E-02, 1.59084E-02, 1.01597E-03, 8.80211E-04, 7.50357E-04, 4.77949E-03
153, 6.09126E-02, 3.63082E-02, 1.65416E-02, 1.58526E-02, 1.02064E-03, 8.84839E-04, 7.54413E-04, 4.73168E-03
154, 6.11588E-02, 3.64713E-02, 1.59961E-02, 1.57860E-02, 1.02528E-03, 8.89454E-04, 7.58470E-04, 4.68208E-03
155, 6.13302E-02, 3.66185E-02, 1.54286E-02, 1.57085E-02, 1.02984E-03, 8.94032E-04, 7.62508E-04, 4.63054E-03
156, 6.14258E-02, 3.67498E-02, 1.57514E-02, 1.56200E-02, 1.03448E-03, 8.98726E-04, 7.66507E-04, 4.57703E-03
157, 6.14449E-02, 3.68649E-02, 1.63552E-02, 1.55204E-02, 1.03942E-03, 9.03420E-04, 7.70443E-04, 4.52156E-03
158, 6.13867E-02, 3.69640E-02, 1.69388E-02, 1.54096E-02, 1.04427E-03, 9.08138E-04, 7.74392E-04, 4.46400E-03
159, 6.12508E-02, 3.70470E-02, 1.75011E-02, 1.52878E-02, 1.04905E-03, 9.12837E-04, 7.78345E-04, 4.40448E-03
160, 6.10368E-02, 3.71422E-02, 1.80412E-02, 1.51548E-02, 1.05381E-03, 9.17506E-04, 7.82277E-04, 4.34308E-03
161, 6.07444E-02, 3.73431E-02, 1.85582E-02, 1.50106E-02, 1.05848E-03, 9.22097E-04, 7.86284E-04, 4.27985E-03
162, 6.03737E-02, 3.75268E-02, 1.90510E-02, 1.48555E-02, 1.06311E-03, 9.26703E-04, 7.90255E-04, 4.21470E-03
163, 5.99247E-02, 3.76930E-02, 1.95190E-02, 1.46894E-02, 1.06790E-03, 9.31289E-04, 7.94145E-04, 4.14770E-03
164, 5.93975E-02, 3.78416E-02, 1.99611E-02, 1.45126E-02, 1.07273E-03, 9.35882E-04, 7.98004E-04, 4.07907E-03
165, 5.94484E-02, 3.79725E-02, 2.03768E-02, 1.43250E-02, 1.07754E-03, 9.40490E-04, 8.01883E-04, 4.00870E-03
166, 6.03940E-02, 3.80856E-02, 2.07652E-02, 1.41270E-02, 1.08227E-03, 9.45091E-04, 8.05770E-04, 3.93666E-03
167, 6.12769E-02, 3.81808E-02, 2.11258E-02, 1.39187E-02, 1.08692E-03, 9.49655E-04, 8.09643E-04, 3.86316E-03
168, 6.20967E-02, 3.82580E-02, 2.14578E-02, 1.37005E-02, 1.09153E-03, 9.54211E-04, 8.13478E-04, 3.78828E-03
169, 6.28527E-02, 3.83172E-02, 2.17608E-02, 1.36400E-02, 1.09615E-03, 9.58753E-04, 8.17302E-04, 3.71215E-03
170, 6.35446E-02, 3.83584E-02, 2.20343E-02, 1.35930E-02, 1.10078E-03, 9.63301E-04, 8.21091E-04, 3.63509E-03
171, 6.41722E-02, 3.83816E-02, 2.22778E-02, 1.35365E-02, 1.10539E-03, 9.67887E-04, 8.24840E-04, 3.55698E-03
172, 6.47355E-02, 3.83868E-02, 2.24909E-02, 1.34703E-02, 1.11001E-03, 9.72490E-04, 8.28573E-04, 3.47803E-03
173, 6.52344E-02, 3.83742E-02, 2.26733E-02, 1.33947E-02, 1.11481E-03, 9.77120E-04, 8.32379E-04, 3.39857E-03
174, 6.56689E-02, 3.83436E-02, 2.28248E-02, 1.33098E-02, 1.11955E-03, 9.81728E-04, 8.36194E-04, 3.31877E-03
175, 6.60395E-02, 3.84388E-02, 2.29450E-02, 1.32156E-02, 1.12422E-03, 9.86323E-04, 8.39989E-04, 3.23882E-03
176, 6.63463E-02, 3.86131E-02, 2.30340E-02, 1.31122E-02, 1.12890E-03, 9.90940E-04, 8.43773E-04, 3.15892E-03
177, 6.65898E-02, 3.87705E-02, 2.30914E-02, 1.30000E-02, 1.13349E-03, 9.95505E-04, 8.47709E-04, 3.07938E-03
178, 6.67706E-02, 3.89107E-02, 2.31173E-02, 1.28790E-02, 1.13802E-03, 1.00004E-03, 8.51686E-04, 3.00055E-03
179, 6.71744E-02, 3.90338E-02, 2.31118E-02, 1.27654E-02, 1.14251E-03, 1.00455E-03, 8.55657E-04, 2.92265E-03
180, 6.79828E-02, 3.96921E-02, 2.30747E-02, 1.29512E-02, 1.14712E-03, 1.00906E-03, 8.59624E-04, 2.84587E-03
181, 6.87178E-02, 4.03973E-02, 2.30064E-02, 1.31308E-02, 1.15192E-03, 1.01364E-03, 8.63583E-04, 2.77092E-03
182, 6.93787E-02, 4.10878E-02, 2.29068E-02, 1.33041E-02, 1.15678E-03, 1.01825E-03, 8.67530E-04, 2.69766E-03
183, 6.99651E-02, 4.17629E-02, 2.27764E-02, 1.34707E-02, 1.16150E-03, 1.02282E-03, 8.71447E-04, 2.62663E-03
184, 7.04764E-02, 4.24217E-02, 2.26152E-02, 1.36304E-02, 1.16615E-03, 1.02736E-03, 8.75341E-04, 2.55821E-03
185, 7.09125E-02, 4.30636E-02, 2.24237E-02, 1.37830E-02, 1.17081E-03, 1.03192E-03, 8.79278E-04, 2.49289E-03
186, 7.12733E-02, 4.36878E-02, 2.22023E-02, 1.39283E-02, 1.17539E-03, 1.03650E-03, 8.83202E-04, 2.43107E-03
