time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
1, 7.08068E-04, 1.65613E-04, 1.73990E-04, 5.07584E-03, 4.78991E-06, 2.36103E-06, 2.26405E-06, 1.18211E-03
2, 2.89489E-04, 5.47914E-05, 6.32429E-05, 5.16791E-03, 3.12266E-06, 1.52924E-06, 1.52086E-06, 1.20543E-03
3, 2.03701E-04, 3.99190E-05, 4.52003E-05, 4.55534E-03, 3.16981E-06, 1.59860E-06, 1.55410E-06, 1.06368E-03
4, 1.95467E-04, 3.82980E-05, 4.81377E-05, 4.02573E-03, 3.42513E-06, 1.81932E-06, 1.66768E-06, 9.41029E-04
5, 1.85867E-04, 3.61663E-05, 4.96371E-05, 3.71205E-03, 3.53811E-06, 1.98157E-06, 1.69682E-06, 8.68659E-04
6, 1.78427E-04, 3.44018E-05, 5.01068E-05, 3.85762E-03, 3.59602E-06, 2.10864E-06, 1.68229E-06, 9.03734E-04
7, 1.73420E-04, 3.36707E-05, 4.99148E-05, 3.87667E-03, 3.65791E-06, 2.21891E-06, 1.65289E-06, 9.09229E-04
8, 1.70048E-04, 3.32443E-05, 4.93137E-05, 3.77131E-03, 3.75105E-06, 2.32761E-06, 1.63041E-06, 8.85539E-04
9, 1.67506E-04, 3.29958E-05, 4.84617E-05, 3.54713E-03, 3.87822E-06, 2.44429E-06, 1.62874E-06, 8.33877E-04
10, 1.65338E-04, 3.28217E-05, 4.74864E-05, 3.21558E-03, 4.02624E-06, 2.56897E-06, 1.64527E-06, 7.56836E-04
11, 1.63375E-04, 3.26675E-05, 4.69579E-05, 2.79560E-03, 4.17835E-06, 2.69755E-06, 1.67388E-06, 6.58783E-04
12, 1.61553E-04, 3.25178E-05, 4.71704E-05, 2.31318E-03, 4.32010E-06, 2.82790E-06, 1.71316E-06, 5.45771E-04
13, 1.59811E-04, 3.23778E-05, 4.73742E-05, 1.83713E-03, 4.44955E-06, 2.95659E-06, 1.76375E-06, 4.33992E-04
14, 1.58073E-04, 3.22588E-05, 4.75756E-05, 1.73106E-03, 4.56676E-06, 3.08134E-06, 1.82186E-06, 4.09452E-04
15, 1.56290E-04, 3.21701E-05, 4.77541E-05, 1.64766E-03, 4.66487E-06, 3.19966E-06, 1.88129E-06, 3.90225E-04
16, 1.54468E-04, 3.21159E-05, 4.78812E-05, 1.55392E-03, 4.73551E-06, 3.30912E-06, 1.93580E-06, 3.68505E-04
17, 1.52668E-04, 3.21239E-05, 4.79354E-05, 1.60533E-03, 4.77278E-06, 3.40641E-06, 1.98197E-06, 3.81199E-04
