time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
1, 5.94939E-04, 1.67933E-04, 1.68744E-04, 8.95053E-02, 1.24058E-05, 8.52424E-06, 5.10544E-06, 2.08449E-02
2, 5.46194E-04, 2.24637E-04, 2.20951E-04, 5.74171E-02, 9.45006E-06, 5.84876E-06, 3.75384E-06, 1.33927E-02
3, 1.32041E-04, 8.90973E-05, 8.38561E-05, 8.38959E-03, 3.63772E-06, 2.44966E-06, 1.46789E-06, 1.95898E-03
4, 1.67507E-04, 3.09050E-05, 4.32896E-05, 7.39893E-04, 3.05883E-06, 2.10109E-06, 1.27412E-06, 1.72953E-04
5, 1.74624E-04, 3.41309E-05, 4.37869E-05, 4.35691E-04, 3.17588E-06, 2.17473E-06, 1.32763E-06, 1.01956E-04
6, 1.76469E-04, 3.43223E-05, 4.41281E-05, 3.41717E-04, 3.18783E-06, 2.19035E-06, 1.33479E-06, 8.00549E-05
7, 1.74263E-04, 3.40426E-05, 4.42979E-05, 3.41645E-04, 3.18840E-06, 2.19995E-06, 1.33918E-06, 8.01289E-05
8, 1.72389E-04, 3.37747E-05, 4.44631E-05, 3.27523E-04, 3.18983E-06, 2.20995E-06, 1.34395E-06, 7.69055E-05
9, 1.70412E-04, 3.35025E-05, 4.46943E-05, 3.25471E-04, 3.19134E-06, 2.21991E-06, 1.34880E-06, 7.65134E-05
10, 1.68452E-04, 3.32313E-05, 4.49132E-05, 3.20640E-04, 3.19297E-06, 2.22994E-06, 1.35375E-06, 7.54675E-05
11, 1.66470E-04, 3.29582E-05, 4.51192E-05, 3.16501E-04, 3.19465E-06, 2.23996E-06, 1.35883E-06, 7.45835E-05
12, 1.64475E-04, 3.26835E-05, 4.53122E-05, 3.12051E-04, 3.19638E-06, 2.24997E-06, 1.36402E-06, 7.36250E-05
13, 1.62464E-04, 3.24073E-05, 4.54921E-05, 3.07565E-04, 3.19820E-06, 2.25996E-06, 1.36931E-06, 7.26573E-05
14, 1.60440E-04, 3.21296E-05, 4.56590E-05, 3.02965E-04, 3.20017E-06, 2.26995E-06, 1.37470E-06, 7.16611E-05
