time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_star, rel_err_v_star, rel_err_w_star, rel_err_dp
13, 8.31128E-03, 3.21140E-03, 1.99605E-03, 1.66444E-03, 1.30904E-04, 1.07779E-04, 8.39843E-05, 3.83178E-04
14, 8.78908E-03, 3.20441E-03, 2.23071E-03, 1.71828E-03, 1.29232E-04, 1.06944E-04, 8.31762E-05, 4.21959E-04
15, 9.15570E-03, 3.19431E-03, 2.43926E-03, 1.74952E-03, 1.27580E-04, 1.06192E-04, 8.23749E-05, 4.60309E-04
16, 9.39573E-03, 3.14801E-03, 2.61145E-03, 1.75779E-03, 1.26039E-04, 1.05531E-04, 8.16437E-05, 4.97089E-04
17, 9.65158E-03, 3.06628E-03, 2.73810E-03, 1.74319E-03, 1.24519E-04, 1.04891E-04, 8.08971E-05, 5.31085E-04
18, 1.00741E-02, 3.04568E-03, 2.81160E-03, 1.70659E-03, 1.23080E-04, 1.04282E-04, 8.01386E-05, 5.60818E-04
19, 1.03533E-02, 3.07736E-03, 2.82627E-03, 1.67177E-03, 1.21554E-04, 1.03690E-04, 7.94172E-05, 5.85073E-04
20, 1.04741E-02, 3.07771E-03, 2.82940E-03, 1.65846E-03, 1.20087E-04, 1.03123E-04, 7.87514E-05, 6.02633E-04
21, 1.04261E-02, 3.04687E-03, 3.09777E-03, 1.62126E-03, 1.18637E-04, 1.02566E-04, 7.80947E-05, 6.12669E-04
22, 1.02047E-02, 3.04254E-03, 3.31383E-03, 1.56222E-03, 1.17166E-04, 1.02048E-04, 7.74398E-05, 6.14707E-04
23, 1.02014E-02, 3.11557E-03, 3.46677E-03, 1.48446E-03, 1.15695E-04, 1.01525E-04, 7.67816E-05, 6.08864E-04
24, 1.01787E-02, 3.15502E-03, 3.54770E-03, 1.39197E-03, 1.14237E-04, 1.00963E-04, 7.61734E-05, 5.95830E-04
25, 9.97990E-03, 3.15960E-03, 3.55024E-03, 1.29657E-03, 1.12672E-04, 1.00391E-04, 7.55324E-05, 5.76951E-04
26, 9.60364E-03, 3.30022E-03, 3.47083E-03, 1.28230E-03, 1.11063E-04, 9.98992E-05, 7.48841E-05, 5.54105E-04
27, 9.59208E-03, 3.60149E-03, 3.30897E-03, 1.27407E-03, 1.09491E-04, 9.94345E-05, 7.42701E-05, 5.29627E-04
28, 1.02593E-02, 3.88632E-03, 3.59652E-03, 1.26279E-03, 1.07834E-04, 9.89597E-05, 7.36303E-05, 5.06045E-04
29, 1.08367E-02, 4.15136E-03, 3.93117E-03, 1.25086E-03, 1.06145E-04, 9.84365E-05, 7.29314E-05, 4.85838E-04
30, 1.12035E-02, 4.39368E-03, 4.21470E-03, 1.24063E-03, 1.04474E-04, 9.78637E-05, 7.22109E-05, 4.71141E-04
31, 1.13581E-02, 4.61078E-03, 4.43872E-03, 1.23596E-03, 1.02769E-04, 9.72480E-05, 7.15264E-05, 4.63483E-04
32, 1.13063E-02, 4.81940E-03, 4.59698E-03, 1.23485E-03, 1.01237E-04, 9.65820E-05, 7.08504E-05, 4.63556E-04
33, 1.12773E-02, 5.02835E-03, 4.68739E-03, 1.23699E-03, 9.96297E-05, 9.59480E-05, 7.01445E-05, 4.71109E-04
34, 1.13476E-02, 5.20478E-03, 4.70445E-03, 1.24122E-03, 9.81869E-05, 9.54077E-05, 6.94220E-05, 4.84956E-04
35, 1.11989E-02, 5.34741E-03, 4.64792E-03, 1.24564E-03, 9.67113E-05, 9.48364E-05, 6.87343E-05, 5.03099E-04
36, 1.10548E-02, 5.45564E-03, 4.51989E-03, 1.24786E-03, 9.53129E-05, 9.42333E-05, 6.80822E-05, 5.22995E-04
37, 1.14792E-02, 5.52945E-03, 4.32464E-03, 1.24535E-03, 9.41280E-05, 9.36348E-05, 6.73913E-05, 5.41892E-04
38, 1.17130E-02, 5.56944E-03, 4.06843E-03, 1.23860E-03, 9.30309E-05, 9.30461E-05, 6.66587E-05, 5.57140E-04
39, 1.17526E-02, 5.57670E-03, 3.75915E-03, 1.22947E-03, 9.19267E-05, 9.24065E-05, 6.59058E-05, 5.66494E-04
40, 1.15997E-02, 5.55276E-03, 3.40593E-03, 1.21075E-03, 9.07927E-05, 9.17409E-05, 6.51986E-05, 5.68366E-04
41, 1.12613E-02, 5.54120E-03, 3.01873E-03, 1.18186E-03, 8.96979E-05, 9.10773E-05, 6.44743E-05, 5.61946E-04
42, 1.07490E-02, 5.50309E-03, 2.95087E-03, 1.14303E-03, 8.88139E-05, 9.04350E-05, 6.37518E-05, 5.47226E-04
43, 1.00784E-02, 5.43534E-03, 3.02710E-03, 1.11717E-03, 8.80040E-05, 8.97973E-05, 6.30303E-05, 5.24929E-04
44, 9.26854E-03, 5.37383E-03, 3.12159E-03, 1.09240E-03, 8.72137E-05, 8.91580E-05, 6.23118E-05, 4.96340E-04
45, 8.34074E-03, 5.72438E-03, 3.15004E-03, 1.06147E-03, 8.64026E-05, 8.84918E-05, 6.15850E-05, 4.63121E-04
46, 7.32336E-03, 6.02731E-03, 3.11566E-03, 1.02627E-03, 8.56068E-05, 8.77884E-05, 6.08452E-05, 4.27109E-04
47, 7.29618E-03, 6.27977E-03, 3.02309E-03, 9.90303E-04, 8.48647E-05, 8.70557E-05, 6.01450E-05, 3.90128E-04
48, 7.15851E-03, 6.48002E-03, 2.87825E-03, 9.60605E-04, 8.42716E-05, 8.63073E-05, 5.94785E-05, 3.53823E-04
49, 7.69562E-03, 6.62746E-03, 2.68802E-03, 9.31387E-04, 8.37047E-05, 8.55738E-05, 5.88810E-05, 3.19533E-04
50, 8.26535E-03, 6.72255E-03, 2.73613E-03, 9.03645E-04, 8.31254E-05, 8.49024E-05, 5.83303E-05, 2.88239E-04
51, 8.71794E-03, 6.76716E-03, 2.73381E-03, 8.78011E-04, 8.25024E-05, 8.42194E-05, 5.77709E-05, 2.60623E-04
52, 9.05284E-03, 6.76268E-03, 2.68329E-03, 8.55031E-04, 8.18530E-05, 8.35118E-05, 5.71978E-05, 2.36949E-04
53, 9.27201E-03, 6.71191E-03, 2.58847E-03, 8.36692E-04, 8.12387E-05, 8.27883E-05, 5.66135E-05, 2.17130E-04
54, 9.37962E-03, 6.61818E-03, 2.45429E-03, 8.24024E-04, 8.06864E-05, 8.20502E-05, 5.60293E-05, 2.00843E-04
55, 9.38179E-03, 6.48522E-03, 2.28647E-03, 8.15871E-04, 8.01267E-05, 8.12971E-05, 5.54492E-05, 1.87610E-04
56, 9.28622E-03, 6.31701E-03, 2.09130E-03, 8.08467E-04, 7.95257E-05, 8.05516E-05, 5.48615E-05, 1.76871E-04
57, 9.10188E-03, 6.11769E-03, 1.99066E-03, 8.01255E-04, 7.89367E-05, 7.97632E-05, 5.42853E-05, 1.68016E-04
58, 8.83866E-03, 5.89145E-03, 2.06374E-03, 7.95817E-04, 7.83430E-05, 7.89632E-05, 5.37194E-05, 1.60491E-04
59, 8.50711E-03, 5.64246E-03, 2.10449E-03, 7.90572E-04, 7.77258E-05, 7.81613E-05, 5.31631E-05, 1.53796E-04
60, 8.11807E-03, 5.37479E-03, 2.11419E-03, 7.88342E-04, 7.70823E-05, 7.73531E-05, 5.26733E-05, 1.47550E-04
61, 7.68337E-03, 5.09237E-03, 2.09444E-03, 7.87272E-04, 7.64693E-05, 7.65507E-05, 5.21837E-05, 1.41489E-04
62, 7.21258E-03, 4.79889E-03, 2.04774E-03, 7.84358E-04, 7.58597E-05, 7.57631E-05, 5.16882E-05, 1.35426E-04
63, 6.71598E-03, 4.49784E-03, 1.97710E-03, 7.82363E-04, 7.53130E-05, 7.49670E-05, 5.12060E-05, 1.29242E-04
64, 6.20322E-03, 4.19242E-03, 1.88585E-03, 7.78966E-04, 7.48223E-05, 7.41767E-05, 5.07286E-05, 1.22933E-04
65, 5.68319E-03, 3.88554E-03, 1.77757E-03, 7.73612E-04, 7.43314E-05, 7.33758E-05, 5.02538E-05, 1.16550E-04
66, 5.16387E-03, 3.57981E-03, 1.65597E-03, 7.66399E-04, 7.38261E-05, 7.25752E-05, 4.97832E-05, 1.10157E-04
67, 4.93936E-03, 3.27755E-03, 1.52476E-03, 7.58001E-04, 7.33280E-05, 7.18142E-05, 4.93376E-05, 1.03877E-04
68, 4.67566E-03, 2.98077E-03, 1.38755E-03, 7.53450E-04, 7.28426E-05, 7.10456E-05, 4.89108E-05, 9.78306E-05
69, 4.38294E-03, 2.69118E-03, 1.24775E-03, 7.52249E-04, 7.23550E-05, 7.02810E-05, 4.84951E-05, 9.21031E-05
70, 4.07134E-03, 2.41019E-03, 1.10854E-03, 7.49435E-04, 7.18804E-05, 6.95315E-05, 4.80735E-05, 8.67466E-05
71, 3.75024E-03, 2.13897E-03, 9.72735E-04, 7.45087E-04, 7.14207E-05, 6.87918E-05, 4.76602E-05, 8.18193E-05
72, 3.42808E-03, 1.92809E-03, 8.42773E-04, 7.39274E-04, 7.09559E-05, 6.80532E-05, 4.72478E-05, 7.74195E-05
73, 3.11220E-03, 1.81605E-03, 7.20680E-04, 7.35211E-04, 7.04985E-05, 6.73144E-05, 4.68380E-05, 7.35662E-05
74, 2.80880E-03, 1.75223E-03, 6.82926E-04, 7.29905E-04, 7.00658E-05, 6.65925E-05, 4.64355E-05, 7.02383E-05
75, 2.52286E-03, 1.70474E-03, 6.88392E-04, 7.23103E-04, 6.96297E-05, 6.58867E-05, 4.60341E-05, 6.74332E-05
76, 2.44850E-03, 1.66336E-03, 6.91857E-04, 7.15239E-04, 6.91961E-05, 6.51905E-05, 4.56710E-05, 6.51419E-05
77, 2.44097E-03, 1.64555E-03, 6.93321E-04, 7.14894E-04, 6.87700E-05, 6.45081E-05, 4.53121E-05, 6.32951E-05
78, 2.40305E-03, 1.61869E-03, 6.92804E-04, 7.15808E-04, 6.83749E-05, 6.38443E-05, 4.49460E-05, 6.18292E-05
79, 2.33698E-03, 1.58334E-03, 6.94372E-04, 7.14919E-04, 6.79849E-05, 6.31820E-05, 4.45745E-05, 6.06869E-05
80, 2.24565E-03, 1.54026E-03, 7.04152E-04, 7.12208E-04, 6.75832E-05, 6.25271E-05, 4.42188E-05, 5.98680E-05
81, 2.13237E-03, 1.49793E-03, 7.11970E-04, 7.07671E-04, 6.72116E-05, 6.18971E-05, 4.38801E-05, 5.93825E-05
82, 2.00074E-03, 1.47714E-03, 7.17791E-04, 7.01317E-04, 6.68426E-05, 6.13059E-05, 4.35475E-05, 5.93246E-05
83, 1.85452E-03, 1.46378E-03, 7.21603E-04, 6.93172E-04, 6.64778E-05, 6.07374E-05, 4.32224E-05, 5.97159E-05
84, 1.69753E-03, 1.44262E-03, 7.23418E-04, 6.88959E-04, 6.61286E-05, 6.01711E-05, 4.29017E-05, 6.04948E-05
85, 1.53351E-03, 1.41399E-03, 7.23273E-04, 6.90288E-04, 6.57792E-05, 5.96171E-05, 4.26047E-05, 6.15845E-05
86, 1.55946E-03, 1.37831E-03, 7.21227E-04, 6.89521E-04, 6.54240E-05, 5.90702E-05, 4.23251E-05, 6.29446E-05
87, 1.60983E-03, 1.33604E-03, 7.18994E-04, 6.86667E-04, 6.50831E-05, 5.85237E-05, 4.20477E-05, 6.45238E-05
88, 1.65897E-03, 1.30725E-03, 7.27563E-04, 6.81754E-04, 6.47445E-05, 5.79910E-05, 4.17617E-05, 6.62846E-05
89, 1.70561E-03, 1.30036E-03, 7.34185E-04, 6.74826E-04, 6.43972E-05, 5.74458E-05, 4.14677E-05, 6.82023E-05
90, 1.74842E-03, 1.28653E-03, 7.38852E-04, 6.65946E-04, 6.40463E-05, 5.69123E-05, 4.11860E-05, 7.02657E-05
91, 1.78607E-03, 1.26590E-03, 7.41582E-04, 6.58762E-04, 6.37018E-05, 5.64084E-05, 4.09074E-05, 7.24776E-05
92, 1.81732E-03, 1.23871E-03, 7.42414E-04, 6.55002E-04, 6.33469E-05, 5.59247E-05, 4.06352E-05, 7.48101E-05
93, 1.84307E-03, 1.20522E-03, 7.41406E-04, 6.54063E-04, 6.30103E-05, 5.54486E-05, 4.03708E-05, 7.72009E-05
94, 1.95007E-03, 1.16575E-03, 7.38639E-04, 6.51016E-04, 6.26933E-05, 5.49758E-05, 4.01047E-05, 7.95998E-05
95, 2.04993E-03, 1.15901E-03, 7.34206E-04, 6.45918E-04, 6.23858E-05, 5.45108E-05, 3.98457E-05, 8.19791E-05
96, 2.14175E-03, 1.15313E-03, 7.34587E-04, 6.38841E-04, 6.20805E-05, 5.40401E-05, 3.95973E-05, 8.43104E-05
97, 2.22466E-03, 1.16147E-03, 7.40409E-04, 6.29868E-04, 6.17782E-05, 5.35807E-05, 3.93529E-05, 8.65552E-05
98, 2.29777E-03, 1.17784E-03, 7.48440E-04, 6.24718E-04, 6.14835E-05, 5.31230E-05, 3.91170E-05, 8.86846E-05
99, 2.36027E-03, 1.18922E-03, 7.68459E-04, 6.18402E-04, 6.11919E-05, 5.26656E-05, 3.88812E-05, 9.06820E-05
100, 2.41143E-03, 1.19599E-03, 7.85286E-04, 6.10059E-04, 6.09111E-05, 5.22060E-05, 3.86484E-05, 9.25160E-05
101, 2.45064E-03, 1.19855E-03, 8.01056E-04, 6.07117E-04, 6.06391E-05, 5.17382E-05, 3.84158E-05, 9.41802E-05
102, 2.47740E-03, 1.19731E-03, 8.34035E-04, 6.02814E-04, 6.03792E-05, 5.12842E-05, 3.81897E-05, 9.56673E-05
103, 2.49136E-03, 1.19274E-03, 8.63293E-04, 5.96519E-04, 6.01259E-05, 5.08312E-05, 3.79713E-05, 9.69903E-05
104, 2.49235E-03, 1.18519E-03, 8.88678E-04, 5.90066E-04, 5.98848E-05, 5.03725E-05, 3.77584E-05, 9.81579E-05
105, 2.48031E-03, 1.18534E-03, 9.10090E-04, 5.86023E-04, 5.96577E-05, 4.99087E-05, 3.75537E-05, 9.91808E-05
106, 2.45538E-03, 1.18939E-03, 9.27479E-04, 5.79751E-04, 5.94328E-05, 4.94557E-05, 3.73521E-05, 1.00101E-04
107, 2.41781E-03, 1.19002E-03, 9.40847E-04, 5.71311E-04, 5.92031E-05, 4.90089E-05, 3.71592E-05, 1.00941E-04
108, 2.36801E-03, 1.18717E-03, 9.50241E-04, 5.60773E-04, 5.89776E-05, 4.85686E-05, 3.69666E-05, 1.01732E-04
109, 2.30652E-03, 1.18086E-03, 9.71322E-04, 5.51439E-04, 5.87675E-05, 4.81216E-05, 3.67757E-05, 1.02522E-04
110, 2.23400E-03, 1.17108E-03, 1.00144E-03, 5.45014E-04, 5.85649E-05, 4.76753E-05, 3.65828E-05, 1.03341E-04
111, 2.15119E-03, 1.17315E-03, 1.02710E-03, 5.41686E-04, 5.83494E-05, 4.72326E-05, 3.63946E-05, 1.04241E-04
112, 2.05897E-03, 1.18127E-03, 1.04820E-03, 5.36266E-04, 5.81299E-05, 4.67959E-05, 3.62028E-05, 1.05260E-04
113, 1.95830E-03, 1.18606E-03, 1.06470E-03, 5.28351E-04, 5.79169E-05, 4.63898E-05, 3.60109E-05, 1.06415E-04
114, 1.84999E-03, 1.18764E-03, 1.07658E-03, 5.18017E-04, 5.77095E-05, 4.59792E-05, 3.58259E-05, 1.07749E-04
115, 1.73503E-03, 1.20176E-03, 1.08393E-03, 5.05359E-04, 5.75150E-05, 4.55724E-05, 3.56430E-05, 1.09295E-04
116, 1.61438E-03, 1.21366E-03, 1.10479E-03, 4.90490E-04, 5.73357E-05, 4.51591E-05, 3.54695E-05, 1.11075E-04
117, 1.48903E-03, 1.22334E-03, 1.12943E-03, 4.75559E-04, 5.71754E-05, 4.47424E-05, 3.52883E-05, 1.13096E-04
118, 1.35993E-03, 1.23081E-03, 1.14982E-03, 4.72355E-04, 5.70183E-05, 4.43234E-05, 3.51098E-05, 1.15369E-04
119, 1.31994E-03, 1.23606E-03, 1.16584E-03, 4.72932E-04, 5.68684E-05, 4.39130E-05, 3.49306E-05, 1.17902E-04
120, 1.30137E-03, 1.23910E-03, 1.17741E-03, 4.73350E-04, 5.67380E-05, 4.35016E-05, 3.47569E-05, 1.20687E-04
121, 1.27514E-03, 1.23991E-03, 1.18454E-03, 4.73577E-04, 5.66253E-05, 4.31008E-05, 3.45870E-05, 1.23727E-04
122, 1.24193E-03, 1.23848E-03, 1.20676E-03, 4.73575E-04, 5.65170E-05, 4.26991E-05, 3.44166E-05, 1.26997E-04
123, 1.20245E-03, 1.23479E-03, 1.23071E-03, 4.73300E-04, 5.64216E-05, 4.22879E-05, 3.42498E-05, 1.30470E-04
124, 1.15740E-03, 1.22882E-03, 1.25088E-03, 4.72707E-04, 5.63276E-05, 4.18804E-05, 3.40825E-05, 1.34117E-04
125, 1.10753E-03, 1.22055E-03, 1.26712E-03, 4.71749E-04, 5.62406E-05, 4.14696E-05, 3.39156E-05, 1.37914E-04
126, 1.05355E-03, 1.21113E-03, 1.27934E-03, 4.70378E-04, 5.61470E-05, 4.10585E-05, 3.37456E-05, 1.41827E-04
127, 9.96156E-04, 1.20203E-03, 1.28746E-03, 4.74860E-04, 5.60547E-05, 4.06577E-05, 3.35751E-05, 1.45814E-04
128, 9.36029E-04, 1.19095E-03, 1.29146E-03, 4.83665E-04, 5.59808E-05, 4.02569E-05, 3.34048E-05, 1.49828E-04
129, 8.73804E-04, 1.17781E-03, 1.29136E-03, 4.92477E-04, 5.59330E-05, 3.98505E-05, 3.32391E-05, 1.53829E-04
130, 8.10076E-04, 1.16259E-03, 1.28720E-03, 5.01228E-04, 5.58868E-05, 3.94516E-05, 3.30753E-05, 1.57777E-04
131, 7.84366E-04, 1.14521E-03, 1.27909E-03, 5.09849E-04, 5.58385E-05, 3.90570E-05, 3.29075E-05, 1.61641E-04
132, 8.02642E-04, 1.12565E-03, 1.26714E-03, 5.18272E-04, 5.57893E-05, 3.86622E-05, 3.27336E-05, 1.65379E-04
133, 8.48549E-04, 1.10386E-03, 1.25150E-03, 5.26430E-04, 5.57286E-05, 3.82697E-05, 3.25569E-05, 1.68955E-04
134, 8.95534E-04, 1.07980E-03, 1.25109E-03, 5.34260E-04, 5.56550E-05, 3.78834E-05, 3.23853E-05, 1.72337E-04
135, 9.40963E-04, 1.05344E-03, 1.25511E-03, 5.41699E-04, 5.55836E-05, 3.74964E-05, 3.22188E-05, 1.75503E-04
136, 9.84750E-04, 1.02477E-03, 1.25622E-03, 5.48686E-04, 5.55157E-05, 3.71270E-05, 3.20532E-05, 1.78429E-04
137, 1.02682E-03, 1.00244E-03, 1.25443E-03, 5.55165E-04, 5.54401E-05, 3.67597E-05, 3.18866E-05, 1.81100E-04
138, 1.06713E-03, 9.84539E-04, 1.24980E-03, 5.61081E-04, 5.53642E-05, 3.63927E-05, 3.17162E-05, 1.83509E-04
139, 1.10563E-03, 9.95497E-04, 1.26796E-03, 5.66384E-04, 5.52945E-05, 3.60291E-05, 3.15421E-05, 1.85640E-04
140, 1.14226E-03, 1.00342E-03, 1.30133E-03, 5.71027E-04, 5.52197E-05, 3.56722E-05, 3.13685E-05, 1.87491E-04
141, 1.20153E-03, 1.00823E-03, 1.33152E-03, 5.74966E-04, 5.51382E-05, 3.53173E-05, 3.11969E-05, 1.89060E-04
142, 1.26646E-03, 1.00986E-03, 1.35852E-03, 5.78159E-04, 5.50577E-05, 3.49726E-05, 3.10267E-05, 1.90357E-04
143, 1.32718E-03, 1.00829E-03, 1.38232E-03, 5.80571E-04, 5.49682E-05, 3.46339E-05, 3.08543E-05, 1.91389E-04
144, 1.38384E-03, 1.00349E-03, 1.40293E-03, 5.84979E-04, 5.48809E-05, 3.42939E-05, 3.06786E-05, 1.92172E-04
145, 1.43641E-03, 9.95475E-04, 1.42038E-03, 5.89571E-04, 5.47933E-05, 3.39540E-05, 3.05050E-05, 1.92716E-04
146, 1.48494E-03, 9.84722E-04, 1.43472E-03, 5.93231E-04, 5.47014E-05, 3.36125E-05, 3.03261E-05, 1.93037E-04
147, 1.52950E-03, 9.73748E-04, 1.44598E-03, 5.95921E-04, 5.46154E-05, 3.32862E-05, 3.01418E-05, 1.93150E-04
148, 1.57015E-03, 9.60143E-04, 1.45422E-03, 5.97606E-04, 5.45221E-05, 3.29719E-05, 2.99573E-05, 1.93081E-04
149, 1.60693E-03, 9.57877E-04, 1.45950E-03, 5.98257E-04, 5.44211E-05, 3.26639E-05, 2.97748E-05, 1.92851E-04
150, 1.63992E-03, 9.61298E-04, 1.46191E-03, 5.97854E-04, 5.43165E-05, 3.23637E-05, 2.95964E-05, 1.92482E-04
151, 1.66915E-03, 9.61679E-04, 1.46152E-03, 5.96380E-04, 5.41947E-05, 3.20730E-05, 2.94159E-05, 1.92000E-04
152, 1.69467E-03, 9.58912E-04, 1.45842E-03, 5.93825E-04, 5.40728E-05, 3.17879E-05, 2.92339E-05, 1.91433E-04
153, 1.71653E-03, 9.52909E-04, 1.45270E-03, 5.90186E-04, 5.39567E-05, 3.15074E-05, 2.90500E-05, 1.90804E-04
154, 1.73477E-03, 9.43604E-04, 1.44446E-03, 5.85465E-04, 5.38359E-05, 3.12354E-05, 2.88622E-05, 1.90133E-04
155, 1.74944E-03, 9.30959E-04, 1.43379E-03, 5.79671E-04, 5.37111E-05, 3.09667E-05, 2.86753E-05, 1.89448E-04
156, 1.76059E-03, 9.17687E-04, 1.42080E-03, 5.72817E-04, 5.35813E-05, 3.06998E-05, 2.84893E-05, 1.88775E-04
157, 1.76825E-03, 9.03516E-04, 1.40559E-03, 5.64924E-04, 5.34572E-05, 3.04361E-05, 2.83032E-05, 1.88134E-04
158, 1.77249E-03, 8.86485E-04, 1.38828E-03, 5.56014E-04, 5.33178E-05, 3.01772E-05, 2.81182E-05, 1.87548E-04
159, 1.77716E-03, 8.66613E-04, 1.36897E-03, 5.46207E-04, 5.31655E-05, 2.99226E-05, 2.79299E-05, 1.87036E-04
160, 1.78059E-03, 8.65546E-04, 1.34777E-03, 5.39597E-04, 5.30076E-05, 2.96695E-05, 2.77458E-05, 1.86616E-04
161, 1.78019E-03, 9.01033E-04, 1.32480E-03, 5.32071E-04, 5.28517E-05, 2.94163E-05, 2.75591E-05, 1.86307E-04
162, 1.77608E-03, 9.34482E-04, 1.30016E-03, 5.23671E-04, 5.26954E-05, 2.91703E-05, 2.73756E-05, 1.86120E-04
163, 1.76843E-03, 9.65779E-04, 1.27397E-03, 5.19088E-04, 5.25387E-05, 2.89352E-05, 2.71925E-05, 1.86068E-04
164, 1.75738E-03, 9.94818E-04, 1.24633E-03, 5.22447E-04, 5.23733E-05, 2.86966E-05, 2.70086E-05, 1.86161E-04
165, 1.74310E-03, 1.02150E-03, 1.21736E-03, 5.25374E-04, 5.21996E-05, 2.84545E-05, 2.68219E-05, 1.86407E-04
166, 1.72579E-03, 1.04761E-03, 1.18718E-03, 5.27894E-04, 5.20153E-05, 2.82114E-05, 2.66330E-05, 1.86807E-04
167, 1.70561E-03, 1.08308E-03, 1.15587E-03, 5.30029E-04, 5.18232E-05, 2.79691E-05, 2.64479E-05, 1.87365E-04
168, 1.68275E-03, 1.11566E-03, 1.12357E-03, 5.31797E-04, 5.16171E-05, 2.77326E-05, 2.62669E-05, 1.88080E-04
169, 1.65741E-03, 1.14524E-03, 1.09036E-03, 5.34014E-04, 5.14061E-05, 2.74988E-05, 2.60870E-05, 1.88948E-04
170, 1.62975E-03, 1.17176E-03, 1.05636E-03, 5.38419E-04, 5.11893E-05, 2.72616E-05, 2.59084E-05, 1.89960E-04
171, 1.59996E-03, 1.19514E-03, 1.02168E-03, 5.42393E-04, 5.09687E-05, 2.70221E-05, 2.57313E-05, 1.91107E-04
172, 1.56823E-03, 1.21535E-03, 9.86407E-04, 5.45941E-04, 5.07483E-05, 2.67828E-05, 2.55551E-05, 1.92375E-04
173, 1.53472E-03, 1.23236E-03, 9.50656E-04, 5.49066E-04, 5.05206E-05, 2.65498E-05, 2.53833E-05, 1.93749E-04
174, 1.49960E-03, 1.24614E-03, 9.14525E-04, 5.51768E-04, 5.02910E-05, 2.63173E-05, 2.52100E-05, 1.95209E-04
175, 1.46946E-03, 1.25670E-03, 8.78112E-04, 5.54046E-04, 5.00591E-05, 2.60845E-05, 2.50393E-05, 1.96734E-04
176, 1.45783E-03, 1.26406E-03, 8.41518E-04, 5.58119E-04, 4.98286E-05, 2.58544E-05, 2.48682E-05, 1.98299E-04
177, 1.44466E-03, 1.26826E-03, 8.04839E-04, 5.62685E-04, 4.95993E-05, 2.56318E-05, 2.46983E-05, 1.99881E-04
178, 1.43144E-03, 1.27248E-03, 7.68170E-04, 5.66711E-04, 4.93681E-05, 2.54171E-05, 2.45310E-05, 2.01451E-04
179, 1.42722E-03, 1.27700E-03, 7.31622E-04, 5.70184E-04, 4.91375E-05, 2.52043E-05, 2.43674E-05, 2.02979E-04
180, 1.42117E-03, 1.27838E-03, 6.95277E-04, 5.73088E-04, 4.89039E-05, 2.50005E-05, 2.42039E-05, 2.04431E-04
181, 1.41324E-03, 1.27672E-03, 6.59221E-04, 5.75409E-04, 4.86790E-05, 2.48130E-05, 2.40365E-05, 2.05776E-04
182, 1.40337E-03, 1.27213E-03, 6.23541E-04, 5.77130E-04, 4.84556E-05, 2.46347E-05, 2.38731E-05, 2.06980E-04
183, 1.39152E-03, 1.26474E-03, 5.88324E-04, 5.78235E-04, 4.82323E-05, 2.44639E-05, 2.37247E-05, 2.08009E-04
184, 1.37765E-03, 1.25470E-03, 5.78704E-04, 5.81404E-04, 4.80083E-05, 2.43000E-05, 2.35888E-05, 2.08828E-04
185, 1.36174E-03, 1.24213E-03, 5.80642E-04, 5.84143E-04, 4.77870E-05, 2.41409E-05, 2.34606E-05, 2.09404E-04
186, 1.34376E-03, 1.22719E-03, 5.81683E-04, 5.86131E-04, 4.75714E-05, 2.39796E-05, 2.33406E-05, 2.09704E-04
