time_step, rms_u, rms_v, rms_w, rms_p
123, 4.10638E-01, 8.83889E-01, 6.63869E-01, 3.74114E-01
124, 4.11078E-01, 8.83571E-01, 6.63647E-01, 3.75229E-01
125, 4.11517E-01, 8.83250E-01, 6.63427E-01, 3.76338E-01
126, 4.11955E-01, 8.82928E-01, 6.63211E-01, 3.77440E-01
127, 4.12392E-01, 8.82603E-01, 6.62998E-01, 3.78535E-01
128, 4.12829E-01, 8.82275E-01, 6.62787E-01, 3.79624E-01
129, 4.13264E-01, 8.81946E-01, 6.62579E-01, 3.80707E-01
130, 4.13699E-01, 8.81614E-01, 6.62374E-01, 3.81784E-01
131, 4.14132E-01, 8.81281E-01, 6.62172E-01, 3.82854E-01
132, 4.14565E-01, 8.80945E-01, 6.61973E-01, 3.83918E-01
133, 4.14996E-01, 8.80607E-01, 6.61777E-01, 3.84976E-01
134, 4.15426E-01, 8.80266E-01, 6.61583E-01, 3.86028E-01
135, 4.15856E-01, 8.79924E-01, 6.61392E-01, 3.87074E-01
136, 4.16284E-01, 8.79579E-01, 6.61204E-01, 3.88114E-01
137, 4.16711E-01, 8.79232E-01, 6.61020E-01, 3.89148E-01
138, 4.17137E-01, 8.78883E-01, 6.60837E-01, 3.90176E-01
139, 4.17562E-01, 8.78532E-01, 6.60658E-01, 3.91198E-01
140, 4.17986E-01, 8.78179E-01, 6.60482E-01, 3.92214E-01
141, 4.18408E-01, 8.77824E-01, 6.60308E-01, 3.93224E-01
142, 4.18830E-01, 8.77466E-01, 6.60138E-01, 3.94229E-01
143, 4.19250E-01, 8.77106E-01, 6.59970E-01, 3.95228E-01
144, 4.19669E-01, 8.76745E-01, 6.59805E-01, 3.96221E-01
145, 4.20087E-01, 8.76381E-01, 6.59643E-01, 3.97208E-01
146, 4.20504E-01, 8.76014E-01, 6.59483E-01, 3.98189E-01
147, 4.20919E-01, 8.75646E-01, 6.59327E-01, 3.99165E-01
148, 4.21333E-01, 8.75276E-01, 6.59174E-01, 4.00135E-01
149, 4.21746E-01, 8.74903E-01, 6.59023E-01, 4.01100E-01
150, 4.22158E-01, 8.74529E-01, 6.58875E-01, 4.02058E-01
151, 4.22568E-01, 8.74152E-01, 6.58730E-01, 4.03011E-01
152, 4.22977E-01, 8.73773E-01, 6.58588E-01, 4.03959E-01
153, 4.23385E-01, 8.73393E-01, 6.58449E-01, 4.04901E-01
154, 4.23791E-01, 8.73010E-01, 6.58313E-01, 4.05837E-01
155, 4.24196E-01, 8.72625E-01, 6.58179E-01, 4.06767E-01
156, 4.24600E-01, 8.72237E-01, 6.58049E-01, 4.07692E-01
157, 4.25002E-01, 8.71848E-01, 6.57921E-01, 4.08611E-01
158, 4.25403E-01, 8.71457E-01, 6.57796E-01, 4.09524E-01
159, 4.25802E-01, 8.71064E-01, 6.57674E-01, 4.10432E-01
160, 4.26200E-01, 8.70668E-01, 6.57554E-01, 4.11333E-01
161, 4.26597E-01, 8.70271E-01, 6.57438E-01, 4.12229E-01
162, 4.26992E-01, 8.69871E-01, 6.57324E-01, 4.13119E-01
163, 4.27386E-01, 8.69470E-01, 6.57214E-01, 4.14004E-01
164, 4.27778E-01, 8.69066E-01, 6.57106E-01, 4.14882E-01
165, 4.28169E-01, 8.68661E-01, 6.57000E-01, 4.15754E-01
166, 4.28558E-01, 8.68253E-01, 6.56898E-01, 4.16620E-01
167, 4.28946E-01, 8.67843E-01, 6.56798E-01, 4.17481E-01
168, 4.29332E-01, 8.67432E-01, 6.56702E-01, 4.18335E-01
169, 4.29716E-01, 8.67018E-01, 6.56608E-01, 4.19183E-01
170, 4.30099E-01, 8.66602E-01, 6.56516E-01, 4.20024E-01
171, 4.30481E-01, 8.66185E-01, 6.56428E-01, 4.20859E-01
172, 4.30861E-01, 8.65765E-01, 6.56342E-01, 4.21688E-01
173, 4.31239E-01, 8.65344E-01, 6.56259E-01, 4.22511E-01
174, 4.31616E-01, 8.64920E-01, 6.56179E-01, 4.23326E-01
175, 4.31991E-01, 8.64495E-01, 6.56101E-01, 4.24136E-01
176, 4.32364E-01, 8.64067E-01, 6.56026E-01, 4.24938E-01
177, 4.32736E-01, 8.63638E-01, 6.55954E-01, 4.25734E-01
178, 4.33106E-01, 8.63206E-01, 6.55885E-01, 4.26523E-01
179, 4.33475E-01, 8.62773E-01, 6.55818E-01, 4.27304E-01
180, 4.33842E-01, 8.62338E-01, 6.55754E-01, 4.28079E-01
181, 4.34207E-01, 8.61901E-01, 6.55692E-01, 4.28847E-01
182, 4.34570E-01, 8.61461E-01, 6.55633E-01, 4.29607E-01
183, 4.34932E-01, 8.61020E-01, 6.55577E-01, 4.30360E-01
184, 4.35292E-01, 8.60578E-01, 6.55524E-01, 4.31106E-01
185, 4.35650E-01, 8.60133E-01, 6.55473E-01, 4.31844E-01
186, 4.36007E-01, 8.59686E-01, 6.55424E-01, 4.32574E-01
187, 4.36361E-01, 8.59238E-01, 6.55378E-01, 4.33297E-01
188, 4.36714E-01, 8.58787E-01, 6.55335E-01, 4.34011E-01
189, 4.37065E-01, 8.58335E-01, 6.55294E-01, 4.34718E-01
190, 4.37415E-01, 8.57881E-01, 6.55256E-01, 4.35417E-01
191, 4.37762E-01, 8.57425E-01, 6.55220E-01, 4.36107E-01
192, 4.38108E-01, 8.56967E-01, 6.55187E-01, 4.36789E-01
193, 4.38452E-01, 8.56508E-01, 6.55156E-01, 4.37463E-01
194, 4.38794E-01, 8.56046E-01, 6.55127E-01, 4.38129E-01
195, 4.39134E-01, 8.55583E-01, 6.55101E-01, 4.38785E-01
196, 4.39472E-01, 8.55118E-01, 6.55077E-01, 4.39434E-01
197, 4.39809E-01, 8.54652E-01, 6.55056E-01, 4.40073E-01
198, 4.40143E-01, 8.54183E-01, 6.55037E-01, 4.40703E-01
199, 4.40476E-01, 8.53713E-01, 6.55020E-01, 4.41325E-01
200, 4.40807E-01, 8.53241E-01, 6.55006E-01, 4.41937E-01
201, 4.41136E-01, 8.52767E-01, 6.54994E-01, 4.42540E-01
202, 4.41463E-01, 8.52292E-01, 6.54984E-01, 4.43134E-01
203, 4.41788E-01, 8.51815E-01, 6.54976E-01, 4.43719E-01
204, 4.42111E-01, 8.51336E-01, 6.54971E-01, 4.44294E-01
205, 4.42432E-01, 8.50855E-01, 6.54968E-01, 4.44860E-01
206, 4.42751E-01, 8.50373E-01, 6.54967E-01, 4.45416E-01
207, 4.43068E-01, 8.49889E-01, 6.54968E-01, 4.45962E-01
208, 4.43383E-01, 8.49403E-01, 6.54971E-01, 4.46499E-01
209, 4.43696E-01, 8.48916E-01, 6.54976E-01, 4.47026E-01
210, 4.44008E-01, 8.48427E-01, 6.54983E-01, 4.47543E-01
211, 4.44317E-01, 8.47937E-01, 6.54993E-01, 4.48051E-01
212, 4.44624E-01, 8.47445E-01, 6.55004E-01, 4.48548E-01
213, 4.44929E-01, 8.46951E-01, 6.55017E-01, 4.49035E-01
214, 4.45232E-01, 8.46455E-01, 6.55032E-01, 4.49512E-01
215, 4.45533E-01, 8.45959E-01, 6.55049E-01, 4.49979E-01
216, 4.45832E-01, 8.45460E-01, 6.55068E-01, 4.50436E-01
217, 4.46130E-01, 8.44960E-01, 6.55089E-01, 4.50883E-01
218, 4.46425E-01, 8.44459E-01, 6.55111E-01, 4.51320E-01
219, 4.46717E-01, 8.43956E-01, 6.55136E-01, 4.51747E-01
220, 4.47008E-01, 8.43451E-01, 6.55162E-01, 4.52163E-01
221, 4.47297E-01, 8.42945E-01, 6.55190E-01, 4.52569E-01
222, 4.47584E-01, 8.42437E-01, 6.55219E-01, 4.52965E-01
223, 4.47869E-01, 8.41928E-01, 6.55251E-01, 4.53351E-01
224, 4.48151E-01, 8.41418E-01, 6.55283E-01, 4.53726E-01
225, 4.48432E-01, 8.40906E-01, 6.55318E-01, 4.54092E-01
226, 4.48710E-01, 8.40393E-01, 6.55354E-01, 4.54447E-01
227, 4.48987E-01, 8.39878E-01, 6.55391E-01, 4.54793E-01
228, 4.49261E-01, 8.39362E-01, 6.55431E-01, 4.55128E-01
229, 4.49533E-01, 8.38844E-01, 6.55471E-01, 4.55453E-01
230, 4.49803E-01, 8.38325E-01, 6.55513E-01, 4.55769E-01
231, 4.50071E-01, 8.37805E-01, 6.55556E-01, 4.56074E-01
232, 4.50337E-01, 8.37284E-01, 6.55601E-01, 4.56370E-01
233, 4.50601E-01, 8.36761E-01, 6.55647E-01, 4.56656E-01
234, 4.50863E-01, 8.36236E-01, 6.55695E-01, 4.56932E-01
235, 4.51123E-01, 8.35711E-01, 6.55744E-01, 4.57199E-01
236, 4.51380E-01, 8.35184E-01, 6.55794E-01, 4.57456E-01
237, 4.51636E-01, 8.34656E-01, 6.55845E-01, 4.57704E-01
238, 4.51889E-01, 8.34127E-01, 6.55897E-01, 4.57943E-01
239, 4.52140E-01, 8.33596E-01, 6.55951E-01, 4.58173E-01
240, 4.52389E-01, 8.33064E-01, 6.56006E-01, 4.58393E-01
241, 4.52637E-01, 8.32531E-01, 6.56061E-01, 4.58605E-01
242, 4.52882E-01, 8.31997E-01, 6.56118E-01, 4.58807E-01
243, 4.53125E-01, 8.31462E-01, 6.56176E-01, 4.59002E-01
244, 4.53365E-01, 8.30925E-01, 6.56235E-01, 4.59187E-01
245, 4.53604E-01, 8.30387E-01, 6.56295E-01, 4.59365E-01
246, 4.53841E-01, 8.29849E-01, 6.56356E-01, 4.59534E-01
247, 4.54075E-01, 8.29309E-01, 6.56418E-01, 4.59695E-01
248, 4.54308E-01, 8.28767E-01, 6.56481E-01, 4.59848E-01
249, 4.54539E-01, 8.28225E-01, 6.56544E-01, 4.59994E-01
250, 4.54767E-01, 8.27682E-01, 6.56609E-01, 4.60132E-01
251, 4.54993E-01, 8.27138E-01, 6.56674E-01, 4.60262E-01
252, 4.55218E-01, 8.26592E-01, 6.56740E-01, 4.60386E-01
253, 4.55440E-01, 8.26046E-01, 6.56807E-01, 4.60502E-01
254, 4.55660E-01, 8.25498E-01, 6.56874E-01, 4.60612E-01
255, 4.55878E-01, 8.24950E-01, 6.56942E-01, 4.60715E-01
256, 4.56094E-01, 8.24400E-01, 6.57011E-01, 4.60811E-01
257, 4.56308E-01, 8.23850E-01, 6.57081E-01, 4.60902E-01
258, 4.56521E-01, 8.23298E-01, 6.57151E-01, 4.60986E-01
259, 4.56731E-01, 8.22746E-01, 6.57222E-01, 4.61064E-01
260, 4.56939E-01, 8.22193E-01, 6.57293E-01, 4.61137E-01
261, 4.57145E-01, 8.21638E-01, 6.57365E-01, 4.61204E-01
262, 4.57349E-01, 8.21083E-01, 6.57438E-01, 4.61266E-01
263, 4.57551E-01, 8.20527E-01, 6.57511E-01, 4.61323E-01
264, 4.57751E-01, 8.19970E-01, 6.57584E-01, 4.61375E-01
265, 4.57949E-01, 8.19412E-01, 6.57658E-01, 4.61423E-01
266, 4.58145E-01, 8.18853E-01, 6.57732E-01, 4.61466E-01
267, 4.58339E-01, 8.18293E-01, 6.57807E-01, 4.61505E-01
268, 4.58531E-01, 8.17732E-01, 6.57882E-01, 4.61539E-01
269, 4.58721E-01, 8.17171E-01, 6.57958E-01, 4.61570E-01
270, 4.58909E-01, 8.16609E-01, 6.58034E-01, 4.61598E-01
271, 4.59095E-01, 8.16045E-01, 6.58110E-01, 4.61622E-01
272, 4.59280E-01, 8.15481E-01, 6.58186E-01, 4.61642E-01
273, 4.59462E-01, 8.14917E-01, 6.58263E-01, 4.61660E-01
274, 4.59642E-01, 8.14351E-01, 6.58340E-01, 4.61675E-01
275, 4.59820E-01, 8.13784E-01, 6.58418E-01, 4.61688E-01
276, 4.59997E-01, 8.13217E-01, 6.58495E-01, 4.61697E-01
277, 4.60171E-01, 8.12649E-01, 6.58573E-01, 4.61705E-01
278, 4.60344E-01, 8.12080E-01, 6.58651E-01, 4.61711E-01
279, 4.60515E-01, 8.11511E-01, 6.58730E-01, 4.61714E-01
280, 4.60684E-01, 8.10941E-01, 6.58808E-01, 4.61716E-01
281, 4.60850E-01, 8.10370E-01, 6.58887E-01, 4.61717E-01
282, 4.61015E-01, 8.09798E-01, 6.58966E-01, 4.61716E-01
283, 4.61178E-01, 8.09225E-01, 6.59045E-01, 4.61714E-01
284, 4.61340E-01, 8.08652E-01, 6.59124E-01, 4.61711E-01
285, 4.61499E-01, 8.08078E-01, 6.59203E-01, 4.61707E-01
286, 4.61656E-01, 8.07503E-01, 6.59282E-01, 4.61703E-01
287, 4.61812E-01, 8.06928E-01, 6.59362E-01, 4.61698E-01
288, 4.61965E-01, 8.06352E-01, 6.59441E-01, 4.61692E-01
289, 4.62117E-01, 8.05775E-01, 6.59521E-01, 4.61687E-01
290, 4.62267E-01, 8.05197E-01, 6.59601E-01, 4.61681E-01
291, 4.62415E-01, 8.04619E-01, 6.59680E-01, 4.61675E-01
292, 4.62561E-01, 8.04040E-01, 6.59760E-01, 4.61669E-01
293, 4.62705E-01, 8.03461E-01, 6.59840E-01, 4.61663E-01
294, 4.62848E-01, 8.02880E-01, 6.59920E-01, 4.61658E-01
295, 4.62988E-01, 8.02299E-01, 6.60000E-01, 4.61654E-01
296, 4.63127E-01, 8.01718E-01, 6.60080E-01, 4.61649E-01
297, 4.63264E-01, 8.01135E-01, 6.60160E-01, 4.61646E-01
298, 4.63399E-01, 8.00553E-01, 6.60240E-01, 4.61643E-01
299, 4.63533E-01, 7.99969E-01, 6.60320E-01, 4.61641E-01
300, 4.63664E-01, 7.99385E-01, 6.60400E-01, 4.61640E-01
301, 4.63794E-01, 7.98800E-01, 6.60480E-01, 4.61640E-01
302, 4.63922E-01, 7.98215E-01, 6.60560E-01, 4.61641E-01
303, 4.64048E-01, 7.97628E-01, 6.60640E-01, 4.61643E-01
304, 4.64172E-01, 7.97042E-01, 6.60720E-01, 4.61646E-01
305, 4.64295E-01, 7.96454E-01, 6.60800E-01, 4.61650E-01
306, 4.64415E-01, 7.95866E-01, 6.60879E-01, 4.61656E-01
307, 4.64534E-01, 7.95278E-01, 6.60959E-01, 4.61663E-01
308, 4.64651E-01, 7.94689E-01, 6.61039E-01, 4.61671E-01
309, 4.64767E-01, 7.94099E-01, 6.61119E-01, 4.61680E-01
310, 4.64881E-01, 7.93509E-01, 6.61199E-01, 4.61691E-01
311, 4.64993E-01, 7.92918E-01, 6.61278E-01, 4.61703E-01
312, 4.65103E-01, 7.92326E-01, 6.61358E-01, 4.61717E-01
313, 4.65211E-01, 7.91734E-01, 6.61438E-01, 4.61732E-01
314, 4.65318E-01, 7.91141E-01, 6.61518E-01, 4.61748E-01
315, 4.65423E-01, 7.90548E-01, 6.61597E-01, 4.61765E-01
316, 4.65527E-01, 7.89954E-01, 6.61677E-01, 4.61784E-01
317, 4.65628E-01, 7.89360E-01, 6.61756E-01, 4.61804E-01
318, 4.65729E-01, 7.88765E-01, 6.61836E-01, 4.61826E-01
319, 4.65827E-01, 7.88169E-01, 6.61915E-01, 4.61848E-01
320, 4.65924E-01, 7.87573E-01, 6.61995E-01, 4.61872E-01
321, 4.66019E-01, 7.86977E-01, 6.62074E-01, 4.61897E-01
322, 4.66113E-01, 7.86380E-01, 6.62154E-01, 4.61924E-01
323, 4.66205E-01, 7.85782E-01, 6.62233E-01, 4.61951E-01
324, 4.66295E-01, 7.85184E-01, 6.62313E-01, 4.61979E-01
325, 4.66384E-01, 7.84585E-01, 6.62392E-01, 4.62009E-01
326, 4.66471E-01, 7.83986E-01, 6.62471E-01, 4.62039E-01
327, 4.66557E-01, 7.83386E-01, 6.62551E-01, 4.62070E-01
328, 4.66641E-01, 7.82786E-01, 6.62630E-01, 4.62102E-01
329, 4.66724E-01, 7.82186E-01, 6.62709E-01, 4.62135E-01
330, 4.66805E-01, 7.81585E-01, 6.62788E-01, 4.62168E-01
331, 4.66885E-01, 7.80983E-01, 6.62868E-01, 4.62202E-01
332, 4.66963E-01, 7.80381E-01, 6.62947E-01, 4.62237E-01
333, 4.67040E-01, 7.79779E-01, 6.63026E-01, 4.62272E-01
334, 4.67116E-01, 7.79176E-01, 6.63105E-01, 4.62307E-01
335, 4.67190E-01, 7.78573E-01, 6.63184E-01, 4.62343E-01
336, 4.67263E-01, 7.77969E-01, 6.63264E-01, 4.62379E-01
337, 4.67334E-01, 7.77365E-01, 6.63343E-01, 4.62415E-01
338, 4.67404E-01, 7.76760E-01, 6.63422E-01, 4.62451E-01
339, 4.67473E-01, 7.76155E-01, 6.63501E-01, 4.62487E-01
340, 4.67541E-01, 7.75550E-01, 6.63580E-01, 4.62523E-01
341, 4.67607E-01, 7.74944E-01, 6.63659E-01, 4.62559E-01
342, 4.67672E-01, 7.74338E-01, 6.63739E-01, 4.62594E-01
343, 4.67736E-01, 7.73732E-01, 6.63818E-01, 4.62630E-01
344, 4.67798E-01, 7.73125E-01, 6.63897E-01, 4.62664E-01
345, 4.67860E-01, 7.72518E-01, 6.63976E-01, 4.62698E-01
346, 4.67920E-01, 7.71911E-01, 6.64055E-01, 4.62732E-01
347, 4.67979E-01, 7.71303E-01, 6.64134E-01, 4.62764E-01
348, 4.68037E-01, 7.70695E-01, 6.64213E-01, 4.62796E-01
349, 4.68094E-01, 7.70087E-01, 6.64292E-01, 4.62827E-01
350, 4.68150E-01, 7.69478E-01, 6.64371E-01, 4.62857E-01
351, 4.68205E-01, 7.68870E-01, 6.64450E-01, 4.62886E-01
352, 4.68259E-01, 7.68261E-01, 6.64529E-01, 4.62914E-01
353, 4.68312E-01, 7.67651E-01, 6.64608E-01, 4.62940E-01
354, 4.68364E-01, 7.67042E-01, 6.64687E-01, 4.62965E-01
355, 4.68415E-01, 7.66432E-01, 6.64766E-01, 4.62989E-01
356, 4.68465E-01, 7.65823E-01, 6.64845E-01, 4.63011E-01
357, 4.68514E-01, 7.65212E-01, 6.64924E-01, 4.63032E-01
358, 4.68562E-01, 7.64602E-01, 6.65003E-01, 4.63051E-01
359, 4.68610E-01, 7.63992E-01, 6.65081E-01, 4.63068E-01
360, 4.68656E-01, 7.63381E-01, 6.65160E-01, 4.63084E-01
361, 4.68702E-01, 7.62771E-01, 6.65239E-01, 4.63097E-01
362, 4.68747E-01, 7.62160E-01, 6.65317E-01, 4.63109E-01
363, 4.68791E-01, 7.61549E-01, 6.65396E-01, 4.63119E-01
364, 4.68835E-01, 7.60938E-01, 6.65474E-01, 4.63126E-01
365, 4.68877E-01, 7.60328E-01, 6.65552E-01, 4.63132E-01
366, 4.68920E-01, 7.59717E-01, 6.65630E-01, 4.63135E-01
