time_step, rms_u, rms_v, rms_w, rms_p
207, 4.70445E-01, 7.30599E-01, 6.69024E-01, 4.60165E-01
208, 4.70499E-01, 7.29406E-01, 6.69135E-01, 4.59905E-01
209, 4.70552E-01, 7.28214E-01, 6.69242E-01, 4.59635E-01
210, 4.70605E-01, 7.27025E-01, 6.69345E-01, 4.59357E-01
211, 4.70658E-01, 7.25838E-01, 6.69445E-01, 4.59071E-01
212, 4.70710E-01, 7.24653E-01, 6.69541E-01, 4.58776E-01
213, 4.70763E-01, 7.23471E-01, 6.69632E-01, 4.58474E-01
214, 4.70816E-01, 7.22290E-01, 6.69720E-01, 4.58165E-01
215, 4.70869E-01, 7.21112E-01, 6.69803E-01, 4.57849E-01
216, 4.70923E-01, 7.19937E-01, 6.69882E-01, 4.57527E-01
217, 4.70976E-01, 7.18763E-01, 6.69956E-01, 4.57199E-01
218, 4.71030E-01, 7.17592E-01, 6.70026E-01, 4.56866E-01
219, 4.71084E-01, 7.16423E-01, 6.70091E-01, 4.56529E-01
220, 4.71139E-01, 7.15256E-01, 6.70151E-01, 4.56187E-01
221, 4.71194E-01, 7.14092E-01, 6.70207E-01, 4.55841E-01
222, 4.71250E-01, 7.12929E-01, 6.70257E-01, 4.55492E-01
223, 4.71306E-01, 7.11769E-01, 6.70303E-01, 4.55140E-01
224, 4.71363E-01, 7.10611E-01, 6.70343E-01, 4.54786E-01
225, 4.71421E-01, 7.09455E-01, 6.70379E-01, 4.54430E-01
226, 4.71479E-01, 7.08302E-01, 6.70409E-01, 4.54073E-01
227, 4.71539E-01, 7.07150E-01, 6.70434E-01, 4.53715E-01
228, 4.71599E-01, 7.06000E-01, 6.70453E-01, 4.53356E-01
229, 4.71660E-01, 7.04852E-01, 6.70467E-01, 4.52998E-01
230, 4.71722E-01, 7.03706E-01, 6.70476E-01, 4.52640E-01
231, 4.71786E-01, 7.02563E-01, 6.70478E-01, 4.52283E-01
232, 4.71850E-01, 7.01420E-01, 6.70476E-01, 4.51927E-01
233, 4.71916E-01, 7.00280E-01, 6.70467E-01, 4.51573E-01
234, 4.71983E-01, 6.99142E-01, 6.70453E-01, 4.51221E-01
235, 4.72051E-01, 6.98005E-01, 6.70434E-01, 4.50872E-01
236, 4.72121E-01, 6.96870E-01, 6.70408E-01, 4.50525E-01
237, 4.72192E-01, 6.95737E-01, 6.70377E-01, 4.50181E-01
238, 4.72264E-01, 6.94606E-01, 6.70339E-01, 4.49841E-01
239, 4.72339E-01, 6.93476E-01, 6.70296E-01, 4.49503E-01
240, 4.72414E-01, 6.92348E-01, 6.70247E-01, 4.49170E-01
241, 4.72491E-01, 6.91222E-01, 6.70192E-01, 4.48841E-01
242, 4.72570E-01, 6.90097E-01, 6.70131E-01, 4.48515E-01
243, 4.72651E-01, 6.88973E-01, 6.70064E-01, 4.48194E-01
244, 4.72733E-01, 6.87852E-01, 6.69991E-01, 4.47877E-01
245, 4.72817E-01, 6.86732E-01, 6.69912E-01, 4.47564E-01
246, 4.72903E-01, 6.85613E-01, 6.69826E-01, 4.47256E-01
247, 4.72990E-01, 6.84496E-01, 6.69735E-01, 4.46952E-01
248, 4.73079E-01, 6.83381E-01, 6.69638E-01, 4.46652E-01
249, 4.73170E-01, 6.82267E-01, 6.69535E-01, 4.46357E-01
250, 4.73263E-01, 6.81155E-01, 6.69426E-01, 4.46066E-01
251, 4.73358E-01, 6.80045E-01, 6.69311E-01, 4.45779E-01
252, 4.73454E-01, 6.78936E-01, 6.69189E-01, 4.45496E-01
253, 4.73552E-01, 6.77829E-01, 6.69062E-01, 4.45217E-01
254, 4.73652E-01, 6.76723E-01, 6.68929E-01, 4.44941E-01
255, 4.73753E-01, 6.75619E-01, 6.68790E-01, 4.44668E-01
256, 4.73856E-01, 6.74517E-01, 6.68644E-01, 4.44399E-01
257, 4.73961E-01, 6.73417E-01, 6.68493E-01, 4.44133E-01
258, 4.74067E-01, 6.72319E-01, 6.68336E-01, 4.43869E-01
259, 4.74175E-01, 6.71222E-01, 6.68173E-01, 4.43608E-01
260, 4.74285E-01, 6.70127E-01, 6.68004E-01, 4.43348E-01
261, 4.74396E-01, 6.69035E-01, 6.67830E-01, 4.43090E-01
262, 4.74508E-01, 6.67944E-01, 6.67649E-01, 4.42834E-01
263, 4.74622E-01, 6.66855E-01, 6.67462E-01, 4.42578E-01
264, 4.74737E-01, 6.65769E-01, 6.67270E-01, 4.42323E-01
265, 4.74854E-01, 6.64685E-01, 6.67072E-01, 4.42069E-01
266, 4.74972E-01, 6.63603E-01, 6.66868E-01, 4.41814E-01
267, 4.75091E-01, 6.62523E-01, 6.66658E-01, 4.41559E-01
268, 4.75211E-01, 6.61445E-01, 6.66443E-01, 4.41302E-01
269, 4.75332E-01, 6.60370E-01, 6.66222E-01, 4.41045E-01
270, 4.75454E-01, 6.59298E-01, 6.65995E-01, 4.40785E-01
271, 4.75577E-01, 6.58228E-01, 6.65763E-01, 4.40524E-01
272, 4.75701E-01, 6.57161E-01, 6.65525E-01, 4.40260E-01
273, 4.75826E-01, 6.56097E-01, 6.65281E-01, 4.39993E-01
274, 4.75952E-01, 6.55035E-01, 6.65031E-01, 4.39723E-01
275, 4.76078E-01, 6.53976E-01, 6.64776E-01, 4.39449E-01
276, 4.76205E-01, 6.52921E-01, 6.64516E-01, 4.39172E-01
277, 4.76333E-01, 6.51868E-01, 6.64250E-01, 4.38890E-01
278, 4.76461E-01, 6.50819E-01, 6.63978E-01, 4.38603E-01
279, 4.76589E-01, 6.49772E-01, 6.63701E-01, 4.38311E-01
280, 4.76719E-01, 6.48730E-01, 6.63418E-01, 4.38014E-01
281, 4.76848E-01, 6.47690E-01, 6.63130E-01, 4.37710E-01
282, 4.76978E-01, 6.46654E-01, 6.62837E-01, 4.37401E-01
283, 4.77108E-01, 6.45622E-01, 6.62538E-01, 4.37086E-01
284, 4.77238E-01, 6.44593E-01, 6.62234E-01, 4.36764E-01
285, 4.77368E-01, 6.43568E-01, 6.61924E-01, 4.36435E-01
286, 4.77499E-01, 6.42547E-01, 6.61609E-01, 4.36099E-01
287, 4.77630E-01, 6.41530E-01, 6.61289E-01, 4.35755E-01
288, 4.77760E-01, 6.40517E-01, 6.60963E-01, 4.35404E-01
289, 4.77891E-01, 6.39508E-01, 6.60632E-01, 4.35045E-01
290, 4.78021E-01, 6.38503E-01, 6.60296E-01, 4.34677E-01
291, 4.78151E-01, 6.37502E-01, 6.59955E-01, 4.34302E-01
292, 4.78281E-01, 6.36506E-01, 6.59609E-01, 4.33918E-01
293, 4.78411E-01, 6.35514E-01, 6.59257E-01, 4.33525E-01
294, 4.78540E-01, 6.34527E-01, 6.58901E-01, 4.33123E-01
295, 4.78669E-01, 6.33544E-01, 6.58539E-01, 4.32713E-01
296, 4.78798E-01, 6.32566E-01, 6.58173E-01, 4.32293E-01
297, 4.78926E-01, 6.31592E-01, 6.57802E-01, 4.31864E-01
298, 4.79053E-01, 6.30624E-01, 6.57425E-01, 4.31425E-01
299, 4.79180E-01, 6.29660E-01, 6.57045E-01, 4.30978E-01
300, 4.79306E-01, 6.28701E-01, 6.56659E-01, 4.30520E-01
301, 4.79432E-01, 6.27747E-01, 6.56269E-01, 4.30053E-01
302, 4.79556E-01, 6.26797E-01, 6.55874E-01, 4.29576E-01
303, 4.79680E-01, 6.25853E-01, 6.55475E-01, 4.29089E-01
304, 4.79803E-01, 6.24915E-01, 6.55071E-01, 4.28593E-01
305, 4.79925E-01, 6.23981E-01, 6.54663E-01, 4.28087E-01
306, 4.80046E-01, 6.23052E-01, 6.54251E-01, 4.27570E-01
307, 4.80166E-01, 6.22129E-01, 6.53834E-01, 4.27044E-01
308, 4.80284E-01, 6.21211E-01, 6.53414E-01, 4.26508E-01
309, 4.80402E-01, 6.20298E-01, 6.52989E-01, 4.25962E-01
310, 4.80517E-01, 6.19390E-01, 6.52561E-01, 4.25405E-01
311, 4.80632E-01, 6.18488E-01, 6.52130E-01, 4.24839E-01
312, 4.80745E-01, 6.17591E-01, 6.51694E-01, 4.24263E-01
313, 4.80857E-01, 6.16699E-01, 6.51255E-01, 4.23677E-01
314, 4.80967E-01, 6.15813E-01, 6.50813E-01, 4.23081E-01
315, 4.81075E-01, 6.14932E-01, 6.50368E-01, 4.22475E-01
316, 4.81181E-01, 6.14056E-01, 6.49920E-01, 4.21859E-01
317, 4.81286E-01, 6.13186E-01, 6.49469E-01, 4.21234E-01
318, 4.81389E-01, 6.12321E-01, 6.49015E-01, 4.20598E-01
319, 4.81489E-01, 6.11461E-01, 6.48559E-01, 4.19953E-01
320, 4.81588E-01, 6.10607E-01, 6.48101E-01, 4.19299E-01
321, 4.81685E-01, 6.09757E-01, 6.47640E-01, 4.18634E-01
322, 4.81779E-01, 6.08913E-01, 6.47178E-01, 4.17961E-01
323, 4.81871E-01, 6.08074E-01, 6.46713E-01, 4.17277E-01
324, 4.81961E-01, 6.07241E-01, 6.46248E-01, 4.16585E-01
325, 4.82048E-01, 6.06412E-01, 6.45780E-01, 4.15883E-01
326, 4.82133E-01, 6.05588E-01, 6.45312E-01, 4.15172E-01
327, 4.82215E-01, 6.04769E-01, 6.44843E-01, 4.14452E-01
328, 4.82295E-01, 6.03956E-01, 6.44373E-01, 4.13723E-01
329, 4.82373E-01, 6.03147E-01, 6.43903E-01, 4.12985E-01
330, 4.82447E-01, 6.02342E-01, 6.43433E-01, 4.12238E-01
331, 4.82519E-01, 6.01543E-01, 6.42963E-01, 4.11483E-01
332, 4.82588E-01, 6.00748E-01, 6.42493E-01, 4.10719E-01
333, 4.82654E-01, 5.99957E-01, 6.42024E-01, 4.09947E-01
334, 4.82718E-01, 5.99171E-01, 6.41555E-01, 4.09166E-01
335, 4.82778E-01, 5.98389E-01, 6.41088E-01, 4.08377E-01
336, 4.82836E-01, 5.97612E-01, 6.40622E-01, 4.07581E-01
337, 4.82891E-01, 5.96838E-01, 6.40158E-01, 4.06776E-01
338, 4.82943E-01, 5.96069E-01, 6.39695E-01, 4.05964E-01
339, 4.82992E-01, 5.95304E-01, 6.39235E-01, 4.05144E-01
340, 4.83038E-01, 5.94542E-01, 6.38777E-01, 4.04316E-01
341, 4.83081E-01, 5.93784E-01, 6.38322E-01, 4.03482E-01
342, 4.83122E-01, 5.93030E-01, 6.37870E-01, 4.02640E-01
343, 4.83159E-01, 5.92279E-01, 6.37421E-01, 4.01791E-01
344, 4.83194E-01, 5.91532E-01, 6.36975E-01, 4.00936E-01
345, 4.83226E-01, 5.90788E-01, 6.36534E-01, 4.00074E-01
346, 4.83255E-01, 5.90047E-01, 6.36096E-01, 3.99205E-01
347, 4.83282E-01, 5.89309E-01, 6.35663E-01, 3.98331E-01
348, 4.83305E-01, 5.88574E-01, 6.35234E-01, 3.97450E-01
349, 4.83326E-01, 5.87842E-01, 6.34809E-01, 3.96563E-01
350, 4.83345E-01, 5.87112E-01, 6.34390E-01, 3.95671E-01
351, 4.83361E-01, 5.86385E-01, 6.33976E-01, 3.94773E-01
352, 4.83374E-01, 5.85660E-01, 6.33568E-01, 3.93869E-01
353, 4.83386E-01, 5.84938E-01, 6.33165E-01, 3.92961E-01
354, 4.83394E-01, 5.84218E-01, 6.32767E-01, 3.92048E-01
355, 4.83401E-01, 5.83500E-01, 6.32376E-01, 3.91129E-01
356, 4.83405E-01, 5.82783E-01, 6.31991E-01, 3.90207E-01
357, 4.83407E-01, 5.82069E-01, 6.31612E-01, 3.89280E-01
358, 4.83407E-01, 5.81356E-01, 6.31240E-01, 3.88348E-01
359, 4.83405E-01, 5.80645E-01, 6.30874E-01, 3.87413E-01
360, 4.83402E-01, 5.79935E-01, 6.30516E-01, 3.86474E-01
361, 4.83396E-01, 5.79227E-01, 6.30163E-01, 3.85532E-01
362, 4.83388E-01, 5.78520E-01, 6.29818E-01, 3.84586E-01
363, 4.83379E-01, 5.77814E-01, 6.29480E-01, 3.83637E-01
364, 4.83368E-01, 5.77109E-01, 6.29149E-01, 3.82684E-01
365, 4.83356E-01, 5.76405E-01, 6.28825E-01, 3.81730E-01
366, 4.83342E-01, 5.75702E-01, 6.28508E-01, 3.80772E-01
