time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_star, rel_err_v_star, rel_err_w_star, rel_err_dp
141, 8.08866E-05, 4.20845E-05, 3.53672E-05, 9.07007E-05, 1.53672E-06, 2.03270E-06, 1.24932E-06, 1.97257E-05
142, 8.10157E-05, 4.22009E-05, 3.55645E-05, 9.12050E-05, 1.53695E-06, 2.03200E-06, 1.24850E-06, 1.98694E-05
143, 8.11407E-05, 4.23161E-05, 3.57587E-05, 9.16830E-05, 1.53719E-06, 2.03127E-06, 1.24769E-06, 2.00043E-05
144, 8.12616E-05, 4.24303E-05, 3.59500E-05, 9.21344E-05, 1.53744E-06, 2.03052E-06, 1.24689E-06, 2.01304E-05
145, 8.13785E-05, 4.25433E-05, 3.61382E-05, 9.25588E-05, 1.53770E-06, 2.02975E-06, 1.24610E-06, 2.02477E-05
146, 8.14913E-05, 4.26552E-05, 3.63233E-05, 9.30581E-05, 1.53797E-06, 2.02896E-06, 1.24530E-06, 2.03560E-05
147, 8.16000E-05, 4.27661E-05, 3.65053E-05, 9.36780E-05, 1.53826E-06, 2.02816E-06, 1.24452E-06, 2.04553E-05
148, 8.17046E-05, 4.28758E-05, 3.66841E-05, 9.42712E-05, 1.53854E-06, 2.02735E-06, 1.24375E-06, 2.05455E-05
149, 8.18052E-05, 4.29844E-05, 3.68596E-05, 9.48374E-05, 1.53882E-06, 2.02655E-06, 1.24299E-06, 2.06262E-05
150, 8.19017E-05, 4.30920E-05, 3.70319E-05, 9.53760E-05, 1.53909E-06, 2.02574E-06, 1.24224E-06, 2.06975E-05
151, 8.19942E-05, 4.31984E-05, 3.72008E-05, 9.58869E-05, 1.53934E-06, 2.02492E-06, 1.24149E-06, 2.07592E-05
152, 8.20827E-05, 4.33037E-05, 3.73664E-05, 9.63694E-05, 1.53961E-06, 2.02407E-06, 1.24076E-06, 2.08113E-05
153, 8.21671E-05, 4.34080E-05, 3.75285E-05, 9.68233E-05, 1.53987E-06, 2.02321E-06, 1.24005E-06, 2.08536E-05
154, 8.22475E-05, 4.35111E-05, 3.76873E-05, 9.72481E-05, 1.54014E-06, 2.02236E-06, 1.23935E-06, 2.08861E-05
155, 8.23238E-05, 4.36131E-05, 3.78425E-05, 9.76435E-05, 1.54041E-06, 2.02154E-06, 1.23865E-06, 2.09087E-05
156, 8.23962E-05, 4.37141E-05, 3.79943E-05, 9.80091E-05, 1.54069E-06, 2.02072E-06, 1.23797E-06, 2.09213E-05
157, 8.24646E-05, 4.38139E-05, 3.81424E-05, 9.83447E-05, 1.54095E-06, 2.01990E-06, 1.23729E-06, 2.09239E-05
158, 8.25289E-05, 4.39126E-05, 3.82870E-05, 9.86498E-05, 1.54119E-06, 2.01907E-06, 1.23660E-06, 2.09163E-05
159, 8.25893E-05, 4.40103E-05, 3.84279E-05, 9.89240E-05, 1.54141E-06, 2.01825E-06, 1.23591E-06, 2.08985E-05
160, 8.26457E-05, 4.41068E-05, 3.85652E-05, 9.91672E-05, 1.54163E-06, 2.01740E-06, 1.23523E-06, 2.08704E-05
161, 8.26982E-05, 4.42023E-05, 3.86988E-05, 9.94871E-05, 1.54182E-06, 2.01655E-06, 1.23455E-06, 2.08322E-05
162, 8.27467E-05, 4.42966E-05, 3.88286E-05, 9.99270E-05, 1.54202E-06, 2.01566E-06, 1.23386E-06, 2.07835E-05
163, 8.27912E-05, 4.43898E-05, 3.89547E-05, 1.00336E-04, 1.54224E-06, 2.01474E-06, 1.23317E-06, 2.07245E-05
164, 8.28319E-05, 4.44820E-05, 3.90769E-05, 1.00714E-04, 1.54245E-06, 2.01383E-06, 1.23251E-06, 2.06551E-05
165, 8.28686E-05, 4.45731E-05, 3.91954E-05, 1.01061E-04, 1.54268E-06, 2.01294E-06, 1.23183E-06, 2.05753E-05
166, 8.29014E-05, 4.46630E-05, 3.93099E-05, 1.01375E-04, 1.54291E-06, 2.01204E-06, 1.23116E-06, 2.04852E-05
167, 8.29303E-05, 4.47519E-05, 3.94206E-05, 1.01658E-04, 1.54314E-06, 2.01113E-06, 1.23049E-06, 2.03847E-05
168, 8.29553E-05, 4.48397E-05, 3.95274E-05, 1.01908E-04, 1.54337E-06, 2.01021E-06, 1.22982E-06, 2.02738E-05
169, 8.29764E-05, 4.49264E-05, 3.96302E-05, 1.02125E-04, 1.54358E-06, 2.00931E-06, 1.22913E-06, 2.01527E-05
170, 8.29937E-05, 4.50120E-05, 3.97290E-05, 1.02309E-04, 1.54381E-06, 2.00843E-06, 1.22845E-06, 2.00211E-05
171, 8.30071E-05, 4.50965E-05, 3.98239E-05, 1.02459E-04, 1.54402E-06, 2.00754E-06, 1.22777E-06, 1.98794E-05
172, 8.30167E-05, 4.51799E-05, 3.99147E-05, 1.02576E-04, 1.54424E-06, 2.00665E-06, 1.22709E-06, 1.97274E-05
173, 8.30225E-05, 4.52622E-05, 4.00015E-05, 1.02659E-04, 1.54446E-06, 2.00578E-06, 1.22642E-06, 1.95652E-05
174, 8.30245E-05, 4.53434E-05, 4.00842E-05, 1.02707E-04, 1.54467E-06, 2.00492E-06, 1.22576E-06, 1.93929E-05
175, 8.30226E-05, 4.54236E-05, 4.01628E-05, 1.02721E-04, 1.54487E-06, 2.00406E-06, 1.22512E-06, 1.92107E-05
176, 8.30170E-05, 4.55026E-05, 4.02374E-05, 1.02872E-04, 1.54506E-06, 2.00320E-06, 1.22449E-06, 1.90184E-05
177, 8.30077E-05, 4.55806E-05, 4.03078E-05, 1.03078E-04, 1.54526E-06, 2.00236E-06, 1.22387E-06, 1.88161E-05
178, 8.29946E-05, 4.56575E-05, 4.03740E-05, 1.03249E-04, 1.54547E-06, 2.00154E-06, 1.22324E-06, 1.86041E-05
179, 8.29777E-05, 4.57333E-05, 4.04361E-05, 1.03387E-04, 1.54568E-06, 2.00075E-06, 1.22262E-06, 1.83824E-05
180, 8.29571E-05, 4.58080E-05, 4.04941E-05, 1.03489E-04, 1.54589E-06, 1.99996E-06, 1.22200E-06, 1.81511E-05
181, 8.29329E-05, 4.58817E-05, 4.05636E-05, 1.03557E-04, 1.54613E-06, 1.99919E-06, 1.22138E-06, 1.79105E-05
182, 8.29049E-05, 4.59542E-05, 4.07205E-05, 1.03589E-04, 1.54636E-06, 1.99846E-06, 1.22077E-06, 1.76605E-05
183, 8.28733E-05, 4.60257E-05, 4.08744E-05, 1.03586E-04, 1.54659E-06, 1.99776E-06, 1.22016E-06, 1.74013E-05
184, 8.28380E-05, 4.60961E-05, 4.10252E-05, 1.03546E-04, 1.54679E-06, 1.99708E-06, 1.21955E-06, 1.71331E-05
