time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_star, rel_err_v_star, rel_err_w_star, rel_err_dp
17, 1.02706E-03, 5.93306E-04, 5.05497E-04, 9.97964E-04, 2.49711E-05, 3.24170E-05, 2.12141E-05, 1.79355E-04
18, 1.03872E-03, 6.00062E-04, 5.00226E-04, 9.43210E-04, 2.49166E-05, 3.24884E-05, 2.11342E-05, 1.59950E-04
19, 1.04933E-03, 6.05937E-04, 4.94743E-04, 8.85178E-04, 2.48692E-05, 3.25525E-05, 2.10579E-05, 1.42721E-04
20, 1.05888E-03, 6.10926E-04, 4.89053E-04, 8.99104E-04, 2.48284E-05, 3.26100E-05, 2.09854E-05, 1.28791E-04
21, 1.06960E-03, 6.15026E-04, 4.83161E-04, 9.20028E-04, 2.47912E-05, 3.26600E-05, 2.09150E-05, 1.20084E-04
22, 1.08261E-03, 6.18237E-04, 4.77074E-04, 9.40380E-04, 2.47604E-05, 3.27040E-05, 2.08473E-05, 1.17436E-04
23, 1.10440E-03, 6.20559E-04, 4.70797E-04, 9.59989E-04, 2.47307E-05, 3.27402E-05, 2.07813E-05, 1.20321E-04
24, 1.12526E-03, 6.21995E-04, 4.64336E-04, 9.78682E-04, 2.47021E-05, 3.27704E-05, 2.07165E-05, 1.28361E-04
25, 1.14517E-03, 6.22552E-04, 4.57700E-04, 9.96281E-04, 2.46781E-05, 3.27946E-05, 2.06513E-05, 1.40332E-04
26, 1.16411E-03, 6.22237E-04, 4.52140E-04, 1.01261E-03, 2.46587E-05, 3.28132E-05, 2.05869E-05, 1.55256E-04
27, 1.18207E-03, 6.21059E-04, 4.55043E-04, 1.05373E-03, 2.46428E-05, 3.28230E-05, 2.05244E-05, 1.72316E-04
28, 1.19902E-03, 6.19032E-04, 4.67428E-04, 1.10356E-03, 2.46303E-05, 3.28247E-05, 2.04630E-05, 1.90885E-04
29, 1.21496E-03, 6.20898E-04, 4.79073E-04, 1.14931E-03, 2.46205E-05, 3.28185E-05, 2.04010E-05, 2.10182E-04
30, 1.22988E-03, 6.27150E-04, 4.89928E-04, 1.19586E-03, 2.46143E-05, 3.28036E-05, 2.03401E-05, 2.29400E-04
31, 1.24376E-03, 6.36240E-04, 4.99945E-04, 1.24649E-03, 2.46097E-05, 3.27807E-05, 2.02809E-05, 2.48019E-04
32, 1.25660E-03, 6.45050E-04, 5.11757E-04, 1.29217E-03, 2.46098E-05, 3.27518E-05, 2.02227E-05, 2.65610E-04
33, 1.26839E-03, 6.53579E-04, 5.26575E-04, 1.33248E-03, 2.46128E-05, 3.27185E-05, 2.01650E-05, 2.81810E-04
34, 1.27913E-03, 6.61827E-04, 5.40786E-04, 1.37374E-03, 2.46219E-05, 3.26818E-05, 2.01082E-05, 2.96352E-04
35, 1.28883E-03, 6.69792E-04, 5.54339E-04, 1.41753E-03, 2.46345E-05, 3.26414E-05, 2.00526E-05, 3.09027E-04
36, 1.29747E-03, 6.77475E-04, 5.67181E-04, 1.45509E-03, 2.46493E-05, 3.25977E-05, 1.99999E-05, 3.19627E-04
37, 1.30507E-03, 6.84876E-04, 5.79265E-04, 1.48599E-03, 2.46654E-05, 3.25482E-05, 1.99497E-05, 3.27983E-04
38, 1.31162E-03, 6.91993E-04, 5.90543E-04, 1.51979E-03, 2.46828E-05, 3.24961E-05, 1.99006E-05, 3.33974E-04
39, 1.31714E-03, 6.98828E-04, 6.00972E-04, 1.55270E-03, 2.46995E-05, 3.24410E-05, 1.98541E-05, 3.37476E-04
40, 1.32163E-03, 7.05380E-04, 6.10510E-04, 1.57815E-03, 2.47159E-05, 3.23878E-05, 1.98103E-05, 3.38400E-04
41, 1.32510E-03, 7.11650E-04, 6.19118E-04, 1.59577E-03, 2.47294E-05, 3.23322E-05, 1.97662E-05, 3.36668E-04
42, 1.32756E-03, 7.17639E-04, 6.26762E-04, 1.61988E-03, 2.47433E-05, 3.22730E-05, 1.97226E-05, 3.32237E-04
43, 1.32901E-03, 7.23346E-04, 6.33411E-04, 1.63798E-03, 2.47577E-05, 3.22143E-05, 1.96789E-05, 3.25100E-04
44, 1.32949E-03, 7.28772E-04, 6.39038E-04, 1.64757E-03, 2.47718E-05, 3.21568E-05, 1.96360E-05, 3.15277E-04
45, 1.32898E-03, 7.33918E-04, 6.43621E-04, 1.65149E-03, 2.47845E-05, 3.21015E-05, 1.95950E-05, 3.02829E-04
46, 1.32752E-03, 7.38784E-04, 6.48620E-04, 1.66022E-03, 2.47987E-05, 3.20508E-05, 1.95552E-05, 2.87842E-04
47, 1.32512E-03, 7.43372E-04, 6.58106E-04, 1.65991E-03, 2.48110E-05, 3.20067E-05, 1.95160E-05, 2.70450E-04
48, 1.32180E-03, 7.47683E-04, 6.66780E-04, 1.65031E-03, 2.48201E-05, 3.19702E-05, 1.94773E-05, 2.50874E-04
49, 1.31756E-03, 7.51717E-04, 6.74610E-04, 1.63976E-03, 2.48297E-05, 3.19372E-05, 1.94420E-05, 2.29368E-04
50, 1.31285E-03, 7.55476E-04, 6.81567E-04, 1.62758E-03, 2.48385E-05, 3.19159E-05, 1.94072E-05, 2.06247E-04
51, 1.31187E-03, 7.58960E-04, 6.87624E-04, 1.60580E-03, 2.48492E-05, 3.19026E-05, 1.93725E-05, 1.82043E-04
52, 1.30996E-03, 7.62171E-04, 6.92756E-04, 1.57430E-03, 2.48625E-05, 3.18982E-05, 1.93396E-05, 1.57649E-04
53, 1.30712E-03, 7.65111E-04, 6.96944E-04, 1.54998E-03, 2.48762E-05, 3.19039E-05, 1.93076E-05, 1.34090E-04
54, 1.30338E-03, 7.67780E-04, 7.00170E-04, 1.52154E-03, 2.48927E-05, 3.19180E-05, 1.92757E-05, 1.12929E-04
55, 1.29876E-03, 7.70180E-04, 7.02422E-04, 1.48323E-03, 2.49096E-05, 3.19456E-05, 1.92445E-05, 9.70942E-05
56, 1.29326E-03, 7.72313E-04, 7.03688E-04, 1.43967E-03, 2.49280E-05, 3.19893E-05, 1.92140E-05, 8.83538E-05
57, 1.28690E-03, 7.74180E-04, 7.03965E-04, 1.39396E-03, 2.49468E-05, 3.20433E-05, 1.91845E-05, 8.79386E-05
58, 1.27971E-03, 7.75784E-04, 7.03252E-04, 1.33844E-03, 2.49671E-05, 3.21064E-05, 1.91573E-05, 9.87310E-05
59, 1.27171E-03, 7.77126E-04, 7.01550E-04, 1.28134E-03, 2.49884E-05, 3.21766E-05, 1.91309E-05, 1.20877E-04
60, 1.26290E-03, 7.78649E-04, 6.98869E-04, 1.21512E-03, 2.50112E-05, 3.22513E-05, 1.91049E-05, 1.48469E-04
61, 1.25332E-03, 7.80908E-04, 6.97658E-04, 1.13946E-03, 2.50352E-05, 3.23340E-05, 1.90803E-05, 1.78223E-04
62, 1.25036E-03, 7.82857E-04, 6.95610E-04, 1.05459E-03, 2.50614E-05, 3.24214E-05, 1.90598E-05, 2.08901E-04
63, 1.25068E-03, 7.84500E-04, 6.92662E-04, 9.60874E-04, 2.50904E-05, 3.25131E-05, 1.90411E-05, 2.39849E-04
64, 1.25025E-03, 7.85839E-04, 6.93065E-04, 8.98041E-04, 2.51211E-05, 3.26101E-05, 1.90247E-05, 2.70611E-04
65, 1.24908E-03, 7.86876E-04, 6.93186E-04, 9.54559E-04, 2.51514E-05, 3.27053E-05, 1.90113E-05, 3.00785E-04
66, 1.24718E-03, 7.87615E-04, 6.92501E-04, 1.01063E-03, 2.51848E-05, 3.27972E-05, 1.89989E-05, 3.30098E-04
67, 1.24456E-03, 7.88059E-04, 6.91009E-04, 1.06951E-03, 2.52224E-05, 3.28873E-05, 1.89872E-05, 3.58342E-04
68, 1.24124E-03, 7.88210E-04, 6.88714E-04, 1.12544E-03, 2.52632E-05, 3.29789E-05, 1.89768E-05, 3.85243E-04
69, 1.23723E-03, 7.88072E-04, 6.85622E-04, 1.18015E-03, 2.53064E-05, 3.30700E-05, 1.89683E-05, 4.10409E-04
70, 1.23253E-03, 7.87649E-04, 6.81742E-04, 1.23593E-03, 2.53544E-05, 3.31600E-05, 1.89612E-05, 4.33575E-04
71, 1.22717E-03, 7.86944E-04, 6.77089E-04, 1.28872E-03, 2.54082E-05, 3.32491E-05, 1.89565E-05, 4.54552E-04
72, 1.22115E-03, 7.85961E-04, 6.71678E-04, 1.34068E-03, 2.54663E-05, 3.33353E-05, 1.89548E-05, 4.73108E-04
73, 1.21450E-03, 7.84706E-04, 6.65530E-04, 1.39254E-03, 2.55276E-05, 3.34185E-05, 1.89541E-05, 4.89052E-04
74, 1.20722E-03, 7.83181E-04, 6.60031E-04, 1.44290E-03, 2.55966E-05, 3.34958E-05, 1.89547E-05, 5.02283E-04
75, 1.19934E-03, 7.81392E-04, 6.54699E-04, 1.48918E-03, 2.56705E-05, 3.35693E-05, 1.89568E-05, 5.12723E-04
76, 1.19088E-03, 7.79343E-04, 6.48713E-04, 1.53787E-03, 2.57483E-05, 3.36406E-05, 1.89610E-05, 5.20322E-04
77, 1.18184E-03, 7.77040E-04, 6.42095E-04, 1.58516E-03, 2.58333E-05, 3.37075E-05, 1.89654E-05, 5.25055E-04
78, 1.17662E-03, 7.74488E-04, 6.34867E-04, 1.62741E-03, 2.59245E-05, 3.37684E-05, 1.89710E-05, 5.26923E-04
79, 1.17143E-03, 7.71692E-04, 6.27057E-04, 1.67487E-03, 2.60260E-05, 3.38257E-05, 1.89791E-05, 5.25957E-04
80, 1.16564E-03, 7.69999E-04, 6.18692E-04, 1.71273E-03, 2.61379E-05, 3.38834E-05, 1.89871E-05, 5.22209E-04
81, 1.15926E-03, 7.68966E-04, 6.09804E-04, 1.75925E-03, 2.62595E-05, 3.39398E-05, 1.89973E-05, 5.15756E-04
82, 1.15231E-03, 7.70301E-04, 6.00425E-04, 1.79537E-03, 2.63913E-05, 3.39918E-05, 1.90099E-05, 5.06693E-04
83, 1.14480E-03, 7.71243E-04, 5.90990E-04, 1.83777E-03, 2.65311E-05, 3.40406E-05, 1.90251E-05, 4.95141E-04
84, 1.13675E-03, 7.71793E-04, 5.84903E-04, 1.87102E-03, 2.66763E-05, 3.40873E-05, 1.90422E-05, 4.81236E-04
85, 1.12816E-03, 7.71952E-04, 5.78336E-04, 1.90760E-03, 2.68280E-05, 3.41316E-05, 1.90625E-05, 4.65127E-04
86, 1.11905E-03, 7.71722E-04, 5.74842E-04, 1.93611E-03, 2.69862E-05, 3.41772E-05, 1.90839E-05, 4.46978E-04
87, 1.10944E-03, 7.71106E-04, 5.80669E-04, 1.96312E-03, 2.71488E-05, 3.42252E-05, 1.91051E-05, 4.26959E-04
88, 1.09934E-03, 7.70106E-04, 5.85800E-04, 1.98448E-03, 2.73160E-05, 3.42736E-05, 1.91285E-05, 4.05244E-04
89, 1.08877E-03, 7.68725E-04, 5.90197E-04, 1.99636E-03, 2.74877E-05, 3.43236E-05, 1.91546E-05, 3.82022E-04
90, 1.07774E-03, 7.66966E-04, 5.93826E-04, 2.00766E-03, 2.76621E-05, 3.43778E-05, 1.91829E-05, 3.57475E-04
91, 1.06627E-03, 7.64834E-04, 5.96652E-04, 2.01150E-03, 2.78407E-05, 3.44340E-05, 1.92123E-05, 3.31796E-04
92, 1.05438E-03, 7.62334E-04, 5.98644E-04, 2.00959E-03, 2.80229E-05, 3.44943E-05, 1.92426E-05, 3.05158E-04
93, 1.04209E-03, 7.59469E-04, 5.99769E-04, 1.99583E-03, 2.82055E-05, 3.45573E-05, 1.92723E-05, 2.77754E-04
94, 1.02940E-03, 7.56246E-04, 5.99997E-04, 1.97042E-03, 2.83886E-05, 3.46218E-05, 1.93019E-05, 2.49816E-04
95, 1.01634E-03, 7.52670E-04, 5.99301E-04, 1.93365E-03, 2.85700E-05, 3.46896E-05, 1.93301E-05, 2.21597E-04
96, 1.00293E-03, 7.48746E-04, 5.97656E-04, 1.88589E-03, 2.87497E-05, 3.47606E-05, 1.93592E-05, 1.93322E-04
97, 9.89184E-04, 7.44482E-04, 5.95040E-04, 1.83219E-03, 2.89253E-05, 3.48400E-05, 1.93876E-05, 1.65404E-04
98, 9.75116E-04, 7.39885E-04, 5.91433E-04, 1.76916E-03, 2.90994E-05, 3.49290E-05, 1.94137E-05, 1.38703E-04
99, 9.60746E-04, 7.34961E-04, 5.86821E-04, 1.69648E-03, 2.92676E-05, 3.50252E-05, 1.94389E-05, 1.13679E-04
100, 9.46092E-04, 7.29718E-04, 5.81190E-04, 1.61474E-03, 2.94307E-05, 3.51260E-05, 1.94629E-05, 9.15793E-05
101, 9.31172E-04, 7.27556E-04, 5.80843E-04, 1.52462E-03, 2.95876E-05, 3.52270E-05, 1.94849E-05, 7.54387E-05
102, 9.16004E-04, 7.28504E-04, 5.85414E-04, 1.42683E-03, 2.97361E-05, 3.53204E-05, 1.95051E-05, 6.87335E-05
103, 9.00604E-04, 7.29067E-04, 5.89302E-04, 1.32213E-03, 2.98743E-05, 3.54077E-05, 1.95238E-05, 7.05069E-05
104, 8.84991E-04, 7.29245E-04, 5.92477E-04, 1.21131E-03, 3.00039E-05, 3.54890E-05, 1.95400E-05, 7.82170E-05
105, 8.69181E-04, 7.29041E-04, 5.94909E-04, 1.09521E-03, 3.01227E-05, 3.55642E-05, 1.95547E-05, 8.98084E-05
106, 8.59296E-04, 7.28456E-04, 5.96571E-04, 9.74638E-04, 3.02281E-05, 3.56331E-05, 1.95696E-05, 1.04253E-04
107, 8.53977E-04, 7.27493E-04, 5.97441E-04, 9.98744E-04, 3.03219E-05, 3.56952E-05, 1.95825E-05, 1.19963E-04
108, 8.48360E-04, 7.26157E-04, 5.97497E-04, 1.02743E-03, 3.04043E-05, 3.57515E-05, 1.95949E-05, 1.36013E-04
109, 8.42450E-04, 7.24450E-04, 5.96721E-04, 1.05366E-03, 3.04753E-05, 3.58003E-05, 1.96068E-05, 1.52032E-04
110, 8.36255E-04, 7.22377E-04, 5.95098E-04, 1.07727E-03, 3.05341E-05, 3.58402E-05, 1.96178E-05, 1.67566E-04
111, 8.29780E-04, 7.19942E-04, 5.92620E-04, 1.09811E-03, 3.05804E-05, 3.58745E-05, 1.96270E-05, 1.82372E-04
112, 8.23034E-04, 7.17151E-04, 5.89279E-04, 1.11606E-03, 3.06158E-05, 3.59036E-05, 1.96357E-05, 1.96278E-04
113, 8.16022E-04, 7.14009E-04, 5.85075E-04, 1.13103E-03, 3.06396E-05, 3.59253E-05, 1.96433E-05, 2.09211E-04
114, 8.08752E-04, 7.10523E-04, 5.85736E-04, 1.14296E-03, 3.06524E-05, 3.59440E-05, 1.96513E-05, 2.21056E-04
115, 8.01233E-04, 7.06698E-04, 5.92605E-04, 1.17343E-03, 3.06529E-05, 3.59605E-05, 1.96610E-05, 2.31551E-04
116, 7.93471E-04, 7.02541E-04, 5.98725E-04, 1.20308E-03, 3.06441E-05, 3.59753E-05, 1.96702E-05, 2.40637E-04
117, 7.85474E-04, 6.98060E-04, 6.04048E-04, 1.22893E-03, 3.06317E-05, 3.59884E-05, 1.96790E-05, 2.48322E-04
118, 7.77250E-04, 6.93262E-04, 6.08527E-04, 1.25090E-03, 3.06114E-05, 3.59992E-05, 1.96879E-05, 2.54616E-04
119, 7.68808E-04, 6.88155E-04, 6.12121E-04, 1.26891E-03, 3.05860E-05, 3.60102E-05, 1.96998E-05, 2.59534E-04
120, 7.60156E-04, 6.82747E-04, 6.14788E-04, 1.28296E-03, 3.05579E-05, 3.60251E-05, 1.97129E-05, 2.63126E-04
121, 7.51302E-04, 6.77046E-04, 6.16494E-04, 1.29305E-03, 3.05278E-05, 3.60419E-05, 1.97276E-05, 2.65455E-04
122, 7.42254E-04, 6.71352E-04, 6.17207E-04, 1.29925E-03, 3.04951E-05, 3.60642E-05, 1.97437E-05, 2.66585E-04
123, 7.33022E-04, 6.68421E-04, 6.16898E-04, 1.30994E-03, 3.04587E-05, 3.60877E-05, 1.97639E-05, 2.66576E-04
124, 7.26751E-04, 6.65195E-04, 6.15547E-04, 1.33667E-03, 3.04196E-05, 3.61122E-05, 1.97852E-05, 2.65511E-04
125, 7.21685E-04, 6.61678E-04, 6.13135E-04, 1.35891E-03, 3.03800E-05, 3.61394E-05, 1.98080E-05, 2.63496E-04
126, 7.16340E-04, 6.59608E-04, 6.09653E-04, 1.37669E-03, 3.03448E-05, 3.61697E-05, 1.98326E-05, 2.60653E-04
127, 7.10723E-04, 6.60576E-04, 6.08942E-04, 1.39007E-03, 3.03119E-05, 3.62048E-05, 1.98572E-05, 2.57054E-04
128, 7.04844E-04, 6.65430E-04, 6.16809E-04, 1.39915E-03, 3.02807E-05, 3.62464E-05, 1.98834E-05, 2.52805E-04
129, 6.98711E-04, 6.77295E-04, 6.23849E-04, 1.42919E-03, 3.02505E-05, 3.62953E-05, 1.99126E-05, 2.48049E-04
130, 6.92331E-04, 6.88066E-04, 6.30021E-04, 1.46696E-03, 3.02239E-05, 3.63507E-05, 1.99444E-05, 2.42859E-04
131, 6.85715E-04, 6.97717E-04, 6.35287E-04, 1.49788E-03, 3.02025E-05, 3.64136E-05, 1.99783E-05, 2.37332E-04
132, 6.78871E-04, 7.06231E-04, 6.39613E-04, 1.52201E-03, 3.01851E-05, 3.64857E-05, 2.00136E-05, 2.31538E-04
133, 6.72081E-04, 7.13593E-04, 6.42970E-04, 1.53944E-03, 3.01720E-05, 3.65680E-05, 2.00507E-05, 2.25541E-04
134, 6.65605E-04, 7.19796E-04, 6.45332E-04, 1.55032E-03, 3.01636E-05, 3.66563E-05, 2.00879E-05, 2.19382E-04
135, 6.58939E-04, 7.24835E-04, 6.46678E-04, 1.55478E-03, 3.01616E-05, 3.67478E-05, 2.01264E-05, 2.13137E-04
136, 6.52091E-04, 7.28712E-04, 6.46993E-04, 1.55302E-03, 3.01651E-05, 3.68415E-05, 2.01675E-05, 2.06856E-04
137, 6.45072E-04, 7.31437E-04, 6.46266E-04, 1.54524E-03, 3.01737E-05, 3.69358E-05, 2.02102E-05, 2.00587E-04
138, 6.43958E-04, 7.33023E-04, 6.44494E-04, 1.53166E-03, 3.01859E-05, 3.70319E-05, 2.02535E-05, 1.94391E-04
139, 6.43659E-04, 7.33489E-04, 6.41677E-04, 1.51254E-03, 3.02054E-05, 3.71292E-05, 2.02972E-05, 1.88322E-04
140, 6.43120E-04, 7.32862E-04, 6.37824E-04, 1.50488E-03, 3.02325E-05, 3.72275E-05, 2.03411E-05, 1.82426E-04
141, 6.42343E-04, 7.31173E-04, 6.32949E-04, 1.52950E-03, 3.02649E-05, 3.73308E-05, 2.03859E-05, 1.76743E-04
142, 6.41331E-04, 7.28460E-04, 6.27073E-04, 1.54926E-03, 3.03064E-05, 3.74366E-05, 2.04335E-05, 1.71326E-04
143, 6.40089E-04, 7.24768E-04, 6.25078E-04, 1.56416E-03, 3.03529E-05, 3.75423E-05, 2.04806E-05, 1.66229E-04
144, 6.38619E-04, 7.20143E-04, 6.28295E-04, 1.57429E-03, 3.04052E-05, 3.76477E-05, 2.05277E-05, 1.61449E-04
145, 6.36925E-04, 7.16835E-04, 6.30388E-04, 1.57971E-03, 3.04644E-05, 3.77585E-05, 2.05750E-05, 1.56961E-04
146, 6.35013E-04, 7.21502E-04, 6.31329E-04, 1.58052E-03, 3.05288E-05, 3.78730E-05, 2.06227E-05, 1.52752E-04
147, 6.32884E-04, 7.24719E-04, 6.31097E-04, 1.58067E-03, 3.05954E-05, 3.79875E-05, 2.06704E-05, 1.48812E-04
148, 6.30545E-04, 7.26500E-04, 6.29677E-04, 1.60805E-03, 3.06650E-05, 3.81027E-05, 2.07201E-05, 1.45129E-04
149, 6.27998E-04, 7.26869E-04, 6.27062E-04, 1.62952E-03, 3.07420E-05, 3.82138E-05, 2.07725E-05, 1.41698E-04
150, 6.25249E-04, 7.25859E-04, 6.23249E-04, 1.64513E-03, 3.08253E-05, 3.83192E-05, 2.08259E-05, 1.38522E-04
151, 6.22302E-04, 7.23511E-04, 6.18247E-04, 1.65494E-03, 3.09095E-05, 3.84185E-05, 2.08800E-05, 1.35588E-04
152, 6.21523E-04, 7.24349E-04, 6.13904E-04, 1.65908E-03, 3.09991E-05, 3.85108E-05, 2.09359E-05, 1.32891E-04
153, 6.22462E-04, 7.33336E-04, 6.09980E-04, 1.65769E-03, 3.10964E-05, 3.85961E-05, 2.09921E-05, 1.30423E-04
154, 6.23150E-04, 7.40951E-04, 6.10974E-04, 1.65096E-03, 3.11974E-05, 3.86773E-05, 2.10498E-05, 1.28188E-04
155, 6.23590E-04, 7.47179E-04, 6.15037E-04, 1.66503E-03, 3.13025E-05, 3.87512E-05, 2.11087E-05, 1.26187E-04
156, 6.23784E-04, 7.52013E-04, 6.18042E-04, 1.67360E-03, 3.14121E-05, 3.88196E-05, 2.11686E-05, 1.24427E-04
157, 6.23735E-04, 7.55453E-04, 6.19968E-04, 1.67588E-03, 3.15251E-05, 3.88830E-05, 2.12301E-05, 1.22916E-04
158, 6.23447E-04, 7.57506E-04, 6.20799E-04, 1.67212E-03, 3.16407E-05, 3.89392E-05, 2.12933E-05, 1.21658E-04
159, 6.22921E-04, 7.58189E-04, 6.20526E-04, 1.66262E-03, 3.17615E-05, 3.89877E-05, 2.13575E-05, 1.20657E-04
160, 6.22163E-04, 7.57526E-04, 6.19146E-04, 1.64771E-03, 3.18841E-05, 3.90300E-05, 2.14231E-05, 1.19901E-04
161, 6.21174E-04, 7.55547E-04, 6.16661E-04, 1.62813E-03, 3.20091E-05, 3.90682E-05, 2.14898E-05, 1.19390E-04
162, 6.19959E-04, 7.52294E-04, 6.13083E-04, 1.61417E-03, 3.21358E-05, 3.90999E-05, 2.15558E-05, 1.19128E-04
163, 6.18521E-04, 7.47814E-04, 6.08430E-04, 1.59502E-03, 3.22636E-05, 3.91259E-05, 2.16228E-05, 1.19112E-04
164, 6.16864E-04, 7.42162E-04, 6.02724E-04, 1.57110E-03, 3.23925E-05, 3.91460E-05, 2.16903E-05, 1.19340E-04
165, 6.14992E-04, 7.35401E-04, 5.95998E-04, 1.54285E-03, 3.25246E-05, 3.91581E-05, 2.17568E-05, 1.19819E-04
166, 6.12909E-04, 7.27602E-04, 5.88291E-04, 1.51069E-03, 3.26593E-05, 3.91617E-05, 2.18239E-05, 1.20556E-04
167, 6.10619E-04, 7.18840E-04, 5.79645E-04, 1.47505E-03, 3.27945E-05, 3.91606E-05, 2.18914E-05, 1.21573E-04
168, 6.08126E-04, 7.09196E-04, 5.70113E-04, 1.43632E-03, 3.29331E-05, 3.91566E-05, 2.19585E-05, 1.22872E-04
169, 6.05435E-04, 7.05372E-04, 5.66473E-04, 1.39486E-03, 3.30740E-05, 3.91516E-05, 2.20243E-05, 1.24455E-04
170, 6.02550E-04, 7.04210E-04, 5.64194E-04, 1.35102E-03, 3.32160E-05, 3.91421E-05, 2.20884E-05, 1.26336E-04
171, 5.99475E-04, 7.01627E-04, 5.60763E-04, 1.30511E-03, 3.33586E-05, 3.91252E-05, 2.21514E-05, 1.28537E-04
172, 5.96214E-04, 6.97672E-04, 5.56187E-04, 1.25741E-03, 3.35002E-05, 3.91044E-05, 2.22141E-05, 1.31034E-04
173, 5.92773E-04, 6.92406E-04, 5.50485E-04, 1.20817E-03, 3.36452E-05, 3.90818E-05, 2.22775E-05, 1.33869E-04
174, 5.89156E-04, 6.85901E-04, 5.43682E-04, 1.15759E-03, 3.37911E-05, 3.90581E-05, 2.23402E-05, 1.37086E-04
175, 5.85368E-04, 6.78234E-04, 5.35812E-04, 1.10586E-03, 3.39363E-05, 3.90317E-05, 2.24004E-05, 1.40721E-04
176, 5.81413E-04, 6.73650E-04, 5.28734E-04, 1.05311E-03, 3.40830E-05, 3.90035E-05, 2.24595E-05, 1.44710E-04
177, 5.79821E-04, 6.75733E-04, 5.22560E-04, 9.99482E-04, 3.42296E-05, 3.89718E-05, 2.25180E-05, 1.49002E-04
178, 5.79374E-04, 6.76465E-04, 5.23300E-04, 9.45065E-04, 3.43779E-05, 3.89363E-05, 2.25733E-05, 1.53593E-04
179, 5.78713E-04, 6.75867E-04, 5.23571E-04, 8.89943E-04, 3.45274E-05, 3.88985E-05, 2.26266E-05, 1.58470E-04
180, 5.77842E-04, 6.73970E-04, 5.22834E-04, 8.34183E-04, 3.46793E-05, 3.88569E-05, 2.26798E-05, 1.63615E-04
181, 5.76765E-04, 6.70812E-04, 5.21091E-04, 7.88553E-04, 3.48324E-05, 3.88130E-05, 2.27295E-05, 1.69023E-04
182, 5.75484E-04, 6.66441E-04, 5.18350E-04, 8.10553E-04, 3.49867E-05, 3.87690E-05, 2.27763E-05, 1.74680E-04
183, 5.74002E-04, 6.60912E-04, 5.14629E-04, 8.32236E-04, 3.51390E-05, 3.87243E-05, 2.28200E-05, 1.80619E-04
184, 5.72323E-04, 6.54289E-04, 5.09949E-04, 8.53552E-04, 3.52902E-05, 3.86800E-05, 2.28627E-05, 1.86855E-04
185, 5.70451E-04, 6.46643E-04, 5.04341E-04, 8.74450E-04, 3.54394E-05, 3.86340E-05, 2.29026E-05, 1.93325E-04
186, 5.68389E-04, 6.38051E-04, 4.97842E-04, 8.94882E-04, 3.55887E-05, 3.85861E-05, 2.29391E-05, 1.99996E-04
