time_step, rms_u, rms_v, rms_w, rms_p
60, 3.68515E-01, 9.04027E-01, 6.96419E-01, 2.55490E-01
61, 3.68733E-01, 9.03965E-01, 6.96184E-01, 2.56011E-01
62, 3.68950E-01, 9.03903E-01, 6.95950E-01, 2.56537E-01
63, 3.69169E-01, 9.03840E-01, 6.95717E-01, 2.57067E-01
64, 3.69387E-01, 9.03777E-01, 6.95484E-01, 2.57601E-01
65, 3.69606E-01, 9.03713E-01, 6.95252E-01, 2.58139E-01
66, 3.69824E-01, 9.03649E-01, 6.95021E-01, 2.58682E-01
67, 3.70044E-01, 9.03585E-01, 6.94790E-01, 2.59228E-01
68, 3.70263E-01, 9.03520E-01, 6.94559E-01, 2.59779E-01
69, 3.70482E-01, 9.03454E-01, 6.94330E-01, 2.60333E-01
70, 3.70702E-01, 9.03388E-01, 6.94100E-01, 2.60891E-01
71, 3.70922E-01, 9.03322E-01, 6.93872E-01, 2.61454E-01
72, 3.71143E-01, 9.03255E-01, 6.93644E-01, 2.62020E-01
73, 3.71363E-01, 9.03188E-01, 6.93416E-01, 2.62590E-01
74, 3.71584E-01, 9.03120E-01, 6.93189E-01, 2.63163E-01
75, 3.71805E-01, 9.03052E-01, 6.92963E-01, 2.63740E-01
76, 3.72026E-01, 9.02984E-01, 6.92738E-01, 2.64321E-01
77, 3.72248E-01, 9.02915E-01, 6.92513E-01, 2.64906E-01
78, 3.72469E-01, 9.02845E-01, 6.92288E-01, 2.65494E-01
79, 3.72691E-01, 9.02775E-01, 6.92064E-01, 2.66086E-01
80, 3.72913E-01, 9.02705E-01, 6.91841E-01, 2.66681E-01
81, 3.73136E-01, 9.02634E-01, 6.91619E-01, 2.67279E-01
82, 3.73358E-01, 9.02563E-01, 6.91397E-01, 2.67881E-01
83, 3.73581E-01, 9.02491E-01, 6.91175E-01, 2.68486E-01
84, 3.73804E-01, 9.02419E-01, 6.90954E-01, 2.69094E-01
85, 3.74027E-01, 9.02346E-01, 6.90734E-01, 2.69705E-01
86, 3.74250E-01, 9.02273E-01, 6.90515E-01, 2.70320E-01
87, 3.74474E-01, 9.02199E-01, 6.90296E-01, 2.70937E-01
88, 3.74697E-01, 9.02125E-01, 6.90077E-01, 2.71558E-01
89, 3.74921E-01, 9.02050E-01, 6.89860E-01, 2.72181E-01
90, 3.75145E-01, 9.01975E-01, 6.89643E-01, 2.72808E-01
91, 3.75370E-01, 9.01900E-01, 6.89426E-01, 2.73437E-01
92, 3.75594E-01, 9.01824E-01, 6.89210E-01, 2.74069E-01
93, 3.75819E-01, 9.01747E-01, 6.88995E-01, 2.74704E-01
94, 3.76043E-01, 9.01670E-01, 6.88781E-01, 2.75341E-01
95, 3.76268E-01, 9.01593E-01, 6.88567E-01, 2.75981E-01
96, 3.76494E-01, 9.01515E-01, 6.88353E-01, 2.76623E-01
97, 3.76719E-01, 9.01437E-01, 6.88141E-01, 2.77268E-01
98, 3.76944E-01, 9.01358E-01, 6.87928E-01, 2.77915E-01
99, 3.77170E-01, 9.01278E-01, 6.87717E-01, 2.78565E-01
100, 3.77396E-01, 9.01198E-01, 6.87506E-01, 2.79217E-01
101, 3.77622E-01, 9.01118E-01, 6.87296E-01, 2.79871E-01
102, 3.77848E-01, 9.01037E-01, 6.87087E-01, 2.80528E-01
103, 3.78074E-01, 9.00956E-01, 6.86878E-01, 2.81186E-01
104, 3.78300E-01, 9.00874E-01, 6.86669E-01, 2.81847E-01
105, 3.78527E-01, 9.00792E-01, 6.86462E-01, 2.82509E-01
106, 3.78754E-01, 9.00709E-01, 6.86255E-01, 2.83174E-01
107, 3.78980E-01, 9.00626E-01, 6.86048E-01, 2.83840E-01
108, 3.79207E-01, 9.00542E-01, 6.85843E-01, 2.84508E-01
109, 3.79434E-01, 9.00458E-01, 6.85638E-01, 2.85178E-01
110, 3.79662E-01, 9.00373E-01, 6.85433E-01, 2.85850E-01
111, 3.79889E-01, 9.00288E-01, 6.85229E-01, 2.86523E-01
112, 3.80116E-01, 9.00202E-01, 6.85026E-01, 2.87198E-01
113, 3.80344E-01, 9.00116E-01, 6.84824E-01, 2.87874E-01
114, 3.80572E-01, 9.00029E-01, 6.84622E-01, 2.88552E-01
115, 3.80800E-01, 8.99942E-01, 6.84421E-01, 2.89231E-01
116, 3.81028E-01, 8.99854E-01, 6.84220E-01, 2.89911E-01
117, 3.81256E-01, 8.99766E-01, 6.84020E-01, 2.90593E-01
118, 3.81484E-01, 8.99677E-01, 6.83821E-01, 2.91276E-01
119, 3.81712E-01, 8.99588E-01, 6.83622E-01, 2.91960E-01
120, 3.81940E-01, 8.99498E-01, 6.83424E-01, 2.92646E-01
121, 3.82169E-01, 8.99408E-01, 6.83227E-01, 2.93332E-01
122, 3.82398E-01, 8.99317E-01, 6.83030E-01, 2.94019E-01
123, 3.82626E-01, 8.99226E-01, 6.82834E-01, 2.94708E-01
124, 3.82855E-01, 8.99134E-01, 6.82639E-01, 2.95397E-01
125, 3.83084E-01, 8.99042E-01, 6.82444E-01, 2.96087E-01
126, 3.83313E-01, 8.98949E-01, 6.82250E-01, 2.96777E-01
127, 3.83542E-01, 8.98855E-01, 6.82057E-01, 2.97469E-01
128, 3.83771E-01, 8.98762E-01, 6.81864E-01, 2.98161E-01
129, 3.84000E-01, 8.98667E-01, 6.81672E-01, 2.98854E-01
130, 3.84229E-01, 8.98572E-01, 6.81481E-01, 2.99547E-01
131, 3.84459E-01, 8.98477E-01, 6.81290E-01, 3.00241E-01
132, 3.84688E-01, 8.98381E-01, 6.81100E-01, 3.00935E-01
133, 3.84918E-01, 8.98284E-01, 6.80910E-01, 3.01629E-01
134, 3.85147E-01, 8.98187E-01, 6.80722E-01, 3.02324E-01
135, 3.85377E-01, 8.98090E-01, 6.80533E-01, 3.03019E-01
136, 3.85606E-01, 8.97992E-01, 6.80346E-01, 3.03715E-01
137, 3.85836E-01, 8.97893E-01, 6.80159E-01, 3.04411E-01
138, 3.86066E-01, 8.97794E-01, 6.79973E-01, 3.05106E-01
139, 3.86296E-01, 8.97695E-01, 6.79788E-01, 3.05802E-01
140, 3.86526E-01, 8.97594E-01, 6.79603E-01, 3.06498E-01
141, 3.86755E-01, 8.97494E-01, 6.79419E-01, 3.07194E-01
142, 3.86985E-01, 8.97393E-01, 6.79235E-01, 3.07890E-01
143, 3.87215E-01, 8.97291E-01, 6.79052E-01, 3.08586E-01
144, 3.87446E-01, 8.97189E-01, 6.78870E-01, 3.09282E-01
145, 3.87676E-01, 8.97086E-01, 6.78689E-01, 3.09977E-01
146, 3.87906E-01, 8.96983E-01, 6.78508E-01, 3.10672E-01
147, 3.88136E-01, 8.96879E-01, 6.78328E-01, 3.11367E-01
148, 3.88366E-01, 8.96774E-01, 6.78148E-01, 3.12062E-01
149, 3.88596E-01, 8.96669E-01, 6.77969E-01, 3.12756E-01
150, 3.88826E-01, 8.96564E-01, 6.77791E-01, 3.13450E-01
151, 3.89057E-01, 8.96458E-01, 6.77614E-01, 3.14144E-01
152, 3.89287E-01, 8.96352E-01, 6.77437E-01, 3.14837E-01
153, 3.89517E-01, 8.96244E-01, 6.77261E-01, 3.15529E-01
154, 3.89747E-01, 8.96137E-01, 6.77085E-01, 3.16221E-01
155, 3.89978E-01, 8.96029E-01, 6.76911E-01, 3.16912E-01
156, 3.90208E-01, 8.95920E-01, 6.76737E-01, 3.17603E-01
157, 3.90438E-01, 8.95811E-01, 6.76563E-01, 3.18293E-01
158, 3.90669E-01, 8.95701E-01, 6.76390E-01, 3.18982E-01
159, 3.90899E-01, 8.95591E-01, 6.76218E-01, 3.19671E-01
160, 3.91129E-01, 8.95480E-01, 6.76047E-01, 3.20359E-01
161, 3.91359E-01, 8.95369E-01, 6.75876E-01, 3.21046E-01
162, 3.91590E-01, 8.95257E-01, 6.75706E-01, 3.21732E-01
163, 3.91820E-01, 8.95144E-01, 6.75537E-01, 3.22417E-01
164, 3.92050E-01, 8.95031E-01, 6.75368E-01, 3.23102E-01
165, 3.92280E-01, 8.94918E-01, 6.75200E-01, 3.23785E-01
166, 3.92511E-01, 8.94804E-01, 6.75033E-01, 3.24468E-01
167, 3.92741E-01, 8.94689E-01, 6.74866E-01, 3.25149E-01
168, 3.92971E-01, 8.94574E-01, 6.74700E-01, 3.25830E-01
169, 3.93201E-01, 8.94458E-01, 6.74535E-01, 3.26509E-01
170, 3.93431E-01, 8.94342E-01, 6.74370E-01, 3.27187E-01
171, 3.93661E-01, 8.94225E-01, 6.74206E-01, 3.27865E-01
172, 3.93891E-01, 8.94108E-01, 6.74043E-01, 3.28541E-01
173, 3.94121E-01, 8.93990E-01, 6.73880E-01, 3.29216E-01
174, 3.94351E-01, 8.93871E-01, 6.73718E-01, 3.29889E-01
175, 3.94581E-01, 8.93752E-01, 6.73557E-01, 3.30562E-01
176, 3.94811E-01, 8.93633E-01, 6.73396E-01, 3.31233E-01
177, 3.95041E-01, 8.93513E-01, 6.73236E-01, 3.31903E-01
178, 3.95270E-01, 8.93392E-01, 6.73077E-01, 3.32572E-01
179, 3.95500E-01, 8.93271E-01, 6.72919E-01, 3.33239E-01
180, 3.95730E-01, 8.93149E-01, 6.72761E-01, 3.33906E-01
181, 3.95959E-01, 8.93027E-01, 6.72604E-01, 3.34570E-01
182, 3.96189E-01, 8.92904E-01, 6.72447E-01, 3.35234E-01
183, 3.96418E-01, 8.92780E-01, 6.72291E-01, 3.35896E-01
184, 3.96648E-01, 8.92657E-01, 6.72136E-01, 3.36557E-01
185, 3.96877E-01, 8.92532E-01, 6.71982E-01, 3.37216E-01
186, 3.97106E-01, 8.92407E-01, 6.71828E-01, 3.37874E-01
187, 3.97335E-01, 8.92281E-01, 6.71675E-01, 3.38530E-01
188, 3.97564E-01, 8.92155E-01, 6.71522E-01, 3.39185E-01
189, 3.97793E-01, 8.92028E-01, 6.71371E-01, 3.39838E-01
190, 3.98022E-01, 8.91901E-01, 6.71220E-01, 3.40490E-01
191, 3.98251E-01, 8.91773E-01, 6.71069E-01, 3.41141E-01
192, 3.98480E-01, 8.91645E-01, 6.70920E-01, 3.41790E-01
193, 3.98709E-01, 8.91516E-01, 6.70771E-01, 3.42437E-01
194, 3.98937E-01, 8.91386E-01, 6.70623E-01, 3.43083E-01
195, 3.99166E-01, 8.91256E-01, 6.70475E-01, 3.43727E-01
196, 3.99394E-01, 8.91126E-01, 6.70328E-01, 3.44370E-01
197, 3.99622E-01, 8.90995E-01, 6.70182E-01, 3.45011E-01
198, 3.99850E-01, 8.90863E-01, 6.70036E-01, 3.45650E-01
199, 4.00079E-01, 8.90731E-01, 6.69891E-01, 3.46288E-01
200, 4.00306E-01, 8.90598E-01, 6.69747E-01, 3.46924E-01
201, 4.00534E-01, 8.90464E-01, 6.69604E-01, 3.47559E-01
202, 4.00762E-01, 8.90330E-01, 6.69461E-01, 3.48192E-01
203, 4.00990E-01, 8.90196E-01, 6.69319E-01, 3.48823E-01
204, 4.01217E-01, 8.90061E-01, 6.69178E-01, 3.49453E-01
205, 4.01444E-01, 8.89925E-01, 6.69037E-01, 3.50081E-01
206, 4.01672E-01, 8.89789E-01, 6.68897E-01, 3.50708E-01
207, 4.01899E-01, 8.89652E-01, 6.68758E-01, 3.51332E-01
208, 4.02126E-01, 8.89515E-01, 6.68619E-01, 3.51956E-01
209, 4.02353E-01, 8.89377E-01, 6.68481E-01, 3.52577E-01
210, 4.02579E-01, 8.89239E-01, 6.68344E-01, 3.53197E-01
211, 4.02806E-01, 8.89100E-01, 6.68207E-01, 3.53815E-01
212, 4.03032E-01, 8.88960E-01, 6.68072E-01, 3.54431E-01
213, 4.03259E-01, 8.88820E-01, 6.67936E-01, 3.55046E-01
214, 4.03485E-01, 8.88680E-01, 6.67802E-01, 3.55659E-01
215, 4.03711E-01, 8.88538E-01, 6.67668E-01, 3.56270E-01
216, 4.03937E-01, 8.88397E-01, 6.67535E-01, 3.56880E-01
217, 4.04163E-01, 8.88254E-01, 6.67403E-01, 3.57488E-01
218, 4.04388E-01, 8.88112E-01, 6.67271E-01, 3.58094E-01
219, 4.04614E-01, 8.87968E-01, 6.67140E-01, 3.58698E-01
220, 4.04839E-01, 8.87824E-01, 6.67010E-01, 3.59301E-01
221, 4.05064E-01, 8.87680E-01, 6.66880E-01, 3.59902E-01
222, 4.05289E-01, 8.87535E-01, 6.66751E-01, 3.60502E-01
223, 4.05514E-01, 8.87389E-01, 6.66623E-01, 3.61099E-01
224, 4.05738E-01, 8.87243E-01, 6.66496E-01, 3.61695E-01
225, 4.05963E-01, 8.87096E-01, 6.66369E-01, 3.62290E-01
226, 4.06187E-01, 8.86949E-01, 6.66243E-01, 3.62882E-01
227, 4.06411E-01, 8.86801E-01, 6.66117E-01, 3.63473E-01
228, 4.06635E-01, 8.86652E-01, 6.65993E-01, 3.64062E-01
229, 4.06859E-01, 8.86503E-01, 6.65869E-01, 3.64650E-01
230, 4.07082E-01, 8.86354E-01, 6.65745E-01, 3.65236E-01
231, 4.07306E-01, 8.86204E-01, 6.65623E-01, 3.65820E-01
232, 4.07529E-01, 8.86053E-01, 6.65501E-01, 3.66402E-01
233, 4.07752E-01, 8.85902E-01, 6.65380E-01, 3.66983E-01
234, 4.07975E-01, 8.85750E-01, 6.65259E-01, 3.67562E-01
235, 4.08197E-01, 8.85598E-01, 6.65139E-01, 3.68139E-01
236, 4.08420E-01, 8.85445E-01, 6.65020E-01, 3.68715E-01
237, 4.08642E-01, 8.85292E-01, 6.64902E-01, 3.69289E-01
238, 4.08864E-01, 8.85138E-01, 6.64784E-01, 3.69861E-01
239, 4.09086E-01, 8.84983E-01, 6.64667E-01, 3.70432E-01
240, 4.09307E-01, 8.84828E-01, 6.64551E-01, 3.71001E-01
241, 4.09529E-01, 8.84673E-01, 6.64435E-01, 3.71568E-01
242, 4.09750E-01, 8.84516E-01, 6.64320E-01, 3.72134E-01
243, 4.09971E-01, 8.84360E-01, 6.64206E-01, 3.72698E-01
244, 4.10192E-01, 8.84202E-01, 6.64093E-01, 3.73260E-01
245, 4.10412E-01, 8.84045E-01, 6.63980E-01, 3.73821E-01
246, 4.10633E-01, 8.83886E-01, 6.63868E-01, 3.74380E-01
247, 4.10853E-01, 8.83727E-01, 6.63757E-01, 3.74938E-01
248, 4.11073E-01, 8.83568E-01, 6.63646E-01, 3.75494E-01
249, 4.11292E-01, 8.83408E-01, 6.63536E-01, 3.76048E-01
250, 4.11512E-01, 8.83247E-01, 6.63427E-01, 3.76600E-01
251, 4.11731E-01, 8.83086E-01, 6.63319E-01, 3.77151E-01
252, 4.11950E-01, 8.82924E-01, 6.63211E-01, 3.77701E-01
253, 4.12169E-01, 8.82762E-01, 6.63104E-01, 3.78249E-01
254, 4.12387E-01, 8.82599E-01, 6.62997E-01, 3.78795E-01
255, 4.12606E-01, 8.82436E-01, 6.62892E-01, 3.79340E-01
256, 4.12824E-01, 8.82272E-01, 6.62787E-01, 3.79883E-01
257, 4.13042E-01, 8.82108E-01, 6.62682E-01, 3.80424E-01
258, 4.13259E-01, 8.81943E-01, 6.62579E-01, 3.80964E-01
259, 4.13477E-01, 8.81777E-01, 6.62476E-01, 3.81502E-01
260, 4.13694E-01, 8.81611E-01, 6.62374E-01, 3.82039E-01
261, 4.13910E-01, 8.81445E-01, 6.62273E-01, 3.82574E-01
262, 4.14127E-01, 8.81278E-01, 6.62172E-01, 3.83108E-01
263, 4.14343E-01, 8.81110E-01, 6.62072E-01, 3.83640E-01
264, 4.14560E-01, 8.80942E-01, 6.61973E-01, 3.84171E-01
265, 4.14775E-01, 8.80773E-01, 6.61874E-01, 3.84700E-01
266, 4.14991E-01, 8.80604E-01, 6.61776E-01, 3.85227E-01
267, 4.15206E-01, 8.80434E-01, 6.61679E-01, 3.85753E-01
268, 4.15421E-01, 8.80263E-01, 6.61583E-01, 3.86278E-01
269, 4.15636E-01, 8.80092E-01, 6.61487E-01, 3.86801E-01
270, 4.15851E-01, 8.79921E-01, 6.61392E-01, 3.87322E-01
271, 4.16065E-01, 8.79749E-01, 6.61298E-01, 3.87842E-01
272, 4.16279E-01, 8.79576E-01, 6.61204E-01, 3.88360E-01
273, 4.16493E-01, 8.79403E-01, 6.61111E-01, 3.88877E-01
274, 4.16706E-01, 8.79229E-01, 6.61019E-01, 3.89393E-01
275, 4.16919E-01, 8.79055E-01, 6.60928E-01, 3.89907E-01
276, 4.17132E-01, 8.78880E-01, 6.60837E-01, 3.90419E-01
277, 4.17345E-01, 8.78705E-01, 6.60747E-01, 3.90930E-01
278, 4.17557E-01, 8.78529E-01, 6.60658E-01, 3.91440E-01
279, 4.17769E-01, 8.78353E-01, 6.60569E-01, 3.91948E-01
280, 4.17981E-01, 8.78176E-01, 6.60481E-01, 3.92454E-01
281, 4.18192E-01, 8.77999E-01, 6.60394E-01, 3.92960E-01
282, 4.18403E-01, 8.77821E-01, 6.60308E-01, 3.93463E-01
283, 4.18614E-01, 8.77642E-01, 6.60222E-01, 3.93966E-01
284, 4.18825E-01, 8.77463E-01, 6.60137E-01, 3.94466E-01
285, 4.19035E-01, 8.77284E-01, 6.60053E-01, 3.94966E-01
286, 4.19245E-01, 8.77103E-01, 6.59969E-01, 3.95464E-01
287, 4.19455E-01, 8.76923E-01, 6.59887E-01, 3.95960E-01
288, 4.19664E-01, 8.76742E-01, 6.59804E-01, 3.96455E-01
289, 4.19873E-01, 8.76560E-01, 6.59723E-01, 3.96949E-01
290, 4.20082E-01, 8.76378E-01, 6.59642E-01, 3.97441E-01
291, 4.20291E-01, 8.76195E-01, 6.59562E-01, 3.97932E-01
292, 4.20499E-01, 8.76011E-01, 6.59483E-01, 3.98421E-01
293, 4.20707E-01, 8.75828E-01, 6.59405E-01, 3.98909E-01
294, 4.20914E-01, 8.75643E-01, 6.59327E-01, 3.99395E-01
295, 4.21121E-01, 8.75458E-01, 6.59250E-01, 3.99880E-01
296, 4.21328E-01, 8.75273E-01, 6.59173E-01, 4.00364E-01
297, 4.21535E-01, 8.75087E-01, 6.59098E-01, 4.00846E-01
298, 4.21741E-01, 8.74900E-01, 6.59023E-01, 4.01327E-01
299, 4.21947E-01, 8.74713E-01, 6.58948E-01, 4.01806E-01
300, 4.22153E-01, 8.74526E-01, 6.58875E-01, 4.02284E-01
301, 4.22358E-01, 8.74338E-01, 6.58802E-01, 4.02761E-01
302, 4.22563E-01, 8.74149E-01, 6.58730E-01, 4.03236E-01
303, 4.22768E-01, 8.73960E-01, 6.58659E-01, 4.03710E-01
304, 4.22972E-01, 8.73771E-01, 6.58588E-01, 4.04182E-01
305, 4.23176E-01, 8.73580E-01, 6.58518E-01, 4.04653E-01
306, 4.23380E-01, 8.73390E-01, 6.58449E-01, 4.05122E-01
307, 4.23583E-01, 8.73198E-01, 6.58380E-01, 4.05590E-01
308, 4.23786E-01, 8.73007E-01, 6.58312E-01, 4.06057E-01
309, 4.23989E-01, 8.72814E-01, 6.58245E-01, 4.06522E-01
310, 4.24191E-01, 8.72622E-01, 6.58179E-01, 4.06986E-01
311, 4.24393E-01, 8.72428E-01, 6.58113E-01, 4.07448E-01
312, 4.24595E-01, 8.72235E-01, 6.58048E-01, 4.07909E-01
313, 4.24796E-01, 8.72040E-01, 6.57984E-01, 4.08369E-01
314, 4.24997E-01, 8.71845E-01, 6.57920E-01, 4.08827E-01
315, 4.25198E-01, 8.71650E-01, 6.57858E-01, 4.09283E-01
316, 4.25398E-01, 8.71454E-01, 6.57796E-01, 4.09739E-01
317, 4.25598E-01, 8.71258E-01, 6.57734E-01, 4.10192E-01
318, 4.25797E-01, 8.71061E-01, 6.57673E-01, 4.10645E-01
319, 4.25996E-01, 8.70863E-01, 6.57613E-01, 4.11096E-01
320, 4.26195E-01, 8.70665E-01, 6.57554E-01, 4.11545E-01
321, 4.26394E-01, 8.70467E-01, 6.57496E-01, 4.11993E-01
322, 4.26592E-01, 8.70268E-01, 6.57438E-01, 4.12439E-01
323, 4.26790E-01, 8.70069E-01, 6.57380E-01, 4.12884E-01
324, 4.26987E-01, 8.69869E-01, 6.57324E-01, 4.13328E-01
325, 4.27184E-01, 8.69668E-01, 6.57268E-01, 4.13770E-01
326, 4.27381E-01, 8.69467E-01, 6.57213E-01, 4.14211E-01
327, 4.27577E-01, 8.69266E-01, 6.57159E-01, 4.14650E-01
328, 4.27773E-01, 8.69063E-01, 6.57105E-01, 4.15087E-01
329, 4.27968E-01, 8.68861E-01, 6.57052E-01, 4.15524E-01
330, 4.28164E-01, 8.68658E-01, 6.57000E-01, 4.15958E-01
331, 4.28358E-01, 8.68454E-01, 6.56948E-01, 4.16391E-01
332, 4.28553E-01, 8.68250E-01, 6.56898E-01, 4.16823E-01
333, 4.28747E-01, 8.68046E-01, 6.56847E-01, 4.17253E-01
334, 4.28940E-01, 8.67841E-01, 6.56798E-01, 4.17682E-01
335, 4.29134E-01, 8.67635E-01, 6.56749E-01, 4.18109E-01
336, 4.29327E-01, 8.67429E-01, 6.56701E-01, 4.18534E-01
337, 4.29519E-01, 8.67222E-01, 6.56654E-01, 4.18958E-01
338, 4.29711E-01, 8.67015E-01, 6.56607E-01, 4.19380E-01
339, 4.29903E-01, 8.66808E-01, 6.56561E-01, 4.19801E-01
340, 4.30094E-01, 8.66600E-01, 6.56516E-01, 4.20220E-01
341, 4.30285E-01, 8.66391E-01, 6.56471E-01, 4.20638E-01
342, 4.30476E-01, 8.66182E-01, 6.56427E-01, 4.21054E-01
343, 4.30666E-01, 8.65973E-01, 6.56384E-01, 4.21468E-01
344, 4.30856E-01, 8.65763E-01, 6.56342E-01, 4.21881E-01
345, 4.31045E-01, 8.65552E-01, 6.56300E-01, 4.22292E-01
346, 4.31234E-01, 8.65341E-01, 6.56258E-01, 4.22702E-01
347, 4.31423E-01, 8.65129E-01, 6.56218E-01, 4.23110E-01
348, 4.31611E-01, 8.64917E-01, 6.56178E-01, 4.23516E-01
349, 4.31798E-01, 8.64705E-01, 6.56139E-01, 4.23921E-01
350, 4.31986E-01, 8.64492E-01, 6.56101E-01, 4.24323E-01
351, 4.32173E-01, 8.64278E-01, 6.56063E-01, 4.24725E-01
352, 4.32359E-01, 8.64064E-01, 6.56026E-01, 4.25124E-01
353, 4.32545E-01, 8.63850E-01, 6.55989E-01, 4.25522E-01
354, 4.32731E-01, 8.63635E-01, 6.55954E-01, 4.25918E-01
355, 4.32916E-01, 8.63420E-01, 6.55918E-01, 4.26313E-01
356, 4.33101E-01, 8.63204E-01, 6.55884E-01, 4.26705E-01
357, 4.33286E-01, 8.62987E-01, 6.55850E-01, 4.27096E-01
358, 4.33470E-01, 8.62770E-01, 6.55817E-01, 4.27485E-01
359, 4.33653E-01, 8.62553E-01, 6.55785E-01, 4.27873E-01
360, 4.33837E-01, 8.62335E-01, 6.55753E-01, 4.28258E-01
361, 4.34019E-01, 8.62117E-01, 6.55722E-01, 4.28642E-01
362, 4.34202E-01, 8.61898E-01, 6.55692E-01, 4.29024E-01
363, 4.34384E-01, 8.61679E-01, 6.55662E-01, 4.29404E-01
364, 4.34565E-01, 8.61459E-01, 6.55633E-01, 4.29783E-01
365, 4.34746E-01, 8.61239E-01, 6.55604E-01, 4.30159E-01
366, 4.34927E-01, 8.61018E-01, 6.55577E-01, 4.30534E-01
