time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_star, rel_err_v_star, rel_err_w_star, rel_err_dp
47, 1.31020E-05, 8.67835E-06, 8.52383E-06, 2.10699E-05, 4.07494E-07, 4.91293E-07, 3.48097E-07, 5.82223E-06
48, 1.31447E-05, 8.69264E-06, 8.51853E-06, 2.10324E-05, 4.07137E-07, 4.91473E-07, 3.47833E-07, 5.79341E-06
49, 1.31871E-05, 8.70675E-06, 8.51317E-06, 2.09941E-05, 4.06786E-07, 4.91653E-07, 3.47571E-07, 5.76424E-06
50, 1.32294E-05, 8.72066E-06, 8.50775E-06, 2.09550E-05, 4.06440E-07, 4.91834E-07, 3.47310E-07, 5.73475E-06
51, 1.32715E-05, 8.73438E-06, 8.50227E-06, 2.09151E-05, 4.06098E-07, 4.92015E-07, 3.47052E-07, 5.70494E-06
52, 1.33134E-05, 8.74792E-06, 8.49672E-06, 2.08745E-05, 4.05761E-07, 4.92196E-07, 3.46795E-07, 5.67480E-06
53, 1.33551E-05, 8.76126E-06, 8.49112E-06, 2.08331E-05, 4.05429E-07, 4.92376E-07, 3.46540E-07, 5.64434E-06
54, 1.33967E-05, 8.77441E-06, 8.48546E-06, 2.07909E-05, 4.05102E-07, 4.92555E-07, 3.46287E-07, 5.61355E-06
55, 1.34380E-05, 8.78737E-06, 8.47974E-06, 2.07480E-05, 4.04780E-07, 4.92733E-07, 3.46036E-07, 5.58244E-06
56, 1.34792E-05, 8.80014E-06, 8.47396E-06, 2.07042E-05, 4.04462E-07, 4.92911E-07, 3.45788E-07, 5.55102E-06
57, 1.35202E-05, 8.81273E-06, 8.46813E-06, 2.06597E-05, 4.04147E-07, 4.93089E-07, 3.45542E-07, 5.51930E-06
58, 1.35609E-05, 8.82512E-06, 8.46223E-06, 2.06143E-05, 4.03835E-07, 4.93268E-07, 3.45299E-07, 5.48726E-06
59, 1.36015E-05, 8.83732E-06, 8.45627E-06, 2.05682E-05, 4.03526E-07, 4.93446E-07, 3.45057E-07, 5.45492E-06
60, 1.36419E-05, 8.84934E-06, 8.45025E-06, 2.05213E-05, 4.03220E-07, 4.93623E-07, 3.44817E-07, 5.42227E-06
61, 1.36821E-05, 8.86117E-06, 8.44418E-06, 2.04736E-05, 4.02918E-07, 4.93802E-07, 3.44578E-07, 5.38931E-06
62, 1.37222E-05, 8.87281E-06, 8.43804E-06, 2.04251E-05, 4.02620E-07, 4.93980E-07, 3.44343E-07, 5.35604E-06
63, 1.37620E-05, 8.88426E-06, 8.43185E-06, 2.03758E-05, 4.02329E-07, 4.94158E-07, 3.44111E-07, 5.32246E-06
64, 1.38016E-05, 8.89552E-06, 8.42559E-06, 2.03257E-05, 4.02040E-07, 4.94335E-07, 3.43882E-07, 5.28860E-06
65, 1.38410E-05, 8.90659E-06, 8.41928E-06, 2.02747E-05, 4.01755E-07, 4.94512E-07, 3.43655E-07, 5.25444E-06
66, 1.38802E-05, 8.91748E-06, 8.41291E-06, 2.02230E-05, 4.01475E-07, 4.94687E-07, 3.43431E-07, 5.21999E-06
67, 1.39192E-05, 8.92818E-06, 8.40648E-06, 2.01705E-05, 4.01198E-07, 4.94863E-07, 3.43209E-07, 5.18527E-06
68, 1.39580E-05, 8.93869E-06, 8.39999E-06, 2.01172E-05, 4.00924E-07, 4.95038E-07, 3.42989E-07, 5.15027E-06
69, 1.39967E-05, 8.94902E-06, 8.39344E-06, 2.00631E-05, 4.00653E-07, 4.95213E-07, 3.42772E-07, 5.11500E-06
70, 1.40351E-05, 8.95916E-06, 8.38683E-06, 2.00081E-05, 4.00385E-07, 4.95387E-07, 3.42556E-07, 5.07944E-06
71, 1.40733E-05, 8.96912E-06, 8.38017E-06, 1.99524E-05, 4.00121E-07, 4.95561E-07, 3.42339E-07, 5.04360E-06
72, 1.41112E-05, 8.97889E-06, 8.37344E-06, 1.98958E-05, 3.99861E-07, 4.95735E-07, 3.42125E-07, 5.00751E-06
73, 1.41490E-05, 8.98847E-06, 8.36666E-06, 1.98384E-05, 3.99603E-07, 4.95911E-07, 3.41913E-07, 4.97116E-06
74, 1.41866E-05, 8.99787E-06, 8.35982E-06, 1.97802E-05, 3.99349E-07, 4.96086E-07, 3.41701E-07, 4.93455E-06
75, 1.42240E-05, 9.00708E-06, 8.35292E-06, 1.97212E-05, 3.99100E-07, 4.96262E-07, 3.41490E-07, 4.89766E-06
76, 1.42611E-05, 9.01611E-06, 8.34596E-06, 1.96614E-05, 3.98854E-07, 4.96438E-07, 3.41278E-07, 4.86054E-06
77, 1.42981E-05, 9.02495E-06, 8.33894E-06, 1.96008E-05, 3.98610E-07, 4.96613E-07, 3.41066E-07, 4.82321E-06
78, 1.43348E-05, 9.03361E-06, 8.33187E-06, 1.95393E-05, 3.98370E-07, 4.96787E-07, 3.40855E-07, 4.78564E-06
79, 1.43713E-05, 9.04209E-06, 8.32473E-06, 1.94770E-05, 3.98133E-07, 4.96961E-07, 3.40644E-07, 4.74785E-06
80, 1.44076E-05, 9.05038E-06, 8.31754E-06, 1.94139E-05, 3.97897E-07, 4.97135E-07, 3.40434E-07, 4.70984E-06
81, 1.44437E-05, 9.05849E-06, 8.31029E-06, 1.93500E-05, 3.97664E-07, 4.97308E-07, 3.40225E-07, 4.67160E-06
82, 1.44795E-05, 9.06642E-06, 8.30299E-06, 1.92852E-05, 3.97434E-07, 4.97479E-07, 3.40017E-07, 4.63313E-06
83, 1.45152E-05, 9.07417E-06, 8.29562E-06, 1.92197E-05, 3.97207E-07, 4.97649E-07, 3.39812E-07, 4.59446E-06
84, 1.45506E-05, 9.08173E-06, 8.28820E-06, 1.91533E-05, 3.96985E-07, 4.97820E-07, 3.39609E-07, 4.55557E-06
85, 1.45858E-05, 9.08911E-06, 8.28072E-06, 1.90860E-05, 3.96765E-07, 4.97989E-07, 3.39409E-07, 4.51649E-06
86, 1.46208E-05, 9.09631E-06, 8.27318E-06, 1.90180E-05, 3.96547E-07, 4.98159E-07, 3.39209E-07, 4.47725E-06
87, 1.46556E-05, 9.10332E-06, 8.26559E-06, 1.89491E-05, 3.96331E-07, 4.98329E-07, 3.39011E-07, 4.43782E-06
88, 1.46901E-05, 9.11016E-06, 8.25793E-06, 1.88794E-05, 3.96118E-07, 4.98501E-07, 3.38814E-07, 4.39823E-06
89, 1.47244E-05, 9.11682E-06, 8.25022E-06, 1.88088E-05, 3.95907E-07, 4.98673E-07, 3.38620E-07, 4.35847E-06
90, 1.47585E-05, 9.12329E-06, 8.24245E-06, 1.87374E-05, 3.95700E-07, 4.98842E-07, 3.38426E-07, 4.31855E-06
91, 1.47924E-05, 9.12959E-06, 8.23463E-06, 1.86652E-05, 3.95497E-07, 4.99010E-07, 3.38233E-07, 4.27850E-06
92, 1.48260E-05, 9.13570E-06, 8.22675E-06, 1.85922E-05, 3.95295E-07, 4.99177E-07, 3.38042E-07, 4.23833E-06
93, 1.48594E-05, 9.14164E-06, 8.21881E-06, 1.85183E-05, 3.95095E-07, 4.99342E-07, 3.37850E-07, 4.19803E-06
94, 1.48926E-05, 9.14740E-06, 8.21081E-06, 1.84436E-05, 3.94899E-07, 4.99508E-07, 3.37660E-07, 4.15758E-06
95, 1.49256E-05, 9.15298E-06, 8.20276E-06, 1.83681E-05, 3.94705E-07, 4.99673E-07, 3.37471E-07, 4.11702E-06
96, 1.49583E-05, 9.15838E-06, 8.19465E-06, 1.82917E-05, 3.94512E-07, 4.99839E-07, 3.37281E-07, 4.07634E-06
97, 1.49908E-05, 9.16360E-06, 8.18648E-06, 1.82145E-05, 3.94322E-07, 5.00005E-07, 3.37093E-07, 4.03554E-06
98, 1.50230E-05, 9.16864E-06, 8.17826E-06, 1.81365E-05, 3.94135E-07, 5.00172E-07, 3.36905E-07, 3.99462E-06
99, 1.50551E-05, 9.17351E-06, 8.16998E-06, 1.80576E-05, 3.93950E-07, 5.00337E-07, 3.36719E-07, 3.95359E-06
100, 1.50869E-05, 9.17820E-06, 8.16164E-06, 1.79779E-05, 3.93767E-07, 5.00501E-07, 3.36533E-07, 3.91247E-06
101, 1.51184E-05, 9.18272E-06, 8.15325E-06, 1.78974E-05, 3.93586E-07, 5.00663E-07, 3.36349E-07, 3.87124E-06
102, 1.51498E-05, 9.18705E-06, 8.14480E-06, 1.78160E-05, 3.93409E-07, 5.00824E-07, 3.36165E-07, 3.82996E-06
103, 1.51808E-05, 9.19122E-06, 8.13630E-06, 1.77338E-05, 3.93233E-07, 5.00984E-07, 3.35981E-07, 3.78858E-06
104, 1.52117E-05, 9.19520E-06, 8.12774E-06, 1.76507E-05, 3.93056E-07, 5.01142E-07, 3.35799E-07, 3.74717E-06
105, 1.52423E-05, 9.19901E-06, 8.11912E-06, 1.75668E-05, 3.92882E-07, 5.01299E-07, 3.35617E-07, 3.70576E-06
106, 1.52727E-05, 9.20265E-06, 8.11045E-06, 1.74821E-05, 3.92709E-07, 5.01456E-07, 3.35436E-07, 3.66431E-06
107, 1.53028E-05, 9.20611E-06, 8.10172E-06, 1.73966E-05, 3.92539E-07, 5.01613E-07, 3.35256E-07, 3.62281E-06
108, 1.53327E-05, 9.20940E-06, 8.09294E-06, 1.73102E-05, 3.92371E-07, 5.01768E-07, 3.35077E-07, 3.58133E-06
109, 1.53624E-05, 9.21251E-06, 8.08410E-06, 1.72230E-05, 3.92204E-07, 5.01923E-07, 3.34899E-07, 3.53989E-06
110, 1.53918E-05, 9.21545E-06, 8.07520E-06, 1.71349E-05, 3.92041E-07, 5.02075E-07, 3.34722E-07, 3.49846E-06
111, 1.54210E-05, 9.21822E-06, 8.06625E-06, 1.70461E-05, 3.91878E-07, 5.02227E-07, 3.34547E-07, 3.45708E-06
112, 1.54499E-05, 9.22082E-06, 8.05724E-06, 1.69564E-05, 3.91717E-07, 5.02377E-07, 3.34373E-07, 3.41572E-06
113, 1.54786E-05, 9.22324E-06, 8.04818E-06, 1.68658E-05, 3.91558E-07, 5.02526E-07, 3.34199E-07, 3.37444E-06
114, 1.55071E-05, 9.22549E-06, 8.03907E-06, 1.67744E-05, 3.91400E-07, 5.02675E-07, 3.34027E-07, 3.33322E-06
115, 1.55353E-05, 9.22757E-06, 8.02990E-06, 1.66822E-05, 3.91245E-07, 5.02823E-07, 3.33854E-07, 3.29208E-06
116, 1.55633E-05, 9.22948E-06, 8.02067E-06, 1.65892E-05, 3.91092E-07, 5.02969E-07, 3.33683E-07, 3.25106E-06
117, 1.55910E-05, 9.23122E-06, 8.01139E-06, 1.64953E-05, 3.90943E-07, 5.03116E-07, 3.33512E-07, 3.21013E-06
118, 1.56185E-05, 9.23279E-06, 8.00206E-06, 1.64007E-05, 3.90797E-07, 5.03262E-07, 3.33342E-07, 3.16932E-06
119, 1.56457E-05, 9.23419E-06, 7.99267E-06, 1.63051E-05, 3.90655E-07, 5.03410E-07, 3.33173E-07, 3.12866E-06
120, 1.56727E-05, 9.23542E-06, 7.98322E-06, 1.62088E-05, 3.90518E-07, 5.03557E-07, 3.33005E-07, 3.08819E-06
121, 1.56994E-05, 9.23648E-06, 7.97372E-06, 1.61116E-05, 3.90383E-07, 5.03702E-07, 3.32837E-07, 3.04789E-06
122, 1.57259E-05, 9.23737E-06, 7.96417E-06, 1.60136E-05, 3.90252E-07, 5.03845E-07, 3.32670E-07, 3.00776E-06
123, 1.57521E-05, 9.23809E-06, 7.95457E-06, 1.59148E-05, 3.90122E-07, 5.03987E-07, 3.32504E-07, 2.96785E-06
124, 1.57781E-05, 9.23865E-06, 7.94491E-06, 1.58152E-05, 3.89994E-07, 5.04128E-07, 3.32339E-07, 2.92821E-06
125, 1.58039E-05, 9.23904E-06, 7.93519E-06, 1.57148E-05, 3.89869E-07, 5.04268E-07, 3.32173E-07, 2.88878E-06
126, 1.58294E-05, 9.23926E-06, 7.92543E-06, 1.56135E-05, 3.89747E-07, 5.04408E-07, 3.32009E-07, 2.84960E-06
127, 1.58546E-05, 9.23931E-06, 7.91561E-06, 1.55114E-05, 3.89626E-07, 5.04548E-07, 3.31844E-07, 2.81069E-06
128, 1.58796E-05, 9.23920E-06, 7.90573E-06, 1.54085E-05, 3.89506E-07, 5.04689E-07, 3.31680E-07, 2.77209E-06
129, 1.59043E-05, 9.23892E-06, 7.89581E-06, 1.53048E-05, 3.89388E-07, 5.04828E-07, 3.31517E-07, 2.73383E-06
130, 1.59288E-05, 9.23848E-06, 7.88583E-06, 1.52003E-05, 3.89271E-07, 5.04968E-07, 3.31355E-07, 2.69594E-06
131, 1.59531E-05, 9.23787E-06, 7.87579E-06, 1.50949E-05, 3.89158E-07, 5.05107E-07, 3.31195E-07, 2.65845E-06
132, 1.59770E-05, 9.23710E-06, 7.86571E-06, 1.49888E-05, 3.89046E-07, 5.05246E-07, 3.31036E-07, 2.62135E-06
133, 1.60008E-05, 9.24021E-06, 7.85557E-06, 1.48818E-05, 3.88936E-07, 5.05384E-07, 3.30877E-07, 2.58465E-06
134, 1.60242E-05, 9.25362E-06, 7.84538E-06, 1.47741E-05, 3.88826E-07, 5.05521E-07, 3.30719E-07, 2.54834E-06
135, 1.60475E-05, 9.26681E-06, 7.83513E-06, 1.46655E-05, 3.88717E-07, 5.05659E-07, 3.30563E-07, 2.51249E-06
136, 1.60704E-05, 9.27978E-06, 7.82484E-06, 1.45562E-05, 3.88610E-07, 5.05795E-07, 3.30407E-07, 2.47711E-06
137, 1.60931E-05, 9.29254E-06, 7.81449E-06, 1.44460E-05, 3.88505E-07, 5.05929E-07, 3.30252E-07, 2.44228E-06
138, 1.61156E-05, 9.30509E-06, 7.80409E-06, 1.43351E-05, 3.88399E-07, 5.06061E-07, 3.30097E-07, 2.40797E-06
139, 1.61378E-05, 9.31743E-06, 7.79364E-06, 1.42233E-05, 3.88296E-07, 5.06190E-07, 3.29942E-07, 2.37422E-06
140, 1.61598E-05, 9.32955E-06, 7.78313E-06, 1.41108E-05, 3.88196E-07, 5.06318E-07, 3.29789E-07, 2.34105E-06
141, 1.61814E-05, 9.34146E-06, 7.77258E-06, 1.40007E-05, 3.88098E-07, 5.06445E-07, 3.29637E-07, 2.30848E-06
142, 1.62029E-05, 9.35315E-06, 7.76197E-06, 1.38949E-05, 3.88001E-07, 5.06570E-07, 3.29485E-07, 2.27664E-06
143, 1.62240E-05, 9.36463E-06, 7.75132E-06, 1.37885E-05, 3.87906E-07, 5.06693E-07, 3.29335E-07, 2.24547E-06
144, 1.62450E-05, 9.37590E-06, 7.74061E-06, 1.36814E-05, 3.87812E-07, 5.06814E-07, 3.29184E-07, 2.21502E-06
145, 1.62656E-05, 9.38695E-06, 7.72985E-06, 1.37160E-05, 3.87722E-07, 5.06933E-07, 3.29035E-07, 2.18532E-06
146, 1.62860E-05, 9.39778E-06, 7.71904E-06, 1.37565E-05, 3.87635E-07, 5.07050E-07, 3.28887E-07, 2.15642E-06
147, 1.63062E-05, 9.40841E-06, 7.70818E-06, 1.37969E-05, 3.87551E-07, 5.07166E-07, 3.28740E-07, 2.12846E-06
148, 1.63261E-05, 9.41881E-06, 7.69727E-06, 1.38372E-05, 3.87469E-07, 5.07280E-07, 3.28594E-07, 2.10139E-06
149, 1.63457E-05, 9.42900E-06, 7.68630E-06, 1.38775E-05, 3.87389E-07, 5.07393E-07, 3.28449E-07, 2.07521E-06
150, 1.63651E-05, 9.43898E-06, 7.67529E-06, 1.39177E-05, 3.87308E-07, 5.07504E-07, 3.28306E-07, 2.04999E-06
151, 1.63842E-05, 9.44873E-06, 7.66423E-06, 1.39577E-05, 3.87227E-07, 5.07615E-07, 3.28164E-07, 2.02582E-06
152, 1.64030E-05, 9.45828E-06, 7.65312E-06, 1.39977E-05, 3.87148E-07, 5.07725E-07, 3.28023E-07, 2.00279E-06
153, 1.64216E-05, 9.46761E-06, 7.64196E-06, 1.40376E-05, 3.87069E-07, 5.07833E-07, 3.27881E-07, 1.98094E-06
154, 1.64399E-05, 9.47672E-06, 7.63075E-06, 1.40774E-05, 3.86990E-07, 5.07938E-07, 3.27740E-07, 1.96033E-06
155, 1.64580E-05, 9.48562E-06, 7.61949E-06, 1.41171E-05, 3.86912E-07, 5.08043E-07, 3.27599E-07, 1.94122E-06
156, 1.64758E-05, 9.49430E-06, 7.60818E-06, 1.41567E-05, 3.86837E-07, 5.08145E-07, 3.27457E-07, 1.92378E-06
157, 1.64934E-05, 9.50276E-06, 7.59682E-06, 1.41962E-05, 3.86762E-07, 5.08244E-07, 3.27315E-07, 1.90791E-06
158, 1.65157E-05, 9.51101E-06, 7.58541E-06, 1.42355E-05, 3.86688E-07, 5.08340E-07, 3.27172E-07, 1.89353E-06
159, 1.65419E-05, 9.51904E-06, 7.57396E-06, 1.42747E-05, 3.86615E-07, 5.08435E-07, 3.27032E-07, 1.88063E-06
160, 1.65679E-05, 9.52686E-06, 7.56246E-06, 1.43138E-05, 3.86542E-07, 5.08529E-07, 3.26892E-07, 1.86928E-06
161, 1.65936E-05, 9.53446E-06, 7.55090E-06, 1.43527E-05, 3.86469E-07, 5.08622E-07, 3.26755E-07, 1.85934E-06
162, 1.66190E-05, 9.54184E-06, 7.53930E-06, 1.43916E-05, 3.86398E-07, 5.08712E-07, 3.26618E-07, 1.85082E-06
163, 1.66441E-05, 9.54901E-06, 7.52766E-06, 1.44302E-05, 3.86332E-07, 5.08801E-07, 3.26481E-07, 1.84360E-06
164, 1.66690E-05, 9.55596E-06, 7.51596E-06, 1.44687E-05, 3.86268E-07, 5.08890E-07, 3.26345E-07, 1.83763E-06
165, 1.66936E-05, 9.56270E-06, 7.50422E-06, 1.45071E-05, 3.86206E-07, 5.08979E-07, 3.26210E-07, 1.83306E-06
166, 1.67179E-05, 9.56922E-06, 7.49243E-06, 1.45453E-05, 3.86145E-07, 5.09067E-07, 3.26075E-07, 1.82983E-06
167, 1.67419E-05, 9.57552E-06, 7.48059E-06, 1.45833E-05, 3.86085E-07, 5.09152E-07, 3.25941E-07, 1.82784E-06
168, 1.67657E-05, 9.58161E-06, 7.46870E-06, 1.46212E-05, 3.86026E-07, 5.09235E-07, 3.25807E-07, 1.82728E-06
169, 1.67938E-05, 9.58748E-06, 7.45677E-06, 1.46588E-05, 3.85966E-07, 5.09317E-07, 3.25674E-07, 1.82803E-06
170, 1.68376E-05, 9.59314E-06, 7.44479E-06, 1.46963E-05, 3.85908E-07, 5.09396E-07, 3.25543E-07, 1.83007E-06
171, 1.68813E-05, 9.59858E-06, 7.43277E-06, 1.47336E-05, 3.85850E-07, 5.09474E-07, 3.25413E-07, 1.83345E-06
172, 1.69247E-05, 9.60380E-06, 7.42070E-06, 1.47708E-05, 3.85791E-07, 5.09550E-07, 3.25282E-07, 1.83801E-06
173, 1.69679E-05, 9.60881E-06, 7.40858E-06, 1.48077E-05, 3.85731E-07, 5.09623E-07, 3.25151E-07, 1.84379E-06
174, 1.70108E-05, 9.61360E-06, 7.39642E-06, 1.48444E-05, 3.85672E-07, 5.09693E-07, 3.25020E-07, 1.85085E-06
175, 1.70536E-05, 9.61817E-06, 7.38421E-06, 1.48809E-05, 3.85613E-07, 5.09763E-07, 3.24889E-07, 1.85919E-06
176, 1.70961E-05, 9.62253E-06, 7.37196E-06, 1.49172E-05, 3.85553E-07, 5.09831E-07, 3.24759E-07, 1.86874E-06
177, 1.71384E-05, 9.62668E-06, 7.35966E-06, 1.49533E-05, 3.85496E-07, 5.09898E-07, 3.24630E-07, 1.87949E-06
178, 1.71805E-05, 9.63061E-06, 7.34731E-06, 1.49892E-05, 3.85440E-07, 5.09964E-07, 3.24501E-07, 1.89148E-06
179, 1.72223E-05, 9.63432E-06, 7.33492E-06, 1.50248E-05, 3.85383E-07, 5.10029E-07, 3.24373E-07, 1.90469E-06
180, 1.72639E-05, 9.63782E-06, 7.32249E-06, 1.50602E-05, 3.85326E-07, 5.10091E-07, 3.24244E-07, 1.91930E-06
181, 1.73053E-05, 9.64111E-06, 7.31001E-06, 1.50954E-05, 3.85268E-07, 5.10153E-07, 3.24115E-07, 1.93502E-06
182, 1.73465E-05, 9.64418E-06, 7.29749E-06, 1.51303E-05, 3.85211E-07, 5.10212E-07, 3.23987E-07, 1.95175E-06
183, 1.73874E-05, 9.64703E-06, 7.28492E-06, 1.51650E-05, 3.85155E-07, 5.10272E-07, 3.23860E-07, 1.96947E-06
184, 1.74281E-05, 9.64967E-06, 7.27231E-06, 1.51994E-05, 3.85098E-07, 5.10329E-07, 3.23733E-07, 1.98819E-06
185, 1.74686E-05, 9.65210E-06, 7.25966E-06, 1.52336E-05, 3.85042E-07, 5.10384E-07, 3.23606E-07, 2.00779E-06
186, 1.75089E-05, 9.65431E-06, 7.24696E-06, 1.52675E-05, 3.84985E-07, 5.10437E-07, 3.23478E-07, 2.02824E-06
