time_step, rms_u, rms_v, rms_w, rms_p
193, 4.41372E-01, 4.70257E-01, 6.22984E-01, 2.63963E-01
194, 4.41303E-01, 4.70202E-01, 6.22989E-01, 2.63908E-01
195, 4.41234E-01, 4.70147E-01, 6.22995E-01, 2.63854E-01
196, 4.41165E-01, 4.70093E-01, 6.23001E-01, 2.63800E-01
197, 4.41095E-01, 4.70038E-01, 6.23006E-01, 2.63746E-01
198, 4.41026E-01, 4.69984E-01, 6.23012E-01, 2.63692E-01
199, 4.40957E-01, 4.69929E-01, 6.23018E-01, 2.63638E-01
200, 4.40887E-01, 4.69875E-01, 6.23023E-01, 2.63584E-01
201, 4.40818E-01, 4.69821E-01, 6.23029E-01, 2.63530E-01
202, 4.40748E-01, 4.69766E-01, 6.23034E-01, 2.63476E-01
203, 4.40679E-01, 4.69712E-01, 6.23040E-01, 2.63423E-01
204, 4.40610E-01, 4.69658E-01, 6.23046E-01, 2.63369E-01
205, 4.40540E-01, 4.69604E-01, 6.23051E-01, 2.63316E-01
206, 4.40471E-01, 4.69551E-01, 6.23057E-01, 2.63262E-01
207, 4.40401E-01, 4.69497E-01, 6.23062E-01, 2.63209E-01
208, 4.40332E-01, 4.69443E-01, 6.23068E-01, 2.63155E-01
209, 4.40263E-01, 4.69390E-01, 6.23073E-01, 2.63102E-01
210, 4.40193E-01, 4.69336E-01, 6.23079E-01, 2.63049E-01
211, 4.40124E-01, 4.69283E-01, 6.23084E-01, 2.62996E-01
212, 4.40054E-01, 4.69229E-01, 6.23090E-01, 2.62943E-01
213, 4.39985E-01, 4.69176E-01, 6.23095E-01, 2.62890E-01
214, 4.39915E-01, 4.69123E-01, 6.23101E-01, 2.62837E-01
215, 4.39846E-01, 4.69070E-01, 6.23106E-01, 2.62784E-01
216, 4.39776E-01, 4.69017E-01, 6.23111E-01, 2.62731E-01
217, 4.39707E-01, 4.68964E-01, 6.23117E-01, 2.62678E-01
218, 4.39637E-01, 4.68911E-01, 6.23122E-01, 2.62626E-01
219, 4.39568E-01, 4.68858E-01, 6.23128E-01, 2.62573E-01
220, 4.39498E-01, 4.68805E-01, 6.23133E-01, 2.62521E-01
221, 4.39428E-01, 4.68753E-01, 6.23138E-01, 2.62468E-01
222, 4.39359E-01, 4.68700E-01, 6.23144E-01, 2.62416E-01
223, 4.39289E-01, 4.68648E-01, 6.23149E-01, 2.62363E-01
224, 4.39220E-01, 4.68596E-01, 6.23154E-01, 2.62311E-01
225, 4.39150E-01, 4.68543E-01, 6.23160E-01, 2.62259E-01
226, 4.39081E-01, 4.68491E-01, 6.23165E-01, 2.62207E-01
227, 4.39011E-01, 4.68439E-01, 6.23170E-01, 2.62155E-01
228, 4.38941E-01, 4.68387E-01, 6.23175E-01, 2.62103E-01
229, 4.38872E-01, 4.68335E-01, 6.23181E-01, 2.62051E-01
230, 4.38802E-01, 4.68283E-01, 6.23186E-01, 2.61999E-01
231, 4.38733E-01, 4.68231E-01, 6.23191E-01, 2.61947E-01
232, 4.38663E-01, 4.68180E-01, 6.23196E-01, 2.61895E-01
233, 4.38593E-01, 4.68128E-01, 6.23202E-01, 2.61844E-01
234, 4.38524E-01, 4.68077E-01, 6.23207E-01, 2.61792E-01
235, 4.38454E-01, 4.68025E-01, 6.23212E-01, 2.61740E-01
236, 4.38384E-01, 4.67974E-01, 6.23217E-01, 2.61689E-01
237, 4.38315E-01, 4.67922E-01, 6.23222E-01, 2.61638E-01
238, 4.38245E-01, 4.67871E-01, 6.23228E-01, 2.61586E-01
239, 4.38175E-01, 4.67820E-01, 6.23233E-01, 2.61535E-01
240, 4.38106E-01, 4.67769E-01, 6.23238E-01, 2.61484E-01
241, 4.38036E-01, 4.67718E-01, 6.23243E-01, 2.61433E-01
242, 4.37966E-01, 4.67667E-01, 6.23248E-01, 2.61381E-01
243, 4.37897E-01, 4.67616E-01, 6.23253E-01, 2.61330E-01
244, 4.37827E-01, 4.67566E-01, 6.23258E-01, 2.61279E-01
245, 4.37757E-01, 4.67515E-01, 6.23263E-01, 2.61229E-01
246, 4.37688E-01, 4.67465E-01, 6.23268E-01, 2.61178E-01
247, 4.37618E-01, 4.67414E-01, 6.23273E-01, 2.61127E-01
248, 4.37548E-01, 4.67364E-01, 6.23278E-01, 2.61076E-01
249, 4.37479E-01, 4.67313E-01, 6.23284E-01, 2.61026E-01
250, 4.37409E-01, 4.67263E-01, 6.23289E-01, 2.60975E-01
251, 4.37339E-01, 4.67213E-01, 6.23294E-01, 2.60924E-01
252, 4.37269E-01, 4.67163E-01, 6.23298E-01, 2.60874E-01
253, 4.37200E-01, 4.67113E-01, 6.23303E-01, 2.60823E-01
254, 4.37130E-01, 4.67063E-01, 6.23308E-01, 2.60773E-01
255, 4.37060E-01, 4.67013E-01, 6.23313E-01, 2.60723E-01
256, 4.36991E-01, 4.66964E-01, 6.23318E-01, 2.60673E-01
257, 4.36921E-01, 4.66914E-01, 6.23323E-01, 2.60622E-01
258, 4.36851E-01, 4.66865E-01, 6.23328E-01, 2.60572E-01
259, 4.36781E-01, 4.66815E-01, 6.23333E-01, 2.60522E-01
260, 4.36712E-01, 4.66766E-01, 6.23338E-01, 2.60472E-01
261, 4.36642E-01, 4.66716E-01, 6.23343E-01, 2.60422E-01
262, 4.36572E-01, 4.66667E-01, 6.23348E-01, 2.60372E-01
263, 4.36502E-01, 4.66618E-01, 6.23352E-01, 2.60323E-01
264, 4.36433E-01, 4.66569E-01, 6.23357E-01, 2.60273E-01
265, 4.36363E-01, 4.66520E-01, 6.23362E-01, 2.60223E-01
266, 4.36293E-01, 4.66471E-01, 6.23367E-01, 2.60173E-01
267, 4.36223E-01, 4.66422E-01, 6.23372E-01, 2.60124E-01
268, 4.36154E-01, 4.66373E-01, 6.23376E-01, 2.60074E-01
269, 4.36084E-01, 4.66325E-01, 6.23381E-01, 2.60025E-01
