time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_star, rel_err_v_star, rel_err_w_star, rel_err_dp
13, 7.48244E-02, 3.40012E-02, 1.84753E-02, 3.76531E-02, 1.79311E-03, 1.41684E-03, 1.17651E-03, 5.86799E-03
14, 8.34491E-02, 3.55691E-02, 2.02711E-02, 4.04307E-02, 1.91296E-03, 1.51525E-03, 1.25978E-03, 6.99842E-03
15, 9.10612E-02, 3.64933E-02, 2.29347E-02, 4.30227E-02, 2.03097E-03, 1.61233E-03, 1.34287E-03, 8.45057E-03
16, 9.86759E-02, 3.97142E-02, 2.59802E-02, 4.53653E-02, 2.14759E-03, 1.70877E-03, 1.42532E-03, 1.01439E-02
17, 1.09187E-01, 4.26479E-02, 2.86497E-02, 4.73962E-02, 2.25976E-03, 1.80456E-03, 1.50618E-03, 1.20094E-02
18, 1.18338E-01, 4.50956E-02, 3.07431E-02, 5.11516E-02, 2.37078E-03, 1.89930E-03, 1.58592E-03, 1.39811E-02
19, 1.25597E-01, 4.69644E-02, 3.23045E-02, 5.47943E-02, 2.47727E-03, 1.99312E-03, 1.66531E-03, 1.59913E-02
20, 1.30451E-01, 4.81826E-02, 3.79237E-02, 5.80009E-02, 2.58285E-03, 2.08601E-03, 1.74492E-03, 1.79798E-02
21, 1.32452E-01, 4.87326E-02, 4.33193E-02, 6.06747E-02, 2.68727E-03, 2.17715E-03, 1.82399E-03, 1.98912E-02
22, 1.39838E-01, 5.11803E-02, 4.82018E-02, 6.27292E-02, 2.78700E-03, 2.26867E-03, 1.90223E-03, 2.16636E-02
23, 1.45091E-01, 5.39890E-02, 5.22653E-02, 6.40930E-02, 2.88593E-03, 2.35983E-03, 1.97951E-03, 2.32432E-02
24, 1.47143E-01, 5.64940E-02, 5.52095E-02, 6.55917E-02, 2.98429E-03, 2.44954E-03, 2.05707E-03, 2.45854E-02
25, 1.51619E-01, 6.38510E-02, 5.67504E-02, 6.82743E-02, 3.07834E-03, 2.53720E-03, 2.13443E-03, 2.56595E-02
26, 1.66041E-01, 7.12357E-02, 5.66383E-02, 7.02111E-02, 3.17016E-03, 2.62424E-03, 2.21165E-03, 2.64451E-02
27, 1.76842E-01, 7.91034E-02, 6.22072E-02, 7.13499E-02, 3.26002E-03, 2.71042E-03, 2.28747E-03, 2.69357E-02
28, 1.95789E-01, 8.72019E-02, 7.02943E-02, 7.16623E-02, 3.34882E-03, 2.79494E-03, 2.36378E-03, 2.71374E-02
29, 2.12467E-01, 9.51046E-02, 7.77370E-02, 7.11459E-02, 3.43324E-03, 2.87923E-03, 2.43958E-03, 2.70691E-02
30, 2.24524E-01, 1.02680E-01, 8.42267E-02, 6.98244E-02, 3.51638E-03, 2.96273E-03, 2.51408E-03, 2.67597E-02
31, 2.31370E-01, 1.09797E-01, 8.94625E-02, 7.03525E-02, 3.60073E-03, 3.04620E-03, 2.58692E-03, 2.62473E-02
32, 2.36096E-01, 1.16343E-01, 9.31658E-02, 7.07046E-02, 3.68337E-03, 3.12928E-03, 2.65874E-03, 2.55763E-02
33, 2.48603E-01, 1.22217E-01, 9.50955E-02, 7.03970E-02, 3.76608E-03, 3.21190E-03, 2.73015E-03, 2.47946E-02
34, 2.55222E-01, 1.27331E-01, 9.50606E-02, 6.94493E-02, 3.84820E-03, 3.29393E-03, 2.80389E-03, 2.39497E-02
35, 2.55435E-01, 1.31753E-01, 9.30246E-02, 6.78938E-02, 3.92866E-03, 3.37429E-03, 2.87784E-03, 2.30873E-02
36, 2.52343E-01, 1.36970E-01, 8.88429E-02, 6.57739E-02, 4.01473E-03, 3.45269E-03, 2.95070E-03, 2.22472E-02
37, 2.67349E-01, 1.41258E-01, 8.25280E-02, 6.44692E-02, 4.10091E-03, 3.53007E-03, 3.02215E-03, 2.14619E-02
38, 2.77373E-01, 1.44553E-01, 7.41688E-02, 6.45786E-02, 4.18422E-03, 3.60824E-03, 3.09154E-03, 2.07529E-02
39, 2.81749E-01, 1.46818E-01, 8.03018E-02, 6.42279E-02, 4.26199E-03, 3.68732E-03, 3.15969E-03, 2.01313E-02
40, 2.80085E-01, 1.48507E-01, 9.08836E-02, 6.33949E-02, 4.34317E-03, 3.76766E-03, 3.22669E-03, 1.95951E-02
41, 2.72188E-01, 1.51142E-01, 9.96078E-02, 6.20587E-02, 4.42635E-03, 3.84815E-03, 3.29335E-03, 1.91317E-02
42, 2.58901E-01, 1.52623E-01, 1.06120E-01, 6.02019E-02, 4.50551E-03, 3.92696E-03, 3.36010E-03, 1.87207E-02
43, 2.68210E-01, 1.52932E-01, 1.10218E-01, 5.78124E-02, 4.58637E-03, 4.00615E-03, 3.42618E-03, 1.83259E-02
44, 2.82110E-01, 1.52235E-01, 1.11771E-01, 5.77299E-02, 4.66653E-03, 4.08490E-03, 3.49099E-03, 1.79016E-02
45, 2.97436E-01, 1.58712E-01, 1.10730E-01, 5.73374E-02, 4.74739E-03, 4.16283E-03, 3.55745E-03, 1.74063E-02
46, 3.06884E-01, 1.69926E-01, 1.07119E-01, 5.63062E-02, 4.82461E-03, 4.24124E-03, 3.62361E-03, 1.68051E-02
47, 3.10258E-01, 1.80083E-01, 1.01039E-01, 5.65727E-02, 4.90277E-03, 4.32039E-03, 3.69169E-03, 1.60751E-02
48, 3.07566E-01, 1.88976E-01, 1.03940E-01, 5.64440E-02, 4.97913E-03, 4.39686E-03, 3.76015E-03, 1.52087E-02
49, 3.32695E-01, 1.96419E-01, 1.09156E-01, 5.59739E-02, 5.05379E-03, 4.47264E-03, 3.82889E-03, 1.42174E-02
50, 3.53574E-01, 2.02260E-01, 1.11911E-01, 5.56820E-02, 5.12883E-03, 4.55019E-03, 3.89732E-03, 1.31376E-02
51, 3.69452E-01, 2.06403E-01, 1.12120E-01, 5.71372E-02, 5.20699E-03, 4.62850E-03, 3.96287E-03, 1.20248E-02
52, 3.80024E-01, 2.08821E-01, 1.09782E-01, 5.93969E-02, 5.28566E-03, 4.70552E-03, 4.02845E-03, 1.09561E-02
53, 3.85129E-01, 2.09401E-01, 1.04978E-01, 6.13448E-02, 5.36344E-03, 4.78278E-03, 4.09466E-03, 1.00197E-02
54, 3.84759E-01, 2.08146E-01, 9.78715E-02, 6.32770E-02, 5.44223E-03, 4.85987E-03, 4.16115E-03, 9.28911E-03
55, 3.79045E-01, 2.05106E-01, 9.28124E-02, 6.48623E-02, 5.51937E-03, 4.93613E-03, 4.22909E-03, 8.82902E-03
56, 3.68254E-01, 2.00364E-01, 1.00402E-01, 6.63769E-02, 5.59395E-03, 5.01270E-03, 4.29620E-03, 8.64087E-03
57, 3.52775E-01, 1.94042E-01, 1.05838E-01, 6.78922E-02, 5.66536E-03, 5.08744E-03, 4.36146E-03, 8.64580E-03
58, 3.33099E-01, 1.86284E-01, 1.09026E-01, 6.86909E-02, 5.73428E-03, 5.16200E-03, 4.42541E-03, 8.77110E-03
59, 3.09802E-01, 1.77261E-01, 1.09945E-01, 6.87628E-02, 5.80545E-03, 5.23627E-03, 4.49018E-03, 8.93808E-03
60, 3.02803E-01, 1.67153E-01, 1.08671E-01, 6.81216E-02, 5.87875E-03, 5.31258E-03, 4.55579E-03, 9.09846E-03
61, 3.03103E-01, 1.56152E-01, 1.05307E-01, 6.68041E-02, 5.95824E-03, 5.38911E-03, 4.62270E-03, 9.23547E-03
62, 2.97896E-01, 1.53975E-01, 1.00017E-01, 6.48671E-02, 6.03815E-03, 5.46447E-03, 4.68958E-03, 9.35739E-03
63, 2.87549E-01, 1.56714E-01, 9.30193E-02, 6.23836E-02, 6.11769E-03, 5.53961E-03, 4.75649E-03, 9.48163E-03
64, 2.72560E-01, 1.58411E-01, 8.45740E-02, 6.45029E-02, 6.19533E-03, 5.61495E-03, 4.82131E-03, 9.63115E-03
65, 2.53535E-01, 1.59074E-01, 8.16638E-02, 6.68158E-02, 6.27703E-03, 5.69193E-03, 4.88490E-03, 9.82366E-03
66, 2.31169E-01, 1.58725E-01, 7.83895E-02, 6.87782E-02, 6.35988E-03, 5.77284E-03, 4.95079E-03, 1.00700E-02
67, 2.06226E-01, 1.57742E-01, 7.33777E-02, 7.07788E-02, 6.44203E-03, 5.85594E-03, 5.01622E-03, 1.03660E-02
68, 1.83463E-01, 1.61937E-01, 6.68754E-02, 7.30068E-02, 6.52552E-03, 5.93975E-03, 5.08142E-03, 1.06890E-02
69, 1.79985E-01, 1.65063E-01, 6.31231E-02, 7.60273E-02, 6.61247E-03, 6.02334E-03, 5.14808E-03, 1.10106E-02
70, 1.71944E-01, 1.67107E-01, 6.40939E-02, 7.86048E-02, 6.70182E-03, 6.10751E-03, 5.21226E-03, 1.13104E-02
71, 1.59680E-01, 1.68069E-01, 6.52726E-02, 8.06017E-02, 6.79435E-03, 6.19154E-03, 5.27398E-03, 1.15701E-02
72, 1.43646E-01, 1.67965E-01, 6.58919E-02, 8.24164E-02, 6.88645E-03, 6.27719E-03, 5.33510E-03, 1.17808E-02
73, 1.39387E-01, 1.66829E-01, 6.61885E-02, 8.38827E-02, 6.97583E-03, 6.36554E-03, 5.39647E-03, 1.19423E-02
74, 1.48853E-01, 1.67185E-01, 6.72751E-02, 8.61735E-02, 7.06099E-03, 6.45503E-03, 5.45756E-03, 1.20608E-02
75, 1.55538E-01, 1.71040E-01, 6.89525E-02, 8.79698E-02, 7.14570E-03, 6.54582E-03, 5.51755E-03, 1.21453E-02
76, 1.59283E-01, 1.73785E-01, 7.05093E-02, 8.91712E-02, 7.23476E-03, 6.63761E-03, 5.57737E-03, 1.22055E-02
77, 1.60018E-01, 1.75401E-01, 7.18772E-02, 9.06101E-02, 7.32420E-03, 6.72695E-03, 5.63765E-03, 1.22533E-02
78, 1.57780E-01, 1.75892E-01, 7.24488E-02, 9.21369E-02, 7.41283E-03, 6.81667E-03, 5.69553E-03, 1.22979E-02
79, 1.52633E-01, 1.75261E-01, 7.34399E-02, 9.36804E-02, 7.49884E-03, 6.90795E-03, 5.75256E-03, 1.23442E-02
80, 1.44753E-01, 1.73516E-01, 7.34528E-02, 9.61651E-02, 7.58425E-03, 6.99861E-03, 5.81002E-03, 1.23967E-02
81, 1.34388E-01, 1.74892E-01, 7.34897E-02, 9.86902E-02, 7.66861E-03, 7.08952E-03, 5.86853E-03, 1.24565E-02
82, 1.22103E-01, 1.78798E-01, 7.52253E-02, 1.00653E-01, 7.75309E-03, 7.18101E-03, 5.92757E-03, 1.25267E-02
83, 1.20369E-01, 1.81524E-01, 7.64273E-02, 1.02028E-01, 7.84404E-03, 7.27232E-03, 5.98460E-03, 1.26060E-02
84, 1.20539E-01, 1.83046E-01, 7.78591E-02, 1.02842E-01, 7.93825E-03, 7.36224E-03, 6.03804E-03, 1.26923E-02
85, 1.26811E-01, 1.83333E-01, 7.86134E-02, 1.04852E-01, 8.02991E-03, 7.45096E-03, 6.09020E-03, 1.27856E-02
86, 1.32744E-01, 1.82365E-01, 7.88700E-02, 1.06173E-01, 8.11809E-03, 7.54254E-03, 6.14385E-03, 1.28855E-02
87, 1.38023E-01, 1.80147E-01, 7.91247E-02, 1.08615E-01, 8.20679E-03, 7.63561E-03, 6.19959E-03, 1.29888E-02
88, 1.42529E-01, 1.82106E-01, 7.83505E-02, 1.10782E-01, 8.29421E-03, 7.72685E-03, 6.25508E-03, 1.30973E-02
89, 1.49724E-01, 1.86456E-01, 7.95588E-02, 1.12854E-01, 8.38213E-03, 7.81728E-03, 6.30905E-03, 1.32104E-02
90, 1.57455E-01, 1.89507E-01, 8.10344E-02, 1.16449E-01, 8.47521E-03, 7.90744E-03, 6.36366E-03, 1.33278E-02
91, 1.64150E-01, 1.91195E-01, 8.19615E-02, 1.19732E-01, 8.57152E-03, 7.99721E-03, 6.41820E-03, 1.34483E-02
92, 1.69690E-01, 1.91454E-01, 8.28944E-02, 1.22231E-01, 8.66542E-03, 8.08773E-03, 6.46881E-03, 1.35734E-02
93, 1.74012E-01, 1.90252E-01, 8.31638E-02, 1.23900E-01, 8.75934E-03, 8.17921E-03, 6.51954E-03, 1.37018E-02
94, 1.77033E-01, 1.87579E-01, 8.41726E-02, 1.24708E-01, 8.85204E-03, 8.27023E-03, 6.57013E-03, 1.38348E-02
95, 1.78726E-01, 1.89549E-01, 8.56489E-02, 1.26277E-01, 8.94950E-03, 8.35998E-03, 6.62062E-03, 1.39718E-02
96, 1.88094E-01, 1.94636E-01, 8.67521E-02, 1.29637E-01, 9.04966E-03, 8.44798E-03, 6.67212E-03, 1.41146E-02
97, 1.99106E-01, 1.98241E-01, 8.74407E-02, 1.32984E-01, 9.15144E-03, 8.53526E-03, 6.72183E-03, 1.42605E-02
98, 2.09567E-01, 2.00234E-01, 8.76856E-02, 1.36099E-01, 9.25572E-03, 8.62225E-03, 6.76921E-03, 1.44059E-02
99, 2.19220E-01, 2.00537E-01, 8.74683E-02, 1.38243E-01, 9.36568E-03, 8.71286E-03, 6.81587E-03, 1.45478E-02
100, 2.27829E-01, 1.99097E-01, 8.81896E-02, 1.40640E-01, 9.47751E-03, 8.79992E-03, 6.86259E-03, 1.46851E-02
101, 2.35180E-01, 1.96466E-01, 8.99196E-02, 1.43873E-01, 9.58669E-03, 8.88442E-03, 6.91469E-03, 1.48152E-02
102, 2.41087E-01, 1.96965E-01, 9.13002E-02, 1.45936E-01, 9.70179E-03, 8.96817E-03, 6.96616E-03, 1.49370E-02
103, 2.45399E-01, 2.02943E-01, 9.23078E-02, 1.48712E-01, 9.81696E-03, 9.05034E-03, 7.01445E-03, 1.50494E-02
104, 2.47999E-01, 2.07180E-01, 9.29205E-02, 1.50491E-01, 9.93070E-03, 9.13524E-03, 7.06080E-03, 1.51525E-02
105, 2.48807E-01, 2.09523E-01, 9.31423E-02, 1.51121E-01, 1.00478E-02, 9.21721E-03, 7.10673E-03, 1.52477E-02
106, 2.47784E-01, 2.09869E-01, 9.29392E-02, 1.54613E-01, 1.01658E-02, 9.29313E-03, 7.15367E-03, 1.53380E-02
107, 2.44925E-01, 2.08492E-01, 9.27685E-02, 1.58212E-01, 1.02817E-02, 9.36628E-03, 7.20195E-03, 1.54255E-02
108, 2.40264E-01, 2.09434E-01, 9.40692E-02, 1.60554E-01, 1.03964E-02, 9.44254E-03, 7.25027E-03, 1.55150E-02
109, 2.33882E-01, 2.08277E-01, 9.50675E-02, 1.61595E-01, 1.05115E-02, 9.52060E-03, 7.30169E-03, 1.56094E-02
110, 2.25872E-01, 2.10023E-01, 9.57471E-02, 1.62682E-01, 1.06285E-02, 9.59851E-03, 7.35224E-03, 1.57108E-02
111, 2.16338E-01, 2.14878E-01, 9.60915E-02, 1.67522E-01, 1.07530E-02, 9.67180E-03, 7.40215E-03, 1.58244E-02
112, 2.05424E-01, 2.17563E-01, 9.60851E-02, 1.71015E-01, 1.08778E-02, 9.74190E-03, 7.44837E-03, 1.59527E-02
113, 1.93290E-01, 2.18738E-01, 9.60523E-02, 1.73085E-01, 1.10067E-02, 9.80988E-03, 7.49731E-03, 1.60971E-02
114, 1.80110E-01, 2.21580E-01, 9.69109E-02, 1.73691E-01, 1.11322E-02, 9.87942E-03, 7.54737E-03, 1.62542E-02
115, 1.76369E-01, 2.22056E-01, 9.78058E-02, 1.72835E-01, 1.12542E-02, 9.95003E-03, 7.59497E-03, 1.64250E-02
116, 1.83336E-01, 2.20081E-01, 9.89863E-02, 1.76701E-01, 1.13735E-02, 1.00224E-02, 7.64624E-03, 1.66050E-02
117, 1.85073E-01, 2.15629E-01, 9.98986E-02, 1.80067E-01, 1.14989E-02, 1.00917E-02, 7.69509E-03, 1.67899E-02
118, 1.91903E-01, 2.19353E-01, 1.00565E-01, 1.83654E-01, 1.16309E-02, 1.01598E-02, 7.74169E-03, 1.69773E-02
119, 1.98115E-01, 2.24602E-01, 1.02485E-01, 1.85679E-01, 1.17647E-02, 1.02248E-02, 7.79191E-03, 1.71606E-02
120, 1.99398E-01, 2.29759E-01, 1.04090E-01, 1.86101E-01, 1.18962E-02, 1.02917E-02, 7.83932E-03, 1.73346E-02
121, 2.02863E-01, 2.32385E-01, 1.05312E-01, 1.89464E-01, 1.20256E-02, 1.03563E-02, 7.88661E-03, 1.74938E-02
122, 2.11586E-01, 2.32366E-01, 1.06185E-01, 1.91136E-01, 1.21591E-02, 1.04164E-02, 7.93438E-03, 1.76324E-02
123, 2.12997E-01, 2.29618E-01, 1.06745E-01, 1.92728E-01, 1.22933E-02, 1.04742E-02, 7.98173E-03, 1.77452E-02
124, 2.18306E-01, 2.24134E-01, 1.07023E-01, 1.94506E-01, 1.24314E-02, 1.05328E-02, 8.03161E-03, 1.78305E-02
125, 2.23120E-01, 2.23994E-01, 1.07052E-01, 1.94543E-01, 1.25714E-02, 1.05931E-02, 8.07828E-03, 1.78839E-02
126, 2.20703E-01, 2.31630E-01, 1.06859E-01, 1.98256E-01, 1.27121E-02, 1.06548E-02, 8.12191E-03, 1.79051E-02
127, 2.34476E-01, 2.36743E-01, 1.07274E-01, 2.01391E-01, 1.28608E-02, 1.07129E-02, 8.16839E-03, 1.78937E-02
128, 2.42375E-01, 2.39153E-01, 1.08167E-01, 2.02567E-01, 1.30046E-02, 1.07683E-02, 8.21642E-03, 1.78540E-02
129, 2.41948E-01, 2.38750E-01, 1.08728E-01, 2.01748E-01, 1.31479E-02, 1.08193E-02, 8.26432E-03, 1.77885E-02
130, 2.38201E-01, 2.35462E-01, 1.08990E-01, 2.00318E-01, 1.32920E-02, 1.08679E-02, 8.31228E-03, 1.76993E-02
131, 2.48087E-01, 2.29297E-01, 1.08987E-01, 2.04866E-01, 1.34427E-02, 1.09158E-02, 8.35749E-03, 1.75910E-02
132, 2.55091E-01, 2.25430E-01, 1.08751E-01, 2.07586E-01, 1.35935E-02, 1.09682E-02, 8.40259E-03, 1.74660E-02
133, 2.60166E-01, 2.33057E-01, 1.08309E-01, 2.08251E-01, 1.37507E-02, 1.10223E-02, 8.44639E-03, 1.73315E-02
134, 2.65588E-01, 2.38112E-01, 1.08014E-01, 2.06846E-01, 1.39082E-02, 1.10729E-02, 8.49143E-03, 1.71919E-02
135, 2.61986E-01, 2.40429E-01, 1.08842E-01, 2.04657E-01, 1.40627E-02, 1.11204E-02, 8.53935E-03, 1.70519E-02
136, 2.75759E-01, 2.39906E-01, 1.09390E-01, 2.06569E-01, 1.42126E-02, 1.11682E-02, 8.58499E-03, 1.69115E-02
137, 2.82814E-01, 2.36482E-01, 1.09680E-01, 2.10265E-01, 1.43745E-02, 1.12149E-02, 8.62981E-03, 1.67765E-02
138, 2.83568E-01, 2.30177E-01, 1.09738E-01, 2.12511E-01, 1.45297E-02, 1.12601E-02, 8.67649E-03, 1.66485E-02
139, 2.81831E-01, 2.21074E-01, 1.10934E-01, 2.12694E-01, 1.46899E-02, 1.13046E-02, 8.72229E-03, 1.65304E-02
140, 2.86013E-01, 2.27651E-01, 1.12305E-01, 2.10815E-01, 1.48495E-02, 1.13450E-02, 8.76898E-03, 1.64232E-02
141, 2.92899E-01, 2.32719E-01, 1.12633E-01, 2.09873E-01, 1.50069E-02, 1.13860E-02, 8.81550E-03, 1.63266E-02
142, 3.06596E-01, 2.35154E-01, 1.11883E-01, 2.12421E-01, 1.51691E-02, 1.14278E-02, 8.86242E-03, 1.62419E-02
143, 3.09662E-01, 2.34856E-01, 1.10040E-01, 2.14999E-01, 1.53290E-02, 1.14679E-02, 8.91110E-03, 1.61687E-02
144, 3.02134E-01, 2.31779E-01, 1.10153E-01, 2.15500E-01, 1.54794E-02, 1.15051E-02, 8.95652E-03, 1.61058E-02
145, 3.07547E-01, 2.25943E-01, 1.12362E-01, 2.13921E-01, 1.56441E-02, 1.15398E-02, 9.00081E-03, 1.60536E-02
146, 3.21991E-01, 2.17427E-01, 1.14296E-01, 2.15689E-01, 1.58073E-02, 1.15756E-02, 9.04494E-03, 1.60113E-02
147, 3.24875E-01, 2.16474E-01, 1.15934E-01, 2.16806E-01, 1.59674E-02, 1.16109E-02, 9.09146E-03, 1.59781E-02
148, 3.26431E-01, 2.21813E-01, 1.18575E-01, 2.15616E-01, 1.61305E-02, 1.16460E-02, 9.14545E-03, 1.59524E-02
149, 3.24152E-01, 2.24741E-01, 1.21302E-01, 2.15555E-01, 1.62915E-02, 1.16801E-02, 9.19735E-03, 1.59311E-02
150, 3.31436E-01, 2.25162E-01, 1.23761E-01, 2.15627E-01, 1.64536E-02, 1.17115E-02, 9.24687E-03, 1.59143E-02
151, 3.40414E-01, 2.24410E-01, 1.25924E-01, 2.17676E-01, 1.66218E-02, 1.17411E-02, 9.29479E-03, 1.59014E-02
152, 3.47304E-01, 2.21834E-01, 1.27760E-01, 2.18541E-01, 1.67828E-02, 1.17728E-02, 9.34158E-03, 1.58904E-02
153, 3.44997E-01, 2.16674E-01, 1.29238E-01, 2.17071E-01, 1.69417E-02, 1.18027E-02, 9.38934E-03, 1.58793E-02
154, 3.43764E-01, 2.08983E-01, 1.31529E-01, 2.17551E-01, 1.71084E-02, 1.18317E-02, 9.44166E-03, 1.58682E-02
155, 3.52177E-01, 2.04127E-01, 1.34280E-01, 2.18312E-01, 1.72706E-02, 1.18587E-02, 9.49325E-03, 1.58517E-02
156, 3.58710E-01, 2.09327E-01, 1.36712E-01, 2.17830E-01, 1.74374E-02, 1.18861E-02, 9.54210E-03, 1.58282E-02
157, 3.61528E-01, 2.12308E-01, 1.38785E-01, 2.20417E-01, 1.75995E-02, 1.19118E-02, 9.59224E-03, 1.57977E-02
158, 3.59244E-01, 2.12971E-01, 1.40458E-01, 2.20685E-01, 1.77529E-02, 1.19389E-02, 9.64220E-03, 1.57581E-02
159, 3.62869E-01, 2.11262E-01, 1.41690E-01, 2.18607E-01, 1.79079E-02, 1.19696E-02, 9.68865E-03, 1.57070E-02
160, 3.76740E-01, 2.07172E-01, 1.43230E-01, 2.16183E-01, 1.80699E-02, 1.20012E-02, 9.73632E-03, 1.56444E-02
161, 3.79139E-01, 2.00739E-01, 1.45961E-01, 2.18070E-01, 1.82168E-02, 1.20339E-02, 9.78496E-03, 1.55706E-02
162, 3.70468E-01, 1.94583E-01, 1.48308E-01, 2.20366E-01, 1.83733E-02, 1.20635E-02, 9.83854E-03, 1.54852E-02
163, 3.75243E-01, 2.00512E-01, 1.50219E-01, 2.20339E-01, 1.85221E-02, 1.20942E-02, 9.89107E-03, 1.53943E-02
164, 3.87346E-01, 2.04532E-01, 1.51647E-01, 2.17975E-01, 1.86764E-02, 1.21250E-02, 9.94154E-03, 1.53056E-02
165, 3.91691E-01, 2.06544E-01, 1.52542E-01, 2.13333E-01, 1.88421E-02, 1.21519E-02, 9.99035E-03, 1.52235E-02
166, 3.94088E-01, 2.06487E-01, 1.52944E-01, 2.12392E-01, 1.89949E-02, 1.21831E-02, 1.00362E-02, 1.51595E-02
167, 3.90031E-01, 2.04337E-01, 1.55599E-01, 2.14118E-01, 1.91406E-02, 1.22195E-02, 1.00822E-02, 1.51231E-02
168, 4.08379E-01, 2.00106E-01, 1.57800E-01, 2.13581E-01, 1.92929E-02, 1.22514E-02, 1.01305E-02, 1.51285E-02
169, 4.12361E-01, 1.93843E-01, 1.59493E-01, 2.12121E-01, 1.94399E-02, 1.22835E-02, 1.01793E-02, 1.51890E-02
170, 4.05144E-01, 1.86785E-01, 1.60624E-01, 2.08830E-01, 1.95900E-02, 1.23111E-02, 1.02296E-02, 1.53173E-02
171, 4.03181E-01, 1.85525E-01, 1.61141E-01, 2.07962E-01, 1.97381E-02, 1.23380E-02, 1.02785E-02, 1.55195E-02
172, 4.22394E-01, 1.88145E-01, 1.61001E-01, 2.08216E-01, 1.98802E-02, 1.23672E-02, 1.03280E-02, 1.58049E-02
173, 4.29139E-01, 1.95034E-01, 1.62511E-01, 2.09251E-01, 2.00255E-02, 1.23924E-02, 1.03743E-02, 1.61854E-02
174, 4.32898E-01, 1.97544E-01, 1.64541E-01, 2.08066E-01, 2.01708E-02, 1.24236E-02, 1.04194E-02, 1.66670E-02
175, 4.29186E-01, 1.95475E-01, 1.66005E-01, 2.04673E-01, 2.03138E-02, 1.24538E-02, 1.04617E-02, 1.72523E-02
176, 4.41644E-01, 1.96581E-01, 1.66850E-01, 1.99150E-01, 2.04521E-02, 1.24801E-02, 1.05062E-02, 1.79432E-02
177, 4.50764E-01, 2.01204E-01, 1.67025E-01, 1.98380E-01, 2.05861E-02, 1.25120E-02, 1.05546E-02, 1.87448E-02
178, 4.49484E-01, 2.01330E-01, 1.66490E-01, 1.99191E-01, 2.07204E-02, 1.25417E-02, 1.06045E-02, 1.96634E-02
179, 4.49524E-01, 2.03834E-01, 1.66150E-01, 1.97867E-01, 2.08711E-02, 1.25687E-02, 1.06521E-02, 2.07048E-02
180, 4.43540E-01, 2.05090E-01, 1.68025E-01, 1.94419E-01, 2.10038E-02, 1.25962E-02, 1.06950E-02, 2.18653E-02
181, 4.60392E-01, 2.09829E-01, 1.69305E-01, 1.88921E-01, 2.11384E-02, 1.26215E-02, 1.07350E-02, 2.31470E-02
182, 4.78563E-01, 2.12749E-01, 1.69938E-01, 1.84744E-01, 2.12656E-02, 1.26453E-02, 1.07751E-02, 2.45399E-02
183, 4.79497E-01, 2.11466E-01, 1.69881E-01, 1.83715E-01, 2.13947E-02, 1.26774E-02, 1.08132E-02, 2.60436E-02
184, 4.62637E-01, 2.10185E-01, 1.69095E-01, 1.81978E-01, 2.15296E-02, 1.27048E-02, 1.08561E-02, 2.76508E-02
185, 4.67308E-01, 2.09514E-01, 1.67554E-01, 1.80341E-01, 2.16608E-02, 1.27349E-02, 1.08996E-02, 2.93508E-02
186, 4.88346E-01, 2.15633E-01, 1.67923E-01, 1.76736E-01, 2.17850E-02, 1.27628E-02, 1.09417E-02, 3.11348E-02
