time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 9.52914E-04, 5.79911E-04, 4.23796E-04, 6.54567E-03, 4.21175E-05, 3.27611E-05, 2.81053E-05, 1.36004E+00
2, 9.46364E-04, 6.21041E-04, 4.00408E-04, 5.69161E-03, 4.01589E-05, 3.15236E-05, 2.63773E-05, 1.26425E+00
3, 9.62249E-04, 6.47610E-04, 3.65590E-04, 5.18587E-03, 3.92249E-05, 3.11279E-05, 2.55214E-05, 2.16770E-01
4, 9.61452E-04, 6.67815E-04, 3.56373E-04, 3.60818E-03, 3.90772E-05, 3.15836E-05, 2.52333E-05, 3.38666E-01
5, 9.75860E-04, 6.78099E-04, 3.44373E-04, 2.76367E-03, 3.91247E-05, 3.21020E-05, 2.50264E-05, 3.83641E-01
6, 9.98736E-04, 6.80405E-04, 3.42383E-04, 2.51570E-03, 3.90564E-05, 3.24048E-05, 2.48106E-05, 3.06755E-01
7, 1.02127E-03, 6.76639E-04, 3.45421E-04, 2.21126E-03, 3.88841E-05, 3.24491E-05, 2.46160E-05, 2.29400E-01
8, 1.04144E-03, 6.84157E-04, 3.41247E-04, 2.01110E-03, 3.86301E-05, 3.22316E-05, 2.44309E-05, 1.93611E-01
9, 1.06123E-03, 6.96213E-04, 3.31530E-04, 1.77151E-03, 3.83965E-05, 3.18304E-05, 2.42497E-05, 1.73126E-01
10, 1.09542E-03, 7.07460E-04, 3.24550E-04, 1.49501E-03, 3.81874E-05, 3.13548E-05, 2.40570E-05, 1.64499E-01
11, 1.12378E-03, 7.17852E-04, 3.20441E-04, 1.67494E-03, 3.79933E-05, 3.08652E-05, 2.38716E-05, 1.43579E-01
12, 1.16852E-03, 7.27131E-04, 3.24549E-04, 1.95472E-03, 3.77847E-05, 3.04175E-05, 2.37109E-05, 1.17335E-01
13, 1.21974E-03, 7.34982E-04, 3.22952E-04, 2.01379E-03, 3.75780E-05, 3.00337E-05, 2.35570E-05, 1.03800E-01
14, 1.26313E-03, 7.41145E-04, 3.21313E-04, 1.85740E-03, 3.73153E-05, 2.96903E-05, 2.33987E-05, 9.42856E-02
15, 1.30566E-03, 7.45871E-04, 3.40369E-04, 1.52656E-03, 3.69805E-05, 2.93782E-05, 2.32209E-05, 9.17215E-02
