time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 9.51560E-04, 4.53641E-04, 1.03317E-03, 1.70538E-03, 6.36730E-06, 5.98579E-06, 6.05042E-06, 7.54999E-01
2, 1.02251E-03, 4.77660E-04, 9.10663E-04, 2.93310E-03, 8.14611E-06, 7.24201E-06, 7.63918E-06, 5.53223E-01
3, 1.09174E-03, 4.93453E-04, 9.29614E-04, 3.66170E-03, 1.02776E-05, 8.70494E-06, 9.52114E-06, 3.39179E-01
4, 1.14874E-03, 5.03977E-04, 1.00443E-03, 3.91249E-03, 1.24312E-05, 1.01947E-05, 1.14370E-05, 2.79692E-01
5, 1.18689E-03, 5.10887E-04, 1.06695E-03, 3.81869E-03, 1.44316E-05, 1.16181E-05, 1.32499E-05, 2.41612E-01
6, 1.20284E-03, 5.49866E-04, 1.10878E-03, 3.51639E-03, 1.62198E-05, 1.29380E-05, 1.49187E-05, 2.57343E-01
7, 1.19696E-03, 5.91456E-04, 1.12761E-03, 3.75661E-03, 1.78063E-05, 1.41499E-05, 1.64646E-05, 3.07924E-01
8, 1.17295E-03, 6.25759E-04, 1.12643E-03, 3.83091E-03, 1.92298E-05, 1.52851E-05, 1.79212E-05, 3.25074E-01
9, 1.13652E-03, 6.52363E-04, 1.11091E-03, 3.73595E-03, 2.05205E-05, 1.63605E-05, 1.92808E-05, 3.10335E-01
10, 1.09359E-03, 6.71490E-04, 1.09236E-03, 3.49112E-03, 2.17029E-05, 1.74011E-05, 2.05345E-05, 2.76876E-01
11, 1.04884E-03, 6.83905E-04, 1.08446E-03, 3.12372E-03, 2.27914E-05, 1.84271E-05, 2.16432E-05, 2.31552E-01
12, 1.00511E-03, 6.90834E-04, 1.07635E-03, 2.66430E-03, 2.37967E-05, 1.94471E-05, 2.25819E-05, 2.08159E-01
13, 9.63494E-04, 6.93857E-04, 1.07028E-03, 2.14317E-03, 2.47393E-05, 2.04593E-05, 2.33378E-05, 2.35881E-01
14, 9.23906E-04, 6.94751E-04, 1.06281E-03, 1.76160E-03, 2.56592E-05, 2.14331E-05, 2.39154E-05, 2.51120E-01
15, 8.86247E-04, 6.95305E-04, 1.05359E-03, 1.55303E-03, 2.65403E-05, 2.23476E-05, 2.43180E-05, 2.55430E-01
16, 8.55546E-04, 6.97114E-04, 1.04252E-03, 1.57808E-03, 2.73608E-05, 2.31721E-05, 2.45538E-05, 2.50495E-01
17, 8.24033E-04, 7.01406E-04, 1.02969E-03, 1.56779E-03, 2.81050E-05, 2.38706E-05, 2.46362E-05, 2.37901E-01
18, 7.91809E-04, 7.08918E-04, 1.01541E-03, 1.52755E-03, 2.87339E-05, 2.44129E-05, 2.45684E-05, 2.19061E-01
19, 7.59407E-04, 7.19841E-04, 1.00006E-03, 1.46613E-03, 2.92055E-05, 2.47856E-05, 2.43507E-05, 1.95231E-01
20, 7.27568E-04, 7.39019E-04, 9.83991E-04, 1.40040E-03, 2.94811E-05, 2.49810E-05, 2.39833E-05, 1.75729E-01
21, 7.05931E-04, 7.59911E-04, 9.67455E-04, 1.64252E-03, 2.95367E-05, 2.50047E-05, 2.34624E-05, 1.62465E-01
22, 6.95852E-04, 7.81327E-04, 9.50552E-04, 1.87634E-03, 2.93505E-05, 2.48622E-05, 2.27872E-05, 1.52991E-01
23, 6.85916E-04, 8.02145E-04, 9.33228E-04, 2.04061E-03, 2.89254E-05, 2.45631E-05, 2.19655E-05, 1.46526E-01
24, 6.75100E-04, 8.21397E-04, 9.15305E-04, 2.13809E-03, 2.83044E-05, 2.41280E-05, 2.10171E-05, 1.41409E-01
25, 6.63086E-04, 8.38393E-04, 8.96534E-04, 2.17416E-03, 2.75191E-05, 2.35753E-05, 1.99782E-05, 1.35686E-01
26, 6.49680E-04, 8.52783E-04, 8.76651E-04, 2.15644E-03, 2.65972E-05, 2.29233E-05, 1.88873E-05, 1.28939E-01
