time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 1.46401E-09, 1.89231E-09, 1.30566E-09, 6.24783E-09, 2.43046E-11, 2.37992E-11, 2.30427E-11, 6.48012E-07
2, 1.46345E-09, 1.89645E-09, 1.08775E-09, 1.39066E-09, 2.67567E-11, 2.55061E-11, 2.30964E-11, 5.39734E-07
3, 1.46305E-09, 1.89957E-09, 1.09772E-09, 9.39037E-10, 2.45034E-11, 2.39698E-11, 2.25723E-11, 2.36361E-07
4, 1.46280E-09, 1.90164E-09, 1.17216E-09, 4.09748E-10, 2.49918E-11, 2.40145E-11, 2.28252E-11, 1.26412E-07
5, 1.46268E-09, 1.90262E-09, 1.17061E-09, 5.70445E-10, 2.48609E-11, 2.42059E-11, 2.28587E-11, 9.08126E-08
6, 1.46267E-09, 1.90248E-09, 1.15953E-09, 4.52407E-10, 2.53226E-11, 2.44796E-11, 2.31037E-11, 7.78207E-08
7, 1.46276E-09, 1.90119E-09, 1.15567E-09, 4.33259E-10, 2.53980E-11, 2.47079E-11, 2.32474E-11, 6.92046E-08
8, 1.46293E-09, 1.89873E-09, 1.14928E-09, 4.44357E-10, 2.57851E-11, 2.49524E-11, 2.35121E-11, 6.45834E-08
9, 1.46316E-09, 1.89508E-09, 1.14007E-09, 4.46871E-10, 2.59697E-11, 2.52205E-11, 2.36859E-11, 6.11584E-08
10, 1.46345E-09, 1.89021E-09, 1.13010E-09, 4.43112E-10, 2.63174E-11, 2.54647E-11, 2.39341E-11, 5.82822E-08
11, 1.46377E-09, 1.88411E-09, 1.11969E-09, 4.40850E-10, 2.65334E-11, 2.57209E-11, 2.41210E-11, 5.61423E-08
12, 1.46410E-09, 1.87678E-09, 1.10891E-09, 4.39115E-10, 2.68488E-11, 2.59530E-11, 2.43478E-11, 5.39487E-08
13, 1.46443E-09, 1.86822E-09, 1.09803E-09, 4.36347E-10, 2.70677E-11, 2.61939E-11, 2.45321E-11, 5.24352E-08
14, 1.48019E-09, 1.85844E-09, 1.08718E-09, 4.32825E-10, 2.73531E-11, 2.64124E-11, 2.47373E-11, 5.04755E-08
15, 1.49500E-09, 1.84745E-09, 1.07644E-09, 4.28925E-10, 2.75634E-11, 2.66362E-11, 2.49110E-11, 4.92610E-08
16, 1.50689E-09, 1.83529E-09, 1.06583E-09, 4.24533E-10, 2.78208E-11, 2.68386E-11, 2.50950E-11, 4.73491E-08
17, 1.51615E-09, 1.82200E-09, 1.05534E-09, 4.19598E-10, 2.80152E-11, 2.70425E-11, 2.52528E-11, 4.62549E-08
18, 1.52308E-09, 1.80764E-09, 1.04495E-09, 4.14139E-10, 2.82440E-11, 2.72247E-11, 2.54158E-11, 4.43192E-08
19, 1.52801E-09, 1.79228E-09, 1.03461E-09, 4.08188E-10, 2.84235E-11, 2.74065E-11, 2.55617E-11, 4.32418E-08
20, 1.53121E-09, 1.77601E-09, 1.02430E-09, 4.01739E-10, 2.86287E-11, 2.75717E-11, 2.57110E-11, 4.12665E-08
21, 1.53299E-09, 1.75892E-09, 1.01398E-09, 3.94832E-10, 2.87975E-11, 2.77396E-11, 2.58459E-11, 4.01392E-08
22, 1.53358E-09, 1.74113E-09, 1.00364E-09, 3.87491E-10, 2.89841E-11, 2.78924E-11, 2.59836E-11, 3.81385E-08
23, 1.53322E-09, 1.72277E-09, 9.97010E-10, 3.79767E-10, 2.91410E-11, 2.80471E-11, 2.61060E-11, 3.69195E-08
24, 1.53211E-09, 1.70397E-09, 9.94038E-10, 3.71717E-10, 2.93104E-11, 2.81872E-11, 2.62315E-11, 3.49211E-08
25, 1.53041E-09, 1.68488E-09, 9.97481E-10, 3.63408E-10, 2.94584E-11, 2.83291E-11, 2.63432E-11, 3.35852E-08
26, 1.52824E-09, 1.66565E-09, 1.00209E-09, 3.54920E-10, 2.96168E-11, 2.84592E-11, 2.64563E-11, 3.16254E-08
27, 1.52572E-09, 1.64644E-09, 1.00549E-09, 3.46318E-10, 2.97576E-11, 2.85899E-11, 2.65561E-11, 3.01642E-08
28, 1.52291E-09, 1.62740E-09, 1.01115E-09, 3.37701E-10, 2.99029E-11, 2.87095E-11, 2.66575E-11, 2.82804E-08
29, 1.51987E-09, 1.60869E-09, 1.01971E-09, 3.29144E-10, 3.00331E-11, 2.88288E-11, 2.67475E-11, 2.66998E-08
30, 1.51662E-09, 1.59045E-09, 1.02686E-09, 3.20723E-10, 3.01668E-11, 2.89397E-11, 2.68386E-11, 2.57261E-08
31, 1.51319E-09, 1.57282E-09, 1.03273E-09, 3.12517E-10, 3.02857E-11, 2.90506E-11, 2.69213E-11, 2.38619E-08
32, 1.50955E-09, 1.55593E-09, 1.03740E-09, 3.10228E-10, 3.04087E-11, 2.91537E-11, 2.70053E-11, 2.34262E-08
33, 1.50572E-09, 1.53989E-09, 1.04098E-09, 3.11947E-10, 3.05149E-11, 2.92567E-11, 2.70809E-11, 2.16117E-08
34, 1.50167E-09, 1.52479E-09, 1.04355E-09, 3.13673E-10, 3.06276E-11, 2.93530E-11, 2.71558E-11, 2.09434E-08
35, 1.49739E-09, 1.51070E-09, 1.04518E-09, 3.15397E-10, 3.07246E-11, 2.94502E-11, 2.72229E-11, 1.92162E-08
36, 1.49285E-09, 1.49769E-09, 1.04593E-09, 3.17112E-10, 3.08258E-11, 2.95419E-11, 2.72909E-11, 1.83444E-08
37, 1.48804E-09, 1.48579E-09, 1.04587E-09, 3.18806E-10, 3.09146E-11, 2.96330E-11, 2.73542E-11, 1.67415E-08
38, 1.48296E-09, 1.47502E-09, 1.04506E-09, 3.20468E-10, 3.10078E-11, 2.97183E-11, 2.74182E-11, 1.57103E-08
39, 1.47761E-09, 1.46538E-09, 1.04355E-09, 3.22088E-10, 3.10875E-11, 2.98035E-11, 2.74752E-11, 1.42648E-08
40, 1.47198E-09, 1.45685E-09, 1.04138E-09, 3.23646E-10, 3.11720E-11, 2.98850E-11, 2.75326E-11, 1.31307E-08
41, 1.46609E-09, 1.44941E-09, 1.03863E-09, 3.25145E-10, 3.12417E-11, 2.99656E-11, 2.75850E-11, 1.18672E-08
42, 1.46354E-09, 1.44301E-09, 1.03533E-09, 3.26567E-10, 3.13165E-11, 3.00428E-11, 2.76369E-11, 1.06941E-08
43, 1.48860E-09, 1.43759E-09, 1.03871E-09, 3.27917E-10, 3.13789E-11, 3.01178E-11, 2.76854E-11, 9.62567E-09
44, 1.51172E-09, 1.43310E-09, 1.04497E-09, 3.29168E-10, 3.14453E-11, 3.01893E-11, 2.77342E-11, 8.47853E-09
45, 1.53259E-09, 1.42948E-09, 1.05033E-09, 3.30330E-10, 3.14996E-11, 3.02575E-11, 2.77805E-11, 7.60315E-09
46, 1.55100E-09, 1.42665E-09, 1.05465E-09, 3.31393E-10, 3.15578E-11, 3.03226E-11, 2.78269E-11, 6.68286E-09
47, 1.56676E-09, 1.42456E-09, 1.05781E-09, 3.32365E-10, 3.16080E-11, 3.03851E-11, 2.78711E-11, 6.52348E-09
48, 1.57979E-09, 1.42313E-09, 1.05966E-09, 3.33234E-10, 3.16616E-11, 3.04457E-11, 2.79159E-11, 6.39355E-09
49, 1.59003E-09, 1.42231E-09, 1.06006E-09, 3.33999E-10, 3.17064E-11, 3.05048E-11, 2.79579E-11, 5.95937E-09
50, 1.59753E-09, 1.42203E-09, 1.05890E-09, 3.34662E-10, 3.17540E-11, 3.05617E-11, 2.80008E-11, 6.01038E-09
51, 1.60238E-09, 1.42225E-09, 1.05603E-09, 3.35224E-10, 3.17943E-11, 3.06154E-11, 2.80421E-11, 5.29777E-09
52, 1.60472E-09, 1.42289E-09, 1.05134E-09, 3.35676E-10, 3.18382E-11, 3.06682E-11, 2.80845E-11, 5.54901E-09
53, 1.60476E-09, 1.42393E-09, 1.04476E-09, 3.45123E-10, 3.18743E-11, 3.07186E-11, 2.81262E-11, 4.57552E-09
54, 1.60272E-09, 1.42530E-09, 1.03620E-09, 3.57149E-10, 3.19147E-11, 3.07677E-11, 2.81695E-11, 5.03108E-09
55, 1.59887E-09, 1.42698E-09, 1.02564E-09, 3.67640E-10, 3.19481E-11, 3.08161E-11, 2.82112E-11, 3.82976E-09
56, 1.59348E-09, 1.42891E-09, 1.01308E-09, 3.76434E-10, 3.19858E-11, 3.08643E-11, 2.82530E-11, 4.48115E-09
57, 1.58684E-09, 1.43105E-09, 9.98599E-10, 3.83240E-10, 3.20163E-11, 3.09108E-11, 2.82937E-11, 3.14184E-09
58, 1.57925E-09, 1.43338E-09, 9.86150E-10, 3.87931E-10, 3.20543E-11, 3.09564E-11, 2.83337E-11, 3.92857E-09
59, 1.57097E-09, 1.43584E-09, 9.85241E-10, 3.90314E-10, 3.20845E-11, 3.09991E-11, 2.83723E-11, 2.96379E-09
60, 1.56229E-09, 1.43840E-09, 9.83152E-10, 3.90365E-10, 3.21208E-11, 3.10409E-11, 2.84113E-11, 3.39494E-09
61, 1.55344E-09, 1.44103E-09, 9.79837E-10, 3.88016E-10, 3.21532E-11, 3.10807E-11, 2.84498E-11, 2.73703E-09
62, 1.54465E-09, 1.44368E-09, 9.75272E-10, 3.83345E-10, 3.21910E-11, 3.11191E-11, 2.84878E-11, 2.89787E-09
63, 1.53611E-09, 1.44632E-09, 9.69438E-10, 3.76454E-10, 3.22268E-11, 3.11559E-11, 2.85246E-11, 2.47685E-09
64, 1.52800E-09, 1.44891E-09, 9.62331E-10, 3.67528E-10, 3.22658E-11, 3.11903E-11, 2.85602E-11, 2.44383E-09
65, 1.52046E-09, 1.45143E-09, 9.53961E-10, 3.56787E-10, 3.23030E-11, 3.12232E-11, 2.85952E-11, 2.19484E-09
66, 1.51358E-09, 1.45383E-09, 9.44354E-10, 3.44521E-10, 3.23423E-11, 3.12540E-11, 2.86291E-11, 2.09339E-09
67, 1.52276E-09, 1.45609E-09, 9.33543E-10, 3.40418E-10, 3.23829E-11, 3.12831E-11, 2.86620E-11, 1.90129E-09
68, 1.54226E-09, 1.45819E-09, 9.21579E-10, 3.42197E-10, 3.24256E-11, 3.13099E-11, 2.86952E-11, 1.96614E-09
69, 1.56062E-09, 1.46009E-09, 9.08528E-10, 3.43959E-10, 3.24732E-11, 3.13352E-11, 2.87271E-11, 1.79891E-09
70, 1.57769E-09, 1.46178E-09, 9.08455E-10, 3.45691E-10, 3.25193E-11, 3.13605E-11, 2.87574E-11, 1.79359E-09
71, 1.59339E-09, 1.46324E-09, 9.14400E-10, 3.47379E-10, 3.25693E-11, 3.13834E-11, 2.87869E-11, 1.71933E-09
72, 1.60777E-09, 1.46445E-09, 9.19712E-10, 3.49014E-10, 3.26194E-11, 3.14061E-11, 2.88166E-11, 1.58545E-09
73, 1.62094E-09, 1.46540E-09, 9.24385E-10, 3.50591E-10, 3.26749E-11, 3.14271E-11, 2.88461E-11, 1.59514E-09
74, 1.63311E-09, 1.46610E-09, 9.28410E-10, 3.52092E-10, 3.27319E-11, 3.14455E-11, 2.88749E-11, 1.35467E-09
75, 1.64457E-09, 1.46652E-09, 9.31788E-10, 3.53511E-10, 3.27909E-11, 3.14619E-11, 2.89030E-11, 1.43660E-09
76, 1.65562E-09, 1.46666E-09, 9.34518E-10, 3.54845E-10, 3.28501E-11, 3.14771E-11, 2.89311E-11, 1.11364E-09
77, 1.66661E-09, 1.46653E-09, 9.36609E-10, 3.56092E-10, 3.29132E-11, 3.14923E-11, 2.89584E-11, 1.25241E-09
78, 1.67787E-09, 1.46613E-09, 9.38072E-10, 3.57243E-10, 3.29778E-11, 3.15047E-11, 2.89857E-11, 9.30845E-10
79, 1.68971E-09, 1.46545E-09, 9.38922E-10, 3.58297E-10, 3.30448E-11, 3.15157E-11, 2.90118E-11, 1.05815E-09
80, 1.70237E-09, 1.46450E-09, 9.39183E-10, 3.59270E-10, 3.31133E-11, 3.15256E-11, 2.90381E-11, 8.78056E-10
81, 1.71602E-09, 1.46800E-09, 9.38880E-10, 3.60160E-10, 3.31839E-11, 3.15347E-11, 2.90634E-11, 8.70031E-10
82, 1.73076E-09, 1.47211E-09, 9.38046E-10, 3.60979E-10, 3.32563E-11, 3.15420E-11, 2.90893E-11, 8.04036E-10
83, 1.74657E-09, 1.47508E-09, 9.36715E-10, 3.61738E-10, 3.33309E-11, 3.15478E-11, 2.91149E-11, 7.30251E-10
