time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 6.24059E-04, 4.48725E-04, 5.97038E-04, 4.01695E-03, 7.53451E-06, 8.08551E-06, 6.11817E-06, 4.01695E-03
2, 6.72829E-04, 4.58411E-04, 5.85150E-04, 2.96236E-03, 8.76403E-06, 9.42361E-06, 7.25299E-06, 2.96236E-03
3, 7.07511E-04, 4.70208E-04, 5.77913E-04, 2.36829E-03, 9.79125E-06, 1.05636E-05, 8.20571E-06, 2.36829E-03
4, 7.39365E-04, 4.80327E-04, 5.75047E-04, 2.12657E-03, 1.06563E-05, 1.15458E-05, 9.01470E-06, 2.12657E-03
5, 7.68823E-04, 4.88559E-04, 5.74046E-04, 1.91441E-03, 1.13977E-05, 1.24102E-05, 9.71061E-06, 1.91441E-03
6, 7.96228E-04, 4.94915E-04, 5.73663E-04, 1.72359E-03, 1.20392E-05, 1.31807E-05, 1.03216E-05, 1.72359E-03
7, 8.21841E-04, 4.99512E-04, 5.73285E-04, 1.55295E-03, 1.26014E-05, 1.38780E-05, 1.08621E-05, 1.55295E-03
8, 8.45851E-04, 5.09667E-04, 5.72613E-04, 1.42812E-03, 1.31021E-05, 1.45169E-05, 1.13437E-05, 1.42812E-03
9, 8.68397E-04, 5.22962E-04, 5.71509E-04, 1.36641E-03, 1.35513E-05, 1.51069E-05, 1.17754E-05, 1.36641E-03
10, 8.89577E-04, 5.34453E-04, 5.69920E-04, 1.33508E-03, 1.39581E-05, 1.56574E-05, 1.21692E-05, 1.33508E-03
11, 9.09460E-04, 5.44290E-04, 5.67832E-04, 1.30577E-03, 1.43306E-05, 1.61737E-05, 1.25303E-05, 1.30577E-03
12, 9.28097E-04, 5.52605E-04, 5.65255E-04, 1.28468E-03, 1.46734E-05, 1.66607E-05, 1.28647E-05, 1.28468E-03
13, 9.45523E-04, 5.59516E-04, 5.62206E-04, 1.26988E-03, 1.49919E-05, 1.71248E-05, 1.31758E-05, 1.26988E-03
14, 9.61761E-04, 5.65127E-04, 5.58710E-04, 1.25423E-03, 1.52888E-05, 1.75692E-05, 1.34673E-05, 1.25423E-03
15, 9.76828E-04, 5.69527E-04, 5.54790E-04, 1.24177E-03, 1.55670E-05, 1.79942E-05, 1.37389E-05, 1.24177E-03
16, 9.90737E-04, 5.72797E-04, 5.50469E-04, 1.23394E-03, 1.58309E-05, 1.84013E-05, 1.39941E-05, 1.23394E-03
17, 1.00350E-03, 5.75008E-04, 5.45770E-04, 1.22461E-03, 1.60809E-05, 1.87927E-05, 1.42344E-05, 1.22461E-03
18, 1.01511E-03, 5.81673E-04, 5.40713E-04, 1.21378E-03, 1.63179E-05, 1.91723E-05, 1.44598E-05, 1.21378E-03
19, 1.02559E-03, 5.88750E-04, 5.35317E-04, 1.20146E-03, 1.65418E-05, 1.95422E-05, 1.46732E-05, 1.20146E-03
20, 1.03494E-03, 5.94776E-04, 5.29601E-04, 1.18762E-03, 1.67550E-05, 1.98998E-05, 1.48748E-05, 1.18762E-03
21, 1.04541E-03, 5.99765E-04, 5.23582E-04, 1.17223E-03, 1.69592E-05, 2.02461E-05, 1.50657E-05, 1.17223E-03
22, 1.05719E-03, 6.03732E-04, 5.17274E-04, 1.15524E-03, 1.71564E-05, 2.05835E-05, 1.52489E-05, 1.15524E-03
23, 1.06780E-03, 6.06691E-04, 5.13734E-04, 1.14177E-03, 1.73481E-05, 2.09110E-05, 1.54231E-05, 1.14177E-03
24, 1.07725E-03, 6.08658E-04, 5.11206E-04, 1.12712E-03, 1.75319E-05, 2.12276E-05, 1.55886E-05, 1.12712E-03
25, 1.09105E-03, 6.09647E-04, 5.08264E-04, 1.11118E-03, 1.77088E-05, 2.15344E-05, 1.57465E-05, 1.11118E-03
26, 1.10918E-03, 6.09677E-04, 5.04915E-04, 1.09392E-03, 1.78810E-05, 2.18303E-05, 1.58960E-05, 1.09392E-03
27, 1.12637E-03, 6.08763E-04, 5.01167E-04, 1.07534E-03, 1.80470E-05, 2.21160E-05, 1.60384E-05, 1.07534E-03
28, 1.14259E-03, 6.06927E-04, 4.97026E-04, 1.05541E-03, 1.82081E-05, 2.23916E-05, 1.61727E-05, 1.05541E-03
29, 1.15783E-03, 6.04188E-04, 4.92500E-04, 1.03413E-03, 1.83645E-05, 2.26587E-05, 1.62980E-05, 1.03413E-03
