time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 1.44919E-04, 1.27998E-04, 1.81326E-04, 2.41953E-02, 6.77750E-06, 7.72803E-06, 6.02407E-06, 2.41953E-02
2, 1.80936E-04, 1.37666E-04, 1.43980E-04, 4.23428E-04, 6.84130E-06, 7.74499E-06, 5.77768E-06, 4.23428E-04
3, 1.84297E-04, 1.37990E-04, 1.42300E-04, 4.00008E-04, 6.79772E-06, 7.75761E-06, 5.75574E-06, 4.00008E-04
4, 1.87248E-04, 1.38194E-04, 1.42105E-04, 3.62436E-04, 6.76561E-06, 7.76839E-06, 5.73340E-06, 3.62436E-04
5, 1.90328E-04, 1.38247E-04, 1.41900E-04, 3.61257E-04, 6.73322E-06, 7.77902E-06, 5.71180E-06, 3.61257E-04
6, 1.93375E-04, 1.38252E-04, 1.41672E-04, 3.59798E-04, 6.70205E-06, 7.78979E-06, 5.69074E-06, 3.59798E-04
7, 1.96384E-04, 1.38211E-04, 1.41427E-04, 3.58284E-04, 6.67214E-06, 7.80067E-06, 5.67038E-06, 3.58284E-04
8, 1.99356E-04, 1.38124E-04, 1.41165E-04, 3.56737E-04, 6.64339E-06, 7.81163E-06, 5.65066E-06, 3.56737E-04
9, 2.02289E-04, 1.37992E-04, 1.40887E-04, 3.55155E-04, 6.61580E-06, 7.82267E-06, 5.63151E-06, 3.55155E-04
10, 2.05181E-04, 1.37815E-04, 1.40592E-04, 3.53540E-04, 6.58935E-06, 7.83387E-06, 5.61302E-06, 3.53540E-04
11, 2.08031E-04, 1.37595E-04, 1.40281E-04, 3.51891E-04, 6.56435E-06, 7.84521E-06, 5.59497E-06, 3.51891E-04
12, 2.10837E-04, 1.37332E-04, 1.39953E-04, 3.50207E-04, 6.54042E-06, 7.85673E-06, 5.57739E-06, 3.50207E-04
13, 2.13598E-04, 1.37640E-04, 1.39609E-04, 3.48489E-04, 6.51751E-06, 7.86835E-06, 5.56039E-06, 3.48489E-04
14, 2.16312E-04, 1.38522E-04, 1.39249E-04, 3.47575E-04, 6.49565E-06, 7.88000E-06, 5.54392E-06, 3.47575E-04
15, 2.18978E-04, 1.39356E-04, 1.38872E-04, 3.46721E-04, 6.47503E-06, 7.89149E-06, 5.52802E-06, 3.46721E-04
16, 2.21594E-04, 1.40142E-04, 1.38479E-04, 3.45827E-04, 6.45528E-06, 7.90301E-06, 5.51261E-06, 3.45827E-04
17, 2.24160E-04, 1.40880E-04, 1.38070E-04, 3.44893E-04, 6.43635E-06, 7.91436E-06, 5.49782E-06, 3.44893E-04
18, 2.26675E-04, 1.41570E-04, 1.37645E-04, 3.43917E-04, 6.41847E-06, 7.92571E-06, 5.48366E-06, 3.43917E-04
19, 2.29136E-04, 1.42213E-04, 1.37203E-04, 3.42900E-04, 6.40145E-06, 7.93705E-06, 5.46991E-06, 3.42900E-04
20, 2.31543E-04, 1.42809E-04, 1.36746E-04, 3.41842E-04, 6.38515E-06, 7.94830E-06, 5.45632E-06, 3.41842E-04
21, 2.33895E-04, 1.43358E-04, 1.36273E-04, 3.40742E-04, 6.36969E-06, 7.95937E-06, 5.44285E-06, 3.40742E-04
22, 2.36191E-04, 1.43861E-04, 1.35784E-04, 3.39600E-04, 6.35515E-06, 7.97023E-06, 5.42976E-06, 3.39600E-04
23, 2.38429E-04, 1.44317E-04, 1.35280E-04, 3.38416E-04, 6.34114E-06, 7.98107E-06, 5.41715E-06, 3.38416E-04
24, 2.40609E-04, 1.44728E-04, 1.34759E-04, 3.37189E-04, 6.32786E-06, 7.99172E-06, 5.40491E-06, 3.37189E-04
25, 2.42731E-04, 1.45093E-04, 1.34224E-04, 3.35919E-04, 6.31542E-06, 8.00235E-06, 5.39286E-06, 3.35919E-04
26, 2.44792E-04, 1.45413E-04, 1.33672E-04, 3.34606E-04, 6.30348E-06, 8.01289E-06, 5.38094E-06, 3.34606E-04
27, 2.46793E-04, 1.45689E-04, 1.33106E-04, 3.33250E-04, 6.29212E-06, 8.02306E-06, 5.36920E-06, 3.33250E-04
28, 2.48733E-04, 1.45920E-04, 1.32524E-04, 3.31850E-04, 6.28110E-06, 8.03304E-06, 5.35773E-06, 3.31850E-04
29, 2.50610E-04, 1.46107E-04, 1.31927E-04, 3.30407E-04, 6.27045E-06, 8.04267E-06, 5.34650E-06, 3.30407E-04
30, 2.52425E-04, 1.46250E-04, 1.31315E-04, 3.28920E-04, 6.26036E-06, 8.05209E-06, 5.33548E-06, 3.28920E-04
31, 2.54176E-04, 1.46350E-04, 1.30688E-04, 3.27388E-04, 6.25113E-06, 8.06140E-06, 5.32467E-06, 3.27388E-04
32, 2.55864E-04, 1.46601E-04, 1.30047E-04, 3.25813E-04, 6.24274E-06, 8.07047E-06, 5.31406E-06, 3.25813E-04
33, 2.57486E-04, 1.47588E-04, 1.29390E-04, 3.24193E-04, 6.23492E-06, 8.07938E-06, 5.30354E-06, 3.24193E-04
34, 2.59044E-04, 1.48520E-04, 1.28720E-04, 3.22529E-04, 6.22759E-06, 8.08812E-06, 5.29331E-06, 3.22529E-04
35, 2.60537E-04, 1.49398E-04, 1.28035E-04, 3.20820E-04, 6.22046E-06, 8.09665E-06, 5.28323E-06, 3.20820E-04
36, 2.61963E-04, 1.50220E-04, 1.27336E-04, 3.19067E-04, 6.21369E-06, 8.10483E-06, 5.27338E-06, 3.19067E-04
37, 2.63324E-04, 1.50988E-04, 1.26622E-04, 3.17270E-04, 6.20746E-06, 8.11265E-06, 5.26373E-06, 3.17270E-04
38, 2.64617E-04, 1.51699E-04, 1.25895E-04, 3.15428E-04, 6.20185E-06, 8.12000E-06, 5.25433E-06, 3.15428E-04
39, 2.65844E-04, 1.52355E-04, 1.25155E-04, 3.13541E-04, 6.19646E-06, 8.12700E-06, 5.24521E-06, 3.13541E-04
40, 2.67004E-04, 1.52956E-04, 1.24401E-04, 3.11610E-04, 6.19135E-06, 8.13360E-06, 5.23612E-06, 3.11610E-04
41, 2.68630E-04, 1.53500E-04, 1.23633E-04, 3.09635E-04, 6.18654E-06, 8.13978E-06, 5.22710E-06, 3.09635E-04
42, 2.70241E-04, 1.53989E-04, 1.22853E-04, 3.07615E-04, 6.18215E-06, 8.14555E-06, 5.21833E-06, 3.07615E-04
43, 2.71781E-04, 1.54421E-04, 1.22059E-04, 3.05552E-04, 6.17816E-06, 8.15096E-06, 5.20975E-06, 3.05552E-04
44, 2.73250E-04, 1.54798E-04, 1.21253E-04, 3.03444E-04, 6.17427E-06, 8.15584E-06, 5.20133E-06, 3.03444E-04
45, 2.75004E-04, 1.55119E-04, 1.20435E-04, 3.01294E-04, 6.17032E-06, 8.16026E-06, 5.19290E-06, 3.01294E-04
46, 2.77703E-04, 1.55384E-04, 1.19604E-04, 2.99100E-04, 6.16655E-06, 8.16438E-06, 5.18458E-06, 2.99100E-04
47, 2.80344E-04, 1.55593E-04, 1.18762E-04, 2.96863E-04, 6.16286E-06, 8.16809E-06, 5.17636E-06, 2.96863E-04
48, 2.82927E-04, 1.55747E-04, 1.17907E-04, 2.94583E-04, 6.15934E-06, 8.17123E-06, 5.16807E-06, 2.94583E-04
49, 2.85450E-04, 1.55846E-04, 1.17195E-04, 2.92261E-04, 6.15616E-06, 8.17412E-06, 5.15973E-06, 2.92261E-04
50, 2.87914E-04, 1.55889E-04, 1.16747E-04, 2.89898E-04, 6.15331E-06, 8.17668E-06, 5.15147E-06, 2.89898E-04
51, 2.90318E-04, 1.55878E-04, 1.16277E-04, 2.87493E-04, 6.15063E-06, 8.17882E-06, 5.14332E-06, 2.87493E-04
52, 2.92661E-04, 1.55812E-04, 1.15786E-04, 2.85048E-04, 6.14827E-06, 8.18057E-06, 5.13517E-06, 2.85048E-04
53, 2.94942E-04, 1.55691E-04, 1.15274E-04, 2.88370E-04, 6.14624E-06, 8.18171E-06, 5.12722E-06, 2.88370E-04
54, 2.97161E-04, 1.55517E-04, 1.14740E-04, 2.91652E-04, 6.14435E-06, 8.18247E-06, 5.11943E-06, 2.91652E-04
55, 2.99318E-04, 1.55290E-04, 1.15881E-04, 2.94702E-04, 6.14278E-06, 8.18262E-06, 5.11162E-06, 2.94702E-04
56, 3.01412E-04, 1.55009E-04, 1.17412E-04, 2.97514E-04, 6.14123E-06, 8.18229E-06, 5.10380E-06, 2.97514E-04
57, 3.03443E-04, 1.55081E-04, 1.18895E-04, 3.00081E-04, 6.13985E-06, 8.18145E-06, 5.09589E-06, 3.00081E-04
58, 3.05410E-04, 1.55797E-04, 1.20330E-04, 3.02421E-04, 6.13872E-06, 8.18003E-06, 5.08795E-06, 3.02421E-04
59, 3.07314E-04, 1.56498E-04, 1.21714E-04, 3.06655E-04, 6.13778E-06, 8.17810E-06, 5.08015E-06, 3.06655E-04
60, 3.09153E-04, 1.57187E-04, 1.23046E-04, 3.10644E-04, 6.13674E-06, 8.17573E-06, 5.07252E-06, 3.10644E-04
61, 3.10928E-04, 1.58180E-04, 1.24325E-04, 3.14378E-04, 6.13597E-06, 8.17278E-06, 5.06498E-06, 3.14378E-04
62, 3.12638E-04, 1.59304E-04, 1.25549E-04, 3.17849E-04, 6.13566E-06, 8.16949E-06, 5.05756E-06, 3.17849E-04
63, 3.14284E-04, 1.60412E-04, 1.26949E-04, 3.21048E-04, 6.13548E-06, 8.16579E-06, 5.05021E-06, 3.21048E-04
64, 3.15864E-04, 1.61502E-04, 1.28876E-04, 3.23968E-04, 6.13557E-06, 8.16187E-06, 5.04287E-06, 3.23968E-04
65, 3.17379E-04, 1.62574E-04, 1.30769E-04, 3.26599E-04, 6.13589E-06, 8.15771E-06, 5.03548E-06, 3.26599E-04
66, 3.18829E-04, 1.63629E-04, 1.32624E-04, 3.29269E-04, 6.13631E-06, 8.15325E-06, 5.02820E-06, 3.29269E-04
67, 3.20213E-04, 1.64666E-04, 1.34440E-04, 3.33627E-04, 6.13720E-06, 8.14851E-06, 5.02113E-06, 3.33627E-04
68, 3.21533E-04, 1.65686E-04, 1.36215E-04, 3.37694E-04, 6.13851E-06, 8.14365E-06, 5.01405E-06, 3.37694E-04
69, 3.22786E-04, 1.66688E-04, 1.37949E-04, 3.41458E-04, 6.13997E-06, 8.13848E-06, 5.00695E-06, 3.41458E-04
70, 3.23975E-04, 1.67673E-04, 1.39639E-04, 3.44909E-04, 6.14152E-06, 8.13317E-06, 4.99994E-06, 3.44909E-04
