time_step, rms_u, rms_v, rms_w, rms_p
278, 3.19267E-01, 5.57220E-01, 5.65315E-01, 2.43555E-01
279, 3.19967E-01, 5.56662E-01, 5.65585E-01, 2.43564E-01
280, 3.20669E-01, 5.56092E-01, 5.65854E-01, 2.43571E-01
281, 3.21372E-01, 5.55511E-01, 5.66119E-01, 2.43577E-01
282, 3.22076E-01, 5.54919E-01, 5.66381E-01, 2.43583E-01
283, 3.22781E-01, 5.54316E-01, 5.66640E-01, 2.43587E-01
284, 3.23486E-01, 5.53702E-01, 5.66895E-01, 2.43589E-01
285, 3.24193E-01, 5.53076E-01, 5.67145E-01, 2.43591E-01
286, 3.24901E-01, 5.52440E-01, 5.67390E-01, 2.43590E-01
287, 3.25609E-01, 5.51793E-01, 5.67631E-01, 2.43588E-01
288, 3.26318E-01, 5.51134E-01, 5.67866E-01, 2.43584E-01
289, 3.27028E-01, 5.50465E-01, 5.68095E-01, 2.43578E-01
290, 3.27739E-01, 5.49786E-01, 5.68319E-01, 2.43570E-01
291, 3.28450E-01, 5.49095E-01, 5.68536E-01, 2.43560E-01
292, 3.29162E-01, 5.48394E-01, 5.68747E-01, 2.43546E-01
293, 3.29875E-01, 5.47682E-01, 5.68951E-01, 2.43530E-01
294, 3.30589E-01, 5.46959E-01, 5.69148E-01, 2.43511E-01
295, 3.31305E-01, 5.46227E-01, 5.69338E-01, 2.43489E-01
296, 3.32021E-01, 5.45483E-01, 5.69521E-01, 2.43462E-01
297, 3.32738E-01, 5.44730E-01, 5.69696E-01, 2.43432E-01
298, 3.33456E-01, 5.43966E-01, 5.69863E-01, 2.43398E-01
299, 3.34175E-01, 5.43192E-01, 5.70022E-01, 2.43359E-01
300, 3.34896E-01, 5.42409E-01, 5.70173E-01, 2.43315E-01
301, 3.35617E-01, 5.41615E-01, 5.70316E-01, 2.43265E-01
302, 3.36340E-01, 5.40811E-01, 5.70451E-01, 2.43211E-01
303, 3.37064E-01, 5.39998E-01, 5.70577E-01, 2.43150E-01
304, 3.37789E-01, 5.39175E-01, 5.70695E-01, 2.43083E-01
305, 3.38515E-01, 5.38342E-01, 5.70805E-01, 2.43009E-01
306, 3.39242E-01, 5.37500E-01, 5.70906E-01, 2.42928E-01
307, 3.39970E-01, 5.36648E-01, 5.70999E-01, 2.42840E-01
308, 3.40698E-01, 5.35788E-01, 5.71084E-01, 2.42744E-01
309, 3.41427E-01, 5.34918E-01, 5.71160E-01, 2.42640E-01
310, 3.42156E-01, 5.34039E-01, 5.71228E-01, 2.42527E-01
311, 3.42885E-01, 5.33150E-01, 5.71288E-01, 2.42405E-01
312, 3.43614E-01, 5.32253E-01, 5.71339E-01, 2.42273E-01
313, 3.44342E-01, 5.31347E-01, 5.71383E-01, 2.42132E-01
314, 3.45069E-01, 5.30433E-01, 5.71418E-01, 2.41980E-01
315, 3.45796E-01, 5.29509E-01, 5.71446E-01, 2.41818E-01
316, 3.46520E-01, 5.28577E-01, 5.71466E-01, 2.41644E-01
317, 3.47243E-01, 5.27636E-01, 5.71478E-01, 2.41459E-01
318, 3.47963E-01, 5.26687E-01, 5.71483E-01, 2.41262E-01
319, 3.48681E-01, 5.25729E-01, 5.71481E-01, 2.41053E-01
320, 3.49397E-01, 5.24763E-01, 5.71471E-01, 2.40831E-01
321, 3.50108E-01, 5.23788E-01, 5.71455E-01, 2.40596E-01
322, 3.50816E-01, 5.22806E-01, 5.71432E-01, 2.40348E-01
323, 3.51520E-01, 5.21815E-01, 5.71403E-01, 2.40086E-01
324, 3.52220E-01, 5.20815E-01, 5.71367E-01, 2.39810E-01
325, 3.52914E-01, 5.19808E-01, 5.71325E-01, 2.39519E-01
326, 3.53604E-01, 5.18792E-01, 5.71277E-01, 2.39214E-01
327, 3.54288E-01, 5.17769E-01, 5.71223E-01, 2.38894E-01
328, 3.54966E-01, 5.16737E-01, 5.71163E-01, 2.38559E-01
329, 3.55638E-01, 5.15698E-01, 5.71098E-01, 2.38208E-01
330, 3.56304E-01, 5.14651E-01, 5.71028E-01, 2.37842E-01
331, 3.56963E-01, 5.13596E-01, 5.70953E-01, 2.37460E-01
332, 3.57615E-01, 5.12533E-01, 5.70874E-01, 2.37062E-01
333, 3.58259E-01, 5.11462E-01, 5.70789E-01, 2.36648E-01
334, 3.58896E-01, 5.10384E-01, 5.70701E-01, 2.36218E-01
335, 3.59525E-01, 5.09298E-01, 5.70608E-01, 2.35772E-01
336, 3.60146E-01, 5.08204E-01, 5.70511E-01, 2.35309E-01
337, 3.60759E-01, 5.07103E-01, 5.70410E-01, 2.34831E-01
338, 3.61364E-01, 5.05995E-01, 5.70306E-01, 2.34336E-01
339, 3.61960E-01, 5.04879E-01, 5.70199E-01, 2.33826E-01
340, 3.62547E-01, 5.03755E-01, 5.70089E-01, 2.33299E-01
341, 3.63126E-01, 5.02625E-01, 5.69975E-01, 2.32756E-01
342, 3.63695E-01, 5.01486E-01, 5.69859E-01, 2.32198E-01
343, 3.64256E-01, 5.00341E-01, 5.69741E-01, 2.31624E-01
344, 3.64807E-01, 4.99188E-01, 5.69620E-01, 2.31035E-01
345, 3.65349E-01, 4.98029E-01, 5.69497E-01, 2.30430E-01
346, 3.65881E-01, 4.96861E-01, 5.69373E-01, 2.29811E-01
347, 3.66404E-01, 4.95687E-01, 5.69247E-01, 2.29176E-01
348, 3.66918E-01, 4.94505E-01, 5.69119E-01, 2.28527E-01
349, 3.67422E-01, 4.93317E-01, 5.68990E-01, 2.27864E-01
350, 3.67916E-01, 4.92121E-01, 5.68860E-01, 2.27186E-01
351, 3.68401E-01, 4.90918E-01, 5.68730E-01, 2.26495E-01
352, 3.68877E-01, 4.89707E-01, 5.68599E-01, 2.25789E-01
353, 3.69342E-01, 4.88489E-01, 5.68467E-01, 2.25070E-01
354, 3.69798E-01, 4.87265E-01, 5.68335E-01, 2.24338E-01
355, 3.70244E-01, 4.86032E-01, 5.68204E-01, 2.23593E-01
356, 3.70681E-01, 4.84793E-01, 5.68072E-01, 2.22835E-01
357, 3.71107E-01, 4.83546E-01, 5.67941E-01, 2.22064E-01
358, 3.71524E-01, 4.82292E-01, 5.67810E-01, 2.21281E-01
359, 3.71931E-01, 4.81030E-01, 5.67680E-01, 2.20485E-01
360, 3.72328E-01, 4.79761E-01, 5.67551E-01, 2.19678E-01
361, 3.72715E-01, 4.78485E-01, 5.67424E-01, 2.18859E-01
362, 3.73092E-01, 4.77201E-01, 5.67297E-01, 2.18028E-01
363, 3.73460E-01, 4.75910E-01, 5.67172E-01, 2.17185E-01
