time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 4.11162E-03, 2.47595E-03, 2.22106E-03, 3.43962E-02, 1.59454E-04, 1.25622E-04, 1.05183E-04, 3.56751E+00
2, 4.54570E-03, 3.10564E-03, 2.17090E-03, 2.54942E-03, 1.64896E-04, 1.35216E-04, 1.07712E-04, 3.66427E+00
3, 3.91646E-03, 2.75722E-03, 1.48792E-03, 2.68565E-03, 1.49476E-04, 1.16956E-04, 9.49870E-05, 4.60417E-01
4, 4.23327E-03, 2.76714E-03, 1.42346E-03, 1.23543E-03, 1.48319E-04, 1.16877E-04, 9.30888E-05, 3.86056E-01
5, 4.49309E-03, 2.86898E-03, 1.38565E-03, 1.13275E-03, 1.45455E-04, 1.14735E-04, 9.20143E-05, 1.96285E-01
6, 4.85940E-03, 2.95007E-03, 1.35520E-03, 1.21396E-03, 1.43585E-04, 1.14152E-04, 9.08287E-05, 1.24456E-01
7, 5.11310E-03, 2.97463E-03, 1.33511E-03, 1.24300E-03, 1.41545E-04, 1.12866E-04, 8.97092E-05, 9.24910E-02
8, 5.66346E-03, 2.98658E-03, 1.46449E-03, 1.24460E-03, 1.39673E-04, 1.12025E-04, 8.86111E-05, 6.75539E-02
9, 6.17318E-03, 2.96206E-03, 1.61036E-03, 1.25265E-03, 1.37835E-04, 1.11110E-04, 8.76260E-05, 5.33547E-02
10, 6.62715E-03, 3.02095E-03, 1.74534E-03, 1.23810E-03, 1.36090E-04, 1.10244E-04, 8.66720E-05, 4.09179E-02
11, 7.09766E-03, 3.11828E-03, 1.84898E-03, 1.19978E-03, 1.34314E-04, 1.09347E-04, 8.57536E-05, 3.35119E-02
12, 7.74110E-03, 3.18237E-03, 1.91807E-03, 1.24117E-03, 1.32599E-04, 1.08559E-04, 8.48657E-05, 2.64552E-02
13, 8.31128E-03, 3.21140E-03, 1.99605E-03, 1.27701E-03, 1.30904E-04, 1.07779E-04, 8.39843E-05, 2.22046E-02
14, 8.78908E-03, 3.20441E-03, 2.23071E-03, 1.29174E-03, 1.29232E-04, 1.06944E-04, 8.31762E-05, 1.78892E-02
15, 9.15570E-03, 3.19431E-03, 2.43926E-03, 1.28446E-03, 1.27580E-04, 1.06192E-04, 8.23749E-05, 1.52422E-02
16, 9.39573E-03, 3.14801E-03, 2.61145E-03, 1.25584E-03, 1.26039E-04, 1.05531E-04, 8.16437E-05, 1.24840E-02
17, 9.65158E-03, 3.06628E-03, 2.73810E-03, 1.20719E-03, 1.24519E-04, 1.04891E-04, 8.08971E-05, 1.07257E-02
18, 1.00741E-02, 3.04568E-03, 2.81160E-03, 1.14083E-03, 1.23080E-04, 1.04282E-04, 8.01386E-05, 1.04477E-02
19, 1.03533E-02, 3.07736E-03, 2.82627E-03, 1.08177E-03, 1.21554E-04, 1.03690E-04, 7.94172E-05, 1.01336E-02
20, 1.04741E-02, 3.07771E-03, 2.82940E-03, 1.08019E-03, 1.20087E-04, 1.03123E-04, 7.87514E-05, 1.03318E-02
21, 1.04261E-02, 3.04687E-03, 3.09777E-03, 1.12121E-03, 1.18637E-04, 1.02566E-04, 7.80947E-05, 1.11086E-02
22, 1.02047E-02, 3.04254E-03, 3.31383E-03, 1.15213E-03, 1.17166E-04, 1.02048E-04, 7.74398E-05, 1.14805E-02
23, 1.02014E-02, 3.11557E-03, 3.46677E-03, 1.17062E-03, 1.15695E-04, 1.01525E-04, 7.67816E-05, 1.14889E-02
24, 1.01787E-02, 3.15502E-03, 3.54770E-03, 1.17463E-03, 1.14237E-04, 1.00963E-04, 7.61734E-05, 1.11931E-02
25, 9.97990E-03, 3.15960E-03, 3.55024E-03, 1.16255E-03, 1.12672E-04, 1.00391E-04, 7.55324E-05, 1.06725E-02
26, 9.60364E-03, 3.30022E-03, 3.47083E-03, 1.13914E-03, 1.11063E-04, 9.98992E-05, 7.48841E-05, 1.00066E-02
27, 9.59208E-03, 3.60149E-03, 3.30897E-03, 1.20555E-03, 1.09491E-04, 9.94345E-05, 7.42701E-05, 1.03693E-02
28, 1.02593E-02, 3.88632E-03, 3.59652E-03, 1.26383E-03, 1.07834E-04, 9.89597E-05, 7.36303E-05, 1.05504E-02
29, 1.08367E-02, 4.15136E-03, 3.93117E-03, 1.31086E-03, 1.06145E-04, 9.84365E-05, 7.29314E-05, 1.04479E-02
30, 1.12035E-02, 4.39368E-03, 4.21470E-03, 1.34388E-03, 1.04474E-04, 9.78637E-05, 7.22109E-05, 1.03046E-02
31, 1.13581E-02, 4.61078E-03, 4.43872E-03, 1.36072E-03, 1.02769E-04, 9.72480E-05, 7.15264E-05, 1.15078E-02
32, 1.13063E-02, 4.81940E-03, 4.59698E-03, 1.35995E-03, 1.01237E-04, 9.65820E-05, 7.08504E-05, 1.24032E-02
33, 1.12773E-02, 5.02835E-03, 4.68739E-03, 1.34099E-03, 9.96297E-05, 9.59480E-05, 7.01445E-05, 1.29653E-02
34, 1.13476E-02, 5.20478E-03, 4.70445E-03, 1.30408E-03, 9.81869E-05, 9.54077E-05, 6.94220E-05, 1.31872E-02
35, 1.11989E-02, 5.34741E-03, 4.64792E-03, 1.25029E-03, 9.67113E-05, 9.48364E-05, 6.87343E-05, 1.30791E-02
36, 1.10548E-02, 5.45564E-03, 4.51989E-03, 1.18131E-03, 9.53129E-05, 9.42333E-05, 6.80822E-05, 1.26659E-02
37, 1.14792E-02, 5.52945E-03, 4.32464E-03, 1.09938E-03, 9.41280E-05, 9.36348E-05, 6.73913E-05, 1.19836E-02
38, 1.17130E-02, 5.56944E-03, 4.06843E-03, 1.00705E-03, 9.30309E-05, 9.30461E-05, 6.66587E-05, 1.10756E-02
39, 1.17526E-02, 5.57670E-03, 3.75915E-03, 9.07047E-04, 9.19267E-05, 9.24065E-05, 6.59058E-05, 1.06385E-02
40, 1.15997E-02, 5.55276E-03, 3.40593E-03, 8.02135E-04, 9.07927E-05, 9.17409E-05, 6.51986E-05, 1.10689E-02
41, 1.12613E-02, 5.54120E-03, 3.01873E-03, 6.94945E-04, 8.96979E-05, 9.10773E-05, 6.44743E-05, 1.12208E-02
42, 1.07490E-02, 5.50309E-03, 2.95087E-03, 5.92285E-04, 8.88139E-05, 9.04350E-05, 6.37518E-05, 1.11211E-02
43, 1.00784E-02, 5.43534E-03, 3.02710E-03, 5.88772E-04, 8.80040E-05, 8.97973E-05, 6.30303E-05, 1.08042E-02
44, 9.26854E-03, 5.37383E-03, 3.12159E-03, 5.92633E-04, 8.72137E-05, 8.91580E-05, 6.23118E-05, 1.03082E-02
45, 8.34074E-03, 5.72438E-03, 3.15004E-03, 5.94975E-04, 8.64026E-05, 8.84918E-05, 6.15850E-05, 9.67233E-03
46, 7.32336E-03, 6.02731E-03, 3.11566E-03, 5.95836E-04, 8.56068E-05, 8.77884E-05, 6.08452E-05, 8.93400E-03
47, 7.29618E-03, 6.27977E-03, 3.02309E-03, 5.96893E-04, 8.48647E-05, 8.70557E-05, 6.01450E-05, 8.12716E-03
48, 7.15851E-03, 6.48002E-03, 2.87825E-03, 6.03561E-04, 8.42716E-05, 8.63073E-05, 5.94785E-05, 7.28106E-03
49, 7.69562E-03, 6.62746E-03, 2.68802E-03, 6.08704E-04, 8.37047E-05, 8.55738E-05, 5.88810E-05, 6.41982E-03
