time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 1.50305E-07, 1.98801E-07, 1.51950E-07, 7.61548E-07, 3.34443E-09, 2.39896E-09, 2.77864E-09, 7.61548E-07
2, 1.34892E-07, 1.99580E-07, 1.47716E-07, 1.61196E-07, 3.23911E-09, 2.38442E-09, 2.76111E-09, 1.61196E-07
3, 1.36994E-07, 2.00270E-07, 1.48168E-07, 6.15390E-08, 3.30628E-09, 2.39836E-09, 2.76027E-09, 6.15390E-08
4, 1.34775E-07, 2.00881E-07, 1.47404E-07, 5.34197E-08, 3.36638E-09, 2.42130E-09, 2.80336E-09, 5.34197E-08
5, 1.50875E-07, 2.01417E-07, 1.46802E-07, 5.66901E-08, 3.41027E-09, 2.45242E-09, 2.84902E-09, 5.66901E-08
6, 1.77381E-07, 2.01879E-07, 1.46280E-07, 5.86150E-08, 3.47216E-09, 2.48643E-09, 2.90136E-09, 5.86150E-08
7, 2.05184E-07, 2.02266E-07, 1.45805E-07, 5.92802E-08, 3.53585E-09, 2.52285E-09, 2.95472E-09, 5.92802E-08
8, 2.33939E-07, 2.02576E-07, 1.45341E-07, 5.97359E-08, 3.60400E-09, 2.56046E-09, 3.01069E-09, 5.97359E-08
9, 2.63210E-07, 2.02806E-07, 1.44858E-07, 6.12833E-08, 3.67125E-09, 2.59824E-09, 3.06615E-09, 6.12833E-08
10, 2.92540E-07, 2.02952E-07, 1.44330E-07, 6.29514E-08, 3.73895E-09, 2.63564E-09, 3.12092E-09, 6.29514E-08
11, 3.21473E-07, 2.03012E-07, 1.43736E-07, 6.45929E-08, 3.80360E-09, 2.67222E-09, 3.17393E-09, 6.45929E-08
12, 3.49578E-07, 2.02981E-07, 1.43065E-07, 6.61958E-08, 3.86589E-09, 2.70768E-09, 3.22575E-09, 6.61958E-08
13, 3.76457E-07, 2.02860E-07, 1.42310E-07, 6.77498E-08, 3.92822E-09, 2.74197E-09, 3.27606E-09, 6.77498E-08
