time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 1.50671E-09, 1.98319E-09, 1.52199E-09, 1.10134E-08, 3.35308E-11, 2.40134E-11, 2.78383E-11, 6.22254E-07
2, 2.20155E-09, 5.38595E-10, 7.31431E-10, 8.55746E-09, 2.37466E-11, 6.89751E-12, 9.66171E-12, 3.79616E-07
3, 1.07714E-09, 2.81581E-10, 5.26007E-10, 4.25509E-09, 1.39356E-11, 4.19511E-12, 5.66736E-12, 1.66761E-07
4, 8.82281E-10, 2.13458E-10, 2.95906E-10, 1.66915E-09, 8.18439E-12, 2.19745E-12, 3.24046E-12, 1.61140E-07
5, 8.99126E-10, 1.86999E-10, 2.75057E-10, 1.16199E-09, 6.23159E-12, 1.69318E-12, 2.42199E-12, 7.42851E-08
6, 7.85760E-10, 1.91180E-10, 1.92583E-10, 1.07426E-09, 4.83631E-12, 1.31580E-12, 1.91089E-12, 5.86956E-08
7, 7.58641E-10, 2.00606E-10, 1.83438E-10, 1.02631E-09, 4.11296E-12, 1.19065E-12, 1.72718E-12, 5.63320E-08
8, 6.92224E-10, 2.08991E-10, 1.80233E-10, 9.83466E-10, 3.38935E-12, 1.04327E-12, 1.49689E-12, 5.40338E-08
9, 6.78558E-10, 2.15821E-10, 1.76510E-10, 9.49424E-10, 3.22494E-12, 9.87388E-13, 1.43068E-12, 5.23101E-08
10, 6.52593E-10, 2.21622E-10, 1.79554E-10, 9.13323E-10, 2.84687E-12, 9.08712E-13, 1.29645E-12, 5.09425E-08
11, 6.59991E-10, 2.27622E-10, 1.76633E-10, 8.83798E-10, 2.75324E-12, 8.69621E-13, 1.25358E-12, 4.98555E-08
12, 6.74515E-10, 2.32152E-10, 1.78148E-10, 8.52548E-10, 2.53850E-12, 8.25652E-13, 1.17141E-12, 4.90365E-08
13, 6.88167E-10, 2.37458E-10, 1.75902E-10, 8.26400E-10, 2.47735E-12, 7.94432E-13, 1.13494E-12, 4.84323E-08
14, 7.43475E-10, 2.41325E-10, 1.76608E-10, 8.28371E-10, 2.34837E-12, 7.61928E-13, 1.07659E-12, 4.80333E-08
15, 8.30056E-10, 2.45834E-10, 1.94373E-10, 9.00150E-10, 2.29898E-12, 7.34456E-13, 1.04394E-12, 5.25165E-08
16, 9.25573E-10, 2.49205E-10, 2.13883E-10, 9.78062E-10, 2.22164E-12, 7.09873E-13, 1.00093E-12, 5.87740E-08
17, 1.02896E-09, 2.52835E-10, 2.37884E-10, 1.06761E-09, 2.17945E-12, 6.87557E-13, 9.71567E-13, 6.60751E-08
18, 1.14091E-09, 2.55667E-10, 2.64049E-10, 1.16388E-09, 2.12465E-12, 6.67049E-13, 9.37986E-13, 7.45308E-08
19, 1.26072E-09, 2.58386E-10, 2.93933E-10, 1.27182E-09, 2.08526E-12, 6.47268E-13, 9.12169E-13, 8.42473E-08
20, 1.38860E-09, 2.60565E-10, 3.26614E-10, 1.38668E-09, 2.04188E-12, 6.29248E-13, 8.84576E-13, 9.53359E-08
21, 1.52394E-09, 2.68780E-10, 3.63136E-10, 1.51280E-09, 2.00626E-12, 6.12236E-13, 8.62029E-13, 1.07895E-07
22, 1.66656E-09, 2.97956E-10, 4.02326E-10, 1.64553E-09, 1.97279E-12, 5.96744E-13, 8.38841E-13, 1.22018E-07
23, 1.81597E-09, 3.28887E-10, 4.45672E-10, 1.78856E-09, 1.94115E-12, 5.82614E-13, 8.18581E-13, 1.37777E-07
24, 1.97155E-09, 3.62822E-10, 4.91229E-10, 1.93723E-09, 1.91115E-12, 5.69453E-13, 7.98050E-13, 1.55226E-07
25, 2.13295E-09, 3.98203E-10, 5.41023E-10, 2.09456E-09, 1.88277E-12, 5.57268E-13, 7.80473E-13, 1.74385E-07
26, 2.29902E-09, 4.36552E-10, 5.92437E-10, 2.25577E-09, 1.85860E-12, 5.45151E-13, 7.63646E-13, 1.95242E-07
27, 2.46949E-09, 4.75913E-10, 6.47721E-10, 2.42323E-09, 1.83584E-12, 5.34812E-13, 7.48930E-13, 2.17743E-07
28, 2.64261E-09, 5.17896E-10, 7.03923E-10, 2.59192E-09, 1.81434E-12, 5.25012E-13, 7.34103E-13, 2.41788E-07
29, 2.81804E-09, 5.60341E-10, 7.63110E-10, 2.76357E-09, 1.79414E-12, 5.16797E-13, 7.21200E-13, 2.67226E-07
30, 2.99346E-09, 6.04703E-10, 8.22346E-10, 2.93290E-09, 1.77496E-12, 5.08815E-13, 7.08534E-13, 2.93858E-07
31, 3.16823E-09, 6.48825E-10, 8.83205E-10, 3.10111E-09, 1.75756E-12, 5.02059E-13, 6.97450E-13, 3.21431E-07
32, 3.33955E-09, 6.93819E-10, 9.43004E-10, 3.26270E-09, 1.74121E-12, 4.95186E-13, 6.86599E-13, 3.49651E-07
33, 3.50636E-09, 7.37689E-10, 1.00270E-09, 3.41846E-09, 1.72509E-12, 4.88937E-13, 6.77467E-13, 3.78176E-07
34, 3.66556E-09, 7.81119E-10, 1.05997E-09, 3.56285E-09, 1.70954E-12, 4.82581E-13, 6.68221E-13, 4.06639E-07
35, 3.81562E-09, 8.22371E-10, 1.11519E-09, 3.69648E-09, 1.69411E-12, 4.76740E-13, 6.59555E-13, 4.34644E-07
36, 3.95339E-09, 8.61728E-10, 1.16645E-09, 3.81402E-09, 1.67908E-12, 4.70767E-13, 6.50599E-13, 4.61791E-07
37, 4.07706E-09, 8.97761E-10, 1.21372E-09, 3.91618E-09, 1.66373E-12, 4.65187E-13, 6.42608E-13, 4.87679E-07
38, 4.18367E-09, 9.30459E-10, 1.25547E-09, 3.99815E-09, 1.64800E-12, 4.59224E-13, 6.34430E-13, 5.11923E-07
39, 4.27144E-09, 9.58722E-10, 1.29146E-09, 4.06101E-09, 1.63157E-12, 4.53510E-13, 6.26584E-13, 5.34166E-07
40, 4.33796E-09, 9.82401E-10, 1.32059E-09, 4.10078E-09, 1.61441E-12, 4.47623E-13, 6.17845E-13, 5.54090E-07
41, 4.38181E-09, 1.00074E-09, 1.34261E-09, 4.11918E-09, 1.59538E-12, 4.41870E-13, 6.08983E-13, 5.71417E-07
42, 4.40145E-09, 1.01359E-09, 1.35681E-09, 4.11323E-09, 1.57511E-12, 4.35821E-13, 6.00031E-13, 5.85928E-07
43, 4.39617E-09, 1.02054E-09, 1.36313E-09, 4.08545E-09, 1.55292E-12, 4.29566E-13, 5.91314E-13, 5.97453E-07
44, 4.36551E-09, 1.02158E-09, 1.36126E-09, 4.03394E-09, 1.52865E-12, 4.23003E-13, 5.82080E-13, 6.05880E-07
45, 4.30975E-09, 1.01662E-09, 1.35140E-09, 3.96202E-09, 1.50256E-12, 4.16250E-13, 5.72656E-13, 6.11146E-07
46, 4.22957E-09, 1.00583E-09, 1.33363E-09, 3.86878E-09, 1.47606E-12, 4.09165E-13, 5.62307E-13, 6.13239E-07
47, 4.12629E-09, 9.89410E-10, 1.30842E-09, 3.75820E-09, 1.44751E-12, 4.01969E-13, 5.51549E-13, 6.12185E-07
48, 4.00167E-09, 9.67729E-10, 1.27622E-09, 3.63015E-09, 1.41758E-12, 3.94397E-13, 5.40437E-13, 6.08049E-07
49, 3.85792E-09, 9.41226E-10, 1.23771E-09, 3.48900E-09, 1.38658E-12, 3.86702E-13, 5.29435E-13, 6.00921E-07
50, 3.69761E-09, 9.10411E-10, 1.19360E-09, 3.33514E-09, 1.35482E-12, 3.78769E-13, 5.17945E-13, 5.90919E-07
51, 3.52356E-09, 8.75879E-10, 1.14473E-09, 3.17302E-09, 1.32250E-12, 3.70792E-13, 5.06769E-13, 5.78172E-07
52, 3.33875E-09, 8.38226E-10, 1.09194E-09, 3.00319E-09, 1.29016E-12, 3.62848E-13, 4.95510E-13, 5.62837E-07
53, 3.14620E-09, 7.98114E-10, 1.03611E-09, 2.82993E-09, 1.25798E-12, 3.54959E-13, 4.84304E-13, 5.45080E-07
54, 2.94891E-09, 7.56148E-10, 9.78139E-10, 2.65369E-09, 1.22651E-12, 3.46917E-13, 4.73253E-13, 5.25096E-07
55, 2.74973E-09, 7.12980E-10, 9.18843E-10, 2.47834E-09, 1.19588E-12, 3.39069E-13, 4.62613E-13, 5.03098E-07
