time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 1.46401E-09, 1.89231E-09, 1.30566E-09, 6.24783E-09, 2.43046E-11, 2.37992E-11, 2.30427E-11, 6.48012E-07
2, 8.90692E-10, 8.68545E-10, 8.28900E-10, 5.22181E-09, 1.10023E-11, 1.02614E-11, 7.37869E-12, 1.15741E-06
3, 8.03475E-10, 4.73791E-10, 3.80804E-10, 2.25819E-09, 6.50259E-12, 5.42242E-12, 3.98818E-12, 5.84407E-07
4, 5.75584E-10, 3.76365E-10, 2.71680E-10, 1.21437E-09, 2.84385E-12, 2.28802E-12, 1.88748E-12, 3.34629E-07
5, 5.72267E-10, 2.21926E-10, 2.20834E-10, 8.62785E-10, 2.26867E-12, 1.63187E-12, 1.31897E-12, 2.12583E-07
6, 4.62384E-10, 2.07377E-10, 1.73555E-10, 7.34455E-10, 1.53525E-12, 1.13716E-12, 1.01427E-12, 1.68295E-07
7, 4.58964E-10, 1.79558E-10, 1.56153E-10, 6.58255E-10, 1.36213E-12, 9.78281E-13, 8.61762E-13, 1.45946E-07
8, 4.10832E-10, 1.84788E-10, 1.46317E-10, 6.12614E-10, 1.09236E-12, 8.38712E-13, 7.55912E-13, 1.34698E-07
9, 4.04406E-10, 1.65646E-10, 1.33024E-10, 5.78298E-10, 1.04105E-12, 7.85419E-13, 6.97712E-13, 1.26594E-07
10, 3.72470E-10, 1.67231E-10, 1.29379E-10, 5.50319E-10, 8.91605E-13, 7.15838E-13, 6.38084E-13, 1.20316E-07
11, 3.64393E-10, 1.54770E-10, 1.19703E-10, 5.27603E-10, 8.59228E-13, 6.75747E-13, 6.00722E-13, 1.15227E-07
12, 3.41168E-10, 1.53389E-10, 1.17578E-10, 5.07124E-10, 7.69294E-13, 6.33065E-13, 5.59879E-13, 1.10898E-07
13, 3.31717E-10, 1.45238E-10, 1.09973E-10, 4.89826E-10, 7.40781E-13, 6.02354E-13, 5.33883E-13, 1.07107E-07
14, 3.19053E-10, 1.41876E-10, 1.08334E-10, 4.72504E-10, 6.81739E-13, 5.72556E-13, 5.04529E-13, 1.03616E-07
15, 3.14568E-10, 1.36318E-10, 1.01974E-10, 4.57672E-10, 6.55047E-13, 5.45676E-13, 4.83699E-13, 1.00350E-07
16, 3.07275E-10, 1.31739E-10, 1.00334E-10, 4.41590E-10, 6.12939E-13, 5.20601E-13, 4.60148E-13, 9.71804E-08
17, 3.01600E-10, 1.27610E-10, 9.47780E-11, 4.27744E-10, 5.87663E-13, 4.96658E-13, 4.42072E-13, 9.40797E-08
18, 2.94178E-10, 1.22359E-10, 9.29187E-11, 4.12012E-10, 5.56243E-13, 4.75385E-13, 4.22832E-13, 9.09820E-08
19, 2.87485E-10, 1.18900E-10, 8.79086E-11, 3.98408E-10, 5.34248E-13, 4.55589E-13, 4.07087E-13, 8.78763E-08
20, 2.79878E-10, 1.13345E-10, 8.57476E-11, 3.82611E-10, 5.09346E-13, 4.38174E-13, 3.90859E-13, 8.47331E-08
21, 2.72302E-10, 1.10083E-10, 8.11222E-11, 3.68865E-10, 4.89631E-13, 4.21046E-13, 3.76889E-13, 8.15455E-08
22, 2.64402E-10, 1.04453E-10, 7.86519E-11, 3.52833E-10, 4.69478E-13, 4.05648E-13, 3.62784E-13, 7.83075E-08
23, 2.56051E-10, 1.01122E-10, 7.43062E-11, 3.38784E-10, 4.51829E-13, 3.90471E-13, 3.49567E-13, 7.50136E-08
24, 2.47756E-10, 9.55490E-11, 7.15583E-11, 3.22480E-10, 4.34209E-13, 3.76521E-13, 3.36368E-13, 7.16719E-08
25, 2.38725E-10, 9.20229E-11, 6.74248E-11, 3.08104E-10, 4.17800E-13, 3.63208E-13, 3.24055E-13, 6.82786E-08
26, 2.29966E-10, 8.65803E-11, 6.44548E-11, 2.91591E-10, 4.02125E-13, 3.50334E-13, 3.12513E-13, 6.48511E-08
27, 2.20351E-10, 8.28297E-11, 6.04960E-11, 2.76962E-10, 3.87582E-13, 3.38107E-13, 3.01599E-13, 6.13871E-08
28, 2.11113E-10, 7.75600E-11, 5.73733E-11, 2.60382E-10, 3.73896E-13, 3.26701E-13, 2.91249E-13, 5.79110E-08
29, 2.01024E-10, 7.36193E-11, 5.35771E-11, 2.45659E-10, 3.60766E-13, 3.15693E-13, 2.81315E-13, 5.44220E-08
30, 1.91354E-10, 6.92466E-11, 5.03788E-11, 2.35598E-10, 3.48301E-13, 3.05259E-13, 2.71715E-13, 5.15304E-08
31, 1.80929E-10, 6.59890E-11, 4.82273E-11, 2.25243E-10, 3.36244E-13, 2.95533E-13, 2.62648E-13, 4.93123E-08
32, 1.70941E-10, 6.33159E-11, 4.57078E-11, 2.15181E-10, 3.24627E-13, 2.86568E-13, 2.53864E-13, 4.69913E-08
33, 1.60355E-10, 5.99591E-11, 4.35459E-11, 2.03947E-10, 3.13563E-13, 2.77946E-13, 2.45416E-13, 4.45789E-08
34, 1.50221E-10, 5.69398E-11, 4.09760E-11, 1.93123E-10, 3.03299E-13, 2.69475E-13, 2.37148E-13, 4.20898E-08
35, 1.39683E-10, 5.35043E-11, 3.86271E-11, 1.81269E-10, 2.93569E-13, 2.61464E-13, 2.29147E-13, 3.95424E-08
36, 1.29625E-10, 5.02561E-11, 3.60377E-11, 1.69960E-10, 2.84443E-13, 2.53987E-13, 2.21281E-13, 3.69530E-08
37, 1.19369E-10, 4.67951E-11, 3.35892E-11, 1.57823E-10, 2.75834E-13, 2.46979E-13, 2.13641E-13, 3.43457E-08
38, 1.09635E-10, 4.34474E-11, 3.10322E-11, 1.46384E-10, 2.67555E-13, 2.40263E-13, 2.06243E-13, 3.17384E-08
39, 9.99023E-11, 4.00382E-11, 2.85772E-11, 1.34351E-10, 2.59572E-13, 2.33865E-13, 1.99180E-13, 2.91576E-08
40, 9.07421E-11, 3.67223E-11, 2.61156E-11, 1.23167E-10, 2.51893E-13, 2.27719E-13, 1.92556E-13, 2.66201E-08
41, 8.17591E-11, 3.34582E-11, 2.37452E-11, 1.11641E-10, 2.44557E-13, 2.21890E-13, 1.86195E-13, 2.41535E-08
42, 7.33951E-11, 3.02971E-11, 2.14461E-11, 1.01089E-10, 2.37652E-13, 2.16214E-13, 1.80127E-13, 2.17708E-08
43, 6.53472E-11, 2.72694E-11, 1.92423E-11, 9.04317E-11, 2.31089E-13, 2.10748E-13, 1.74438E-13, 1.94968E-08
44, 5.79490E-11, 2.43686E-11, 1.71637E-11, 8.08393E-11, 2.24690E-13, 2.05552E-13, 1.68985E-13, 1.73400E-08
45, 5.09616E-11, 2.16551E-11, 1.51913E-11, 7.13430E-11, 2.18907E-13, 2.00582E-13, 1.63746E-13, 1.53205E-08
46, 4.76750E-11, 1.93520E-11, 1.37994E-11, 6.82139E-11, 2.13469E-13, 1.95858E-13, 1.58775E-13, 1.38080E-08
47, 4.56258E-11, 1.88620E-11, 1.34895E-11, 6.67886E-11, 2.08410E-13, 1.91355E-13, 1.54096E-13, 1.34301E-08
48, 4.35897E-11, 1.83153E-11, 1.30925E-11, 6.46814E-11, 2.03581E-13, 1.87028E-13, 1.49786E-13, 1.29981E-08
49, 4.13808E-11, 1.76892E-11, 1.26627E-11, 6.26643E-11, 1.99002E-13, 1.82800E-13, 1.45676E-13, 1.25106E-08
50, 3.91995E-11, 1.70001E-11, 1.21657E-11, 6.00462E-11, 1.94613E-13, 1.78719E-13, 1.41840E-13, 1.19768E-08
51, 3.77091E-11, 1.62591E-11, 1.16355E-11, 5.75384E-11, 1.90673E-13, 1.74845E-13, 1.38166E-13, 1.13999E-08
52, 3.67585E-11, 1.54590E-11, 1.10598E-11, 5.45274E-11, 1.86891E-13, 1.71198E-13, 1.34676E-13, 1.07904E-08
53, 3.57028E-11, 1.46350E-11, 1.04559E-11, 5.16697E-11, 1.83383E-13, 1.67705E-13, 1.31372E-13, 1.01535E-08
54, 3.44508E-11, 1.37642E-11, 9.82914E-12, 4.84098E-11, 1.79995E-13, 1.64379E-13, 1.28233E-13, 9.49977E-09
55, 3.31168E-11, 1.28965E-11, 9.18478E-12, 4.53687E-11, 1.76785E-13, 1.61243E-13, 1.25251E-13, 8.83607E-09
56, 3.16262E-11, 1.19992E-11, 8.54063E-12, 4.20274E-11, 1.73764E-13, 1.58190E-13, 1.22401E-13, 8.17272E-09
57, 3.00882E-11, 1.11278E-11, 7.89100E-12, 3.89711E-11, 1.70984E-13, 1.55222E-13, 1.19717E-13, 7.51615E-09
58, 2.84396E-11, 1.02454E-11, 7.25992E-12, 3.57031E-11, 1.68301E-13, 1.52404E-13, 1.17200E-13, 6.87494E-09
59, 2.67835E-11, 9.40812E-12, 6.63527E-12, 3.27790E-11, 1.65798E-13, 1.49749E-13, 1.14842E-13, 6.25442E-09
60, 2.50648E-11, 8.57619E-12, 6.06162E-12, 3.04613E-11, 1.63496E-13, 1.47123E-13, 1.12630E-13, 5.66101E-09
61, 2.33779E-11, 8.04112E-12, 5.77059E-12, 2.88527E-11, 1.61291E-13, 1.44552E-13, 1.10536E-13, 5.32853E-09
62, 2.16717E-11, 7.63164E-12, 5.45898E-12, 2.74965E-11, 1.59196E-13, 1.42071E-13, 1.08532E-13, 5.01976E-09
63, 2.00306E-11, 7.19594E-12, 5.13766E-12, 2.57437E-11, 1.57200E-13, 1.39681E-13, 1.06627E-13, 4.70265E-09
64, 1.84057E-11, 6.75860E-12, 4.80679E-12, 2.42791E-11, 1.55307E-13, 1.37460E-13, 1.04814E-13, 4.38062E-09
65, 1.68705E-11, 6.30915E-12, 4.47689E-12, 2.24876E-11, 1.53516E-13, 1.35335E-13, 1.03074E-13, 4.06018E-09
66, 1.53777E-11, 5.86982E-12, 4.14688E-12, 2.10109E-11, 1.51773E-13, 1.33285E-13, 1.01406E-13, 3.74365E-09
67, 1.42907E-11, 5.42865E-12, 3.82676E-12, 1.92697E-11, 1.50084E-13, 1.31314E-13, 9.97954E-14, 3.43655E-09
68, 1.34925E-11, 5.00722E-12, 3.51278E-12, 1.78579E-11, 1.48474E-13, 1.29398E-13, 9.82328E-14, 3.13991E-09
69, 1.26688E-11, 4.59198E-12, 3.41227E-12, 1.62277E-11, 1.46926E-13, 1.27552E-13, 9.67747E-14, 2.85756E-09
70, 1.18656E-11, 4.42216E-12, 3.37014E-12, 1.49367E-11, 1.45512E-13, 1.25757E-13, 9.53676E-14, 2.58992E-09
71, 1.10562E-11, 4.32853E-12, 3.35195E-12, 1.34589E-11, 1.44195E-13, 1.24002E-13, 9.40097E-14, 2.33945E-09
72, 1.02789E-11, 4.20940E-12, 3.38845E-12, 1.23132E-11, 1.43009E-13, 1.22321E-13, 9.26938E-14, 2.10506E-09
73, 9.51013E-12, 4.06740E-12, 3.41212E-12, 1.15996E-11, 1.41919E-13, 1.20726E-13, 9.14492E-14, 1.92146E-09
74, 8.78227E-12, 3.90381E-12, 3.42294E-12, 1.07861E-11, 1.40900E-13, 1.19218E-13, 9.02818E-14, 1.79761E-09
75, 8.07270E-12, 3.75719E-12, 3.41913E-12, 1.02341E-11, 1.39900E-13, 1.17751E-13, 8.91657E-14, 1.67396E-09
76, 7.40809E-12, 3.74442E-12, 3.40120E-12, 9.43378E-12, 1.38941E-13, 1.16277E-13, 8.80704E-14, 1.55354E-09
77, 6.76740E-12, 3.70872E-12, 3.36844E-12, 8.88696E-12, 1.37981E-13, 1.14828E-13, 8.69943E-14, 1.43554E-09
78, 6.20428E-12, 3.64973E-12, 3.32316E-12, 8.12595E-12, 1.37020E-13, 1.13433E-13, 8.59486E-14, 1.32266E-09
79, 5.85676E-12, 3.63476E-12, 3.26444E-12, 7.60578E-12, 1.36066E-13, 1.12063E-13, 8.49385E-14, 1.21368E-09
80, 5.49956E-12, 3.61014E-12, 3.26911E-12, 6.89620E-12, 1.35134E-13, 1.10710E-13, 8.39823E-14, 1.11050E-09
81, 5.15521E-12, 3.57577E-12, 3.28777E-12, 6.41623E-12, 1.34249E-13, 1.09391E-13, 8.30812E-14, 1.01201E-09
82, 4.80712E-12, 3.53205E-12, 3.29286E-12, 5.77179E-12, 1.33402E-13, 1.08145E-13, 8.21926E-14, 9.20037E-10
83, 4.47540E-12, 3.53397E-12, 3.28417E-12, 5.34119E-12, 1.32591E-13, 1.06933E-13, 8.13300E-14, 8.33159E-10
