time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 3.87968E-05, 2.80369E-05, 3.72675E-05, 7.11442E-04, 4.70674E-07, 5.04509E-07, 3.82417E-07, 5.91846E-01
2, 4.10437E-05, 2.95441E-05, 3.47738E-05, 1.05070E-03, 6.34153E-07, 6.77400E-07, 5.30527E-07, 3.49200E-01
3, 4.32963E-05, 3.18425E-05, 3.47204E-05, 1.20561E-03, 8.27084E-07, 8.81787E-07, 7.06491E-07, 2.41444E-01
4, 4.53107E-05, 3.43556E-05, 3.50659E-05, 1.32502E-03, 1.02334E-06, 1.08993E-06, 8.87784E-07, 2.04022E-01
5, 4.68323E-05, 3.65915E-05, 3.54964E-05, 1.28987E-03, 1.20775E-06, 1.28447E-06, 1.05984E-06, 1.63539E-01
6, 4.77899E-05, 3.82365E-05, 3.58903E-05, 1.30475E-03, 1.37267E-06, 1.45808E-06, 1.21407E-06, 1.63481E-01
7, 4.82592E-05, 3.91563E-05, 3.60881E-05, 1.28078E-03, 1.51634E-06, 1.61061E-06, 1.34713E-06, 1.99222E-01
8, 4.83966E-05, 3.93522E-05, 3.60420E-05, 1.18879E-03, 1.64273E-06, 1.74403E-06, 1.45853E-06, 2.32023E-01
9, 4.83717E-05, 3.89171E-05, 3.58066E-05, 1.07927E-03, 1.75561E-06, 1.86063E-06, 1.55046E-06, 2.41701E-01
10, 4.83210E-05, 3.80004E-05, 3.53844E-05, 1.08427E-03, 1.85882E-06, 1.96375E-06, 1.62668E-06, 2.32672E-01
11, 4.83281E-05, 3.67778E-05, 3.49231E-05, 1.25756E-03, 1.95564E-06, 2.05699E-06, 1.69003E-06, 2.11577E-01
12, 4.84248E-05, 3.54269E-05, 3.45219E-05, 1.38665E-03, 2.04816E-06, 2.14270E-06, 1.74229E-06, 1.79710E-01
13, 4.86061E-05, 3.41085E-05, 3.42271E-05, 1.45808E-03, 2.13705E-06, 2.22335E-06, 1.78575E-06, 1.64641E-01
14, 4.88478E-05, 3.29561E-05, 3.40445E-05, 1.46616E-03, 2.22019E-06, 2.30139E-06, 1.82159E-06, 1.79958E-01
15, 4.91216E-05, 3.20699E-05, 3.39566E-05, 1.41194E-03, 2.29639E-06, 2.37944E-06, 1.85091E-06, 1.81983E-01
16, 4.94060E-05, 3.15161E-05, 3.39376E-05, 1.30239E-03, 2.36397E-06, 2.45699E-06, 1.87429E-06, 1.71348E-01
17, 4.96902E-05, 3.13257E-05, 3.39637E-05, 1.14879E-03, 2.42014E-06, 2.53178E-06, 1.89203E-06, 1.54351E-01
18, 4.99752E-05, 3.14963E-05, 3.40172E-05, 9.64842E-04, 2.46193E-06, 2.60109E-06, 1.90319E-06, 1.57961E-01
19, 5.02706E-05, 3.19938E-05, 3.40870E-05, 7.64717E-04, 2.48778E-06, 2.66262E-06, 1.90640E-06, 1.71452E-01
20, 5.05899E-05, 3.27570E-05, 3.41664E-05, 7.02982E-04, 2.49673E-06, 2.71424E-06, 1.90039E-06, 1.74640E-01
21, 5.09456E-05, 3.37047E-05, 3.42506E-05, 7.24157E-04, 2.48927E-06, 2.75425E-06, 1.88506E-06, 1.68525E-01
22, 5.13444E-05, 3.47443E-05, 3.43339E-05, 6.95248E-04, 2.46643E-06, 2.78181E-06, 1.86103E-06, 1.54823E-01
23, 5.17847E-05, 3.57820E-05, 3.44092E-05, 6.19885E-04, 2.42969E-06, 2.79643E-06, 1.82971E-06, 1.35644E-01
24, 5.22556E-05, 3.69778E-05, 3.44681E-05, 6.74721E-04, 2.38046E-06, 2.79794E-06, 1.79204E-06, 1.13470E-01
25, 5.27384E-05, 3.80619E-05, 3.45024E-05, 7.81830E-04, 2.32064E-06, 2.78646E-06, 1.74854E-06, 1.24388E-01
26, 5.32096E-05, 3.88965E-05, 3.45060E-05, 8.61228E-04, 2.25170E-06, 2.76273E-06, 1.70113E-06, 1.44081E-01
27, 5.36452E-05, 3.94502E-05, 3.44764E-05, 9.14963E-04, 2.17493E-06, 2.72692E-06, 1.65100E-06, 1.55840E-01
28, 5.40246E-05, 3.97186E-05, 3.44154E-05, 9.46036E-04, 2.09267E-06, 2.67938E-06, 1.59963E-06, 1.59689E-01
29, 5.43342E-05, 3.97204E-05, 3.43290E-05, 9.57900E-04, 2.00787E-06, 2.62080E-06, 1.55019E-06, 1.56053E-01
30, 5.45691E-05, 3.94923E-05, 3.42261E-05, 9.54033E-04, 1.92412E-06, 2.55222E-06, 1.50339E-06, 1.45716E-01
31, 5.47337E-05, 3.90824E-05, 3.41172E-05, 9.37633E-04, 1.84479E-06, 2.47491E-06, 1.45805E-06, 1.29764E-01
32, 5.48404E-05, 3.85446E-05, 3.40123E-05, 9.37195E-04, 1.76979E-06, 2.39075E-06, 1.41439E-06, 1.09519E-01
33, 5.49079E-05, 3.79334E-05, 3.39190E-05, 9.48238E-04, 1.69997E-06, 2.30188E-06, 1.37274E-06, 8.64492E-02
34, 5.49585E-05, 3.72996E-05, 3.38422E-05, 1.01466E-03, 1.63604E-06, 2.21111E-06, 1.33301E-06, 6.20814E-02
35, 5.50151E-05, 3.66877E-05, 3.37826E-05, 1.06021E-03, 1.57882E-06, 2.12214E-06, 1.29589E-06, 6.06629E-02
36, 5.50993E-05, 3.61335E-05, 3.37381E-05, 1.07881E-03, 1.52705E-06, 2.03695E-06, 1.26214E-06, 5.94327E-02
37, 5.52292E-05, 3.56636E-05, 3.37037E-05, 1.07361E-03, 1.48012E-06, 1.95595E-06, 1.23219E-06, 5.88509E-02
38, 5.54185E-05, 3.52947E-05, 3.36733E-05, 1.04873E-03, 1.43753E-06, 1.87936E-06, 1.20584E-06, 6.65518E-02
39, 5.56756E-05, 3.50343E-05, 3.36404E-05, 1.00890E-03, 1.39943E-06, 1.80701E-06, 1.18306E-06, 7.35289E-02
40, 5.60038E-05, 3.48816E-05, 3.35995E-05, 9.59043E-04, 1.36601E-06, 1.73943E-06, 1.16396E-06, 7.66093E-02
41, 5.64010E-05, 3.48284E-05, 3.35466E-05, 9.03927E-04, 1.33819E-06, 1.67706E-06, 1.14882E-06, 7.60404E-02
42, 5.68608E-05, 3.48608E-05, 3.34797E-05, 8.50731E-04, 1.31746E-06, 1.62059E-06, 1.13776E-06, 7.97459E-02
43, 5.73728E-05, 3.49610E-05, 3.33989E-05, 8.53394E-04, 1.30566E-06, 1.57098E-06, 1.13158E-06, 8.41197E-02
44, 5.79238E-05, 3.51085E-05, 3.33058E-05, 8.54917E-04, 1.30474E-06, 1.52949E-06, 1.13082E-06, 8.69992E-02
45, 5.84983E-05, 3.52826E-05, 3.32034E-05, 8.43112E-04, 1.31588E-06, 1.49730E-06, 1.13627E-06, 8.82288E-02
46, 5.90801E-05, 3.54632E-05, 3.30953E-05, 8.18356E-04, 1.33979E-06, 1.47499E-06, 1.14831E-06, 8.77069E-02
47, 5.96531E-05, 3.56325E-05, 3.29851E-05, 7.81599E-04, 1.37441E-06, 1.46283E-06, 1.16632E-06, 8.53925E-02
48, 6.02020E-05, 3.57762E-05, 3.28762E-05, 7.34304E-04, 1.41610E-06, 1.46067E-06, 1.18948E-06, 8.13082E-02
49, 6.07140E-05, 3.58841E-05, 3.27711E-05, 7.53624E-04, 1.46206E-06, 1.46804E-06, 1.21671E-06, 7.55405E-02
50, 6.11789E-05, 3.59504E-05, 3.26715E-05, 8.34684E-04, 1.51046E-06, 1.48361E-06, 1.24702E-06, 6.82378E-02
51, 6.15897E-05, 3.59742E-05, 3.25783E-05, 9.05546E-04, 1.55982E-06, 1.50629E-06, 1.27908E-06, 5.96065E-02
52, 6.19431E-05, 3.59588E-05, 3.24913E-05, 9.64944E-04, 1.60895E-06, 1.53563E-06, 1.31164E-06, 5.91039E-02
53, 6.22392E-05, 3.59115E-05, 3.24098E-05, 1.01197E-03, 1.65669E-06, 1.57160E-06, 1.34348E-06, 5.77121E-02
54, 6.24810E-05, 3.58428E-05, 3.23328E-05, 1.04608E-03, 1.70151E-06, 1.61402E-06, 1.37368E-06, 5.43817E-02
55, 6.26743E-05, 3.57651E-05, 3.22590E-05, 1.06716E-03, 1.74248E-06, 1.66279E-06, 1.40153E-06, 5.06180E-02
56, 6.28265E-05, 3.56923E-05, 3.21871E-05, 1.07547E-03, 1.77830E-06, 1.71763E-06, 1.42652E-06, 5.45601E-02
57, 6.29459E-05, 3.56382E-05, 3.21163E-05, 1.07166E-03, 1.80820E-06, 1.77787E-06, 1.44829E-06, 5.72033E-02
58, 6.30412E-05, 3.56154E-05, 3.20458E-05, 1.05671E-03, 1.83185E-06, 1.84275E-06, 1.46676E-06, 5.83079E-02
59, 6.31204E-05, 3.56348E-05, 3.19756E-05, 1.03189E-03, 1.84921E-06, 1.91145E-06, 1.48176E-06, 5.77184E-02
60, 6.31905E-05, 3.57043E-05, 3.19059E-05, 9.98661E-04, 1.86042E-06, 1.98253E-06, 1.49333E-06, 5.53760E-02
61, 6.32570E-05, 3.58285E-05, 3.18373E-05, 9.58652E-04, 1.86586E-06, 2.05463E-06, 1.50145E-06, 5.25828E-02
62, 6.33237E-05, 3.60083E-05, 3.17707E-05, 9.13538E-04, 1.86623E-06, 2.12629E-06, 1.50640E-06, 5.02498E-02
63, 6.33928E-05, 3.62407E-05, 3.17071E-05, 9.44913E-04, 1.86251E-06, 2.19596E-06, 1.50820E-06, 4.66424E-02
64, 6.34650E-05, 3.65191E-05, 3.16474E-05, 9.81418E-04, 1.85610E-06, 2.26225E-06, 1.50695E-06, 4.31653E-02
65, 6.35397E-05, 3.68337E-05, 3.15923E-05, 1.00758E-03, 1.84824E-06, 2.32401E-06, 1.50280E-06, 4.41122E-02
66, 6.36157E-05, 3.71723E-05, 3.15422E-05, 1.02294E-03, 1.83913E-06, 2.37990E-06, 1.49601E-06, 4.65001E-02
67, 6.36912E-05, 3.75854E-05, 3.14971E-05, 1.02746E-03, 1.82928E-06, 2.42878E-06, 1.48671E-06, 4.74519E-02
68, 6.37645E-05, 3.80086E-05, 3.14565E-05, 1.02148E-03, 1.81914E-06, 2.46976E-06, 1.47512E-06, 4.71047E-02
69, 6.38346E-05, 3.84106E-05, 3.14193E-05, 1.00568E-03, 1.80849E-06, 2.50222E-06, 1.46122E-06, 4.59475E-02
70, 6.39007E-05, 3.87797E-05, 3.13842E-05, 9.81029E-04, 1.79701E-06, 2.52560E-06, 1.44535E-06, 5.47214E-02
71, 6.39634E-05, 3.91061E-05, 3.13495E-05, 9.48723E-04, 1.78419E-06, 2.53961E-06, 1.42754E-06, 6.68081E-02
72, 6.40240E-05, 3.93816E-05, 3.13132E-05, 9.10105E-04, 1.76910E-06, 2.54421E-06, 1.40811E-06, 7.71140E-02
73, 6.40847E-05, 3.96008E-05, 3.12732E-05, 8.66605E-04, 1.75107E-06, 2.53953E-06, 1.38723E-06, 8.52679E-02
74, 6.41486E-05, 3.97603E-05, 3.12277E-05, 8.25808E-04, 1.72984E-06, 2.52583E-06, 1.36516E-06, 9.10027E-02
75, 6.42194E-05, 3.98596E-05, 3.11748E-05, 7.97371E-04, 1.70549E-06, 2.50369E-06, 1.34239E-06, 9.41608E-02
76, 6.43010E-05, 3.99003E-05, 3.11132E-05, 8.01420E-04, 1.67829E-06, 2.47381E-06, 1.31947E-06, 9.46940E-02
77, 6.43973E-05, 3.98859E-05, 3.10415E-05, 8.49064E-04, 1.64889E-06, 2.43716E-06, 1.29704E-06, 9.26572E-02
78, 6.45118E-05, 3.98216E-05, 3.09593E-05, 9.52744E-04, 1.61809E-06, 2.39473E-06, 1.27582E-06, 8.81980E-02
