time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 3.84173E-03, 1.81228E-03, 4.12293E-03, 3.39085E-03, 2.55611E-05, 2.39403E-05, 2.41885E-05, 7.49001E-01
2, 4.13880E-03, 1.93113E-03, 3.53947E-03, 5.80530E-03, 3.26653E-05, 2.91832E-05, 3.04611E-05, 5.42274E-01
3, 4.37514E-03, 2.00650E-03, 3.84174E-03, 7.11879E-03, 4.11679E-05, 3.51672E-05, 3.78974E-05, 3.28304E-01
4, 4.50571E-03, 2.07597E-03, 4.12581E-03, 7.52934E-03, 4.96952E-05, 4.12742E-05, 4.53966E-05, 2.80882E-01
5, 4.51113E-03, 2.18379E-03, 4.50509E-03, 7.28531E-03, 5.74228E-05, 4.71079E-05, 5.23940E-05, 3.06796E-01
6, 4.39259E-03, 2.39018E-03, 4.71609E-03, 7.05736E-03, 6.41263E-05, 5.24995E-05, 5.86901E-05, 3.83198E-01
7, 4.16782E-03, 2.57487E-03, 4.76333E-03, 7.57244E-03, 6.99633E-05, 5.74473E-05, 6.43987E-05, 4.16363E-01
8, 3.86626E-03, 2.73725E-03, 4.68902E-03, 7.71134E-03, 7.50395E-05, 6.20072E-05, 6.95947E-05, 4.16350E-01
9, 3.56630E-03, 2.87773E-03, 4.54464E-03, 7.47455E-03, 7.95853E-05, 6.63315E-05, 7.43036E-05, 3.84955E-01
10, 3.38112E-03, 2.99747E-03, 4.35130E-03, 6.89254E-03, 8.36774E-05, 7.05793E-05, 7.84412E-05, 3.37025E-01
11, 3.18579E-03, 3.09877E-03, 4.12947E-03, 6.01643E-03, 8.73535E-05, 7.48760E-05, 8.19152E-05, 2.79758E-01
12, 2.98703E-03, 3.21090E-03, 3.89188E-03, 5.29733E-03, 9.06526E-05, 7.91994E-05, 8.46670E-05, 2.61029E-01
13, 2.78800E-03, 3.32880E-03, 3.64629E-03, 5.49429E-03, 9.37379E-05, 8.34883E-05, 8.66862E-05, 2.95159E-01
14, 2.73459E-03, 3.44160E-03, 3.39800E-03, 5.45185E-03, 9.65912E-05, 8.76608E-05, 8.79125E-05, 3.17911E-01
15, 2.71631E-03, 3.55554E-03, 3.15154E-03, 5.28219E-03, 9.91732E-05, 9.14649E-05, 8.83699E-05, 3.26229E-01
16, 2.66952E-03, 3.67625E-03, 2.91143E-03, 4.97049E-03, 1.01453E-04, 9.47578E-05, 8.81620E-05, 3.21256E-01
17, 2.59573E-03, 3.80784E-03, 2.76125E-03, 4.65790E-03, 1.03479E-04, 9.74498E-05, 8.73653E-05, 3.04349E-01
18, 2.49667E-03, 3.95221E-03, 2.65288E-03, 4.55802E-03, 1.05133E-04, 9.94157E-05, 8.60799E-05, 2.77005E-01
19, 2.38428E-03, 4.10874E-03, 2.54046E-03, 4.85269E-03, 1.06342E-04, 1.00640E-04, 8.43602E-05, 2.40874E-01
20, 2.30801E-03, 4.27447E-03, 2.42778E-03, 5.32588E-03, 1.07226E-04, 1.01187E-04, 8.22211E-05, 1.97797E-01
21, 2.23432E-03, 4.44461E-03, 2.31769E-03, 5.74531E-03, 1.07567E-04, 1.01080E-04, 7.96815E-05, 1.69441E-01
22, 2.15250E-03, 4.61325E-03, 2.21341E-03, 6.06415E-03, 1.07501E-04, 1.00320E-04, 7.68637E-05, 1.55076E-01
