time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_star, rel_err_v_star, rel_err_w_star, rel_err_dp
184, 4.60248E-04, 3.09515E-04, 1.84811E-04, 1.61626E-04, 1.58434E-05, 1.39862E-05, 1.01727E-05, 1.95026E-05
185, 4.70317E-04, 3.05450E-04, 1.84691E-04, 1.61579E-04, 1.58010E-05, 1.39258E-05, 1.01393E-05, 1.97930E-05
186, 4.80179E-04, 3.01003E-04, 1.84457E-04, 1.61404E-04, 1.57603E-05, 1.38663E-05, 1.01061E-05, 2.00811E-05
187, 4.89830E-04, 2.96185E-04, 1.84110E-04, 1.61102E-04, 1.57201E-05, 1.38068E-05, 1.00721E-05, 2.03657E-05
188, 4.99261E-04, 2.91007E-04, 1.83653E-04, 1.60674E-04, 1.56797E-05, 1.37479E-05, 1.00384E-05, 2.06467E-05
189, 5.08462E-04, 2.92431E-04, 1.83091E-04, 1.60121E-04, 1.56387E-05, 1.36895E-05, 1.00056E-05, 2.09226E-05
190, 5.17415E-04, 2.95813E-04, 1.82425E-04, 1.59445E-04, 1.55977E-05, 1.36309E-05, 9.97348E-06, 2.11929E-05
191, 5.26104E-04, 2.98819E-04, 1.82447E-04, 1.58647E-04, 1.55571E-05, 1.35720E-05, 9.94219E-06, 2.14577E-05
192, 5.34507E-04, 3.01462E-04, 1.83289E-04, 1.57730E-04, 1.55187E-05, 1.35119E-05, 9.91105E-06, 2.17169E-05
193, 5.42602E-04, 3.03754E-04, 1.84015E-04, 1.56696E-04, 1.54813E-05, 1.34533E-05, 9.88003E-06, 2.19686E-05
194, 5.50365E-04, 3.05709E-04, 1.84624E-04, 1.55808E-04, 1.54445E-05, 1.33951E-05, 9.85083E-06, 2.22127E-05
195, 5.57769E-04, 3.07339E-04, 1.85119E-04, 1.55389E-04, 1.54075E-05, 1.33370E-05, 9.82168E-06, 2.24485E-05
196, 5.64789E-04, 3.08657E-04, 1.85980E-04, 1.54834E-04, 1.53703E-05, 1.32782E-05, 9.79180E-06, 2.26757E-05
197, 5.71395E-04, 3.09677E-04, 1.88689E-04, 1.54146E-04, 1.53334E-05, 1.32199E-05, 9.76224E-06, 2.28943E-05
198, 5.77560E-04, 3.10411E-04, 1.91204E-04, 1.53326E-04, 1.52972E-05, 1.31627E-05, 9.73288E-06, 2.31034E-05
199, 5.83257E-04, 3.10871E-04, 1.93524E-04, 1.52379E-04, 1.52622E-05, 1.31045E-05, 9.70360E-06, 2.33020E-05
200, 5.88457E-04, 3.11069E-04, 1.95647E-04, 1.51307E-04, 1.52267E-05, 1.30461E-05, 9.67500E-06, 2.34910E-05
201, 5.93133E-04, 3.11020E-04, 1.97573E-04, 1.50769E-04, 1.51907E-05, 1.29871E-05, 9.64636E-06, 2.36702E-05
202, 5.97259E-04, 3.10734E-04, 1.99301E-04, 1.50436E-04, 1.51554E-05, 1.29282E-05, 9.61800E-06, 2.38387E-05
203, 6.00810E-04, 3.10224E-04, 2.01721E-04, 1.49975E-04, 1.51212E-05, 1.28701E-05, 9.58953E-06, 2.39970E-05
204, 6.03763E-04, 3.09505E-04, 2.05763E-04, 1.49387E-04, 1.50875E-05, 1.28128E-05, 9.56163E-06, 2.41459E-05
205, 6.06094E-04, 3.08588E-04, 2.09595E-04, 1.48673E-04, 1.50537E-05, 1.27558E-05, 9.53273E-06, 2.42857E-05
206, 6.07784E-04, 3.07485E-04, 2.13211E-04, 1.47836E-04, 1.50209E-05, 1.26989E-05, 9.50388E-06, 2.44163E-05
207, 6.08814E-04, 3.06207E-04, 2.16605E-04, 1.46992E-04, 1.49896E-05, 1.26411E-05, 9.47655E-06, 2.45377E-05
208, 6.09167E-04, 3.04767E-04, 2.19771E-04, 1.46713E-04, 1.49590E-05, 1.25826E-05, 9.44991E-06, 2.46506E-05
209, 6.08829E-04, 3.03175E-04, 2.22704E-04, 1.46292E-04, 1.49283E-05, 1.25239E-05, 9.42389E-06, 2.47544E-05
210, 6.07789E-04, 3.01446E-04, 2.25400E-04, 1.45729E-04, 1.48979E-05, 1.24656E-05, 9.39893E-06, 2.48520E-05
211, 6.06037E-04, 2.99589E-04, 2.27856E-04, 1.45025E-04, 1.48683E-05, 1.24085E-05, 9.37405E-06, 2.49444E-05
212, 6.03566E-04, 2.97617E-04, 2.30070E-04, 1.44184E-04, 1.48401E-05, 1.23515E-05, 9.34917E-06, 2.50309E-05
213, 6.00371E-04, 2.95541E-04, 2.32039E-04, 1.43206E-04, 1.48122E-05, 1.22945E-05, 9.32417E-06, 2.51129E-05
214, 5.96451E-04, 2.94698E-04, 2.33764E-04, 1.42094E-04, 1.47832E-05, 1.22391E-05, 9.29951E-06, 2.51910E-05
215, 5.91806E-04, 2.94467E-04, 2.35245E-04, 1.40850E-04, 1.47545E-05, 1.21830E-05, 9.27524E-06, 2.52668E-05
216, 5.86439E-04, 2.94021E-04, 2.36481E-04, 1.39477E-04, 1.47266E-05, 1.21272E-05, 9.25086E-06, 2.53420E-05
217, 5.80356E-04, 2.93361E-04, 2.37474E-04, 1.37976E-04, 1.46988E-05, 1.20712E-05, 9.22701E-06, 2.54171E-05
218, 5.73565E-04, 2.92486E-04, 2.38844E-04, 1.37024E-04, 1.46725E-05, 1.20152E-05, 9.20338E-06, 2.54928E-05
219, 5.66076E-04, 2.91398E-04, 2.42862E-04, 1.36287E-04, 1.46476E-05, 1.19598E-05, 9.17982E-06, 2.55708E-05
220, 5.57902E-04, 2.90098E-04, 2.46632E-04, 1.35720E-04, 1.46221E-05, 1.19036E-05, 9.15647E-06, 2.56529E-05
221, 5.49057E-04, 2.89424E-04, 2.50147E-04, 1.35441E-04, 1.45961E-05, 1.18478E-05, 9.13317E-06, 2.57407E-05
222, 5.39560E-04, 2.90737E-04, 2.53400E-04, 1.35002E-04, 1.45693E-05, 1.17923E-05, 9.11031E-06, 2.58351E-05
223, 5.29427E-04, 2.91850E-04, 2.56386E-04, 1.34403E-04, 1.45423E-05, 1.17377E-05, 9.08720E-06, 2.59369E-05
224, 5.18681E-04, 2.92760E-04, 2.59101E-04, 1.33647E-04, 1.45147E-05, 1.16855E-05, 9.06343E-06, 2.60466E-05
225, 5.07344E-04, 2.93465E-04, 2.61542E-04, 1.32733E-04, 1.44871E-05, 1.16347E-05, 9.03977E-06, 2.61655E-05
226, 4.95444E-04, 2.93961E-04, 2.63705E-04, 1.31666E-04, 1.44596E-05, 1.15842E-05, 9.01638E-06, 2.62949E-05
227, 4.83001E-04, 2.94248E-04, 2.65589E-04, 1.30446E-04, 1.44324E-05, 1.15330E-05, 8.99379E-06, 2.64366E-05
228, 4.70042E-04, 2.95864E-04, 2.67193E-04, 1.29078E-04, 1.44068E-05, 1.14816E-05, 8.97082E-06, 2.65913E-05
229, 4.56596E-04, 2.97639E-04, 2.68518E-04, 1.27563E-04, 1.43820E-05, 1.14306E-05, 8.94740E-06, 2.67598E-05
230, 4.42690E-04, 2.99275E-04, 2.69563E-04, 1.25905E-04, 1.43586E-05, 1.13795E-05, 8.92510E-06, 2.69431E-05
231, 4.28354E-04, 3.00773E-04, 2.70331E-04, 1.24107E-04, 1.43359E-05, 1.13274E-05, 8.90315E-06, 2.71426E-05
232, 4.13618E-04, 3.02134E-04, 2.70823E-04, 1.22173E-04, 1.43143E-05, 1.12750E-05, 8.88158E-06, 2.73579E-05
233, 3.98512E-04, 3.03356E-04, 2.73708E-04, 1.20108E-04, 1.42940E-05, 1.12231E-05, 8.85959E-06, 2.75892E-05
234, 3.83068E-04, 3.04442E-04, 2.76805E-04, 1.18760E-04, 1.42738E-05, 1.11705E-05, 8.83670E-06, 2.78366E-05
235, 3.67317E-04, 3.05391E-04, 2.79667E-04, 1.18093E-04, 1.42539E-05, 1.11177E-05, 8.81342E-06, 2.81011E-05
236, 3.51289E-04, 3.06203E-04, 2.82287E-04, 1.17269E-04, 1.42349E-05, 1.10659E-05, 8.79120E-06, 2.83835E-05
237, 3.35016E-04, 3.06879E-04, 2.84659E-04, 1.17306E-04, 1.42165E-05, 1.10137E-05, 8.76912E-06, 2.86831E-05
238, 3.30548E-04, 3.07418E-04, 2.86779E-04, 1.17337E-04, 1.41982E-05, 1.09624E-05, 8.74734E-06, 2.90003E-05
239, 3.29936E-04, 3.07820E-04, 2.88641E-04, 1.17360E-04, 1.41799E-05, 1.09110E-05, 8.72566E-06, 2.93350E-05
240, 3.28744E-04, 3.08085E-04, 2.90243E-04, 1.17374E-04, 1.41639E-05, 1.08596E-05, 8.70386E-06, 2.96868E-05
241, 3.26988E-04, 3.08214E-04, 2.91582E-04, 1.17379E-04, 1.41501E-05, 1.08092E-05, 8.68270E-06, 3.00565E-05
242, 3.24685E-04, 3.08206E-04, 2.92655E-04, 1.17373E-04, 1.41373E-05, 1.07593E-05, 8.66160E-06, 3.04432E-05
243, 3.21854E-04, 3.08060E-04, 2.93994E-04, 1.17356E-04, 1.41249E-05, 1.07091E-05, 8.64029E-06, 3.08461E-05
244, 3.18515E-04, 3.07776E-04, 2.97155E-04, 1.17325E-04, 1.41122E-05, 1.06589E-05, 8.61927E-06, 3.12643E-05
245, 3.14691E-04, 3.07354E-04, 3.00127E-04, 1.17279E-04, 1.41003E-05, 1.06078E-05, 8.59829E-06, 3.16966E-05
246, 3.10403E-04, 3.06793E-04, 3.02906E-04, 1.17217E-04, 1.40890E-05, 1.05561E-05, 8.57772E-06, 3.21425E-05
247, 3.05674E-04, 3.06092E-04, 3.05483E-04, 1.17138E-04, 1.40769E-05, 1.05053E-05, 8.55721E-06, 3.26006E-05
248, 3.00530E-04, 3.05251E-04, 3.07855E-04, 1.17039E-04, 1.40656E-05, 1.04544E-05, 8.53649E-06, 3.30704E-05
249, 2.94995E-04, 3.04269E-04, 3.10016E-04, 1.16920E-04, 1.40547E-05, 1.04032E-05, 8.51582E-06, 3.35512E-05
250, 2.89093E-04, 3.03145E-04, 3.11960E-04, 1.16779E-04, 1.40437E-05, 1.03519E-05, 8.49523E-06, 3.40422E-05
251, 2.82851E-04, 3.01878E-04, 3.13684E-04, 1.16614E-04, 1.40328E-05, 1.03006E-05, 8.47414E-06, 3.45412E-05
252, 2.76293E-04, 3.00468E-04, 3.15183E-04, 1.16424E-04, 1.40221E-05, 1.02494E-05, 8.45316E-06, 3.50486E-05
253, 2.69446E-04, 2.99129E-04, 3.16453E-04, 1.16368E-04, 1.40112E-05, 1.01992E-05, 8.43213E-06, 3.55615E-05
254, 2.62334E-04, 2.97919E-04, 3.17492E-04, 1.17455E-04, 1.40001E-05, 1.01493E-05, 8.41130E-06, 3.60784E-05
255, 2.54982E-04, 2.96587E-04, 3.18297E-04, 1.18547E-04, 1.39908E-05, 1.00993E-05, 8.39034E-06, 3.65982E-05
256, 2.47415E-04, 2.95133E-04, 3.18867E-04, 1.19644E-04, 1.39823E-05, 1.00492E-05, 8.36941E-06, 3.71199E-05
257, 2.39658E-04, 2.93555E-04, 3.19199E-04, 1.20743E-04, 1.39743E-05, 9.99855E-06, 8.34883E-06, 3.76420E-05
258, 2.31734E-04, 2.91852E-04, 3.19293E-04, 1.21841E-04, 1.39697E-05, 9.94763E-06, 8.32881E-06, 3.81630E-05
259, 2.23666E-04, 2.90022E-04, 3.19148E-04, 1.22936E-04, 1.39646E-05, 9.89718E-06, 8.30861E-06, 3.86814E-05
260, 2.15477E-04, 2.88064E-04, 3.18766E-04, 1.24026E-04, 1.39596E-05, 9.84807E-06, 8.28811E-06, 3.91962E-05
261, 2.07187E-04, 2.85977E-04, 3.18146E-04, 1.25109E-04, 1.39545E-05, 9.79860E-06, 8.26732E-06, 3.97067E-05
262, 1.98819E-04, 2.83758E-04, 3.17291E-04, 1.26183E-04, 1.39487E-05, 9.74988E-06, 8.24624E-06, 4.02115E-05
263, 1.96680E-04, 2.81407E-04, 3.16202E-04, 1.27245E-04, 1.39431E-05, 9.70051E-06, 8.22504E-06, 4.07090E-05
264, 2.00486E-04, 2.78922E-04, 3.14882E-04, 1.28294E-04, 1.39368E-05, 9.65155E-06, 8.20335E-06, 4.11979E-05
265, 2.04582E-04, 2.76302E-04, 3.13333E-04, 1.29326E-04, 1.39305E-05, 9.60333E-06, 8.18140E-06, 4.16774E-05
266, 2.10735E-04, 2.73545E-04, 3.11560E-04, 1.30341E-04, 1.39232E-05, 9.55463E-06, 8.16001E-06, 4.21463E-05
267, 2.16803E-04, 2.70651E-04, 3.10281E-04, 1.31335E-04, 1.39154E-05, 9.50627E-06, 8.13889E-06, 4.26029E-05
268, 2.22782E-04, 2.67618E-04, 3.11048E-04, 1.32308E-04, 1.39065E-05, 9.45828E-06, 8.11834E-06, 4.30473E-05
269, 2.28668E-04, 2.64446E-04, 3.11650E-04, 1.33257E-04, 1.38976E-05, 9.41012E-06, 8.09807E-06, 4.34785E-05
270, 2.34459E-04, 2.61134E-04, 3.12086E-04, 1.34180E-04, 1.38891E-05, 9.36232E-06, 8.07729E-06, 4.38962E-05
271, 2.40152E-04, 2.57681E-04, 3.12356E-04, 1.35075E-04, 1.38807E-05, 9.31600E-06, 8.05665E-06, 4.42985E-05
272, 2.45743E-04, 2.54087E-04, 3.12460E-04, 1.35940E-04, 1.38724E-05, 9.27010E-06, 8.03612E-06, 4.46851E-05
273, 2.51231E-04, 2.50931E-04, 3.12397E-04, 1.36774E-04, 1.38634E-05, 9.22450E-06, 8.01545E-06, 4.50565E-05
274, 2.56612E-04, 2.48371E-04, 3.12167E-04, 1.37574E-04, 1.38544E-05, 9.17932E-06, 7.99458E-06, 4.54123E-05
275, 2.61885E-04, 2.45701E-04, 3.11772E-04, 1.38340E-04, 1.38451E-05, 9.13400E-06, 7.97346E-06, 4.57515E-05
276, 2.67048E-04, 2.44768E-04, 3.11210E-04, 1.39069E-04, 1.38367E-05, 9.08823E-06, 7.95234E-06, 4.60738E-05
277, 2.72099E-04, 2.46225E-04, 3.10484E-04, 1.39761E-04, 1.38289E-05, 9.04302E-06, 7.93096E-06, 4.63787E-05
278, 2.77036E-04, 2.47497E-04, 3.14191E-04, 1.40412E-04, 1.38209E-05, 8.99790E-06, 7.90929E-06, 4.66661E-05
279, 2.81857E-04, 2.48581E-04, 3.18576E-04, 1.41022E-04, 1.38124E-05, 8.95313E-06, 7.88768E-06, 4.69359E-05
280, 2.86562E-04, 2.49476E-04, 3.22760E-04, 1.41590E-04, 1.38036E-05, 8.90884E-06, 7.86630E-06, 4.71877E-05
281, 2.91805E-04, 2.50177E-04, 3.26745E-04, 1.42114E-04, 1.37940E-05, 8.86504E-06, 7.84485E-06, 4.74220E-05
282, 3.00362E-04, 2.50684E-04, 3.30530E-04, 1.42593E-04, 1.37835E-05, 8.82093E-06, 7.82350E-06, 4.76390E-05
283, 3.08641E-04, 2.50994E-04, 3.34114E-04, 1.43025E-04, 1.37736E-05, 8.77728E-06, 7.80217E-06, 4.78386E-05
284, 3.16647E-04, 2.51105E-04, 3.37498E-04, 1.43409E-04, 1.37636E-05, 8.73473E-06, 7.78106E-06, 4.80211E-05
285, 3.24382E-04, 2.51017E-04, 3.40683E-04, 1.43745E-04, 1.37531E-05, 8.69280E-06, 7.75999E-06, 4.81871E-05
286, 3.31851E-04, 2.50729E-04, 3.43668E-04, 1.44031E-04, 1.37422E-05, 8.65055E-06, 7.73841E-06, 4.83367E-05
287, 3.39057E-04, 2.50240E-04, 3.46454E-04, 1.44265E-04, 1.37314E-05, 8.60809E-06, 7.71651E-06, 4.84705E-05
288, 3.46001E-04, 2.49551E-04, 3.49043E-04, 1.44930E-04, 1.37198E-05, 8.56579E-06, 7.69451E-06, 4.85885E-05
289, 3.52686E-04, 2.48661E-04, 3.51436E-04, 1.45546E-04, 1.37090E-05, 8.52397E-06, 7.67258E-06, 4.86912E-05
290, 3.59116E-04, 2.47571E-04, 3.53633E-04, 1.46106E-04, 1.36976E-05, 8.48156E-06, 7.65090E-06, 4.87790E-05
291, 3.65293E-04, 2.46283E-04, 3.55636E-04, 1.46608E-04, 1.36857E-05, 8.43857E-06, 7.62898E-06, 4.88525E-05
292, 3.71221E-04, 2.45146E-04, 3.57447E-04, 1.47051E-04, 1.36744E-05, 8.39664E-06, 7.60625E-06, 4.89115E-05
293, 3.76901E-04, 2.43868E-04, 3.59067E-04, 1.47433E-04, 1.36636E-05, 8.35524E-06, 7.58325E-06, 4.89570E-05
294, 3.82337E-04, 2.42423E-04, 3.60498E-04, 1.47754E-04, 1.36528E-05, 8.31481E-06, 7.56052E-06, 4.89900E-05
295, 3.87531E-04, 2.40814E-04, 3.61742E-04, 1.48012E-04, 1.36419E-05, 8.27541E-06, 7.53748E-06, 4.90110E-05
296, 3.92486E-04, 2.39041E-04, 3.62801E-04, 1.48207E-04, 1.36298E-05, 8.23668E-06, 7.51459E-06, 4.90207E-05
297, 3.97203E-04, 2.37758E-04, 3.63677E-04, 1.48337E-04, 1.36178E-05, 8.19832E-06, 7.49194E-06, 4.90196E-05
298, 4.01685E-04, 2.38490E-04, 3.64371E-04, 1.48402E-04, 1.36054E-05, 8.16086E-06, 7.46907E-06, 4.90084E-05
299, 4.05934E-04, 2.39043E-04, 3.64887E-04, 1.48401E-04, 1.35929E-05, 8.12344E-06, 7.44700E-06, 4.89879E-05
300, 4.09952E-04, 2.39413E-04, 3.65227E-04, 1.48334E-04, 1.35795E-05, 8.08689E-06, 7.42454E-06, 4.89587E-05
301, 4.13741E-04, 2.39594E-04, 3.65393E-04, 1.48199E-04, 1.35647E-05, 8.04986E-06, 7.40200E-06, 4.89216E-05
302, 4.17303E-04, 2.39584E-04, 3.65388E-04, 1.47998E-04, 1.35485E-05, 8.01449E-06, 7.37955E-06, 4.88776E-05
303, 4.20639E-04, 2.39379E-04, 3.65213E-04, 1.47728E-04, 1.35326E-05, 7.97931E-06, 7.35717E-06, 4.88276E-05
304, 4.23751E-04, 2.38976E-04, 3.64873E-04, 1.47391E-04, 1.35180E-05, 7.94404E-06, 7.33456E-06, 4.87721E-05
305, 4.26640E-04, 2.38372E-04, 3.64369E-04, 1.46986E-04, 1.35038E-05, 7.90914E-06, 7.31180E-06, 4.87116E-05
306, 4.29308E-04, 2.37564E-04, 3.63705E-04, 1.46513E-04, 1.34893E-05, 7.87418E-06, 7.28883E-06, 4.86469E-05
307, 4.31756E-04, 2.36551E-04, 3.62882E-04, 1.45972E-04, 1.34745E-05, 7.83957E-06, 7.26544E-06, 4.85788E-05
308, 4.33986E-04, 2.35330E-04, 3.61905E-04, 1.45364E-04, 1.34595E-05, 7.80641E-06, 7.24177E-06, 4.85081E-05
309, 4.35998E-04, 2.33901E-04, 3.60776E-04, 1.44688E-04, 1.34444E-05, 7.77267E-06, 7.21839E-06, 4.84356E-05
310, 4.37795E-04, 2.32262E-04, 3.59498E-04, 1.43945E-04, 1.34284E-05, 7.73929E-06, 7.19515E-06, 4.83621E-05
311, 4.39377E-04, 2.30688E-04, 3.58073E-04, 1.43136E-04, 1.34126E-05, 7.70620E-06, 7.17179E-06, 4.82883E-05
312, 4.40746E-04, 2.29228E-04, 3.56506E-04, 1.42261E-04, 1.33965E-05, 7.67309E-06, 7.14843E-06, 4.82150E-05
313, 4.41904E-04, 2.27587E-04, 3.54799E-04, 1.41320E-04, 1.33809E-05, 7.63997E-06, 7.12504E-06, 4.81426E-05
314, 4.42850E-04, 2.25766E-04, 3.52954E-04, 1.40315E-04, 1.33659E-05, 7.60712E-06, 7.10187E-06, 4.80722E-05
315, 4.44291E-04, 2.23765E-04, 3.50977E-04, 1.39246E-04, 1.33494E-05, 7.57479E-06, 7.07887E-06, 4.80042E-05
316, 4.45798E-04, 2.21584E-04, 3.48868E-04, 1.38114E-04, 1.33323E-05, 7.54268E-06, 7.05547E-06, 4.79394E-05
317, 4.47045E-04, 2.19223E-04, 3.46633E-04, 1.37257E-04, 1.33146E-05, 7.51090E-06, 7.03192E-06, 4.78785E-05
318, 4.48034E-04, 2.16683E-04, 3.44273E-04, 1.36543E-04, 1.32961E-05, 7.47914E-06, 7.00827E-06, 4.78218E-05
319, 4.48767E-04, 2.13966E-04, 3.41793E-04, 1.35769E-04, 1.32769E-05, 7.44790E-06, 6.98489E-06, 4.77700E-05
320, 4.49249E-04, 2.12412E-04, 3.39195E-04, 1.34936E-04, 1.32570E-05, 7.41623E-06, 6.96183E-06, 4.77239E-05
321, 4.49482E-04, 2.16969E-04, 3.36482E-04, 1.34046E-04, 1.32375E-05, 7.38470E-06, 6.93853E-06, 4.76837E-05
322, 4.49471E-04, 2.21407E-04, 3.33659E-04, 1.33098E-04, 1.32184E-05, 7.35353E-06, 6.91512E-06, 4.76500E-05
323, 4.49219E-04, 2.25723E-04, 3.30728E-04, 1.32095E-04, 1.31988E-05, 7.32265E-06, 6.89221E-06, 4.76231E-05
324, 4.48730E-04, 2.29913E-04, 3.27692E-04, 1.31165E-04, 1.31797E-05, 7.29254E-06, 6.86942E-06, 4.76033E-05
325, 4.48009E-04, 2.33972E-04, 3.24555E-04, 1.31493E-04, 1.31602E-05, 7.26307E-06, 6.84677E-06, 4.75912E-05
326, 4.47060E-04, 2.37898E-04, 3.21321E-04, 1.31926E-04, 1.31407E-05, 7.23393E-06, 6.82385E-06, 4.75872E-05
327, 4.45889E-04, 2.41688E-04, 3.17992E-04, 1.32330E-04, 1.31206E-05, 7.20441E-06, 6.80115E-06, 4.75916E-05
328, 4.44501E-04, 2.45337E-04, 3.14572E-04, 1.32705E-04, 1.31000E-05, 7.17445E-06, 6.77821E-06, 4.76044E-05
329, 4.42900E-04, 2.48843E-04, 3.11064E-04, 1.33052E-04, 1.30789E-05, 7.14426E-06, 6.75467E-06, 4.76261E-05
330, 4.41093E-04, 2.52202E-04, 3.07472E-04, 1.33373E-04, 1.30572E-05, 7.11354E-06, 6.73093E-06, 4.76567E-05
331, 4.39084E-04, 2.55560E-04, 3.03799E-04, 1.33668E-04, 1.30350E-05, 7.08288E-06, 6.70722E-06, 4.76963E-05
332, 4.36880E-04, 2.60386E-04, 3.00048E-04, 1.33938E-04, 1.30115E-05, 7.05233E-06, 6.68338E-06, 4.77451E-05
333, 4.34486E-04, 2.65041E-04, 2.96223E-04, 1.34183E-04, 1.29882E-05, 7.02216E-06, 6.65955E-06, 4.78034E-05
334, 4.31907E-04, 2.69520E-04, 2.92327E-04, 1.34404E-04, 1.29638E-05, 6.99269E-06, 6.63633E-06, 4.78710E-05
335, 4.29150E-04, 2.73820E-04, 2.88363E-04, 1.34602E-04, 1.29385E-05, 6.96322E-06, 6.61343E-06, 4.79477E-05
336, 4.26221E-04, 2.77939E-04, 2.84334E-04, 1.34777E-04, 1.29130E-05, 6.93376E-06, 6.59084E-06, 4.80337E-05
337, 4.23125E-04, 2.81871E-04, 2.80245E-04, 1.35190E-04, 1.28875E-05, 6.90476E-06, 6.56839E-06, 4.81288E-05
338, 4.19868E-04, 2.85616E-04, 2.76098E-04, 1.35744E-04, 1.28613E-05, 6.87552E-06, 6.54603E-06, 4.82327E-05
339, 4.16457E-04, 2.89169E-04, 2.71897E-04, 1.36270E-04, 1.28348E-05, 6.84589E-06, 6.52372E-06, 4.83453E-05
340, 4.12897E-04, 2.92530E-04, 2.67644E-04, 1.36769E-04, 1.28075E-05, 6.81610E-06, 6.50141E-06, 4.84661E-05
341, 4.09195E-04, 2.95695E-04, 2.63344E-04, 1.37240E-04, 1.27800E-05, 6.78632E-06, 6.47903E-06, 4.85948E-05
342, 4.05355E-04, 2.98662E-04, 2.59000E-04, 1.37685E-04, 1.27525E-05, 6.75647E-06, 6.45709E-06, 4.87314E-05
343, 4.01385E-04, 3.01431E-04, 2.54614E-04, 1.38102E-04, 1.27250E-05, 6.72632E-06, 6.43506E-06, 4.88752E-05
344, 3.97289E-04, 3.04000E-04, 2.50190E-04, 1.38492E-04, 1.26973E-05, 6.69694E-06, 6.41282E-06, 4.90257E-05
345, 3.93074E-04, 3.06367E-04, 2.45732E-04, 1.38856E-04, 1.26690E-05, 6.66809E-06, 6.39107E-06, 4.91827E-05
346, 3.88744E-04, 3.08533E-04, 2.41243E-04, 1.39193E-04, 1.26403E-05, 6.63946E-06, 6.36945E-06, 4.93453E-05
347, 3.84307E-04, 3.10495E-04, 2.36725E-04, 1.39503E-04, 1.26112E-05, 6.61067E-06, 6.34792E-06, 4.95130E-05
348, 3.79767E-04, 3.12255E-04, 2.32183E-04, 1.39787E-04, 1.25829E-05, 6.58149E-06, 6.32657E-06, 4.96852E-05
349, 3.75129E-04, 3.13811E-04, 2.27619E-04, 1.40044E-04, 1.25544E-05, 6.55287E-06, 6.30514E-06, 4.98611E-05
350, 3.70400E-04, 3.15164E-04, 2.23037E-04, 1.40470E-04, 1.25256E-05, 6.52376E-06, 6.28359E-06, 5.00402E-05
351, 3.65583E-04, 3.16315E-04, 2.18440E-04, 1.41081E-04, 1.24967E-05, 6.49495E-06, 6.26209E-06, 5.02214E-05
352, 3.62881E-04, 3.17264E-04, 2.13831E-04, 1.41659E-04, 1.24679E-05, 6.46647E-06, 6.24055E-06, 5.04043E-05
353, 3.61088E-04, 3.18012E-04, 2.09213E-04, 1.42204E-04, 1.24393E-05, 6.43828E-06, 6.21951E-06, 5.05880E-05
354, 3.59199E-04, 3.18560E-04, 2.04589E-04, 1.42715E-04, 1.24105E-05, 6.41083E-06, 6.19858E-06, 5.07718E-05
355, 3.57217E-04, 3.19615E-04, 1.99963E-04, 1.43193E-04, 1.23812E-05, 6.38388E-06, 6.17743E-06, 5.09546E-05
356, 3.55139E-04, 3.20573E-04, 1.95337E-04, 1.43635E-04, 1.23522E-05, 6.35703E-06, 6.15640E-06, 5.11356E-05
357, 3.53612E-04, 3.21324E-04, 1.90716E-04, 1.44043E-04, 1.23237E-05, 6.33024E-06, 6.13606E-06, 5.13137E-05
358, 3.52883E-04, 3.21872E-04, 1.86102E-04, 1.44416E-04, 1.22946E-05, 6.30416E-06, 6.11576E-06, 5.14879E-05
359, 3.52042E-04, 3.22219E-04, 1.81497E-04, 1.44753E-04, 1.22648E-05, 6.27869E-06, 6.09535E-06, 5.16573E-05
360, 3.51088E-04, 3.22368E-04, 1.76905E-04, 1.45054E-04, 1.22354E-05, 6.25426E-06, 6.07479E-06, 5.18208E-05
361, 3.50020E-04, 3.22322E-04, 1.72329E-04, 1.45319E-04, 1.22069E-05, 6.23088E-06, 6.05394E-06, 5.19774E-05
362, 3.48836E-04, 3.22086E-04, 1.67772E-04, 1.45546E-04, 1.21787E-05, 6.20781E-06, 6.03299E-06, 5.21263E-05
363, 3.47534E-04, 3.21663E-04, 1.63237E-04, 1.45736E-04, 1.21505E-05, 6.18506E-06, 6.01204E-06, 5.22660E-05
364, 3.46114E-04, 3.21056E-04, 1.58726E-04, 1.45888E-04, 1.21223E-05, 6.16284E-06, 5.99188E-06, 5.23959E-05
365, 3.44574E-04, 3.20270E-04, 1.54243E-04, 1.46001E-04, 1.20942E-05, 6.14167E-06, 5.97254E-06, 5.25148E-05
366, 3.42913E-04, 3.19309E-04, 1.49789E-04, 1.46401E-04, 1.20662E-05, 6.12062E-06, 5.95440E-06, 5.26214E-05
367, 3.41131E-04, 3.18177E-04, 1.46616E-04, 1.46813E-04, 1.20380E-05, 6.09994E-06, 5.93706E-06, 5.27148E-05
368, 3.39226E-04, 3.16879E-04, 1.46972E-04, 1.47180E-04, 1.20099E-05, 6.08002E-06, 5.92060E-06, 5.27938E-05
369, 3.37198E-04, 3.15419E-04, 1.47268E-04, 1.47501E-04, 1.19825E-05, 6.06054E-06, 5.90423E-06, 5.28577E-05
370, 3.35046E-04, 3.13802E-04, 1.47504E-04, 1.47776E-04, 1.19549E-05, 6.04075E-06, 5.88844E-06, 5.29053E-05
371, 3.32769E-04, 3.12033E-04, 1.47683E-04, 1.48003E-04, 1.19275E-05, 6.02076E-06, 5.87342E-06, 5.29354E-05
