time_step, rms_u, rms_v, rms_w, rms_p
366, 3.24770E-01, 4.85462E-01, 6.09235E-01, 2.07642E-01
367, 3.23753E-01, 4.86435E-01, 6.08777E-01, 2.07602E-01
368, 3.22743E-01, 4.87416E-01, 6.08309E-01, 2.07583E-01
369, 3.21742E-01, 4.88406E-01, 6.07831E-01, 2.07587E-01
370, 3.20749E-01, 4.89403E-01, 6.07344E-01, 2.07612E-01
371, 3.19766E-01, 4.90408E-01, 6.06846E-01, 2.07659E-01
372, 3.18792E-01, 4.91421E-01, 6.06338E-01, 2.07727E-01
373, 3.17827E-01, 4.92440E-01, 6.05821E-01, 2.07816E-01
374, 3.16873E-01, 4.93466E-01, 6.05294E-01, 2.07926E-01
375, 3.15929E-01, 4.94497E-01, 6.04757E-01, 2.08056E-01
376, 3.14995E-01, 4.95534E-01, 6.04211E-01, 2.08206E-01
377, 3.14072E-01, 4.96577E-01, 6.03655E-01, 2.08375E-01
378, 3.13160E-01, 4.97624E-01, 6.03091E-01, 2.08563E-01
379, 3.12260E-01, 4.98675E-01, 6.02517E-01, 2.08768E-01
380, 3.11371E-01, 4.99731E-01, 6.01934E-01, 2.08989E-01
381, 3.10495E-01, 5.00790E-01, 6.01344E-01, 2.09227E-01
382, 3.09630E-01, 5.01852E-01, 6.00744E-01, 2.09479E-01
383, 3.08777E-01, 5.02917E-01, 6.00137E-01, 2.09746E-01
384, 3.07937E-01, 5.03984E-01, 5.99522E-01, 2.10025E-01
385, 3.07110E-01, 5.05053E-01, 5.98900E-01, 2.10316E-01
386, 3.06295E-01, 5.06123E-01, 5.98270E-01, 2.10619E-01
387, 3.05494E-01, 5.07194E-01, 5.97634E-01, 2.10931E-01
388, 3.04705E-01, 5.08266E-01, 5.96991E-01, 2.11252E-01
389, 3.03930E-01, 5.09338E-01, 5.96342E-01, 2.11582E-01
390, 3.03168E-01, 5.10410E-01, 5.95687E-01, 2.11919E-01
391, 3.02419E-01, 5.11481E-01, 5.95027E-01, 2.12263E-01
392, 3.01684E-01, 5.12550E-01, 5.94362E-01, 2.12612E-01
393, 3.00962E-01, 5.13619E-01, 5.93692E-01, 2.12967E-01
394, 3.00254E-01, 5.14685E-01, 5.93019E-01, 2.13325E-01
395, 2.99560E-01, 5.15749E-01, 5.92341E-01, 2.13688E-01
396, 2.98879E-01, 5.16810E-01, 5.91660E-01, 2.14053E-01
397, 2.98212E-01, 5.17869E-01, 5.90976E-01, 2.14422E-01
398, 2.97559E-01, 5.18923E-01, 5.90290E-01, 2.14792E-01
399, 2.96920E-01, 5.19974E-01, 5.89601E-01, 2.15164E-01
400, 2.96294E-01, 5.21020E-01, 5.88911E-01, 2.15537E-01
401, 2.95683E-01, 5.22061E-01, 5.88219E-01, 2.15910E-01
402, 2.95085E-01, 5.23098E-01, 5.87527E-01, 2.16285E-01
403, 2.94501E-01, 5.24129E-01, 5.86834E-01, 2.16659E-01
404, 2.93931E-01, 5.25154E-01, 5.86141E-01, 2.17033E-01
405, 2.93375E-01, 5.26172E-01, 5.85448E-01, 2.17407E-01
406, 2.92833E-01, 5.27185E-01, 5.84757E-01, 2.17780E-01
407, 2.92305E-01, 5.28190E-01, 5.84066E-01, 2.18153E-01
408, 2.91791E-01, 5.29188E-01, 5.83378E-01, 2.18524E-01
409, 2.91290E-01, 5.30178E-01, 5.82691E-01, 2.18894E-01
410, 2.90804E-01, 5.31161E-01, 5.82007E-01, 2.19263E-01
411, 2.90331E-01, 5.32135E-01, 5.81325E-01, 2.19630E-01
412, 2.89872E-01, 5.33101E-01, 5.80647E-01, 2.19996E-01
413, 2.89427E-01, 5.34058E-01, 5.79973E-01, 2.20360E-01
414, 2.88996E-01, 5.35006E-01, 5.79303E-01, 2.20722E-01
415, 2.88579E-01, 5.35945E-01, 5.78637E-01, 2.21082E-01
416, 2.88175E-01, 5.36873E-01, 5.77976E-01, 2.21441E-01
417, 2.87785E-01, 5.37792E-01, 5.77320E-01, 2.21797E-01
418, 2.87409E-01, 5.38701E-01, 5.76670E-01, 2.22152E-01
419, 2.87046E-01, 5.39600E-01, 5.76026E-01, 2.22504E-01
420, 2.86698E-01, 5.40487E-01, 5.75388E-01, 2.22855E-01
421, 2.86363E-01, 5.41364E-01, 5.74756E-01, 2.23204E-01
422, 2.86042E-01, 5.42230E-01, 5.74131E-01, 2.23551E-01
423, 2.85734E-01, 5.43085E-01, 5.73514E-01, 2.23895E-01
424, 2.85441E-01, 5.43928E-01, 5.72904E-01, 2.24238E-01
425, 2.85161E-01, 5.44759E-01, 5.72301E-01, 2.24580E-01
426, 2.84896E-01, 5.45579E-01, 5.71707E-01, 2.24919E-01
427, 2.84644E-01, 5.46387E-01, 5.71121E-01, 2.25256E-01
428, 2.84406E-01, 5.47182E-01, 5.70543E-01, 2.25592E-01
429, 2.84182E-01, 5.47966E-01, 5.69974E-01, 2.25926E-01
430, 2.83972E-01, 5.48737E-01, 5.69415E-01, 2.26259E-01
431, 2.83777E-01, 5.49495E-01, 5.68864E-01, 2.26590E-01
432, 2.83596E-01, 5.50241E-01, 5.68323E-01, 2.26919E-01
433, 2.83429E-01, 5.50974E-01, 5.67792E-01, 2.27247E-01
434, 2.83276E-01, 5.51695E-01, 5.67270E-01, 2.27573E-01
435, 2.83138E-01, 5.52402E-01, 5.66759E-01, 2.27897E-01
436, 2.83014E-01, 5.53096E-01, 5.66258E-01, 2.28220E-01
437, 2.82905E-01, 5.53778E-01, 5.65768E-01, 2.28541E-01
438, 2.82810E-01, 5.54446E-01, 5.65288E-01, 2.28861E-01
439, 2.82730E-01, 5.55101E-01, 5.64819E-01, 2.29179E-01
440, 2.82665E-01, 5.55742E-01, 5.64362E-01, 2.29495E-01
441, 2.82613E-01, 5.56370E-01, 5.63915E-01, 2.29809E-01
442, 2.82577E-01, 5.56985E-01, 5.63480E-01, 2.30121E-01
443, 2.82555E-01, 5.57586E-01, 5.63056E-01, 2.30431E-01
444, 2.82547E-01, 5.58173E-01, 5.62644E-01, 2.30739E-01
445, 2.82553E-01, 5.58747E-01, 5.62243E-01, 2.31045E-01
446, 2.82574E-01, 5.59307E-01, 5.61855E-01, 2.31348E-01
447, 2.82610E-01, 5.59853E-01, 5.61478E-01, 2.31649E-01
448, 2.82659E-01, 5.60385E-01, 5.61114E-01, 2.31948E-01
449, 2.82723E-01, 5.60903E-01, 5.60761E-01, 2.32243E-01
450, 2.82800E-01, 5.61407E-01, 5.60421E-01, 2.32536E-01
451, 2.82892E-01, 5.61897E-01, 5.60093E-01, 2.32826E-01
452, 2.82997E-01, 5.62373E-01, 5.59777E-01, 2.33112E-01
453, 2.83116E-01, 5.62835E-01, 5.59474E-01, 2.33395E-01
454, 2.83249E-01, 5.63282E-01, 5.59183E-01, 2.33675E-01
455, 2.83395E-01, 5.63715E-01, 5.58905E-01, 2.33951E-01
456, 2.83554E-01, 5.64134E-01, 5.58639E-01, 2.34224E-01
457, 2.83726E-01, 5.64538E-01, 5.58385E-01, 2.34492E-01
458, 2.83911E-01, 5.64927E-01, 5.58143E-01, 2.34757E-01
459, 2.84109E-01, 5.65302E-01, 5.57914E-01, 2.35017E-01
460, 2.84319E-01, 5.65662E-01, 5.57697E-01, 2.35273E-01
461, 2.84542E-01, 5.66008E-01, 5.57493E-01, 2.35525E-01
462, 2.84776E-01, 5.66338E-01, 5.57300E-01, 2.35772E-01
463, 2.85023E-01, 5.66654E-01, 5.57120E-01, 2.36014E-01
464, 2.85281E-01, 5.66955E-01, 5.56952E-01, 2.36252E-01
465, 2.85550E-01, 5.67242E-01, 5.56796E-01, 2.36484E-01
466, 2.85831E-01, 5.67513E-01, 5.56651E-01, 2.36712E-01
467, 2.86123E-01, 5.67769E-01, 5.56518E-01, 2.36934E-01
468, 2.86425E-01, 5.68011E-01, 5.56398E-01, 2.37151E-01
469, 2.86738E-01, 5.68238E-01, 5.56288E-01, 2.37363E-01
470, 2.87061E-01, 5.68450E-01, 5.56190E-01, 2.37569E-01
471, 2.87394E-01, 5.68647E-01, 5.56104E-01, 2.37770E-01
472, 2.87737E-01, 5.68829E-01, 5.56029E-01, 2.37965E-01
473, 2.88089E-01, 5.68996E-01, 5.55965E-01, 2.38154E-01
474, 2.88451E-01, 5.69149E-01, 5.55912E-01, 2.38338E-01
475, 2.88822E-01, 5.69287E-01, 5.55870E-01, 2.38515E-01
476, 2.89202E-01, 5.69410E-01, 5.55839E-01, 2.38687E-01
477, 2.89591E-01, 5.69519E-01, 5.55819E-01, 2.38854E-01
478, 2.89989E-01, 5.69613E-01, 5.55809E-01, 2.39014E-01
479, 2.90395E-01, 5.69692E-01, 5.55810E-01, 2.39168E-01
480, 2.90810E-01, 5.69757E-01, 5.55821E-01, 2.39317E-01
481, 2.91233E-01, 5.69807E-01, 5.55843E-01, 2.39460E-01
482, 2.91665E-01, 5.69843E-01, 5.55874E-01, 2.39597E-01
483, 2.92105E-01, 5.69865E-01, 5.55915E-01, 2.39728E-01
484, 2.92553E-01, 5.69872E-01, 5.55967E-01, 2.39854E-01
485, 2.93010E-01, 5.69866E-01, 5.56028E-01, 2.39974E-01
486, 2.93474E-01, 5.69845E-01, 5.56098E-01, 2.40088E-01
487, 2.93947E-01, 5.69810E-01, 5.56178E-01, 2.40197E-01
488, 2.94428E-01, 5.69760E-01, 5.56267E-01, 2.40301E-01
489, 2.94917E-01, 5.69697E-01, 5.56365E-01, 2.40399E-01
490, 2.95415E-01, 5.69620E-01, 5.56472E-01, 2.40492E-01
491, 2.95920E-01, 5.69529E-01, 5.56588E-01, 2.40580E-01
492, 2.96433E-01, 5.69425E-01, 5.56713E-01, 2.40664E-01
493, 2.96954E-01, 5.69306E-01, 5.56846E-01, 2.40742E-01
494, 2.97483E-01, 5.69174E-01, 5.56987E-01, 2.40816E-01
495, 2.98020E-01, 5.69028E-01, 5.57136E-01, 2.40886E-01
496, 2.98565E-01, 5.68869E-01, 5.57294E-01, 2.40951E-01
497, 2.99117E-01, 5.68696E-01, 5.57459E-01, 2.41012E-01
498, 2.99677E-01, 5.68510E-01, 5.57631E-01, 2.41069E-01
499, 3.00244E-01, 5.68311E-01, 5.57811E-01, 2.41123E-01
500, 3.00819E-01, 5.68098E-01, 5.57998E-01, 2.41172E-01
