time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 3.87968E-05, 2.80369E-05, 3.72675E-05, 1.00463E-03, 4.70674E-07, 5.04509E-07, 3.82417E-07, 1.00463E-03
2, 4.01972E-05, 2.87718E-05, 3.60950E-05, 7.41357E-04, 5.51010E-07, 5.89872E-07, 4.55510E-07, 7.41357E-04
3, 4.12598E-05, 2.95363E-05, 3.55095E-05, 5.89459E-04, 6.17705E-07, 6.61224E-07, 5.16444E-07, 5.89459E-04
4, 4.21829E-05, 3.02314E-05, 3.52487E-05, 5.28475E-04, 6.74172E-07, 7.22019E-07, 5.68523E-07, 5.28475E-04
5, 4.29954E-05, 3.08440E-05, 3.51473E-05, 4.74203E-04, 7.22914E-07, 7.74823E-07, 6.13719E-07, 4.74203E-04
6, 4.37209E-05, 3.13764E-05, 3.51232E-05, 4.25954E-04, 7.65480E-07, 8.21391E-07, 6.53489E-07, 4.25954E-04
7, 4.43780E-05, 3.18359E-05, 3.51347E-05, 3.83385E-04, 8.03232E-07, 8.62922E-07, 6.88905E-07, 3.83385E-04
8, 4.49811E-05, 3.22311E-05, 3.51604E-05, 3.45909E-04, 8.36983E-07, 9.00295E-07, 7.20764E-07, 3.45909E-04
9, 4.55413E-05, 3.25700E-05, 3.51894E-05, 3.15354E-04, 8.67338E-07, 9.34250E-07, 7.49644E-07, 3.15354E-04
10, 4.60669E-05, 3.28597E-05, 3.52160E-05, 2.99840E-04, 8.94902E-07, 9.65391E-07, 7.75935E-07, 2.99840E-04
11, 4.65645E-05, 3.31067E-05, 3.52379E-05, 2.84932E-04, 9.20096E-07, 9.94224E-07, 8.00034E-07, 2.84932E-04
12, 4.70391E-05, 3.33164E-05, 3.52538E-05, 2.70752E-04, 9.43253E-07, 1.02104E-06, 8.22230E-07, 2.70752E-04
13, 4.74945E-05, 3.34935E-05, 3.52637E-05, 2.57358E-04, 9.64652E-07, 1.04611E-06, 8.42766E-07, 2.57358E-04
14, 4.79338E-05, 3.36422E-05, 3.52677E-05, 2.44764E-04, 9.84508E-07, 1.06965E-06, 8.61811E-07, 2.44764E-04
