time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 1.50305E-03, 1.98801E-03, 1.51950E-03, 7.61548E-03, 3.34443E-05, 2.39896E-05, 2.77864E-05, 7.61548E-03
2, 1.34891E-03, 1.99580E-03, 1.47717E-03, 1.61174E-03, 3.23911E-05, 2.38442E-05, 2.76111E-05, 1.61174E-03
3, 1.36994E-03, 2.00270E-03, 1.48168E-03, 6.15263E-04, 3.30628E-05, 2.39836E-05, 2.76028E-05, 6.15263E-04
4, 1.34775E-03, 2.00881E-03, 1.47404E-03, 5.34099E-04, 3.36638E-05, 2.42130E-05, 2.80337E-05, 5.34099E-04
5, 1.50870E-03, 2.01417E-03, 1.46802E-03, 5.66806E-04, 3.41027E-05, 2.45242E-05, 2.84903E-05, 5.66806E-04
6, 1.77374E-03, 2.01879E-03, 1.46280E-03, 5.86050E-04, 3.47216E-05, 2.48643E-05, 2.90137E-05, 5.86050E-04
7, 2.05176E-03, 2.02266E-03, 1.45805E-03, 5.92695E-04, 3.53585E-05, 2.52285E-05, 2.95473E-05, 5.92695E-04
8, 2.33930E-03, 2.02576E-03, 1.45341E-03, 5.97243E-04, 3.60400E-05, 2.56046E-05, 3.01070E-05, 5.97243E-04
9, 2.63201E-03, 2.02806E-03, 1.44858E-03, 6.12816E-04, 3.67125E-05, 2.59824E-05, 3.06616E-05, 6.12816E-04
10, 2.92532E-03, 2.02952E-03, 1.44330E-03, 6.29495E-04, 3.73895E-05, 2.63564E-05, 3.12093E-05, 6.29495E-04
11, 3.21467E-03, 2.03012E-03, 1.43737E-03, 6.45906E-04, 3.80360E-05, 2.67222E-05, 3.17395E-05, 6.45906E-04
12, 3.49576E-03, 2.02981E-03, 1.43065E-03, 6.61933E-04, 3.86589E-05, 2.70768E-05, 3.22577E-05, 6.61933E-04
13, 3.76460E-03, 2.02860E-03, 1.42310E-03, 6.77471E-04, 3.92822E-05, 2.74198E-05, 3.27608E-05, 6.77471E-04
14, 4.01770E-03, 2.02646E-03, 1.41470E-03, 6.92421E-04, 3.98857E-05, 2.77478E-05, 3.32420E-05, 6.92421E-04
15, 4.25212E-03, 2.02340E-03, 1.40553E-03, 7.06687E-04, 4.04584E-05, 2.80620E-05, 3.36997E-05, 7.06687E-04
16, 4.46551E-03, 2.01945E-03, 1.39567E-03, 7.20166E-04, 4.10064E-05, 2.83636E-05, 3.41369E-05, 7.20166E-04
17, 4.65618E-03, 2.01463E-03, 1.38742E-03, 7.32746E-04, 4.15426E-05, 2.86508E-05, 3.45549E-05, 7.32746E-04
18, 4.82309E-03, 2.00900E-03, 1.38373E-03, 7.44305E-04, 4.20701E-05, 2.89218E-05, 3.49519E-05, 7.44305E-04
19, 4.96575E-03, 2.00261E-03, 1.37949E-03, 7.54706E-04, 4.25658E-05, 2.91794E-05, 3.53285E-05, 7.54706E-04
20, 5.08424E-03, 1.99552E-03, 1.37471E-03, 7.63801E-04, 4.30357E-05, 2.94247E-05, 3.56859E-05, 7.63801E-04
21, 5.17912E-03, 1.98783E-03, 1.36942E-03, 7.71438E-04, 4.34817E-05, 2.96575E-05, 3.60286E-05, 7.71438E-04
22, 5.25133E-03, 1.97959E-03, 1.36364E-03, 7.77467E-04, 4.39094E-05, 2.98792E-05, 3.63555E-05, 7.77467E-04
23, 5.30212E-03, 1.97090E-03, 1.35739E-03, 7.81747E-04, 4.43118E-05, 3.00920E-05, 3.66673E-05, 7.81747E-04
24, 5.33298E-03, 1.96184E-03, 1.35071E-03, 7.84162E-04, 4.46864E-05, 3.02948E-05, 3.69684E-05, 7.84162E-04
25, 5.34555E-03, 1.95248E-03, 1.34360E-03, 7.84625E-04, 4.50308E-05, 3.04879E-05, 3.72575E-05, 7.84625E-04
26, 5.34154E-03, 1.94288E-03, 1.33612E-03, 7.83091E-04, 4.53537E-05, 3.06720E-05, 3.75355E-05, 7.83091E-04
27, 5.32269E-03, 1.93310E-03, 1.32828E-03, 7.79560E-04, 4.56564E-05, 3.08477E-05, 3.78023E-05, 7.79560E-04
28, 5.29070E-03, 1.92318E-03, 1.32015E-03, 7.74083E-04, 4.59293E-05, 3.10171E-05, 3.80584E-05, 7.74083E-04
29, 5.24720E-03, 1.91316E-03, 1.31175E-03, 7.66755E-04, 4.61721E-05, 3.11811E-05, 3.83038E-05, 7.66755E-04
30, 5.19370E-03, 1.90306E-03, 1.30315E-03, 7.57714E-04, 4.63942E-05, 3.13406E-05, 3.85389E-05, 7.57714E-04
31, 5.13163E-03, 1.89287E-03, 1.29441E-03, 7.47134E-04, 4.65903E-05, 3.14950E-05, 3.87626E-05, 7.47134E-04
32, 5.06225E-03, 1.88261E-03, 1.28557E-03, 7.35211E-04, 4.67596E-05, 3.16427E-05, 3.89744E-05, 7.35211E-04
33, 4.98671E-03, 1.87227E-03, 1.27670E-03, 7.22154E-04, 4.69047E-05, 3.17850E-05, 3.91775E-05, 7.22154E-04
