time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
1, 9.52914E-04, 5.79911E-04, 4.23796E-04, 6.54567E-03
2, 1.86905E-03, 1.18956E-03, 8.21820E-04, 5.69523E-03
3, 2.74033E-03, 1.81714E-03, 1.17519E-03, 5.15415E-03
4, 3.68435E-03, 2.45464E-03, 1.47638E-03, 3.49272E-03
5, 4.65909E-03, 3.08947E-03, 1.83774E-03, 2.86616E-03
6, 5.63715E-03, 3.70379E-03, 2.17922E-03, 2.65467E-03
7, 6.60310E-03, 4.33943E-03, 2.50059E-03, 2.32650E-03
8, 7.54038E-03, 5.07495E-03, 2.80100E-03, 2.10657E-03
9, 8.64779E-03, 5.81189E-03, 3.07695E-03, 1.89749E-03
10, 9.77898E-03, 6.54359E-03, 3.32203E-03, 1.87164E-03
11, 1.08825E-02, 7.26333E-03, 3.52800E-03, 1.88969E-03
12, 1.20875E-02, 7.96421E-03, 3.82592E-03, 1.78026E-03
13, 1.35188E-02, 8.63922E-03, 4.13111E-03, 1.78105E-03
14, 1.49198E-02, 9.28139E-03, 4.39580E-03, 1.61970E-03
15, 1.62664E-02, 9.88396E-03, 4.61081E-03, 1.30083E-03
16, 1.75357E-02, 1.04405E-02, 4.76855E-03, 1.31751E-03
17, 1.87069E-02, 1.09451E-02, 4.98546E-03, 1.41255E-03
18, 1.98852E-02, 1.13922E-02, 5.26850E-03, 1.44321E-03
19, 2.15484E-02, 1.20501E-02, 5.62064E-03, 1.58356E-03
20, 2.31892E-02, 1.28680E-02, 5.98043E-03, 1.62936E-03
21, 2.50425E-02, 1.36620E-02, 6.29630E-03, 1.58075E-03
22, 2.73114E-02, 1.44252E-02, 6.55909E-03, 1.44517E-03
23, 2.95953E-02, 1.51502E-02, 6.75984E-03, 1.23574E-03
24, 3.18744E-02, 1.58299E-02, 7.19400E-03, 1.11098E-03
25, 3.41278E-02, 1.64572E-02, 7.73681E-03, 1.17968E-03
26, 3.63339E-02, 1.70253E-02, 8.24808E-03, 1.24264E-03
27, 3.84695E-02, 1.75277E-02, 9.02050E-03, 1.26573E-03
28, 4.05105E-02, 1.79590E-02, 9.79989E-03, 1.25179E-03
29, 4.24321E-02, 1.83139E-02, 1.05794E-02, 1.20683E-03
