time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 1.59816E-05, 9.61665E-06, 8.44783E-06, 2.15173E-03, 6.33844E-07, 5.04142E-07, 4.16420E-07, 3.58051E+00
2, 2.87351E-05, 1.92623E-05, 1.15957E-05, 2.14887E-03, 1.22867E-06, 9.61556E-07, 7.70096E-07, 2.30496E-02
3, 4.30577E-05, 2.89430E-05, 1.73568E-05, 2.14951E-03, 1.84163E-06, 1.44129E-06, 1.15464E-06, 2.30501E-02
4, 5.73426E-05, 3.86197E-05, 2.30904E-05, 2.14836E-03, 2.45372E-06, 1.92054E-06, 1.53875E-06, 2.28730E-02
5, 7.15844E-05, 4.83236E-05, 2.87943E-05, 2.14722E-03, 3.06487E-06, 2.39912E-06, 1.92252E-06, 2.28354E-02
6, 8.57780E-05, 5.80447E-05, 3.44666E-05, 2.14606E-03, 3.67520E-06, 2.87708E-06, 2.30592E-06, 2.27996E-02
7, 9.99179E-05, 6.77810E-05, 4.01052E-05, 2.14489E-03, 4.28467E-06, 3.35442E-06, 2.68893E-06, 2.27601E-02
8, 1.13999E-04, 7.75308E-05, 4.57081E-05, 2.14370E-03, 4.89333E-06, 3.83114E-06, 3.07154E-06, 2.27180E-02
9, 1.28016E-04, 8.72922E-05, 5.12733E-05, 2.14250E-03, 5.50119E-06, 4.30725E-06, 3.45381E-06, 2.26733E-02
10, 1.41964E-04, 9.70633E-05, 5.67987E-05, 2.14129E-03, 6.10814E-06, 4.78279E-06, 3.83567E-06, 2.26259E-02
11, 1.55838E-04, 1.06842E-04, 6.22824E-05, 2.14007E-03, 6.71422E-06, 5.25768E-06, 4.21713E-06, 2.25760E-02
12, 1.69633E-04, 1.16627E-04, 6.77223E-05, 2.13884E-03, 7.31949E-06, 5.73197E-06, 4.59822E-06, 2.25234E-02
13, 1.83343E-04, 1.26416E-04, 7.31165E-05, 2.13759E-03, 7.92410E-06, 6.20563E-06, 4.97891E-06, 2.24682E-02
14, 1.96963E-04, 1.36208E-04, 7.84630E-05, 2.13633E-03, 8.52785E-06, 6.67865E-06, 5.35923E-06, 2.24104E-02
15, 2.10490E-04, 1.46000E-04, 8.37598E-05, 2.13506E-03, 9.13068E-06, 7.15096E-06, 5.73917E-06, 2.23499E-02
16, 2.23917E-04, 1.55790E-04, 8.90050E-05, 2.13377E-03, 9.73258E-06, 7.62271E-06, 6.11874E-06, 2.22869E-02
17, 2.37240E-04, 1.65578E-04, 9.41967E-05, 2.13247E-03, 1.03336E-05, 8.09385E-06, 6.49791E-06, 2.22211E-02
18, 2.51061E-04, 1.75360E-04, 9.93329E-05, 2.13116E-03, 1.09338E-05, 8.56437E-06, 6.87670E-06, 2.21528E-02
19, 2.65107E-04, 1.85135E-04, 1.04412E-04, 2.12984E-03, 1.15330E-05, 9.03436E-06, 7.25517E-06, 2.20818E-02
20, 2.79134E-04, 1.94902E-04, 1.09431E-04, 2.12851E-03, 1.21316E-05, 9.50377E-06, 7.63320E-06, 2.20082E-02
21, 2.93140E-04, 2.04658E-04, 1.14390E-04, 2.12716E-03, 1.27291E-05, 9.97264E-06, 8.01082E-06, 2.19320E-02
22, 3.07119E-04, 2.14402E-04, 1.19285E-04, 2.12580E-03, 1.33260E-05, 1.04410E-05, 8.38800E-06, 2.18532E-02
23, 3.21068E-04, 2.24131E-04, 1.24115E-04, 2.12443E-03, 1.39219E-05, 1.09087E-05, 8.76477E-06, 2.17717E-02
24, 3.34983E-04, 2.33844E-04, 1.28879E-04, 2.12305E-03, 1.45169E-05, 1.13758E-05, 9.14120E-06, 2.16876E-02
25, 3.48860E-04, 2.43540E-04, 1.33574E-04, 2.12166E-03, 1.51112E-05, 1.18421E-05, 9.51727E-06, 2.16009E-02
26, 3.62694E-04, 2.53215E-04, 1.38866E-04, 2.12025E-03, 1.57045E-05, 1.23077E-05, 9.89307E-06, 2.15116E-02
27, 3.76601E-04, 2.62869E-04, 1.44461E-04, 2.11883E-03, 1.62969E-05, 1.27729E-05, 1.02685E-05, 2.14198E-02
28, 3.91935E-04, 2.72500E-04, 1.50060E-04, 2.11740E-03, 1.68886E-05, 1.32376E-05, 1.06436E-05, 2.13253E-02
29, 4.07324E-04, 2.82106E-04, 1.55660E-04, 2.11596E-03, 1.74794E-05, 1.37016E-05, 1.10184E-05, 2.12282E-02
