time_step, rms_u, rms_v, rms_w, rms_p
41, 4.43354E-01, 4.71872E-01, 6.22826E-01, 2.03505E-01
42, 4.43078E-01, 4.71644E-01, 6.22850E-01, 2.03715E-01
43, 4.42802E-01, 4.71417E-01, 6.22873E-01, 2.03926E-01
44, 4.42526E-01, 4.71191E-01, 6.22897E-01, 2.04136E-01
45, 4.42250E-01, 4.70967E-01, 6.22920E-01, 2.04347E-01
46, 4.41973E-01, 4.70743E-01, 6.22943E-01, 2.04558E-01
47, 4.41697E-01, 4.70522E-01, 6.22966E-01, 2.04769E-01
48, 4.41420E-01, 4.70301E-01, 6.22989E-01, 2.04981E-01
49, 4.41143E-01, 4.70082E-01, 6.23012E-01, 2.05192E-01
50, 4.40865E-01, 4.69864E-01, 6.23034E-01, 2.05404E-01
51, 4.40588E-01, 4.69648E-01, 6.23057E-01, 2.05616E-01
52, 4.40310E-01, 4.69433E-01, 6.23079E-01, 2.05828E-01
53, 4.40032E-01, 4.69219E-01, 6.23101E-01, 2.06040E-01
54, 4.39754E-01, 4.69006E-01, 6.23122E-01, 2.06252E-01
55, 4.39476E-01, 4.68795E-01, 6.23144E-01, 2.06465E-01
56, 4.39198E-01, 4.68585E-01, 6.23165E-01, 2.06677E-01
57, 4.38920E-01, 4.68377E-01, 6.23186E-01, 2.06890E-01
58, 4.38641E-01, 4.68169E-01, 6.23207E-01, 2.07103E-01
59, 4.38363E-01, 4.67964E-01, 6.23228E-01, 2.07316E-01
60, 4.38084E-01, 4.67759E-01, 6.23249E-01, 2.07529E-01
61, 4.37806E-01, 4.67556E-01, 6.23269E-01, 2.07743E-01
62, 4.37527E-01, 4.67354E-01, 6.23289E-01, 2.07956E-01
63, 4.37248E-01, 4.67153E-01, 6.23309E-01, 2.08170E-01
64, 4.36969E-01, 4.66954E-01, 6.23329E-01, 2.08384E-01
65, 4.36690E-01, 4.66756E-01, 6.23349E-01, 2.08598E-01
66, 4.36411E-01, 4.66559E-01, 6.23368E-01, 2.08812E-01
67, 4.36132E-01, 4.66364E-01, 6.23387E-01, 2.09026E-01
68, 4.35853E-01, 4.66170E-01, 6.23406E-01, 2.09240E-01
69, 4.35574E-01, 4.65977E-01, 6.23425E-01, 2.09455E-01
70, 4.35295E-01, 4.65785E-01, 6.23443E-01, 2.09670E-01
71, 4.35016E-01, 4.65595E-01, 6.23461E-01, 2.09885E-01
72, 4.34737E-01, 4.65406E-01, 6.23479E-01, 2.10100E-01
73, 4.34458E-01, 4.65219E-01, 6.23497E-01, 2.10315E-01
74, 4.34179E-01, 4.65033E-01, 6.23515E-01, 2.10530E-01
75, 4.33900E-01, 4.64848E-01, 6.23532E-01, 2.10746E-01
76, 4.33621E-01, 4.64664E-01, 6.23549E-01, 2.10962E-01
77, 4.33342E-01, 4.64481E-01, 6.23566E-01, 2.11178E-01
78, 4.33063E-01, 4.64300E-01, 6.23583E-01, 2.11394E-01
79, 4.32784E-01, 4.64121E-01, 6.23600E-01, 2.11610E-01
80, 4.32505E-01, 4.63942E-01, 6.23616E-01, 2.11827E-01
81, 4.32227E-01, 4.63765E-01, 6.23632E-01, 2.12043E-01
82, 4.31948E-01, 4.63589E-01, 6.23648E-01, 2.12260E-01
83, 4.31669E-01, 4.63414E-01, 6.23663E-01, 2.12477E-01
84, 4.31390E-01, 4.63241E-01, 6.23678E-01, 2.12694E-01
85, 4.31112E-01, 4.63069E-01, 6.23693E-01, 2.12912E-01
86, 4.30833E-01, 4.62898E-01, 6.23708E-01, 2.13130E-01
87, 4.30555E-01, 4.62729E-01, 6.23723E-01, 2.13347E-01
88, 4.30276E-01, 4.62561E-01, 6.23737E-01, 2.13566E-01
89, 4.29998E-01, 4.62394E-01, 6.23751E-01, 2.13784E-01
90, 4.29719E-01, 4.62228E-01, 6.23765E-01, 2.14002E-01
91, 4.29441E-01, 4.62064E-01, 6.23778E-01, 2.14221E-01
92, 4.29163E-01, 4.61901E-01, 6.23792E-01, 2.14440E-01
93, 4.28884E-01, 4.61739E-01, 6.23805E-01, 2.14659E-01
94, 4.28606E-01, 4.61579E-01, 6.23817E-01, 2.14879E-01
95, 4.28328E-01, 4.61420E-01, 6.23830E-01, 2.15098E-01
96, 4.28050E-01, 4.61262E-01, 6.23842E-01, 2.15318E-01
97, 4.27772E-01, 4.61105E-01, 6.23854E-01, 2.15538E-01
98, 4.27495E-01, 4.60950E-01, 6.23866E-01, 2.15759E-01
99, 4.27217E-01, 4.60796E-01, 6.23877E-01, 2.15979E-01
100, 4.26939E-01, 4.60643E-01, 6.23888E-01, 2.16200E-01
101, 4.26661E-01, 4.60492E-01, 6.23899E-01, 2.16421E-01
102, 4.26384E-01, 4.60342E-01, 6.23910E-01, 2.16643E-01
103, 4.26106E-01, 4.60193E-01, 6.23920E-01, 2.16864E-01
104, 4.25829E-01, 4.60046E-01, 6.23930E-01, 2.17086E-01
105, 4.25551E-01, 4.59900E-01, 6.23940E-01, 2.17308E-01
106, 4.25274E-01, 4.59755E-01, 6.23950E-01, 2.17531E-01
107, 4.24997E-01, 4.59611E-01, 6.23959E-01, 2.17754E-01
108, 4.24720E-01, 4.59469E-01, 6.23968E-01, 2.17977E-01
109, 4.24442E-01, 4.59328E-01, 6.23976E-01, 2.18200E-01
110, 4.24165E-01, 4.59188E-01, 6.23985E-01, 2.18423E-01
111, 4.23888E-01, 4.59050E-01, 6.23993E-01, 2.18647E-01
112, 4.23611E-01, 4.58913E-01, 6.24001E-01, 2.18871E-01
113, 4.23334E-01, 4.58777E-01, 6.24008E-01, 2.19096E-01
114, 4.23058E-01, 4.58642E-01, 6.24015E-01, 2.19320E-01
115, 4.22781E-01, 4.58509E-01, 6.24022E-01, 2.19545E-01
116, 4.22504E-01, 4.58377E-01, 6.24029E-01, 2.19771E-01
117, 4.22227E-01, 4.58247E-01, 6.24035E-01, 2.19996E-01
118, 4.21950E-01, 4.58118E-01, 6.24041E-01, 2.20222E-01
119, 4.21674E-01, 4.57990E-01, 6.24047E-01, 2.20448E-01
120, 4.21397E-01, 4.57863E-01, 6.24052E-01, 2.20674E-01
121, 4.21120E-01, 4.57738E-01, 6.24057E-01, 2.20901E-01
122, 4.20844E-01, 4.57614E-01, 6.24062E-01, 2.21128E-01
123, 4.20567E-01, 4.57491E-01, 6.24067E-01, 2.21356E-01
124, 4.20290E-01, 4.57370E-01, 6.24071E-01, 2.21583E-01
125, 4.20014E-01, 4.57250E-01, 6.24075E-01, 2.21811E-01
126, 4.19737E-01, 4.57132E-01, 6.24078E-01, 2.22040E-01
127, 4.19461E-01, 4.57014E-01, 6.24081E-01, 2.22268E-01
128, 4.19184E-01, 4.56898E-01, 6.24084E-01, 2.22497E-01
129, 4.18908E-01, 4.56784E-01, 6.24087E-01, 2.22726E-01
130, 4.18631E-01, 4.56671E-01, 6.24089E-01, 2.22956E-01
131, 4.18354E-01, 4.56559E-01, 6.24091E-01, 2.23186E-01
132, 4.18078E-01, 4.56448E-01, 6.24093E-01, 2.23416E-01
133, 4.17801E-01, 4.56339E-01, 6.24094E-01, 2.23646E-01
134, 4.17524E-01, 4.56231E-01, 6.24095E-01, 2.23877E-01
135, 4.17248E-01, 4.56124E-01, 6.24096E-01, 2.24108E-01
136, 4.16971E-01, 4.56019E-01, 6.24097E-01, 2.24340E-01
137, 4.16694E-01, 4.55915E-01, 6.24097E-01, 2.24572E-01
138, 4.16418E-01, 4.55813E-01, 6.24097E-01, 2.24804E-01
139, 4.16141E-01, 4.55712E-01, 6.24096E-01, 2.25036E-01
140, 4.15864E-01, 4.55612E-01, 6.24095E-01, 2.25269E-01
141, 4.15587E-01, 4.55513E-01, 6.24094E-01, 2.25502E-01
142, 4.15310E-01, 4.55416E-01, 6.24093E-01, 2.25735E-01
143, 4.15033E-01, 4.55321E-01, 6.24091E-01, 2.25969E-01
144, 4.14756E-01, 4.55226E-01, 6.24089E-01, 2.26203E-01
145, 4.14479E-01, 4.55133E-01, 6.24086E-01, 2.26438E-01
146, 4.14201E-01, 4.55042E-01, 6.24084E-01, 2.26672E-01
147, 4.13924E-01, 4.54951E-01, 6.24081E-01, 2.26907E-01
148, 4.13647E-01, 4.54863E-01, 6.24077E-01, 2.27143E-01
149, 4.13369E-01, 4.54775E-01, 6.24074E-01, 2.27379E-01
150, 4.13092E-01, 4.54689E-01, 6.24070E-01, 2.27615E-01
151, 4.12814E-01, 4.54604E-01, 6.24065E-01, 2.27851E-01
152, 4.12537E-01, 4.54521E-01, 6.24061E-01, 2.28088E-01
153, 4.12259E-01, 4.54439E-01, 6.24056E-01, 2.28325E-01
154, 4.11981E-01, 4.54358E-01, 6.24051E-01, 2.28562E-01
155, 4.11703E-01, 4.54279E-01, 6.24045E-01, 2.28800E-01
156, 4.11425E-01, 4.54201E-01, 6.24039E-01, 2.29038E-01
157, 4.11147E-01, 4.54125E-01, 6.24033E-01, 2.29277E-01
158, 4.10869E-01, 4.54050E-01, 6.24027E-01, 2.29516E-01
159, 4.10590E-01, 4.53976E-01, 6.24020E-01, 2.29755E-01
160, 4.10312E-01, 4.53903E-01, 6.24013E-01, 2.29994E-01
161, 4.10033E-01, 4.53833E-01, 6.24006E-01, 2.30234E-01
162, 4.09754E-01, 4.53763E-01, 6.23998E-01, 2.30474E-01
163, 4.09476E-01, 4.53695E-01, 6.23990E-01, 2.30715E-01
164, 4.09197E-01, 4.53628E-01, 6.23982E-01, 2.30956E-01
165, 4.08918E-01, 4.53563E-01, 6.23973E-01, 2.31197E-01
166, 4.08638E-01, 4.53499E-01, 6.23964E-01, 2.31439E-01
167, 4.08359E-01, 4.53436E-01, 6.23955E-01, 2.31681E-01
168, 4.08080E-01, 4.53375E-01, 6.23946E-01, 2.31923E-01
169, 4.07800E-01, 4.53315E-01, 6.23936E-01, 2.32166E-01
170, 4.07521E-01, 4.53256E-01, 6.23926E-01, 2.32409E-01
171, 4.07241E-01, 4.53199E-01, 6.23916E-01, 2.32652E-01
172, 4.06961E-01, 4.53143E-01, 6.23905E-01, 2.32896E-01
173, 4.06681E-01, 4.53089E-01, 6.23894E-01, 2.33140E-01
174, 4.06401E-01, 4.53036E-01, 6.23883E-01, 2.33385E-01
175, 4.06120E-01, 4.52985E-01, 6.23872E-01, 2.33630E-01
176, 4.05840E-01, 4.52934E-01, 6.23860E-01, 2.33875E-01
177, 4.05559E-01, 4.52886E-01, 6.23848E-01, 2.34121E-01
178, 4.05278E-01, 4.52838E-01, 6.23836E-01, 2.34367E-01
179, 4.04998E-01, 4.52792E-01, 6.23823E-01, 2.34613E-01
180, 4.04717E-01, 4.52747E-01, 6.23810E-01, 2.34860E-01
181, 4.04435E-01, 4.52704E-01, 6.23797E-01, 2.35107E-01
182, 4.04154E-01, 4.52662E-01, 6.23784E-01, 2.35355E-01
183, 4.03873E-01, 4.52622E-01, 6.23770E-01, 2.35603E-01
184, 4.03591E-01, 4.52582E-01, 6.23756E-01, 2.35851E-01
185, 4.03310E-01, 4.52544E-01, 6.23742E-01, 2.36100E-01
186, 4.03028E-01, 4.52508E-01, 6.23728E-01, 2.36349E-01
187, 4.02746E-01, 4.52473E-01, 6.23713E-01, 2.36599E-01
188, 4.02464E-01, 4.52439E-01, 6.23698E-01, 2.36849E-01
189, 4.02181E-01, 4.52407E-01, 6.23683E-01, 2.37099E-01
190, 4.01899E-01, 4.52376E-01, 6.23668E-01, 2.37350E-01
191, 4.01617E-01, 4.52346E-01, 6.23652E-01, 2.37601E-01
192, 4.01334E-01, 4.52318E-01, 6.23636E-01, 2.37853E-01
193, 4.01051E-01, 4.52291E-01, 6.23620E-01, 2.38105E-01
194, 4.00768E-01, 4.52265E-01, 6.23603E-01, 2.38358E-01
195, 4.00485E-01, 4.52241E-01, 6.23587E-01, 2.38611E-01
196, 4.00202E-01, 4.52218E-01, 6.23570E-01, 2.38864E-01
197, 3.99919E-01, 4.52196E-01, 6.23553E-01, 2.39118E-01
198, 3.99635E-01, 4.52176E-01, 6.23535E-01, 2.39372E-01
199, 3.99352E-01, 4.52157E-01, 6.23518E-01, 2.39627E-01
200, 3.99068E-01, 4.52140E-01, 6.23500E-01, 2.39882E-01
201, 3.98784E-01, 4.52123E-01, 6.23481E-01, 2.40138E-01
202, 3.98500E-01, 4.52108E-01, 6.23463E-01, 2.40394E-01
203, 3.98216E-01, 4.52095E-01, 6.23444E-01, 2.40651E-01
204, 3.97932E-01, 4.52083E-01, 6.23426E-01, 2.40908E-01
205, 3.97647E-01, 4.52072E-01, 6.23407E-01, 2.41166E-01
206, 3.97363E-01, 4.52062E-01, 6.23387E-01, 2.41424E-01
207, 3.97078E-01, 4.52053E-01, 6.23368E-01, 2.41682E-01
208, 3.96794E-01, 4.52046E-01, 6.23348E-01, 2.41942E-01
209, 3.96509E-01, 4.52041E-01, 6.23328E-01, 2.42201E-01
210, 3.96224E-01, 4.52036E-01, 6.23308E-01, 2.42461E-01
211, 3.95939E-01, 4.52033E-01, 6.23287E-01, 2.42722E-01
212, 3.95653E-01, 4.52031E-01, 6.23267E-01, 2.42983E-01
213, 3.95368E-01, 4.52031E-01, 6.23246E-01, 2.43245E-01
214, 3.95083E-01, 4.52031E-01, 6.23225E-01, 2.43507E-01
215, 3.94797E-01, 4.52033E-01, 6.23203E-01, 2.43770E-01
216, 3.94512E-01, 4.52036E-01, 6.23182E-01, 2.44034E-01
217, 3.94226E-01, 4.52041E-01, 6.23160E-01, 2.44298E-01
218, 3.93940E-01, 4.52047E-01, 6.23138E-01, 2.44562E-01
219, 3.93654E-01, 4.52054E-01, 6.23116E-01, 2.44827E-01
220, 3.93368E-01, 4.52062E-01, 6.23093E-01, 2.45093E-01
221, 3.93082E-01, 4.52072E-01, 6.23071E-01, 2.45359E-01
222, 3.92795E-01, 4.52082E-01, 6.23048E-01, 2.45626E-01
223, 3.92509E-01, 4.52094E-01, 6.23025E-01, 2.45894E-01
224, 3.92222E-01, 4.52108E-01, 6.23002E-01, 2.46162E-01
225, 3.91936E-01, 4.52122E-01, 6.22978E-01, 2.46431E-01
226, 3.91649E-01, 4.52138E-01, 6.22954E-01, 2.46700E-01
227, 3.91362E-01, 4.52155E-01, 6.22931E-01, 2.46970E-01
228, 3.91076E-01, 4.52173E-01, 6.22906E-01, 2.47241E-01
229, 3.90789E-01, 4.52193E-01, 6.22882E-01, 2.47512E-01
230, 3.90501E-01, 4.52213E-01, 6.22858E-01, 2.47784E-01
231, 3.90214E-01, 4.52235E-01, 6.22833E-01, 2.48057E-01
232, 3.89927E-01, 4.52258E-01, 6.22808E-01, 2.48330E-01
233, 3.89640E-01, 4.52282E-01, 6.22783E-01, 2.48604E-01
234, 3.89352E-01, 4.52308E-01, 6.22758E-01, 2.48879E-01
235, 3.89065E-01, 4.52335E-01, 6.22732E-01, 2.49154E-01
236, 3.88777E-01, 4.52363E-01, 6.22706E-01, 2.49430E-01
237, 3.88490E-01, 4.52392E-01, 6.22680E-01, 2.49707E-01
238, 3.88202E-01, 4.52422E-01, 6.22654E-01, 2.49985E-01
239, 3.87914E-01, 4.52453E-01, 6.22628E-01, 2.50263E-01
240, 3.87626E-01, 4.52486E-01, 6.22601E-01, 2.50542E-01
241, 3.87338E-01, 4.52520E-01, 6.22575E-01, 2.50821E-01
242, 3.87050E-01, 4.52555E-01, 6.22548E-01, 2.51102E-01
243, 3.86762E-01, 4.52591E-01, 6.22521E-01, 2.51383E-01
244, 3.86474E-01, 4.52628E-01, 6.22493E-01, 2.51665E-01
245, 3.86186E-01, 4.52666E-01, 6.22466E-01, 2.51948E-01
246, 3.85898E-01, 4.52706E-01, 6.22438E-01, 2.52232E-01
247, 3.85609E-01, 4.52747E-01, 6.22410E-01, 2.52516E-01
248, 3.85321E-01, 4.52788E-01, 6.22382E-01, 2.52801E-01
249, 3.85033E-01, 4.52831E-01, 6.22354E-01, 2.53087E-01
250, 3.84744E-01, 4.52876E-01, 6.22325E-01, 2.53374E-01
251, 3.84456E-01, 4.52921E-01, 6.22296E-01, 2.53661E-01
252, 3.84167E-01, 4.52967E-01, 6.22267E-01, 2.53950E-01
253, 3.83878E-01, 4.53015E-01, 6.22238E-01, 2.54239E-01
254, 3.83590E-01, 4.53063E-01, 6.22209E-01, 2.54529E-01
255, 3.83301E-01, 4.53113E-01, 6.22179E-01, 2.54820E-01
256, 3.83012E-01, 4.53164E-01, 6.22150E-01, 2.55111E-01
257, 3.82723E-01, 4.53216E-01, 6.22120E-01, 2.55404E-01
258, 3.82434E-01, 4.53269E-01, 6.22090E-01, 2.55697E-01
259, 3.82145E-01, 4.53323E-01, 6.22059E-01, 2.55992E-01
260, 3.81856E-01, 4.53378E-01, 6.22029E-01, 2.56287E-01
261, 3.81567E-01, 4.53435E-01, 6.21998E-01, 2.56583E-01
262, 3.81278E-01, 4.53492E-01, 6.21967E-01, 2.56880E-01
263, 3.80989E-01, 4.53551E-01, 6.21936E-01, 2.57178E-01
264, 3.80700E-01, 4.53611E-01, 6.21905E-01, 2.57476E-01
265, 3.80411E-01, 4.53671E-01, 6.21873E-01, 2.57776E-01
266, 3.80122E-01, 4.53733E-01, 6.21842E-01, 2.58077E-01
267, 3.79833E-01, 4.53796E-01, 6.21810E-01, 2.58378E-01
268, 3.79543E-01, 4.53860E-01, 6.21778E-01, 2.58680E-01
269, 3.79254E-01, 4.53925E-01, 6.21746E-01, 2.58984E-01
270, 3.78965E-01, 4.53991E-01, 6.21713E-01, 2.59288E-01
271, 3.78676E-01, 4.54058E-01, 6.21680E-01, 2.59593E-01
272, 3.78386E-01, 4.54127E-01, 6.21648E-01, 2.59899E-01
273, 3.78097E-01, 4.54196E-01, 6.21614E-01, 2.60206E-01
274, 3.77808E-01, 4.54266E-01, 6.21581E-01, 2.60513E-01
275, 3.77518E-01, 4.54338E-01, 6.21548E-01, 2.60822E-01
276, 3.77229E-01, 4.54410E-01, 6.21514E-01, 2.61132E-01
277, 3.76939E-01, 4.54484E-01, 6.21480E-01, 2.61443E-01
278, 3.76650E-01, 4.54558E-01, 6.21446E-01, 2.61754E-01
279, 3.76361E-01, 4.54634E-01, 6.21412E-01, 2.62067E-01
280, 3.76071E-01, 4.54711E-01, 6.21377E-01, 2.62380E-01
281, 3.75782E-01, 4.54788E-01, 6.21343E-01, 2.62695E-01
282, 3.75492E-01, 4.54867E-01, 6.21308E-01, 2.63010E-01
283, 3.75203E-01, 4.54947E-01, 6.21272E-01, 2.63326E-01
284, 3.74913E-01, 4.55028E-01, 6.21237E-01, 2.63643E-01
285, 3.74624E-01, 4.55109E-01, 6.21202E-01, 2.63962E-01
286, 3.74334E-01, 4.55192E-01, 6.21166E-01, 2.64281E-01
287, 3.74045E-01, 4.55276E-01, 6.21130E-01, 2.64601E-01
288, 3.73755E-01, 4.55361E-01, 6.21094E-01, 2.64922E-01
289, 3.73466E-01, 4.55447E-01, 6.21057E-01, 2.65244E-01
290, 3.73177E-01, 4.55534E-01, 6.21021E-01, 2.65567E-01
291, 3.72887E-01, 4.55622E-01, 6.20984E-01, 2.65891E-01
292, 3.72598E-01, 4.55711E-01, 6.20947E-01, 2.66216E-01
293, 3.72308E-01, 4.55801E-01, 6.20909E-01, 2.66541E-01
294, 3.72019E-01, 4.55892E-01, 6.20872E-01, 2.66868E-01
295, 3.71730E-01, 4.55984E-01, 6.20834E-01, 2.67196E-01
296, 3.71440E-01, 4.56077E-01, 6.20796E-01, 2.67524E-01
297, 3.71151E-01, 4.56172E-01, 6.20758E-01, 2.67854E-01
298, 3.70862E-01, 4.56267E-01, 6.20720E-01, 2.68184E-01
299, 3.70572E-01, 4.56363E-01, 6.20681E-01, 2.68516E-01
300, 3.70283E-01, 4.56460E-01, 6.20642E-01, 2.68848E-01
301, 3.69994E-01, 4.56558E-01, 6.20603E-01, 2.69181E-01
302, 3.69705E-01, 4.56657E-01, 6.20563E-01, 2.69515E-01
303, 3.69415E-01, 4.56758E-01, 6.20524E-01, 2.69850E-01
304, 3.69126E-01, 4.56859E-01, 6.20484E-01, 2.70186E-01
305, 3.68837E-01, 4.56961E-01, 6.20444E-01, 2.70523E-01
306, 3.68548E-01, 4.57064E-01, 6.20404E-01, 2.70861E-01
307, 3.68259E-01, 4.57168E-01, 6.20363E-01, 2.71199E-01
308, 3.67970E-01, 4.57274E-01, 6.20322E-01, 2.71539E-01
309, 3.67681E-01, 4.57380E-01, 6.20281E-01, 2.71879E-01
310, 3.67392E-01, 4.57487E-01, 6.20240E-01, 2.72221E-01
311, 3.67103E-01, 4.57595E-01, 6.20198E-01, 2.72563E-01
312, 3.66815E-01, 4.57705E-01, 6.20156E-01, 2.72906E-01
313, 3.66526E-01, 4.57815E-01, 6.20114E-01, 2.73250E-01
314, 3.66237E-01, 4.57926E-01, 6.20072E-01, 2.73595E-01
315, 3.65949E-01, 4.58038E-01, 6.20029E-01, 2.73941E-01
316, 3.65660E-01, 4.58152E-01, 6.19986E-01, 2.74287E-01
317, 3.65371E-01, 4.58266E-01, 6.19943E-01, 2.74634E-01
318, 3.65083E-01, 4.58381E-01, 6.19900E-01, 2.74983E-01
319, 3.64795E-01, 4.58497E-01, 6.19856E-01, 2.75332E-01
320, 3.64506E-01, 4.58614E-01, 6.19812E-01, 2.75681E-01
321, 3.64218E-01, 4.58733E-01, 6.19768E-01, 2.76032E-01
322, 3.63930E-01, 4.58852E-01, 6.19723E-01, 2.76384E-01
323, 3.63642E-01, 4.58972E-01, 6.19678E-01, 2.76736E-01
324, 3.63353E-01, 4.59093E-01, 6.19633E-01, 2.77089E-01
325, 3.63065E-01, 4.59216E-01, 6.19588E-01, 2.77443E-01
326, 3.62777E-01, 4.59339E-01, 6.19542E-01, 2.77798E-01
327, 3.62490E-01, 4.59463E-01, 6.19496E-01, 2.78153E-01
328, 3.62202E-01, 4.59588E-01, 6.19450E-01, 2.78509E-01
329, 3.61914E-01, 4.59714E-01, 6.19403E-01, 2.78866E-01
330, 3.61627E-01, 4.59842E-01, 6.19356E-01, 2.79224E-01
331, 3.61339E-01, 4.59970E-01, 6.19309E-01, 2.79582E-01
332, 3.61052E-01, 4.60099E-01, 6.19261E-01, 2.79941E-01
333, 3.60764E-01, 4.60229E-01, 6.19214E-01, 2.80301E-01
334, 3.60477E-01, 4.60360E-01, 6.19165E-01, 2.80662E-01
335, 3.60190E-01, 4.60492E-01, 6.19117E-01, 2.81023E-01
336, 3.59903E-01, 4.60626E-01, 6.19068E-01, 2.81386E-01
337, 3.59616E-01, 4.60760E-01, 6.19019E-01, 2.81748E-01
338, 3.59329E-01, 4.60895E-01, 6.18969E-01, 2.82112E-01
339, 3.59042E-01, 4.61031E-01, 6.18919E-01, 2.82476E-01
340, 3.58755E-01, 4.61168E-01, 6.18869E-01, 2.82841E-01
341, 3.58469E-01, 4.61306E-01, 6.18819E-01, 2.83206E-01
342, 3.58182E-01, 4.61445E-01, 6.18768E-01, 2.83572E-01
343, 3.57896E-01, 4.61585E-01, 6.18717E-01, 2.83939E-01
344, 3.57610E-01, 4.61726E-01, 6.18665E-01, 2.84307E-01
345, 3.57324E-01, 4.61868E-01, 6.18613E-01, 2.84675E-01
346, 3.57037E-01, 4.62011E-01, 6.18561E-01, 2.85043E-01
347, 3.56752E-01, 4.62155E-01, 6.18508E-01, 2.85413E-01
348, 3.56466E-01, 4.62300E-01, 6.18455E-01, 2.85783E-01
349, 3.56180E-01, 4.62446E-01, 6.18402E-01, 2.86153E-01
350, 3.55894E-01, 4.62593E-01, 6.18348E-01, 2.86525E-01
351, 3.55609E-01, 4.62741E-01, 6.18294E-01, 2.86896E-01
352, 3.55324E-01, 4.62890E-01, 6.18240E-01, 2.87269E-01
353, 3.55039E-01, 4.63040E-01, 6.18185E-01, 2.87642E-01
354, 3.54753E-01, 4.63191E-01, 6.18130E-01, 2.88015E-01
355, 3.54468E-01, 4.63343E-01, 6.18074E-01, 2.88389E-01
356, 3.54184E-01, 4.63496E-01, 6.18018E-01, 2.88764E-01
357, 3.53899E-01, 4.63650E-01, 6.17962E-01, 2.89139E-01
358, 3.53614E-01, 4.63804E-01, 6.17905E-01, 2.89515E-01
359, 3.53330E-01, 4.63960E-01, 6.17848E-01, 2.89891E-01
360, 3.53046E-01, 4.64117E-01, 6.17790E-01, 2.90268E-01
361, 3.52762E-01, 4.64275E-01, 6.17732E-01, 2.90645E-01
362, 3.52478E-01, 4.64433E-01, 6.17674E-01, 2.91023E-01
363, 3.52194E-01, 4.64593E-01, 6.17615E-01, 2.91402E-01
364, 3.51910E-01, 4.64753E-01, 6.17556E-01, 2.91781E-01
365, 3.51627E-01, 4.64915E-01, 6.17496E-01, 2.92160E-01
366, 3.51343E-01, 4.65077E-01, 6.17436E-01, 2.92540E-01
