time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 1.50671E-05, 1.98319E-05, 1.52199E-05, 1.10134E-04, 3.35308E-07, 2.40134E-07, 2.78383E-07, 6.22254E-03
2, 2.20155E-05, 5.38596E-06, 7.31430E-06, 8.55745E-05, 2.37466E-07, 6.89751E-08, 9.66171E-08, 3.79616E-03
3, 1.07714E-05, 2.81581E-06, 5.26007E-06, 4.25508E-05, 1.39356E-07, 4.19511E-08, 5.66736E-08, 1.66761E-03
4, 8.82279E-06, 2.13458E-06, 2.95906E-06, 1.66915E-05, 8.18439E-08, 2.19745E-08, 3.24046E-08, 1.61139E-03
5, 8.99125E-06, 1.86999E-06, 2.75057E-06, 1.16199E-05, 6.23159E-08, 1.69318E-08, 2.42199E-08, 7.42852E-04
6, 7.85758E-06, 1.91180E-06, 1.92583E-06, 1.07426E-05, 4.83631E-08, 1.31580E-08, 1.91089E-08, 5.86955E-04
7, 7.58640E-06, 2.00606E-06, 1.83437E-06, 1.02630E-05, 4.11296E-08, 1.19066E-08, 1.72718E-08, 5.63318E-04
8, 6.92223E-06, 2.08991E-06, 1.80233E-06, 9.83465E-06, 3.38935E-08, 1.04328E-08, 1.49689E-08, 5.40337E-04
9, 6.78560E-06, 2.15821E-06, 1.76510E-06, 9.49428E-06, 3.22494E-08, 9.87391E-09, 1.43068E-08, 5.23102E-04
10, 6.52595E-06, 2.21622E-06, 1.79553E-06, 9.13320E-06, 2.84687E-08, 9.08714E-09, 1.29645E-08, 5.09426E-04
11, 6.59990E-06, 2.27622E-06, 1.76632E-06, 8.83799E-06, 2.75324E-08, 8.69622E-09, 1.25358E-08, 4.98555E-04
12, 6.74513E-06, 2.32152E-06, 1.78148E-06, 8.52549E-06, 2.53850E-08, 8.25653E-09, 1.17141E-08, 4.90365E-04
13, 6.88164E-06, 2.37458E-06, 1.75902E-06, 8.26402E-06, 2.47735E-08, 7.94434E-09, 1.13494E-08, 4.84324E-04
14, 7.43480E-06, 2.41326E-06, 1.76608E-06, 8.28375E-06, 2.34837E-08, 7.61930E-09, 1.07659E-08, 4.80333E-04
15, 8.30064E-06, 2.45834E-06, 1.94374E-06, 9.00154E-06, 2.29898E-08, 7.34458E-09, 1.04394E-08, 5.25167E-04
16, 9.25581E-06, 2.49206E-06, 2.13884E-06, 9.78067E-06, 2.22164E-08, 7.09875E-09, 1.00093E-08, 5.87743E-04
17, 1.02897E-05, 2.52836E-06, 2.37886E-06, 1.06762E-05, 2.17945E-08, 6.87558E-09, 9.71569E-09, 6.60755E-04
18, 1.14092E-05, 2.55668E-06, 2.64051E-06, 1.16389E-05, 2.12465E-08, 6.67050E-09, 9.37985E-09, 7.45312E-04
19, 1.26074E-05, 2.58387E-06, 2.93935E-06, 1.27182E-05, 2.08526E-08, 6.47270E-09, 9.12170E-09, 8.42477E-04
20, 1.38861E-05, 2.60566E-06, 3.26617E-06, 1.38669E-05, 2.04188E-08, 6.29249E-09, 8.84575E-09, 9.53365E-04
21, 1.52395E-05, 2.68782E-06, 3.63139E-06, 1.51281E-05, 2.00626E-08, 6.12236E-09, 8.62030E-09, 1.07895E-03
22, 1.66657E-05, 2.97959E-06, 4.02329E-06, 1.64554E-05, 1.97279E-08, 5.96745E-09, 8.38843E-09, 1.22019E-03
23, 1.81599E-05, 3.28890E-06, 4.45676E-06, 1.78857E-05, 1.94115E-08, 5.82614E-09, 8.18583E-09, 1.37778E-03
24, 1.97157E-05, 3.62826E-06, 4.91232E-06, 1.93724E-05, 1.91116E-08, 5.69454E-09, 7.98054E-09, 1.55227E-03
25, 2.13297E-05, 3.98206E-06, 5.41028E-06, 2.09458E-05, 1.88277E-08, 5.57268E-09, 7.80474E-09, 1.74386E-03
26, 2.29904E-05, 4.36556E-06, 5.92442E-06, 2.25579E-05, 1.85860E-08, 5.45153E-09, 7.63646E-09, 1.95244E-03
27, 2.46951E-05, 4.75917E-06, 6.47726E-06, 2.42325E-05, 1.83584E-08, 5.34812E-09, 7.48931E-09, 2.17744E-03
28, 2.64264E-05, 5.17901E-06, 7.03929E-06, 2.59194E-05, 1.81435E-08, 5.25013E-09, 7.34106E-09, 2.41790E-03
29, 2.81807E-05, 5.60345E-06, 7.63116E-06, 2.76359E-05, 1.79414E-08, 5.16797E-09, 7.21203E-09, 2.67228E-03
30, 2.99349E-05, 6.04708E-06, 8.22353E-06, 2.93293E-05, 1.77496E-08, 5.08815E-09, 7.08535E-09, 2.93860E-03
31, 3.16825E-05, 6.48830E-06, 8.83212E-06, 3.10114E-05, 1.75756E-08, 5.02059E-09, 6.97452E-09, 3.21434E-03
32, 3.33958E-05, 6.93824E-06, 9.43011E-06, 3.26273E-05, 1.74121E-08, 4.95185E-09, 6.86599E-09, 3.49654E-03
33, 3.50639E-05, 7.37695E-06, 1.00270E-05, 3.41849E-05, 1.72509E-08, 4.88936E-09, 6.77468E-09, 3.78179E-03
34, 3.66559E-05, 7.81125E-06, 1.05997E-05, 3.56288E-05, 1.70954E-08, 4.82581E-09, 6.68222E-09, 4.06642E-03
35, 3.81565E-05, 8.22378E-06, 1.11520E-05, 3.69651E-05, 1.69412E-08, 4.76739E-09, 6.59557E-09, 4.34647E-03
36, 3.95342E-05, 8.61736E-06, 1.16646E-05, 3.81405E-05, 1.67908E-08, 4.70766E-09, 6.50600E-09, 4.61795E-03
37, 4.07709E-05, 8.97769E-06, 1.21373E-05, 3.91621E-05, 1.66373E-08, 4.65184E-09, 6.42609E-09, 4.87683E-03
38, 4.18371E-05, 9.30466E-06, 1.25548E-05, 3.99818E-05, 1.64801E-08, 4.59223E-09, 6.34432E-09, 5.11928E-03
39, 4.27148E-05, 9.58730E-06, 1.29147E-05, 4.06104E-05, 1.63158E-08, 4.53506E-09, 6.26586E-09, 5.34171E-03
40, 4.33800E-05, 9.82409E-06, 1.32060E-05, 4.10081E-05, 1.61441E-08, 4.47620E-09, 6.17848E-09, 5.54094E-03
41, 4.38185E-05, 1.00075E-05, 1.34262E-05, 4.11921E-05, 1.59538E-08, 4.41868E-09, 6.08985E-09, 5.71421E-03
42, 4.40149E-05, 1.01360E-05, 1.35683E-05, 4.11326E-05, 1.57512E-08, 4.35818E-09, 6.00033E-09, 5.85933E-03
43, 4.39621E-05, 1.02055E-05, 1.36314E-05, 4.08549E-05, 1.55292E-08, 4.29564E-09, 5.91316E-09, 5.97458E-03
44, 4.36555E-05, 1.02159E-05, 1.36127E-05, 4.03398E-05, 1.52865E-08, 4.23000E-09, 5.82081E-09, 6.05885E-03
45, 4.30978E-05, 1.01663E-05, 1.35141E-05, 3.96205E-05, 1.50256E-08, 4.16248E-09, 5.72657E-09, 6.11151E-03
46, 4.22961E-05, 1.00584E-05, 1.33364E-05, 3.86881E-05, 1.47606E-08, 4.09163E-09, 5.62310E-09, 6.13244E-03
47, 4.12633E-05, 9.89418E-06, 1.30844E-05, 3.75823E-05, 1.44752E-08, 4.01967E-09, 5.51550E-09, 6.12190E-03
48, 4.00170E-05, 9.67738E-06, 1.27623E-05, 3.63018E-05, 1.41758E-08, 3.94395E-09, 5.40439E-09, 6.08054E-03
49, 3.85796E-05, 9.41233E-06, 1.23772E-05, 3.48903E-05, 1.38658E-08, 3.86699E-09, 5.29437E-09, 6.00926E-03
50, 3.69764E-05, 9.10418E-06, 1.19361E-05, 3.33517E-05, 1.35482E-08, 3.78766E-09, 5.17946E-09, 5.90924E-03
51, 3.52359E-05, 8.75886E-06, 1.14474E-05, 3.17304E-05, 1.32251E-08, 3.70788E-09, 5.06768E-09, 5.78177E-03
52, 3.33877E-05, 8.38233E-06, 1.09194E-05, 3.00321E-05, 1.29016E-08, 3.62845E-09, 4.95510E-09, 5.62842E-03
53, 3.14623E-05, 7.98120E-06, 1.03612E-05, 2.82995E-05, 1.25798E-08, 3.54957E-09, 4.84304E-09, 5.45085E-03
54, 2.94894E-05, 7.56154E-06, 9.78148E-06, 2.65371E-05, 1.22651E-08, 3.46917E-09, 4.73252E-09, 5.25100E-03
55, 2.74976E-05, 7.12987E-06, 9.18851E-06, 2.47836E-05, 1.19588E-08, 3.39069E-09, 4.62613E-09, 5.03103E-03
56, 2.55133E-05, 6.69167E-06, 8.59050E-06, 2.30406E-05, 1.16682E-08, 3.31391E-09, 4.52220E-09, 4.79345E-03
57, 2.35601E-05, 6.25277E-06, 7.99443E-06, 2.13416E-05, 1.13931E-08, 3.24103E-09, 4.42198E-09, 4.54110E-03
58, 2.16588E-05, 5.81765E-06, 7.40718E-06, 1.96841E-05, 1.11407E-08, 3.16970E-09, 4.32506E-09, 4.27723E-03
59, 1.98262E-05, 5.39103E-06, 6.83401E-06, 1.80958E-05, 1.09105E-08, 3.10391E-09, 4.23308E-09, 4.00536E-03
