time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 1.18920E-03, 3.35879E-04, 3.37613E-04, 8.95462E-02, 2.47976E-05, 1.70492E-05, 1.02147E-05, 5.05935E+00
2, 1.51133E-03, 3.51591E-04, 5.01184E-04, 2.53381E-02, 2.53161E-05, 1.65016E-05, 1.03381E-05, 8.81976E+00
3, 6.81697E-04, 1.38768E-04, 1.67508E-04, 1.69416E-02, 1.25420E-05, 8.64542E-06, 5.30605E-06, 1.03948E+00
4, 6.51615E-04, 1.20516E-04, 1.76160E-04, 6.33265E-04, 1.22793E-05, 8.52688E-06, 5.16816E-06, 1.91776E+00
5, 6.72855E-04, 1.33333E-04, 1.78603E-04, 1.21153E-03, 1.27314E-05, 8.87009E-06, 5.38996E-06, 1.44792E-01
6, 6.65031E-04, 1.31545E-04, 1.80480E-04, 1.28689E-03, 1.27726E-05, 8.95950E-06, 5.43877E-06, 2.89974E-02
7, 6.49818E-04, 1.29735E-04, 1.82095E-04, 1.30317E-03, 1.27891E-05, 9.04272E-06, 5.48060E-06, 1.13607E-02
8, 6.33679E-04, 1.27443E-04, 1.83341E-04, 1.26679E-03, 1.28056E-05, 9.12214E-06, 5.52409E-06, 4.00181E-03
9, 6.17107E-04, 1.25958E-04, 1.84409E-04, 1.26586E-03, 1.28241E-05, 9.20204E-06, 5.56819E-06, 4.28108E-03
10, 6.00484E-04, 1.25357E-04, 1.87639E-04, 1.24947E-03, 1.28449E-05, 9.28160E-06, 5.61310E-06, 3.74065E-03
11, 5.84610E-04, 1.24736E-04, 1.91596E-04, 1.23859E-03, 1.28663E-05, 9.36095E-06, 5.65889E-06, 3.79688E-03
12, 5.84546E-04, 1.24092E-04, 1.95403E-04, 1.22273E-03, 1.28893E-05, 9.43987E-06, 5.70621E-06, 3.84957E-03
13, 5.83989E-04, 1.23427E-04, 1.99047E-04, 1.20662E-03, 1.29132E-05, 9.51793E-06, 5.75489E-06, 3.89338E-03
14, 5.82954E-04, 1.22741E-04, 2.02506E-04, 1.18810E-03, 1.29388E-05, 9.59482E-06, 5.80441E-06, 3.96255E-03
15, 5.81446E-04, 1.22036E-04, 2.05761E-04, 1.16823E-03, 1.29658E-05, 9.67067E-06, 5.85515E-06, 4.00756E-03
16, 5.79473E-04, 1.21311E-04, 2.08792E-04, 1.14655E-03, 1.29938E-05, 9.74494E-06, 5.90669E-06, 4.05127E-03
17, 5.77044E-04, 1.20568E-04, 2.11581E-04, 1.12334E-03, 1.30224E-05, 9.81781E-06, 5.95997E-06, 4.08379E-03
18, 5.74168E-04, 1.19806E-04, 2.14108E-04, 1.09853E-03, 1.30514E-05, 9.88900E-06, 6.01495E-06, 4.10939E-03
19, 5.70856E-04, 1.19026E-04, 2.16354E-04, 1.07222E-03, 1.30810E-05, 9.95860E-06, 6.07047E-06, 4.12641E-03
20, 5.67117E-04, 1.18229E-04, 2.18302E-04, 1.04444E-03, 1.31124E-05, 1.00265E-05, 6.12606E-06, 4.13564E-03
21, 5.62963E-04, 1.17414E-04, 2.19935E-04, 1.01526E-03, 1.31451E-05, 1.00929E-05, 6.18154E-06, 4.13693E-03
22, 5.58406E-04, 1.16582E-04, 2.21235E-04, 9.84744E-04, 1.31782E-05, 1.01574E-05, 6.23711E-06, 4.13051E-03
23, 5.53459E-04, 1.15733E-04, 2.22187E-04, 9.52963E-04, 1.32126E-05, 1.02201E-05, 6.29262E-06, 4.11653E-03
24, 5.48133E-04, 1.14866E-04, 2.22776E-04, 9.19987E-04, 1.32480E-05, 1.02808E-05, 6.34831E-06, 4.09517E-03
25, 5.42443E-04, 1.13983E-04, 2.22989E-04, 8.85894E-04, 1.32839E-05, 1.03391E-05, 6.40406E-06, 4.06663E-03
26, 5.36402E-04, 1.13082E-04, 2.22812E-04, 8.62113E-04, 1.33200E-05, 1.03955E-05, 6.46056E-06, 4.03112E-03
27, 5.30024E-04, 1.12163E-04, 2.22235E-04, 8.40169E-04, 1.33556E-05, 1.04494E-05, 6.51707E-06, 3.98887E-03
28, 5.23324E-04, 1.11226E-04, 2.21247E-04, 8.17255E-04, 1.33909E-05, 1.05010E-05, 6.57368E-06, 3.94015E-03
29, 5.16316E-04, 1.10272E-04, 2.21848E-04, 7.93420E-04, 1.34270E-05, 1.05504E-05, 6.63025E-06, 3.88519E-03
30, 5.09016E-04, 1.09299E-04, 2.25815E-04, 7.68720E-04, 1.34631E-05, 1.05975E-05, 6.68697E-06, 3.84236E-03
31, 5.01439E-04, 1.08308E-04, 2.29610E-04, 7.43209E-04, 1.34989E-05, 1.06426E-05, 6.74373E-06, 3.92569E-03
32, 4.93600E-04, 1.10487E-04, 2.33213E-04, 7.16947E-04, 1.35350E-05, 1.06850E-05, 6.80053E-06, 4.00083E-03
33, 4.85515E-04, 1.12998E-04, 2.36601E-04, 6.89994E-04, 1.35698E-05, 1.07249E-05, 6.85716E-06, 4.06764E-03
34, 4.77201E-04, 1.15384E-04, 2.39754E-04, 6.62410E-04, 1.36035E-05, 1.07623E-05, 6.91375E-06, 4.12600E-03
35, 4.68672E-04, 1.17638E-04, 2.42651E-04, 6.34260E-04, 1.36365E-05, 1.07975E-05, 6.97001E-06, 4.17578E-03
36, 4.59945E-04, 1.19755E-04, 2.45268E-04, 6.05609E-04, 1.36681E-05, 1.08304E-05, 7.02618E-06, 4.21692E-03
37, 4.51036E-04, 1.21731E-04, 2.47587E-04, 5.79618E-04, 1.36991E-05, 1.08609E-05, 7.08187E-06, 4.24936E-03
38, 4.41959E-04, 1.23560E-04, 2.49585E-04, 5.61509E-04, 1.37294E-05, 1.08887E-05, 7.13760E-06, 4.27307E-03
39, 4.32733E-04, 1.25239E-04, 2.51242E-04, 5.43075E-04, 1.37586E-05, 1.09141E-05, 7.19309E-06, 4.28806E-03
40, 4.23371E-04, 1.26764E-04, 2.52540E-04, 5.24349E-04, 1.37871E-05, 1.09373E-05, 7.24869E-06, 4.29435E-03
41, 4.13889E-04, 1.28133E-04, 2.53459E-04, 5.05368E-04, 1.38143E-05, 1.09577E-05, 7.30460E-06, 4.29200E-03
42, 4.04303E-04, 1.29341E-04, 2.53981E-04, 4.86166E-04, 1.38400E-05, 1.09756E-05, 7.36093E-06, 4.28109E-03
43, 3.94627E-04, 1.30387E-04, 2.54089E-04, 4.66779E-04, 1.38645E-05, 1.09910E-05, 7.41881E-06, 4.26175E-03
44, 3.94736E-04, 1.31270E-04, 2.53768E-04, 4.47242E-04, 1.38878E-05, 1.10041E-05, 7.47729E-06, 4.23410E-03
45, 3.96403E-04, 1.31987E-04, 2.53003E-04, 4.27590E-04, 1.39101E-05, 1.10149E-05, 7.53608E-06, 4.19831E-03
46, 3.97791E-04, 1.32539E-04, 2.51781E-04, 4.07857E-04, 1.39304E-05, 1.10236E-05, 7.59484E-06, 4.15458E-03
47, 3.98900E-04, 1.32924E-04, 2.50091E-04, 3.88077E-04, 1.39494E-05, 1.10302E-05, 7.65385E-06, 4.10312E-03
48, 3.99731E-04, 1.33144E-04, 2.47923E-04, 3.68283E-04, 1.39683E-05, 1.10346E-05, 7.71248E-06, 4.04419E-03
49, 4.00288E-04, 1.33199E-04, 2.45269E-04, 3.48506E-04, 1.39873E-05, 1.10370E-05, 7.77086E-06, 3.97805E-03
50, 4.00570E-04, 1.33090E-04, 2.46823E-04, 3.30767E-04, 1.40052E-05, 1.10371E-05, 7.82906E-06, 3.90500E-03
51, 4.00582E-04, 1.32819E-04, 2.50616E-04, 3.19003E-04, 1.40224E-05, 1.10353E-05, 7.88739E-06, 3.82535E-03
52, 4.00325E-04, 1.32388E-04, 2.54186E-04, 3.07289E-04, 1.40389E-05, 1.10318E-05, 7.94529E-06, 3.73945E-03
53, 3.99803E-04, 1.31800E-04, 2.57507E-04, 3.09845E-04, 1.40550E-05, 1.10265E-05, 8.00291E-06, 3.64764E-03
54, 3.99019E-04, 1.31058E-04, 2.60555E-04, 3.19508E-04, 1.40707E-05, 1.10196E-05, 8.06039E-06, 3.55031E-03
55, 3.97976E-04, 1.30165E-04, 2.63305E-04, 3.28195E-04, 1.40864E-05, 1.10109E-05, 8.11763E-06, 3.44785E-03
56, 3.96678E-04, 1.32024E-04, 2.65734E-04, 3.35932E-04, 1.41017E-05, 1.10006E-05, 8.17460E-06, 3.34066E-03
57, 3.95130E-04, 1.35131E-04, 2.67816E-04, 3.42749E-04, 1.41167E-05, 1.09888E-05, 8.23191E-06, 3.22917E-03
58, 3.93337E-04, 1.38062E-04, 2.69529E-04, 3.48674E-04, 1.41308E-05, 1.09757E-05, 8.28959E-06, 3.11381E-03
59, 3.91304E-04, 1.40812E-04, 2.70850E-04, 3.53740E-04, 1.41449E-05, 1.09615E-05, 8.34817E-06, 2.99502E-03
60, 3.89035E-04, 1.43374E-04, 2.71756E-04, 3.57977E-04, 1.41587E-05, 1.09461E-05, 8.40765E-06, 2.87324E-03
