time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
1, 9.04807E-06, 7.99770E-06, 1.13332E-05, 4.28450E-03, 4.23455E-07, 4.82661E-07, 3.76575E-07, 4.28450E-03
2, 1.40705E-05, 1.34235E-05, 9.65400E-06, 1.87733E-05, 5.13007E-07, 5.50414E-07, 4.24697E-07, 4.28509E-03
3, 1.10811E-05, 8.71063E-06, 8.72871E-06, 2.52998E-05, 4.27400E-07, 4.83790E-07, 3.61945E-07, 1.47107E-05
4, 1.11105E-05, 8.72498E-06, 8.71278E-06, 1.61651E-05, 4.27159E-07, 4.83950E-07, 3.61542E-07, 1.24985E-05
5, 1.11722E-05, 8.71726E-06, 8.71924E-06, 1.61340E-05, 4.26476E-07, 4.84092E-07, 3.61197E-07, 2.61711E-06
6, 1.12188E-05, 8.72152E-06, 8.71205E-06, 1.61237E-05, 4.25952E-07, 4.84260E-07, 3.60834E-07, 1.39260E-07
7, 1.12674E-05, 8.72386E-06, 8.70653E-06, 1.61163E-05, 4.25410E-07, 4.84425E-07, 3.60477E-07, 6.81548E-08
8, 1.13160E-05, 8.72600E-06, 8.70103E-06, 1.61091E-05, 4.24872E-07, 4.84590E-07, 3.60123E-07, 7.23001E-08
9, 1.13644E-05, 8.72796E-06, 8.69540E-06, 1.61018E-05, 4.24340E-07, 4.84754E-07, 3.59771E-07, 7.15805E-08
10, 1.14127E-05, 8.72972E-06, 8.68969E-06, 1.60943E-05, 4.23811E-07, 4.84918E-07, 3.59422E-07, 7.16187E-08
11, 1.14608E-05, 8.73130E-06, 8.68389E-06, 1.60868E-05, 4.23287E-07, 4.85083E-07, 3.59075E-07, 7.15417E-08
