time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 1.50671E-07, 1.98319E-07, 1.52199E-07, 1.10134E-06, 3.35308E-09, 2.40134E-09, 2.78383E-09, 6.22254E-05
2, 2.20155E-07, 5.38596E-08, 7.31430E-08, 8.55745E-07, 2.37466E-09, 6.89751E-10, 9.66171E-10, 3.79616E-05
3, 1.07714E-07, 2.81581E-08, 5.26007E-08, 4.25508E-07, 1.39356E-09, 4.19511E-10, 5.66736E-10, 1.66761E-05
4, 8.82279E-08, 2.13458E-08, 2.95906E-08, 1.66915E-07, 8.18439E-10, 2.19745E-10, 3.24046E-10, 1.61139E-05
5, 8.99125E-08, 1.86999E-08, 2.75057E-08, 1.16199E-07, 6.23159E-10, 1.69318E-10, 2.42199E-10, 7.42852E-06
6, 7.85758E-08, 1.91180E-08, 1.92583E-08, 1.07426E-07, 4.83631E-10, 1.31580E-10, 1.91089E-10, 5.86955E-06
7, 7.58640E-08, 2.00606E-08, 1.83437E-08, 1.02630E-07, 4.11296E-10, 1.19066E-10, 1.72718E-10, 5.63318E-06
8, 6.92223E-08, 2.08991E-08, 1.80233E-08, 9.83465E-08, 3.38935E-10, 1.04328E-10, 1.49689E-10, 5.40337E-06
9, 6.78560E-08, 2.15821E-08, 1.76510E-08, 9.49428E-08, 3.22494E-10, 9.87391E-11, 1.43068E-10, 5.23102E-06
10, 6.52594E-08, 2.21622E-08, 1.79553E-08, 9.13320E-08, 2.84687E-10, 9.08714E-11, 1.29645E-10, 5.09426E-06
11, 6.59990E-08, 2.27622E-08, 1.76632E-08, 8.83799E-08, 2.75324E-10, 8.69622E-11, 1.25358E-10, 4.98555E-06
12, 6.74513E-08, 2.32152E-08, 1.78148E-08, 8.52549E-08, 2.53850E-10, 8.25653E-11, 1.17141E-10, 4.90365E-06
13, 6.88165E-08, 2.37458E-08, 1.75902E-08, 8.26402E-08, 2.47735E-10, 7.94434E-11, 1.13494E-10, 4.84324E-06
14, 7.43481E-08, 2.41326E-08, 1.76608E-08, 8.28375E-08, 2.34837E-10, 7.61929E-11, 1.07659E-10, 4.80333E-06
15, 8.30064E-08, 2.45834E-08, 1.94374E-08, 9.00154E-08, 2.29898E-10, 7.34458E-11, 1.04394E-10, 5.25167E-06
16, 9.25581E-08, 2.49206E-08, 2.13884E-08, 9.78067E-08, 2.22164E-10, 7.09875E-11, 1.00093E-10, 5.87743E-06
17, 1.02897E-07, 2.52835E-08, 2.37886E-08, 1.06762E-07, 2.17945E-10, 6.87558E-11, 9.71568E-11, 6.60755E-06
18, 1.14092E-07, 2.55668E-08, 2.64051E-08, 1.16389E-07, 2.12465E-10, 6.67050E-11, 9.37985E-11, 7.45312E-06
19, 1.26074E-07, 2.58387E-08, 2.93935E-08, 1.27183E-07, 2.08526E-10, 6.47269E-11, 9.12170E-11, 8.42477E-06
20, 1.38861E-07, 2.60566E-08, 3.26617E-08, 1.38669E-07, 2.04188E-10, 6.29249E-11, 8.84575E-11, 9.53365E-06
21, 1.52395E-07, 2.68782E-08, 3.63139E-08, 1.51281E-07, 2.00626E-10, 6.12236E-11, 8.62030E-11, 1.07896E-05
22, 1.66657E-07, 2.97959E-08, 4.02329E-08, 1.64554E-07, 1.97279E-10, 5.96745E-11, 8.38843E-11, 1.22019E-05
23, 1.81599E-07, 3.28891E-08, 4.45676E-08, 1.78857E-07, 1.94115E-10, 5.82614E-11, 8.18583E-11, 1.37778E-05
24, 1.97157E-07, 3.62826E-08, 4.91233E-08, 1.93724E-07, 1.91116E-10, 5.69454E-11, 7.98054E-11, 1.55227E-05
25, 2.13297E-07, 3.98206E-08, 5.41028E-08, 2.09458E-07, 1.88277E-10, 5.57268E-11, 7.80474E-11, 1.74386E-05
26, 2.29904E-07, 4.36557E-08, 5.92443E-08, 2.25579E-07, 1.85860E-10, 5.45153E-11, 7.63646E-11, 1.95244E-05
27, 2.46951E-07, 4.75917E-08, 6.47726E-08, 2.42325E-07, 1.83584E-10, 5.34812E-11, 7.48931E-11, 2.17745E-05
28, 2.64264E-07, 5.17901E-08, 7.03929E-08, 2.59194E-07, 1.81435E-10, 5.25013E-11, 7.34106E-11, 2.41790E-05
29, 2.81807E-07, 5.60346E-08, 7.63117E-08, 2.76359E-07, 1.79414E-10, 5.16797E-11, 7.21203E-11, 2.67228E-05
30, 2.99349E-07, 6.04708E-08, 8.22353E-08, 2.93293E-07, 1.77497E-10, 5.08815E-11, 7.08535E-11, 2.93860E-05
31, 3.16826E-07, 6.48831E-08, 8.83213E-08, 3.10114E-07, 1.75756E-10, 5.02059E-11, 6.97452E-11, 3.21434E-05
32, 3.33958E-07, 6.93825E-08, 9.43012E-08, 3.26273E-07, 1.74121E-10, 4.95185E-11, 6.86599E-11, 3.49654E-05
33, 3.50639E-07, 7.37695E-08, 1.00270E-07, 3.41849E-07, 1.72510E-10, 4.88936E-11, 6.77468E-11, 3.78179E-05
34, 3.66559E-07, 7.81125E-08, 1.05997E-07, 3.56288E-07, 1.70954E-10, 4.82581E-11, 6.68222E-11, 4.06642E-05
35, 3.81566E-07, 8.22379E-08, 1.11520E-07, 3.69651E-07, 1.69412E-10, 4.76739E-11, 6.59556E-11, 4.34648E-05
36, 3.95343E-07, 8.61736E-08, 1.16646E-07, 3.81406E-07, 1.67908E-10, 4.70766E-11, 6.50600E-11, 4.61795E-05
37, 4.07709E-07, 8.97769E-08, 1.21373E-07, 3.91621E-07, 1.66373E-10, 4.65184E-11, 6.42609E-11, 4.87683E-05
38, 4.18371E-07, 9.30467E-08, 1.25548E-07, 3.99818E-07, 1.64801E-10, 4.59223E-11, 6.34432E-11, 5.11928E-05
39, 4.27148E-07, 9.58730E-08, 1.29148E-07, 4.06105E-07, 1.63158E-10, 4.53506E-11, 6.26586E-11, 5.34171E-05
40, 4.33800E-07, 9.82409E-08, 1.32060E-07, 4.10081E-07, 1.61441E-10, 4.47620E-11, 6.17848E-11, 5.54094E-05
41, 4.38185E-07, 1.00075E-07, 1.34262E-07, 4.11922E-07, 1.59538E-10, 4.41868E-11, 6.08985E-11, 5.71422E-05
42, 4.40149E-07, 1.01360E-07, 1.35683E-07, 4.11327E-07, 1.57512E-10, 4.35818E-11, 6.00033E-11, 5.85933E-05
43, 4.39621E-07, 1.02055E-07, 1.36315E-07, 4.08549E-07, 1.55292E-10, 4.29564E-11, 5.91316E-11, 5.97458E-05
44, 4.36555E-07, 1.02159E-07, 1.36127E-07, 4.03398E-07, 1.52865E-10, 4.23000E-11, 5.82081E-11, 6.05886E-05
45, 4.30979E-07, 1.01663E-07, 1.35141E-07, 3.96206E-07, 1.50256E-10, 4.16248E-11, 5.72657E-11, 6.11151E-05
46, 4.22961E-07, 1.00584E-07, 1.33364E-07, 3.86882E-07, 1.47606E-10, 4.09163E-11, 5.62310E-11, 6.13245E-05
47, 4.12633E-07, 9.89419E-08, 1.30844E-07, 3.75823E-07, 1.44752E-10, 4.01967E-11, 5.51550E-11, 6.12190E-05
48, 4.00170E-07, 9.67738E-08, 1.27623E-07, 3.63018E-07, 1.41758E-10, 3.94395E-11, 5.40439E-11, 6.08055E-05
49, 3.85796E-07, 9.41234E-08, 1.23772E-07, 3.48903E-07, 1.38658E-10, 3.86699E-11, 5.29437E-11, 6.00926E-05
50, 3.69765E-07, 9.10419E-08, 1.19361E-07, 3.33517E-07, 1.35482E-10, 3.78766E-11, 5.17945E-11, 5.90924E-05
51, 3.52359E-07, 8.75887E-08, 1.14474E-07, 3.17305E-07, 1.32251E-10, 3.70788E-11, 5.06768E-11, 5.78178E-05
52, 3.33878E-07, 8.38233E-08, 1.09194E-07, 3.00322E-07, 1.29016E-10, 3.62845E-11, 4.95510E-11, 5.62843E-05
53, 3.14623E-07, 7.98121E-08, 1.03612E-07, 2.82995E-07, 1.25798E-10, 3.54957E-11, 4.84304E-11, 5.45085E-05
54, 2.94894E-07, 7.56155E-08, 9.78148E-08, 2.65371E-07, 1.22651E-10, 3.46917E-11, 4.73252E-11, 5.25101E-05
55, 2.74976E-07, 7.12987E-08, 9.18852E-08, 2.47836E-07, 1.19588E-10, 3.39069E-11, 4.62613E-11, 5.03103E-05
56, 2.55133E-07, 6.69168E-08, 8.59050E-08, 2.30407E-07, 1.16682E-10, 3.31391E-11, 4.52220E-11, 4.79345E-05
57, 2.35601E-07, 6.25277E-08, 7.99443E-08, 2.13416E-07, 1.13931E-10, 3.24103E-11, 4.42198E-11, 4.54110E-05
58, 2.16588E-07, 5.81766E-08, 7.40718E-08, 1.96841E-07, 1.11407E-10, 3.16970E-11, 4.32506E-11, 4.27724E-05
59, 1.98262E-07, 5.39103E-08, 6.83401E-08, 1.80958E-07, 1.09105E-10, 3.10391E-11, 4.23308E-11, 4.00536E-05
60, 1.80763E-07, 4.97618E-08, 6.28011E-08, 1.65704E-07, 1.07066E-10, 3.04266E-11, 4.14538E-11, 3.72929E-05
