time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 1.89702E-04, 1.07065E-04, 1.06194E-04, 5.56965E-04, 6.59174E-07, 5.55634E-07, 4.49120E-07, 5.70368E-02
2, 3.92595E-04, 1.36227E-04, 1.34831E-04, 5.45163E-04, 9.13644E-07, 5.89393E-07, 5.06294E-07, 7.88140E-02
3, 3.22806E-04, 8.48834E-05, 1.08512E-04, 5.27490E-04, 7.91953E-07, 4.93444E-07, 4.37706E-07, 6.39962E-02
4, 1.06408E-04, 5.05031E-05, 8.37710E-05, 4.08419E-04, 3.48305E-07, 2.29176E-07, 2.00713E-07, 6.79989E-02
5, 2.40550E-04, 1.09186E-04, 1.35512E-04, 6.10757E-04, 7.58623E-07, 5.83110E-07, 4.89526E-07, 6.32903E-02
6, 4.30366E-04, 1.40641E-04, 1.24069E-04, 4.80758E-04, 9.36832E-07, 5.70119E-07, 4.82459E-07, 8.40750E-02
7, 2.90902E-04, 8.52992E-05, 7.72633E-05, 5.37461E-04, 7.95966E-07, 4.85932E-07, 4.21594E-07, 5.78048E-02
8, 1.05419E-04, 5.15161E-05, 6.42229E-05, 3.74382E-04, 3.86796E-07, 2.66466E-07, 2.30773E-07, 7.10631E-02
9, 2.31312E-04, 1.01902E-04, 1.26188E-04, 5.33357E-04, 7.52754E-07, 5.68937E-07, 4.77665E-07, 5.74019E-02
10, 3.89826E-04, 1.32498E-04, 1.02729E-04, 4.67061E-04, 9.11647E-07, 5.48449E-07, 4.59655E-07, 8.23141E-02
11, 2.83679E-04, 8.81439E-05, 6.53230E-05, 5.42215E-04, 7.86338E-07, 4.81676E-07, 4.12771E-07, 6.07540E-02
12, 1.10475E-04, 5.36719E-05, 6.15322E-05, 3.81468E-04, 4.19251E-07, 2.93053E-07, 2.50522E-07, 7.01060E-02
13, 2.03158E-04, 9.19611E-05, 1.13328E-04, 5.37409E-04, 7.41343E-07, 5.55499E-07, 4.72139E-07, 4.85699E-02
14, 3.37858E-04, 1.27190E-04, 1.07688E-04, 4.36959E-04, 8.77988E-07, 5.33447E-07, 4.48522E-07, 7.55658E-02
15, 2.54658E-04, 9.44892E-05, 6.67901E-05, 5.07842E-04, 7.58069E-07, 4.76671E-07, 4.04505E-07, 6.17342E-02
16, 1.10245E-04, 5.27692E-05, 5.60603E-05, 3.54238E-04, 4.40069E-07, 3.10661E-07, 2.58681E-07, 6.92676E-02
17, 1.64394E-04, 8.22802E-05, 9.98150E-05, 4.82897E-04, 7.28857E-07, 5.43848E-07, 4.65864E-07, 4.52669E-02
18, 2.94632E-04, 1.28134E-04, 1.03753E-04, 4.33416E-04, 8.40160E-07, 5.19486E-07, 4.41565E-07, 7.39425E-02
19, 2.09169E-04, 9.53540E-05, 8.26483E-05, 4.70886E-04, 7.08298E-07, 4.64700E-07, 3.99403E-07, 6.15646E-02
20, 9.29811E-05, 4.45540E-05, 5.64067E-05, 3.18262E-04, 4.45840E-07, 3.18282E-07, 2.61383E-07, 6.55438E-02
21, 1.43370E-04, 6.92401E-05, 9.17848E-05, 4.58521E-04, 7.05254E-07, 5.31274E-07, 4.56611E-07, 4.15664E-02
22, 2.32128E-04, 1.10612E-04, 9.45934E-05, 4.22388E-04, 7.93026E-07, 5.07412E-07, 4.32711E-07, 6.63428E-02
23, 2.16811E-04, 9.21198E-05, 9.12959E-05, 4.61431E-04, 6.63652E-07, 4.56756E-07, 3.93110E-07, 5.55321E-02
