time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 2.37566E-03, 6.71807E-04, 6.75718E-04, 8.95462E-02, 4.95379E-05, 3.41008E-05, 2.04442E-05, 5.05935E+00
2, 4.68990E-03, 9.56376E-04, 1.24123E-03, 3.84535E-02, 7.96709E-05, 5.36806E-05, 3.30925E-05, 1.95379E+00
3, 3.13903E-03, 6.98701E-04, 9.85836E-04, 3.18015E-02, 5.87997E-05, 4.00855E-05, 2.47680E-05, 3.81259E+00
4, 2.46573E-03, 4.63744E-04, 7.24035E-04, 5.13342E-03, 4.98219E-05, 3.51559E-05, 2.13519E-05, 1.95095E+00
5, 2.46159E-03, 5.04991E-04, 7.49731E-04, 3.88124E-03, 5.11996E-05, 3.68716E-05, 2.22733E-05, 1.67786E-01
6, 2.36160E-03, 4.97786E-04, 7.56438E-04, 5.37801E-03, 5.14706E-05, 3.74431E-05, 2.26898E-05, 1.62331E-01
7, 2.32754E-03, 4.94306E-04, 8.02013E-04, 4.75077E-03, 5.16398E-05, 3.81262E-05, 2.30585E-05, 6.54267E-02
8, 2.33225E-03, 4.88648E-04, 8.24089E-04, 4.79520E-03, 5.18761E-05, 3.87262E-05, 2.34662E-05, 3.75576E-02
9, 2.30730E-03, 4.82757E-04, 8.49733E-04, 4.54814E-03, 5.20904E-05, 3.93223E-05, 2.38832E-05, 2.74240E-02
10, 2.28556E-03, 4.76639E-04, 8.68125E-04, 4.36694E-03, 5.23377E-05, 3.98863E-05, 2.43291E-05, 1.28560E-02
11, 2.25215E-03, 4.70185E-04, 8.83021E-04, 4.14434E-03, 5.25892E-05, 4.04264E-05, 2.47729E-05, 1.95174E-02
12, 2.21453E-03, 4.63498E-04, 8.91983E-04, 3.89218E-03, 5.28663E-05, 4.09371E-05, 2.52192E-05, 1.52911E-02
13, 2.16980E-03, 4.56517E-04, 8.95347E-04, 3.63570E-03, 5.31510E-05, 4.14146E-05, 2.56649E-05, 1.73062E-02
14, 2.11994E-03, 4.49270E-04, 8.92309E-04, 3.41542E-03, 5.34418E-05, 4.18565E-05, 2.61181E-05, 1.56738E-02
15, 2.06468E-03, 4.41734E-04, 8.89249E-04, 3.23333E-03, 5.37280E-05, 4.22610E-05, 2.65711E-05, 1.60905E-02
16, 2.00486E-03, 4.33907E-04, 9.20514E-04, 3.03345E-03, 5.40183E-05, 4.26301E-05, 2.70255E-05, 1.57073E-02
17, 1.94081E-03, 4.50685E-04, 9.48680E-04, 2.82349E-03, 5.43016E-05, 4.29591E-05, 2.74798E-05, 1.58845E-02
18, 1.87311E-03, 4.69528E-04, 9.73045E-04, 2.60110E-03, 5.45682E-05, 4.32488E-05, 2.79316E-05, 1.67570E-02
19, 1.80225E-03, 4.86159E-04, 9.92922E-04, 2.37144E-03, 5.48184E-05, 4.35016E-05, 2.83788E-05, 1.68713E-02
20, 1.72874E-03, 5.00467E-04, 1.00763E-03, 2.20966E-03, 5.50549E-05, 4.37134E-05, 2.88236E-05, 1.72992E-02
21, 1.65308E-03, 5.12290E-04, 1.01653E-03, 2.05940E-03, 5.52774E-05, 4.38863E-05, 2.92697E-05, 1.72564E-02
22, 1.57594E-03, 5.21558E-04, 1.01903E-03, 1.90530E-03, 5.54773E-05, 4.40175E-05, 2.97265E-05, 1.73084E-02
23, 1.58391E-03, 5.28180E-04, 1.01460E-03, 1.74862E-03, 5.56586E-05, 4.41111E-05, 3.01954E-05, 1.70562E-02
