time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 1.02499E-03, 6.18348E-04, 5.46469E-04, 1.72370E-02, 4.04328E-05, 3.20883E-05, 2.65559E-05, 3.58144E+00
2, 1.81621E-03, 1.24898E-03, 7.36325E-04, 1.70527E-02, 7.79439E-05, 6.09630E-05, 4.89447E-05, 1.81727E-01
3, 2.66829E-03, 1.88813E-03, 1.07261E-03, 1.70945E-02, 1.16313E-04, 9.09517E-05, 7.31685E-05, 1.82412E-01
4, 3.59327E-03, 2.50852E-03, 1.39593E-03, 1.70047E-02, 1.54328E-04, 1.20723E-04, 9.71712E-05, 1.74109E-01
5, 4.56362E-03, 3.11925E-03, 1.76397E-03, 1.69182E-02, 1.91913E-04, 1.50181E-04, 1.21028E-04, 1.68014E-01
6, 5.56827E-03, 3.70953E-03, 2.12484E-03, 1.68221E-02, 2.29157E-04, 1.79358E-04, 1.44734E-04, 1.67926E-01
7, 6.55977E-03, 4.31946E-03, 2.47067E-03, 1.67202E-02, 2.65983E-04, 2.08289E-04, 1.68241E-04, 1.69671E-01
8, 7.51920E-03, 5.04353E-03, 2.79355E-03, 1.66123E-02, 3.02423E-04, 2.36990E-04, 1.91594E-04, 1.70274E-01
9, 8.61455E-03, 5.77350E-03, 3.08566E-03, 1.64987E-02, 3.38384E-04, 2.65435E-04, 2.14790E-04, 1.69769E-01
10, 9.76166E-03, 6.50190E-03, 3.33951E-03, 1.63796E-02, 3.73946E-04, 2.93635E-04, 2.37846E-04, 1.69310E-01
11, 1.08798E-02, 7.22119E-03, 3.54800E-03, 1.62549E-02, 4.09152E-04, 3.21551E-04, 2.60749E-04, 1.69582E-01
12, 1.20856E-02, 7.92383E-03, 3.85199E-03, 1.61249E-02, 4.44007E-04, 3.49221E-04, 2.83553E-04, 1.76337E-01
13, 1.35246E-02, 8.60232E-03, 4.15090E-03, 1.59896E-02, 4.78475E-04, 3.76682E-04, 3.06173E-04, 1.81989E-01
14, 1.49337E-02, 9.24933E-03, 4.40967E-03, 1.58493E-02, 5.12623E-04, 4.03900E-04, 3.28595E-04, 1.86509E-01
15, 1.62899E-02, 9.85777E-03, 4.62052E-03, 1.57322E-02, 5.46421E-04, 4.30922E-04, 3.50876E-04, 1.89864E-01
16, 1.75709E-02, 1.04208E-02, 4.77621E-03, 1.56647E-02, 5.79857E-04, 4.57654E-04, 3.72967E-04, 1.92020E-01
17, 1.87555E-02, 1.09321E-02, 4.95732E-03, 1.55915E-02, 6.12947E-04, 4.84123E-04, 3.94982E-04, 1.92943E-01
18, 1.99312E-02, 1.13857E-02, 5.24579E-03, 1.55129E-02, 6.45893E-04, 5.10495E-04, 4.16944E-04, 1.92599E-01
19, 2.15808E-02, 1.20492E-02, 5.61352E-03, 1.54288E-02, 6.78678E-04, 5.36714E-04, 4.38768E-04, 1.90959E-01
20, 2.32102E-02, 1.28719E-02, 5.97615E-03, 1.53393E-02, 7.11120E-04, 5.62647E-04, 4.60407E-04, 1.89558E-01
21, 2.51007E-02, 1.36695E-02, 6.29440E-03, 1.54748E-02, 7.42990E-04, 5.88224E-04, 4.81931E-04, 1.91493E-01
22, 2.73769E-02, 1.44348E-02, 6.55917E-03, 1.58787E-02, 7.74220E-04, 6.13587E-04, 5.03431E-04, 1.96514E-01
