time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 1.46401E-03, 1.89231E-03, 1.30566E-03, 6.24783E-03, 2.43046E-05, 2.37992E-05, 2.30427E-05, 6.48012E-01
2, 1.46345E-03, 1.89645E-03, 1.08774E-03, 1.39083E-03, 2.67567E-05, 2.55061E-05, 2.30964E-05, 5.39732E-01
3, 1.46305E-03, 1.89957E-03, 1.09772E-03, 9.39046E-04, 2.45034E-05, 2.39698E-05, 2.25723E-05, 2.36391E-01
4, 1.46280E-03, 1.90164E-03, 1.17215E-03, 4.09682E-04, 2.49917E-05, 2.40144E-05, 2.28252E-05, 1.26406E-01
5, 1.46268E-03, 1.90262E-03, 1.17060E-03, 5.70513E-04, 2.48609E-05, 2.42059E-05, 2.28587E-05, 9.08189E-02
6, 1.46267E-03, 1.90248E-03, 1.15952E-03, 4.52351E-04, 2.53226E-05, 2.44796E-05, 2.31037E-05, 7.78273E-02
7, 1.46276E-03, 1.90119E-03, 1.15567E-03, 4.33214E-04, 2.53980E-05, 2.47079E-05, 2.32474E-05, 6.91945E-02
8, 1.46293E-03, 1.89873E-03, 1.14927E-03, 4.44311E-04, 2.57850E-05, 2.49524E-05, 2.35121E-05, 6.45721E-02
9, 1.46316E-03, 1.89508E-03, 1.14007E-03, 4.46824E-04, 2.59697E-05, 2.52204E-05, 2.36859E-05, 6.11462E-02
10, 1.46345E-03, 1.89021E-03, 1.13010E-03, 4.43066E-04, 2.63174E-05, 2.54646E-05, 2.39341E-05, 5.82692E-02
11, 1.46377E-03, 1.88411E-03, 1.11968E-03, 4.40805E-04, 2.65334E-05, 2.57208E-05, 2.41210E-05, 5.61285E-02
12, 1.46410E-03, 1.87678E-03, 1.10891E-03, 4.39074E-04, 2.68488E-05, 2.59530E-05, 2.43478E-05, 5.39346E-02
13, 1.46443E-03, 1.86822E-03, 1.09802E-03, 4.36304E-04, 2.70677E-05, 2.61939E-05, 2.45322E-05, 5.24208E-02
14, 1.48018E-03, 1.85844E-03, 1.08718E-03, 4.32783E-04, 2.73531E-05, 2.64124E-05, 2.47374E-05, 5.04610E-02
15, 1.49499E-03, 1.84745E-03, 1.07644E-03, 4.28885E-04, 2.75634E-05, 2.66362E-05, 2.49111E-05, 4.92460E-02
16, 1.50688E-03, 1.83529E-03, 1.06583E-03, 4.24493E-04, 2.78207E-05, 2.68385E-05, 2.50951E-05, 4.73338E-02
17, 1.51614E-03, 1.82200E-03, 1.05535E-03, 4.19560E-04, 2.80151E-05, 2.70425E-05, 2.52529E-05, 4.62397E-02
18, 1.52308E-03, 1.80764E-03, 1.04495E-03, 4.14103E-04, 2.82440E-05, 2.72247E-05, 2.54159E-05, 4.43041E-02
19, 1.52801E-03, 1.79228E-03, 1.03462E-03, 4.08150E-04, 2.84235E-05, 2.74065E-05, 2.55618E-05, 4.32265E-02
20, 1.53121E-03, 1.77601E-03, 1.02430E-03, 4.01706E-04, 2.86287E-05, 2.75717E-05, 2.57112E-05, 4.12517E-02
21, 1.53299E-03, 1.75892E-03, 1.01399E-03, 3.94796E-04, 2.87974E-05, 2.77395E-05, 2.58461E-05, 4.01247E-02
22, 1.53358E-03, 1.74113E-03, 1.00364E-03, 3.87456E-04, 2.89841E-05, 2.78924E-05, 2.59837E-05, 3.81241E-02
23, 1.53322E-03, 1.72277E-03, 9.96861E-04, 3.79733E-04, 2.91410E-05, 2.80471E-05, 2.61061E-05, 3.69050E-02
24, 1.53211E-03, 1.70397E-03, 9.93887E-04, 3.71685E-04, 2.93103E-05, 2.81872E-05, 2.62316E-05, 3.49069E-02
25, 1.53041E-03, 1.68488E-03, 9.97882E-04, 3.63378E-04, 2.94584E-05, 2.83290E-05, 2.63433E-05, 3.35711E-02
26, 1.52824E-03, 1.66565E-03, 1.00252E-03, 3.54886E-04, 2.96168E-05, 2.84592E-05, 2.64565E-05, 3.16113E-02
27, 1.52572E-03, 1.64644E-03, 1.00593E-03, 3.46289E-04, 2.97576E-05, 2.85899E-05, 2.65563E-05, 3.01501E-02
28, 1.52291E-03, 1.62740E-03, 1.01146E-03, 3.37671E-04, 2.99028E-05, 2.87095E-05, 2.66577E-05, 2.82667E-02
29, 1.51987E-03, 1.60869E-03, 1.02004E-03, 3.29111E-04, 3.00331E-05, 2.88288E-05, 2.67477E-05, 2.66866E-02
30, 1.51663E-03, 1.59045E-03, 1.02722E-03, 3.20694E-04, 3.01667E-05, 2.89397E-05, 2.68388E-05, 2.57212E-02
31, 1.51319E-03, 1.57282E-03, 1.03311E-03, 3.12492E-04, 3.02856E-05, 2.90507E-05, 2.69215E-05, 2.38572E-02
32, 1.50956E-03, 1.55593E-03, 1.03781E-03, 3.10176E-04, 3.04086E-05, 2.91537E-05, 2.70055E-05, 2.34215E-02
33, 1.50572E-03, 1.53989E-03, 1.04141E-03, 3.11893E-04, 3.05149E-05, 2.92567E-05, 2.70812E-05, 2.16073E-02
34, 1.50167E-03, 1.52479E-03, 1.04399E-03, 3.13618E-04, 3.06275E-05, 2.93530E-05, 2.71560E-05, 2.09392E-02
35, 1.49739E-03, 1.51070E-03, 1.04564E-03, 3.15342E-04, 3.07246E-05, 2.94502E-05, 2.72231E-05, 1.92124E-02
36, 1.49285E-03, 1.49769E-03, 1.04641E-03, 3.17055E-04, 3.08257E-05, 2.95420E-05, 2.72912E-05, 1.83405E-02
37, 1.48805E-03, 1.48579E-03, 1.04637E-03, 3.18748E-04, 3.09146E-05, 2.96330E-05, 2.73545E-05, 1.67379E-02
38, 1.48297E-03, 1.47502E-03, 1.04558E-03, 3.20407E-04, 3.10078E-05, 2.97184E-05, 2.74185E-05, 1.57066E-02
39, 1.47761E-03, 1.46538E-03, 1.04408E-03, 3.22024E-04, 3.10875E-05, 2.98035E-05, 2.74755E-05, 1.42614E-02
40, 1.47198E-03, 1.45685E-03, 1.04193E-03, 3.23584E-04, 3.11720E-05, 2.98850E-05, 2.75329E-05, 1.31276E-02
41, 1.46610E-03, 1.44941E-03, 1.03919E-03, 3.25081E-04, 3.12417E-05, 2.99657E-05, 2.75853E-05, 1.18646E-02
42, 1.46354E-03, 1.44301E-03, 1.03591E-03, 3.26502E-04, 3.13165E-05, 3.00429E-05, 2.76372E-05, 1.06919E-02
43, 1.48860E-03, 1.43759E-03, 1.03871E-03, 3.27843E-04, 3.13789E-05, 3.01178E-05, 2.76857E-05, 9.62402E-03
44, 1.51172E-03, 1.43310E-03, 1.04497E-03, 3.29096E-04, 3.14453E-05, 3.01893E-05, 2.77345E-05, 8.47711E-03
45, 1.53259E-03, 1.42948E-03, 1.05033E-03, 3.30256E-04, 3.14996E-05, 3.02576E-05, 2.77808E-05, 7.60189E-03
46, 1.55100E-03, 1.42665E-03, 1.05465E-03, 3.31321E-04, 3.15578E-05, 3.03226E-05, 2.78272E-05, 6.67529E-03
47, 1.56676E-03, 1.42456E-03, 1.05780E-03, 3.32288E-04, 3.16080E-05, 3.03852E-05, 2.78714E-05, 6.51617E-03
