time_step, rms_u, rms_v, rms_w, rms_p
123, 4.37683E-01, 4.67463E-01, 6.23271E-01, 2.07899E-01
124, 4.37544E-01, 4.67362E-01, 6.23281E-01, 2.08006E-01
125, 4.37405E-01, 4.67261E-01, 6.23291E-01, 2.08113E-01
126, 4.37265E-01, 4.67161E-01, 6.23301E-01, 2.08220E-01
127, 4.37126E-01, 4.67061E-01, 6.23311E-01, 2.08327E-01
128, 4.36986E-01, 4.66962E-01, 6.23320E-01, 2.08434E-01
129, 4.36847E-01, 4.66863E-01, 6.23330E-01, 2.08541E-01
130, 4.36707E-01, 4.66764E-01, 6.23340E-01, 2.08648E-01
131, 4.36568E-01, 4.66665E-01, 6.23350E-01, 2.08755E-01
132, 4.36428E-01, 4.66567E-01, 6.23359E-01, 2.08862E-01
133, 4.36289E-01, 4.66469E-01, 6.23369E-01, 2.08969E-01
134, 4.36149E-01, 4.66372E-01, 6.23378E-01, 2.09076E-01
135, 4.36010E-01, 4.66274E-01, 6.23388E-01, 2.09184E-01
136, 4.35870E-01, 4.66177E-01, 6.23397E-01, 2.09291E-01
137, 4.35731E-01, 4.66081E-01, 6.23407E-01, 2.09398E-01
138, 4.35591E-01, 4.65985E-01, 6.23416E-01, 2.09506E-01
139, 4.35452E-01, 4.65889E-01, 6.23425E-01, 2.09613E-01
140, 4.35312E-01, 4.65793E-01, 6.23435E-01, 2.09720E-01
141, 4.35173E-01, 4.65698E-01, 6.23444E-01, 2.09828E-01
142, 4.35033E-01, 4.65603E-01, 6.23453E-01, 2.09935E-01
143, 4.34894E-01, 4.65508E-01, 6.23462E-01, 2.10043E-01
144, 4.34754E-01, 4.65414E-01, 6.23471E-01, 2.10151E-01
145, 4.34614E-01, 4.65320E-01, 6.23480E-01, 2.10258E-01
146, 4.34475E-01, 4.65226E-01, 6.23489E-01, 2.10366E-01
147, 4.34335E-01, 4.65133E-01, 6.23498E-01, 2.10474E-01
148, 4.34196E-01, 4.65040E-01, 6.23507E-01, 2.10581E-01
149, 4.34056E-01, 4.64947E-01, 6.23515E-01, 2.10689E-01
150, 4.33917E-01, 4.64855E-01, 6.23524E-01, 2.10797E-01
151, 4.33777E-01, 4.64763E-01, 6.23533E-01, 2.10905E-01
152, 4.33638E-01, 4.64671E-01, 6.23541E-01, 2.11013E-01
153, 4.33498E-01, 4.64580E-01, 6.23550E-01, 2.11121E-01
154, 4.33359E-01, 4.64489E-01, 6.23558E-01, 2.11229E-01
155, 4.33219E-01, 4.64398E-01, 6.23566E-01, 2.11337E-01
156, 4.33080E-01, 4.64308E-01, 6.23575E-01, 2.11445E-01
157, 4.32940E-01, 4.64218E-01, 6.23583E-01, 2.11553E-01
158, 4.32801E-01, 4.64128E-01, 6.23591E-01, 2.11662E-01
159, 4.32661E-01, 4.64039E-01, 6.23599E-01, 2.11770E-01
160, 4.32522E-01, 4.63949E-01, 6.23608E-01, 2.11878E-01
161, 4.32382E-01, 4.63861E-01, 6.23616E-01, 2.11987E-01
162, 4.32243E-01, 4.63772E-01, 6.23624E-01, 2.12095E-01
163, 4.32103E-01, 4.63684E-01, 6.23631E-01, 2.12203E-01
164, 4.31964E-01, 4.63596E-01, 6.23639E-01, 2.12312E-01
165, 4.31825E-01, 4.63509E-01, 6.23647E-01, 2.12420E-01
166, 4.31685E-01, 4.63422E-01, 6.23655E-01, 2.12529E-01
167, 4.31546E-01, 4.63335E-01, 6.23663E-01, 2.12638E-01
168, 4.31406E-01, 4.63248E-01, 6.23670E-01, 2.12746E-01
169, 4.31267E-01, 4.63162E-01, 6.23678E-01, 2.12855E-01
170, 4.31128E-01, 4.63076E-01, 6.23685E-01, 2.12964E-01
171, 4.30988E-01, 4.62991E-01, 6.23693E-01, 2.13073E-01
172, 4.30849E-01, 4.62905E-01, 6.23700E-01, 2.13182E-01
173, 4.30710E-01, 4.62821E-01, 6.23707E-01, 2.13291E-01
174, 4.30570E-01, 4.62736E-01, 6.23715E-01, 2.13400E-01
175, 4.30431E-01, 4.62652E-01, 6.23722E-01, 2.13509E-01
176, 4.30292E-01, 4.62568E-01, 6.23729E-01, 2.13618E-01
177, 4.30153E-01, 4.62484E-01, 6.23736E-01, 2.13727E-01
178, 4.30013E-01, 4.62401E-01, 6.23743E-01, 2.13836E-01
179, 4.29874E-01, 4.62318E-01, 6.23750E-01, 2.13946E-01
180, 4.29735E-01, 4.62235E-01, 6.23757E-01, 2.14055E-01
181, 4.29596E-01, 4.62153E-01, 6.23764E-01, 2.14164E-01
182, 4.29457E-01, 4.62071E-01, 6.23770E-01, 2.14274E-01
183, 4.29317E-01, 4.61989E-01, 6.23777E-01, 2.14383E-01
184, 4.29178E-01, 4.61908E-01, 6.23784E-01, 2.14493E-01
185, 4.29039E-01, 4.61827E-01, 6.23790E-01, 2.14603E-01
186, 4.28900E-01, 4.61746E-01, 6.23797E-01, 2.14712E-01
187, 4.28761E-01, 4.61666E-01, 6.23803E-01, 2.14822E-01
188, 4.28622E-01, 4.61586E-01, 6.23809E-01, 2.14932E-01
189, 4.28483E-01, 4.61506E-01, 6.23816E-01, 2.15042E-01
190, 4.28344E-01, 4.61427E-01, 6.23822E-01, 2.15151E-01
191, 4.28205E-01, 4.61347E-01, 6.23828E-01, 2.15261E-01
192, 4.28066E-01, 4.61269E-01, 6.23834E-01, 2.15372E-01
193, 4.27927E-01, 4.61190E-01, 6.23840E-01, 2.15482E-01
194, 4.27788E-01, 4.61112E-01, 6.23846E-01, 2.15592E-01
195, 4.27649E-01, 4.61034E-01, 6.23852E-01, 2.15702E-01
196, 4.27510E-01, 4.60957E-01, 6.23858E-01, 2.15812E-01
197, 4.27371E-01, 4.60880E-01, 6.23864E-01, 2.15923E-01
198, 4.27232E-01, 4.60803E-01, 6.23869E-01, 2.16033E-01
199, 4.27093E-01, 4.60726E-01, 6.23875E-01, 2.16143E-01
200, 4.26954E-01, 4.60650E-01, 6.23881E-01, 2.16254E-01
201, 4.26815E-01, 4.60574E-01, 6.23886E-01, 2.16365E-01
202, 4.26676E-01, 4.60499E-01, 6.23892E-01, 2.16475E-01
203, 4.26538E-01, 4.60424E-01, 6.23897E-01, 2.16586E-01
204, 4.26399E-01, 4.60349E-01, 6.23902E-01, 2.16697E-01
205, 4.26260E-01, 4.60274E-01, 6.23907E-01, 2.16808E-01
206, 4.26121E-01, 4.60200E-01, 6.23913E-01, 2.16919E-01
207, 4.25983E-01, 4.60126E-01, 6.23918E-01, 2.17030E-01
208, 4.25844E-01, 4.60052E-01, 6.23923E-01, 2.17141E-01
209, 4.25705E-01, 4.59979E-01, 6.23928E-01, 2.17252E-01
210, 4.25566E-01, 4.59906E-01, 6.23932E-01, 2.17363E-01
211, 4.25428E-01, 4.59834E-01, 6.23937E-01, 2.17474E-01
212, 4.25289E-01, 4.59761E-01, 6.23942E-01, 2.17585E-01
213, 4.25150E-01, 4.59689E-01, 6.23947E-01, 2.17697E-01
214, 4.25012E-01, 4.59618E-01, 6.23951E-01, 2.17808E-01
215, 4.24873E-01, 4.59546E-01, 6.23956E-01, 2.17920E-01
216, 4.24734E-01, 4.59475E-01, 6.23960E-01, 2.18031E-01
217, 4.24596E-01, 4.59405E-01, 6.23964E-01, 2.18143E-01
218, 4.24457E-01, 4.59334E-01, 6.23969E-01, 2.18255E-01
219, 4.24319E-01, 4.59264E-01, 6.23973E-01, 2.18367E-01
220, 4.24180E-01, 4.59195E-01, 6.23977E-01, 2.18478E-01
221, 4.24042E-01, 4.59125E-01, 6.23981E-01, 2.18590E-01
222, 4.23903E-01, 4.59056E-01, 6.23985E-01, 2.18702E-01
223, 4.23764E-01, 4.58987E-01, 6.23989E-01, 2.18814E-01
224, 4.23626E-01, 4.58919E-01, 6.23993E-01, 2.18927E-01
225, 4.23487E-01, 4.58851E-01, 6.23997E-01, 2.19039E-01
226, 4.23349E-01, 4.58783E-01, 6.24001E-01, 2.19151E-01
227, 4.23210E-01, 4.58716E-01, 6.24004E-01, 2.19264E-01
228, 4.23072E-01, 4.58649E-01, 6.24008E-01, 2.19376E-01
229, 4.22934E-01, 4.58582E-01, 6.24011E-01, 2.19488E-01
230, 4.22795E-01, 4.58516E-01, 6.24015E-01, 2.19601E-01
231, 4.22657E-01, 4.58450E-01, 6.24018E-01, 2.19714E-01
232, 4.22518E-01, 4.58384E-01, 6.24021E-01, 2.19826E-01
233, 4.22380E-01, 4.58318E-01, 6.24024E-01, 2.19939E-01
234, 4.22241E-01, 4.58253E-01, 6.24028E-01, 2.20052E-01
235, 4.22103E-01, 4.58188E-01, 6.24031E-01, 2.20165E-01
236, 4.21965E-01, 4.58124E-01, 6.24034E-01, 2.20278E-01
237, 4.21826E-01, 4.58060E-01, 6.24037E-01, 2.20391E-01
238, 4.21688E-01, 4.57996E-01, 6.24039E-01, 2.20504E-01
239, 4.21550E-01, 4.57933E-01, 6.24042E-01, 2.20618E-01
240, 4.21411E-01, 4.57869E-01, 6.24045E-01, 2.20731E-01
241, 4.21273E-01, 4.57807E-01, 6.24047E-01, 2.20844E-01
242, 4.21134E-01, 4.57744E-01, 6.24050E-01, 2.20958E-01
243, 4.20996E-01, 4.57682E-01, 6.24052E-01, 2.21071E-01
244, 4.20858E-01, 4.57620E-01, 6.24055E-01, 2.21185E-01
245, 4.20719E-01, 4.57559E-01, 6.24057E-01, 2.21299E-01
246, 4.20581E-01, 4.57498E-01, 6.24059E-01, 2.21413E-01
247, 4.20443E-01, 4.57437E-01, 6.24061E-01, 2.21526E-01
248, 4.20304E-01, 4.57376E-01, 6.24063E-01, 2.21640E-01
249, 4.20166E-01, 4.57316E-01, 6.24065E-01, 2.21754E-01
250, 4.20028E-01, 4.57256E-01, 6.24067E-01, 2.21869E-01
251, 4.19890E-01, 4.57197E-01, 6.24069E-01, 2.21983E-01
252, 4.19751E-01, 4.57138E-01, 6.24071E-01, 2.22097E-01
253, 4.19613E-01, 4.57079E-01, 6.24073E-01, 2.22211E-01
254, 4.19475E-01, 4.57020E-01, 6.24074E-01, 2.22326E-01
255, 4.19336E-01, 4.56962E-01, 6.24076E-01, 2.22440E-01
256, 4.19198E-01, 4.56904E-01, 6.24077E-01, 2.22555E-01
257, 4.19060E-01, 4.56847E-01, 6.24078E-01, 2.22669E-01
258, 4.18921E-01, 4.56790E-01, 6.24080E-01, 2.22784E-01
259, 4.18783E-01, 4.56733E-01, 6.24081E-01, 2.22899E-01
260, 4.18645E-01, 4.56677E-01, 6.24082E-01, 2.23014E-01
261, 4.18506E-01, 4.56620E-01, 6.24083E-01, 2.23129E-01
262, 4.18368E-01, 4.56565E-01, 6.24084E-01, 2.23244E-01
263, 4.18230E-01, 4.56509E-01, 6.24085E-01, 2.23359E-01
264, 4.18091E-01, 4.56454E-01, 6.24086E-01, 2.23474E-01
265, 4.17953E-01, 4.56399E-01, 6.24087E-01, 2.23589E-01
266, 4.17815E-01, 4.56345E-01, 6.24087E-01, 2.23705E-01
267, 4.17676E-01, 4.56291E-01, 6.24088E-01, 2.23820E-01
268, 4.17538E-01, 4.56237E-01, 6.24088E-01, 2.23936E-01
269, 4.17400E-01, 4.56183E-01, 6.24089E-01, 2.24051E-01
270, 4.17261E-01, 4.56130E-01, 6.24089E-01, 2.24167E-01
271, 4.17123E-01, 4.56077E-01, 6.24089E-01, 2.24283E-01
272, 4.16985E-01, 4.56025E-01, 6.24089E-01, 2.24399E-01
273, 4.16846E-01, 4.55973E-01, 6.24090E-01, 2.24515E-01
274, 4.16708E-01, 4.55921E-01, 6.24090E-01, 2.24631E-01
275, 4.16569E-01, 4.55870E-01, 6.24090E-01, 2.24747E-01
276, 4.16431E-01, 4.55819E-01, 6.24089E-01, 2.24863E-01
277, 4.16293E-01, 4.55768E-01, 6.24089E-01, 2.24979E-01
278, 4.16154E-01, 4.55717E-01, 6.24089E-01, 2.25095E-01
279, 4.16016E-01, 4.55667E-01, 6.24089E-01, 2.25212E-01
280, 4.15877E-01, 4.55618E-01, 6.24088E-01, 2.25328E-01
281, 4.15739E-01, 4.55568E-01, 6.24088E-01, 2.25445E-01
282, 4.15600E-01, 4.55519E-01, 6.24087E-01, 2.25562E-01
283, 4.15462E-01, 4.55470E-01, 6.24086E-01, 2.25678E-01
284, 4.15323E-01, 4.55422E-01, 6.24086E-01, 2.25795E-01
285, 4.15185E-01, 4.55374E-01, 6.24085E-01, 2.25912E-01
286, 4.15046E-01, 4.55326E-01, 6.24084E-01, 2.26029E-01
287, 4.14908E-01, 4.55279E-01, 6.24083E-01, 2.26146E-01
288, 4.14769E-01, 4.55232E-01, 6.24082E-01, 2.26263E-01
289, 4.14630E-01, 4.55185E-01, 6.24081E-01, 2.26381E-01
290, 4.14492E-01, 4.55139E-01, 6.24079E-01, 2.26498E-01
291, 4.14353E-01, 4.55093E-01, 6.24078E-01, 2.26615E-01
292, 4.14215E-01, 4.55047E-01, 6.24077E-01, 2.26733E-01
293, 4.14076E-01, 4.55002E-01, 6.24075E-01, 2.26850E-01
294, 4.13937E-01, 4.54957E-01, 6.24074E-01, 2.26968E-01
295, 4.13799E-01, 4.54912E-01, 6.24072E-01, 2.27086E-01
296, 4.13660E-01, 4.54868E-01, 6.24070E-01, 2.27204E-01
297, 4.13521E-01, 4.54824E-01, 6.24068E-01, 2.27321E-01
298, 4.13382E-01, 4.54781E-01, 6.24067E-01, 2.27439E-01
299, 4.13244E-01, 4.54737E-01, 6.24065E-01, 2.27558E-01
300, 4.13105E-01, 4.54694E-01, 6.24063E-01, 2.27676E-01
301, 4.12966E-01, 4.54652E-01, 6.24061E-01, 2.27794E-01
302, 4.12827E-01, 4.54610E-01, 6.24058E-01, 2.27912E-01
303, 4.12688E-01, 4.54568E-01, 6.24056E-01, 2.28031E-01
304, 4.12550E-01, 4.54526E-01, 6.24054E-01, 2.28149E-01
305, 4.12411E-01, 4.54485E-01, 6.24051E-01, 2.28268E-01
306, 4.12272E-01, 4.54444E-01, 6.24049E-01, 2.28386E-01
307, 4.12133E-01, 4.54404E-01, 6.24046E-01, 2.28505E-01
308, 4.11994E-01, 4.54364E-01, 6.24044E-01, 2.28624E-01
309, 4.11855E-01, 4.54324E-01, 6.24041E-01, 2.28743E-01
310, 4.11716E-01, 4.54284E-01, 6.24038E-01, 2.28862E-01
311, 4.11577E-01, 4.54245E-01, 6.24035E-01, 2.28981E-01
312, 4.11438E-01, 4.54206E-01, 6.24032E-01, 2.29100E-01
313, 4.11299E-01, 4.54168E-01, 6.24029E-01, 2.29219E-01
314, 4.11160E-01, 4.54130E-01, 6.24026E-01, 2.29339E-01
315, 4.11020E-01, 4.54092E-01, 6.24023E-01, 2.29458E-01
316, 4.10881E-01, 4.54055E-01, 6.24020E-01, 2.29578E-01
317, 4.10742E-01, 4.54018E-01, 6.24016E-01, 2.29697E-01
318, 4.10603E-01, 4.53981E-01, 6.24013E-01, 2.29817E-01
319, 4.10464E-01, 4.53945E-01, 6.24010E-01, 2.29937E-01
320, 4.10324E-01, 4.53909E-01, 6.24006E-01, 2.30057E-01
321, 4.10185E-01, 4.53873E-01, 6.24002E-01, 2.30177E-01
322, 4.10046E-01, 4.53838E-01, 6.23999E-01, 2.30297E-01
323, 4.09906E-01, 4.53803E-01, 6.23995E-01, 2.30417E-01
324, 4.09767E-01, 4.53768E-01, 6.23991E-01, 2.30537E-01
325, 4.09628E-01, 4.53734E-01, 6.23987E-01, 2.30657E-01
326, 4.09488E-01, 4.53700E-01, 6.23983E-01, 2.30778E-01
327, 4.09349E-01, 4.53666E-01, 6.23979E-01, 2.30898E-01
328, 4.09209E-01, 4.53633E-01, 6.23975E-01, 2.31019E-01
329, 4.09070E-01, 4.53600E-01, 6.23971E-01, 2.31140E-01
330, 4.08930E-01, 4.53568E-01, 6.23966E-01, 2.31260E-01
331, 4.08791E-01, 4.53536E-01, 6.23962E-01, 2.31381E-01
332, 4.08651E-01, 4.53504E-01, 6.23957E-01, 2.31502E-01
333, 4.08511E-01, 4.53472E-01, 6.23953E-01, 2.31623E-01
334, 4.08372E-01, 4.53441E-01, 6.23948E-01, 2.31744E-01
335, 4.08232E-01, 4.53410E-01, 6.23944E-01, 2.31865E-01
336, 4.08092E-01, 4.53380E-01, 6.23939E-01, 2.31987E-01
337, 4.07952E-01, 4.53350E-01, 6.23934E-01, 2.32108E-01
338, 4.07813E-01, 4.53320E-01, 6.23929E-01, 2.32230E-01
339, 4.07673E-01, 4.53290E-01, 6.23924E-01, 2.32351E-01
340, 4.07533E-01, 4.53261E-01, 6.23919E-01, 2.32473E-01
341, 4.07393E-01, 4.53233E-01, 6.23914E-01, 2.32594E-01
342, 4.07253E-01, 4.53204E-01, 6.23909E-01, 2.32716E-01
343, 4.07113E-01, 4.53176E-01, 6.23904E-01, 2.32838E-01
344, 4.06973E-01, 4.53148E-01, 6.23898E-01, 2.32960E-01
345, 4.06833E-01, 4.53121E-01, 6.23893E-01, 2.33082E-01
346, 4.06693E-01, 4.53094E-01, 6.23887E-01, 2.33205E-01
347, 4.06553E-01, 4.53067E-01, 6.23882E-01, 2.33327E-01
348, 4.06413E-01, 4.53041E-01, 6.23876E-01, 2.33449E-01
349, 4.06273E-01, 4.53015E-01, 6.23871E-01, 2.33572E-01
350, 4.06132E-01, 4.52989E-01, 6.23865E-01, 2.33694E-01
351, 4.05992E-01, 4.52964E-01, 6.23859E-01, 2.33817E-01
352, 4.05852E-01, 4.52939E-01, 6.23853E-01, 2.33940E-01
353, 4.05712E-01, 4.52915E-01, 6.23847E-01, 2.34063E-01
354, 4.05571E-01, 4.52890E-01, 6.23841E-01, 2.34185E-01
355, 4.05431E-01, 4.52866E-01, 6.23835E-01, 2.34309E-01
356, 4.05291E-01, 4.52843E-01, 6.23829E-01, 2.34432E-01
357, 4.05150E-01, 4.52820E-01, 6.23823E-01, 2.34555E-01
358, 4.05010E-01, 4.52797E-01, 6.23816E-01, 2.34678E-01
359, 4.04869E-01, 4.52774E-01, 6.23810E-01, 2.34802E-01
360, 4.04729E-01, 4.52752E-01, 6.23804E-01, 2.34925E-01
361, 4.04588E-01, 4.52730E-01, 6.23797E-01, 2.35049E-01
362, 4.04447E-01, 4.52709E-01, 6.23790E-01, 2.35173E-01
363, 4.04307E-01, 4.52688E-01, 6.23784E-01, 2.35296E-01
364, 4.04166E-01, 4.52667E-01, 6.23777E-01, 2.35420E-01
365, 4.04025E-01, 4.52646E-01, 6.23770E-01, 2.35544E-01
366, 4.03885E-01, 4.52626E-01, 6.23764E-01, 2.35668E-01
