time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 5.81140E-04, 5.12024E-04, 7.25265E-04, 3.43013E-02, 2.71176E-05, 3.09560E-05, 2.40840E-05, 7.12699E+00
2, 9.42363E-04, 8.52057E-04, 6.25688E-04, 1.20433E-03, 3.27570E-05, 3.53447E-05, 2.70243E-05, 7.14552E+00
3, 7.70290E-04, 5.57814E-04, 5.55300E-04, 1.62058E-03, 2.67694E-05, 3.12077E-05, 2.28429E-05, 1.92734E-01
4, 7.82481E-04, 5.62734E-04, 5.52742E-04, 1.01768E-03, 2.66854E-05, 3.12749E-05, 2.26458E-05, 1.70722E-01
5, 8.13250E-04, 5.56674E-04, 5.51260E-04, 1.02814E-03, 2.64001E-05, 3.13624E-05, 2.25080E-05, 4.62535E-02
6, 8.34936E-04, 5.55560E-04, 5.48331E-04, 1.01645E-03, 2.62190E-05, 3.14581E-05, 2.23601E-05, 1.68687E-02
7, 8.56376E-04, 5.59388E-04, 5.45604E-04, 1.01031E-03, 2.60365E-05, 3.15519E-05, 2.22248E-05, 9.59267E-03
8, 8.77564E-04, 5.66237E-04, 5.42708E-04, 1.00960E-03, 2.58753E-05, 3.16476E-05, 2.20971E-05, 9.55038E-03
9, 8.97844E-04, 5.72103E-04, 5.39525E-04, 1.00838E-03, 2.57285E-05, 3.17416E-05, 2.19796E-05, 8.28840E-03
10, 9.17263E-04, 5.77226E-04, 5.36088E-04, 1.00660E-03, 2.55965E-05, 3.18340E-05, 2.18695E-05, 9.05178E-03
11, 9.35811E-04, 5.81597E-04, 5.32418E-04, 1.00429E-03, 2.54773E-05, 3.19255E-05, 2.17627E-05, 9.06140E-03
12, 9.53449E-04, 5.85215E-04, 5.28509E-04, 1.00143E-03, 2.53700E-05, 3.20155E-05, 2.16618E-05, 9.39002E-03
13, 9.70146E-04, 5.88100E-04, 5.24365E-04, 9.98018E-04, 2.52726E-05, 3.21034E-05, 2.15652E-05, 9.64767E-03
14, 9.85878E-04, 5.90257E-04, 5.19988E-04, 9.94030E-04, 2.51839E-05, 3.21874E-05, 2.14723E-05, 9.93276E-03
15, 1.00062E-03, 5.91701E-04, 5.15382E-04, 9.89456E-04, 2.51026E-05, 3.22670E-05, 2.13833E-05, 1.01809E-02
16, 1.01435E-03, 5.92444E-04, 5.10550E-04, 9.84286E-04, 2.50318E-05, 3.23433E-05, 2.12970E-05, 1.04161E-02
17, 1.02706E-03, 5.93306E-04, 5.05497E-04, 9.78510E-04, 2.49711E-05, 3.24170E-05, 2.12141E-05, 1.07533E-02
18, 1.03872E-03, 6.00062E-04, 5.00226E-04, 9.72118E-04, 2.49166E-05, 3.24884E-05, 2.11342E-05, 1.10711E-02
19, 1.04933E-03, 6.05937E-04, 4.94743E-04, 9.65103E-04, 2.48692E-05, 3.25525E-05, 2.10579E-05, 1.13633E-02
20, 1.05888E-03, 6.10926E-04, 4.89053E-04, 9.57458E-04, 2.48284E-05, 3.26100E-05, 2.09854E-05, 1.16470E-02
21, 1.06960E-03, 6.15026E-04, 4.83161E-04, 9.49179E-04, 2.47912E-05, 3.26600E-05, 2.09150E-05, 1.19519E-02
22, 1.08261E-03, 6.18237E-04, 4.77074E-04, 9.40261E-04, 2.47604E-05, 3.27040E-05, 2.08473E-05, 1.23446E-02
23, 1.10440E-03, 6.20559E-04, 4.70797E-04, 9.30704E-04, 2.47307E-05, 3.27402E-05, 2.07813E-05, 1.27224E-02
24, 1.12526E-03, 6.21995E-04, 4.64336E-04, 9.20508E-04, 2.47021E-05, 3.27704E-05, 2.07165E-05, 1.30660E-02
25, 1.14517E-03, 6.22552E-04, 4.57700E-04, 9.09675E-04, 2.46781E-05, 3.27946E-05, 2.06513E-05, 1.33700E-02
26, 1.16411E-03, 6.22237E-04, 4.52140E-04, 8.98210E-04, 2.46587E-05, 3.28132E-05, 2.05869E-05, 1.37794E-02
27, 1.18207E-03, 6.21059E-04, 4.55043E-04, 9.12370E-04, 2.46428E-05, 3.28230E-05, 2.05244E-05, 1.41592E-02
28, 1.19902E-03, 6.19032E-04, 4.67428E-04, 9.36261E-04, 2.46303E-05, 3.28247E-05, 2.04630E-05, 1.44923E-02
29, 1.21496E-03, 6.20898E-04, 4.79073E-04, 9.57263E-04, 2.46205E-05, 3.28185E-05, 2.04010E-05, 1.47725E-02
30, 1.22988E-03, 6.27150E-04, 4.89928E-04, 9.80459E-04, 2.46143E-05, 3.28036E-05, 2.03401E-05, 1.51451E-02
31, 1.24376E-03, 6.36240E-04, 4.99945E-04, 1.00931E-03, 2.46097E-05, 3.27807E-05, 2.02809E-05, 1.54768E-02
32, 1.25660E-03, 6.45050E-04, 5.11757E-04, 1.03496E-03, 2.46098E-05, 3.27518E-05, 2.02227E-05, 1.57461E-02
33, 1.26839E-03, 6.53579E-04, 5.26575E-04, 1.05715E-03, 2.46128E-05, 3.27185E-05, 2.01650E-05, 1.59459E-02
34, 1.27913E-03, 6.61827E-04, 5.40786E-04, 1.08236E-03, 2.46219E-05, 3.26818E-05, 2.01082E-05, 1.62262E-02
35, 1.28883E-03, 6.69792E-04, 5.54339E-04, 1.11233E-03, 2.46345E-05, 3.26414E-05, 2.00526E-05, 1.64389E-02
36, 1.29747E-03, 6.77475E-04, 5.67181E-04, 1.13841E-03, 2.46493E-05, 3.25977E-05, 1.99999E-05, 1.66178E-02
37, 1.30507E-03, 6.84876E-04, 5.79265E-04, 1.16031E-03, 2.46654E-05, 3.25482E-05, 1.99497E-05, 1.68273E-02
38, 1.31162E-03, 6.91993E-04, 5.90543E-04, 1.18767E-03, 2.46828E-05, 3.24961E-05, 1.99006E-05, 1.69505E-02
39, 1.31714E-03, 6.98828E-04, 6.00972E-04, 1.21679E-03, 2.46995E-05, 3.24410E-05, 1.98541E-05, 1.69802E-02
40, 1.32163E-03, 7.05380E-04, 6.10510E-04, 1.24117E-03, 2.47159E-05, 3.23878E-05, 1.98103E-05, 1.69098E-02
41, 1.32510E-03, 7.11650E-04, 6.19118E-04, 1.26048E-03, 2.47294E-05, 3.23322E-05, 1.97662E-05, 1.67327E-02
42, 1.32756E-03, 7.17639E-04, 6.26762E-04, 1.28907E-03, 2.47433E-05, 3.22730E-05, 1.97226E-05, 1.64838E-02
43, 1.32901E-03, 7.23346E-04, 6.33411E-04, 1.31441E-03, 2.47577E-05, 3.22143E-05, 1.96789E-05, 1.61713E-02
