time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
83, 2.46129E-15, 1.50826E-15, 1.79218E-15, 8.03777E-15
84, 2.46916E-15, 1.92836E-15, 1.43419E-15, 6.45443E-15
85, 2.16743E-15, 1.92608E-15, 1.43464E-15, 8.41384E-15
86, 2.79563E-15, 1.44281E-15, 1.79389E-15, 1.07568E-14
87, 2.80461E-15, 1.92135E-15, 1.79449E-15, 9.26100E-15
88, 2.81363E-15, 1.91890E-15, 1.79511E-15, 9.03548E-15
89, 2.82270E-15, 1.91639E-15, 1.79575E-15, 7.30458E-15
90, 2.51716E-15, 1.91382E-15, 1.43712E-15, 6.79678E-15
91, 2.20963E-15, 1.91119E-15, 1.61737E-15, 7.03102E-15
92, 2.21678E-15, 1.90851E-15, 1.43822E-15, 7.24562E-15
93, 2.22396E-15, 1.90577E-15, 1.43879E-15, 6.93420E-15
94, 2.54990E-15, 1.90298E-15, 1.79923E-15, 8.16113E-15
95, 1.91863E-15, 1.90013E-15, 1.79999E-15, 7.16953E-15
96, 2.24567E-15, 1.89723E-15, 1.80077E-15, 8.89804E-15
97, 2.57482E-15, 1.42072E-15, 2.16189E-15, 9.92563E-15
98, 2.26029E-15, 1.53667E-15, 1.44192E-15, 8.11462E-15
99, 2.91553E-15, 1.53420E-15, 1.80325E-15, 7.51205E-15
100, 2.92501E-15, 1.88515E-15, 1.80412E-15, 8.25433E-15
101, 2.93452E-15, 1.88202E-15, 1.44402E-15, 8.71776E-15
102, 2.78050E-15, 1.87884E-15, 1.44476E-15, 7.02806E-15
103, 2.62545E-15, 1.87561E-15, 1.80690E-15, 7.80850E-15
104, 2.96322E-15, 1.87235E-15, 1.80788E-15, 8.53248E-15
105, 3.30315E-15, 1.86904E-15, 1.80888E-15, 7.84515E-15
106, 3.31385E-15, 1.86570E-15, 2.17190E-15, 9.30220E-15
107, 2.65966E-15, 1.86232E-15, 2.17317E-15, 8.92364E-15
108, 3.00179E-15, 1.85890E-15, 1.44965E-15, 8.68089E-15
109, 3.01147E-15, 1.39159E-15, 1.45054E-15, 8.45144E-15
110, 3.02116E-15, 1.85198E-15, 1.81433E-15, 7.29855E-15
111, 3.36763E-15, 1.38635E-15, 1.81550E-15, 8.71976E-15
112, 3.04057E-15, 1.38370E-15, 2.18005E-15, 7.44676E-15
113, 3.38919E-15, 1.84136E-15, 1.45436E-15, 7.73523E-15
114, 3.39997E-15, 1.37833E-15, 1.45537E-15, 6.85638E-15
115, 2.72860E-15, 1.83416E-15, 1.45641E-15, 7.03849E-15
116, 2.73721E-15, 1.37289E-15, 1.45747E-15, 9.14982E-15
117, 2.74581E-15, 1.82687E-15, 1.82321E-15, 7.43689E-15
