0.01795128	0.0006426405
0.03590255	0.001286744
0.05385383	0.001657002
0.07180511	0.002292432
0.08975639	0.002485915
0.1077077	0.002440725
0.1256589	0.002623768
0.1436102	0.002996994
0.1615615	0.002833348
0.1795128	0.002813956
0.1974641	0.002918917
0.2154153	0.002835031
0.2333666	0.002900075
0.2513179	0.002698175
0.2692692	0.002718977
0.2872204	0.00263674
0.3051717	0.002457872
0.323123	0.002263265
0.3410743	0.002220245
0.3590255	0.00213329
0.3769768	0.001991099
0.3949281	0.001869143
0.4128794	0.001808578
0.4308307	0.001606271
0.4487819	0.001566232
0.4667332	0.001462095
0.4846845	0.001362288
0.5026358	0.001259967
0.520587	0.001184856
0.5385383	0.001100807
0.5564896	0.001031762
0.5744409	0.0009579275
0.5923922	0.0009016886
0.6103434	0.0008234603
0.6282947	0.0007801008
0.646246	0.0007226526
0.6641973	0.0006727205
0.6821485	0.0006245684
0.7000998	0.0005778257
0.7180511	0.000532851
0.7360024	0.0004938247
0.7539536	0.0004570318
0.7719049	0.0004249076
0.7898562	0.0003890795
0.8078075	0.0003603511
0.8257588	0.0003359017
0.84371	0.0003096358
0.8616613	0.0002866597
0.8796126	0.0002666019
0.8975639	0.0002458119
0.9155151	0.0002245236
0.9334664	0.0002079542
0.9514177	0.0001918256
0.969369	0.000175199
0.9873203	0.0001616728
1.005272	0.0001497385
1.023223	0.0001381677
1.041174	0.0001262837
1.059125	0.0001170482
1.077077	0.0001077814
1.095028	9.848876e-05
1.112979	9.024676e-05
1.13093	8.369989e-05
1.148882	7.664806e-05
1.166833	7.034447e-05
1.184784	6.41499e-05
1.202736	5.940651e-05
1.220687	5.447617e-05
1.238638	4.957579e-05
1.256589	4.529478e-05
1.274541	4.177894e-05
1.292492	3.839663e-05
1.310443	3.503456e-05
1.328395	3.228666e-05
1.346346	2.954564e-05
1.364297	2.699468e-05
1.382248	2.453632e-05
1.4002	2.256466e-05
1.418151	2.068182e-05
1.436102	1.880835e-05
1.454053	1.718935e-05
1.472005	1.569211e-05
1.489956	1.438854e-05
1.507907	1.311724e-05
1.525859	1.193091e-05
1.54381	1.091753e-05
1.561761	9.940799e-06
1.579712	9.128027e-06
1.597664	8.2502e-06
1.615615	7.475653e-06
1.633566	6.857328e-06
1.651518	6.200838e-06
1.669469	5.668496e-06
1.68742	5.167394e-06
1.705371	4.702322e-06
1.723323	4.266895e-06
1.741274	3.884503e-06
1.759225	3.504391e-06
1.777176	3.199346e-06
1.795128	2.936144e-06
1.813079	2.651518e-06
1.83103	2.417383e-06
1.848982	2.206492e-06
1.866933	2.011209e-06
1.884884	1.828275e-06
1.902835	1.661012e-06
1.920787	1.51068e-06
1.938738	1.391521e-06
1.956689	1.260205e-06
1.974641	1.15361e-06
1.992592	1.050327e-06
2.010543	9.64552e-07
2.028494	8.800056e-07
2.046446	8.06613e-07
2.064397	7.405181e-07
2.082348	6.751121e-07
2.100299	6.2514e-07
2.118251	5.700413e-07
2.136202	5.280211e-07
2.154153	4.855393e-07
2.172105	4.466802e-07
2.190056	4.154141e-07
2.208007	3.844944e-07
2.225958	3.58578e-07
2.24391	3.344096e-07
2.261861	3.12431e-07
2.279812	2.933122e-07
2.297764	2.862206e-07
