time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,    Infinity
1, 3.45681E-06, 2.58745E-06, 2.26561E-06, 5.90947E-04, 2.04038E-07, 1.73117E-07, 1.40102E-07, 1.08085E+03
2, 5.47043E-06, 4.68490E-06, 4.80003E-06, 5.35199E-04, 1.92936E-07, 1.58042E-07, 1.25063E-07, 4.04510E-01
3, 3.58417E-06, 2.88095E-06, 1.42401E-06, 4.71135E-06, 1.66445E-07, 1.35975E-07, 1.07742E-07, 1.87228E-01
4, 3.54358E-06, 2.43930E-06, 1.41581E-06, 2.84631E-06, 1.52091E-07, 1.19317E-07, 9.56437E-08, 4.95468E-03
5, 3.52979E-06, 2.44602E-06, 1.40688E-06, 1.14001E-06, 1.51803E-07, 1.19163E-07, 9.55170E-08, 2.90955E-03
6, 3.55142E-06, 2.45504E-06, 1.39739E-06, 1.05225E-06, 1.51527E-07, 1.18990E-07, 9.53419E-08, 5.87157E-04
7, 3.57134E-06, 2.46299E-06, 1.38726E-06, 1.05192E-06, 1.51251E-07, 1.18830E-07, 9.51757E-08, 4.37681E-05
8, 3.59012E-06, 2.47073E-06, 1.37653E-06, 1.05063E-06, 1.50978E-07, 1.18673E-07, 9.50114E-08, 1.44363E-05
9, 3.60756E-06, 2.47797E-06, 1.36518E-06, 1.05008E-06, 1.50705E-07, 1.18517E-07, 9.48468E-08, 1.04537E-05
10, 3.62365E-06, 2.48470E-06, 1.35323E-06, 1.04907E-06, 1.50432E-07, 1.18361E-07, 9.46824E-08, 1.03222E-05
11, 3.63837E-06, 2.49093E-06, 1.34069E-06, 1.04780E-06, 1.50162E-07, 1.18204E-07, 9.45185E-08, 1.03453E-05
12, 3.65371E-06, 2.49666E-06, 1.34200E-06, 1.04626E-06, 1.49893E-07, 1.18049E-07, 9.43575E-08, 1.03395E-05
13, 3.69474E-06, 2.50188E-06, 1.34636E-06, 1.04446E-06, 1.49623E-07, 1.17896E-07, 9.41971E-08, 1.03257E-05
14, 3.73446E-06, 2.50659E-06, 1.35017E-06, 1.04240E-06, 1.49356E-07, 1.17742E-07, 9.40410E-08, 1.03053E-05
15, 3.77285E-06, 2.51078E-06, 1.35343E-06, 1.04323E-06, 1.49087E-07, 1.17587E-07, 9.38867E-08, 1.02777E-05
16, 3.80988E-06, 2.51447E-06, 1.35613E-06, 1.04762E-06, 1.48825E-07, 1.17433E-07, 9.37332E-08, 1.02429E-05
17, 3.84553E-06, 2.51764E-06, 1.35826E-06, 1.05179E-06, 1.48564E-07, 1.17277E-07, 9.35807E-08, 1.02010E-05
18, 3.87976E-06, 2.52029E-06, 1.35982E-06, 1.05573E-06, 1.48302E-07, 1.17120E-07, 9.34292E-08, 1.01521E-05
19, 3.91257E-06, 2.52242E-06, 1.36081E-06, 1.05944E-06, 1.48039E-07, 1.16967E-07, 9.32776E-08, 1.00963E-05
