time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 1.60225E-04, 1.21723E-04, 1.25529E-04, 3.24417E-03, 6.27441E-06, 7.01739E-06, 5.17787E-06, 7.02379E+00
2, 1.00595E-04, 1.07983E-04, 6.89458E-05, 1.47823E-02, 2.63983E-06, 2.29648E-06, 1.84688E-06, 7.84679E+00
3, 9.21911E-05, 7.64186E-05, 7.71792E-05, 9.01753E-05, 2.60567E-06, 2.16936E-06, 1.82749E-06, 1.67046E-02
4, 2.75369E-05, 1.88330E-05, 1.09693E-05, 1.60682E-04, 1.12342E-06, 8.82570E-07, 6.86656E-07, 6.71696E-02
5, 2.82641E-05, 1.94319E-05, 1.09260E-05, 4.05342E-05, 1.13679E-06, 8.90415E-07, 6.86229E-07, 1.67849E-02
6, 2.84859E-05, 1.93610E-05, 1.08564E-05, 8.12731E-06, 1.12294E-06, 8.80661E-07, 6.80664E-07, 3.39370E-03
7, 2.88901E-05, 1.95470E-05, 1.07674E-05, 7.58068E-06, 1.11995E-06, 8.79097E-07, 6.78454E-07, 3.16256E-03
8, 2.92546E-05, 1.97217E-05, 1.06590E-05, 7.65501E-06, 1.11552E-06, 8.76525E-07, 6.76297E-07, 3.19600E-03
9, 2.95770E-05, 1.98796E-05, 1.05312E-05, 7.68244E-06, 1.11138E-06, 8.74293E-07, 6.74072E-07, 3.20937E-03
10, 2.98570E-05, 2.00239E-05, 1.03845E-05, 7.70319E-06, 1.10726E-06, 8.72009E-07, 6.71873E-07, 3.22014E-03
11, 3.00940E-05, 2.01534E-05, 1.02192E-05, 7.71923E-06, 1.10329E-06, 8.69804E-07, 6.69692E-07, 3.22897E-03
12, 3.03704E-05, 2.02678E-05, 1.00356E-05, 7.72688E-06, 1.09929E-06, 8.67543E-07, 6.67501E-07, 3.23432E-03
13, 3.09978E-05, 2.03669E-05, 9.99827E-06, 7.76128E-06, 1.09530E-06, 8.65347E-07, 6.65335E-07, 3.25091E-03
14, 3.15816E-05, 2.04505E-05, 1.00522E-05, 7.85227E-06, 1.09119E-06, 8.63170E-07, 6.63171E-07, 3.29126E-03
15, 3.21203E-05, 2.05185E-05, 1.00890E-05, 7.93665E-06, 1.08717E-06, 8.61034E-07, 6.61033E-07, 3.32892E-03
16, 3.26127E-05, 2.05706E-05, 1.01085E-05, 8.01429E-06, 1.08320E-06, 8.58889E-07, 6.58937E-07, 3.36381E-03
