time_step, rms_u, rms_v, rms_w, rms_p
83, 4.31669E-01, 4.63414E-01, 6.23663E-01, 2.57072E-01
84, 4.31390E-01, 4.63241E-01, 6.23678E-01, 2.56888E-01
85, 4.31112E-01, 4.63069E-01, 6.23693E-01, 2.56704E-01
86, 4.30833E-01, 4.62898E-01, 6.23708E-01, 2.56520E-01
87, 4.30555E-01, 4.62729E-01, 6.23723E-01, 2.56338E-01
88, 4.30276E-01, 4.62561E-01, 6.23737E-01, 2.56156E-01
89, 4.29998E-01, 4.62394E-01, 6.23751E-01, 2.55975E-01
90, 4.29719E-01, 4.62228E-01, 6.23765E-01, 2.55794E-01
91, 4.29441E-01, 4.62064E-01, 6.23778E-01, 2.55614E-01
92, 4.29163E-01, 4.61901E-01, 6.23792E-01, 2.55435E-01
93, 4.28884E-01, 4.61739E-01, 6.23805E-01, 2.55257E-01
94, 4.28606E-01, 4.61579E-01, 6.23817E-01, 2.55079E-01
95, 4.28328E-01, 4.61420E-01, 6.23830E-01, 2.54901E-01
96, 4.28050E-01, 4.61262E-01, 6.23842E-01, 2.54724E-01
97, 4.27772E-01, 4.61105E-01, 6.23854E-01, 2.54548E-01
98, 4.27495E-01, 4.60950E-01, 6.23866E-01, 2.54372E-01
99, 4.27217E-01, 4.60796E-01, 6.23877E-01, 2.54197E-01
100, 4.26939E-01, 4.60643E-01, 6.23888E-01, 2.54022E-01
101, 4.26661E-01, 4.60492E-01, 6.23899E-01, 2.53848E-01
102, 4.26384E-01, 4.60342E-01, 6.23910E-01, 2.53675E-01
103, 4.26106E-01, 4.60193E-01, 6.23920E-01, 2.53502E-01
104, 4.25829E-01, 4.60046E-01, 6.23930E-01, 2.53329E-01
105, 4.25551E-01, 4.59900E-01, 6.23940E-01, 2.53157E-01
106, 4.25274E-01, 4.59755E-01, 6.23950E-01, 2.52985E-01
107, 4.24997E-01, 4.59611E-01, 6.23959E-01, 2.52814E-01
108, 4.24720E-01, 4.59469E-01, 6.23968E-01, 2.52643E-01
109, 4.24442E-01, 4.59328E-01, 6.23976E-01, 2.52473E-01
110, 4.24165E-01, 4.59188E-01, 6.23985E-01, 2.52303E-01
111, 4.23888E-01, 4.59050E-01, 6.23993E-01, 2.52134E-01
112, 4.23611E-01, 4.58913E-01, 6.24001E-01, 2.51965E-01
113, 4.23334E-01, 4.58777E-01, 6.24008E-01, 2.51796E-01
114, 4.23058E-01, 4.58642E-01, 6.24015E-01, 2.51628E-01
115, 4.22781E-01, 4.58509E-01, 6.24022E-01, 2.51461E-01
116, 4.22504E-01, 4.58377E-01, 6.24029E-01, 2.51293E-01
117, 4.22227E-01, 4.58247E-01, 6.24035E-01, 2.51126E-01
118, 4.21950E-01, 4.58118E-01, 6.24041E-01, 2.50960E-01
119, 4.21674E-01, 4.57990E-01, 6.24047E-01, 2.50793E-01
120, 4.21397E-01, 4.57863E-01, 6.24052E-01, 2.50628E-01
121, 4.21120E-01, 4.57738E-01, 6.24057E-01, 2.50462E-01
122, 4.20844E-01, 4.57614E-01, 6.24062E-01, 2.50297E-01
123, 4.20567E-01, 4.57491E-01, 6.24067E-01, 2.50132E-01
124, 4.20290E-01, 4.57370E-01, 6.24071E-01, 2.49968E-01
125, 4.20014E-01, 4.57250E-01, 6.24075E-01, 2.49803E-01
126, 4.19737E-01, 4.57132E-01, 6.24078E-01, 2.49639E-01
127, 4.19461E-01, 4.57014E-01, 6.24081E-01, 2.49476E-01
128, 4.19184E-01, 4.56898E-01, 6.24084E-01, 2.49313E-01
129, 4.18908E-01, 4.56784E-01, 6.24087E-01, 2.49150E-01
130, 4.18631E-01, 4.56671E-01, 6.24089E-01, 2.48987E-01
131, 4.18354E-01, 4.56559E-01, 6.24091E-01, 2.48825E-01
132, 4.18078E-01, 4.56448E-01, 6.24093E-01, 2.48663E-01
133, 4.17801E-01, 4.56339E-01, 6.24094E-01, 2.48501E-01
134, 4.17524E-01, 4.56231E-01, 6.24095E-01, 2.48339E-01
135, 4.17248E-01, 4.56124E-01, 6.24096E-01, 2.48178E-01
136, 4.16971E-01, 4.56019E-01, 6.24097E-01, 2.48017E-01
137, 4.16694E-01, 4.55915E-01, 6.24097E-01, 2.47856E-01
138, 4.16418E-01, 4.55813E-01, 6.24097E-01, 2.47696E-01
139, 4.16141E-01, 4.55712E-01, 6.24096E-01, 2.47535E-01
140, 4.15864E-01, 4.55612E-01, 6.24095E-01, 2.47375E-01
141, 4.15587E-01, 4.55513E-01, 6.24094E-01, 2.47215E-01
142, 4.15310E-01, 4.55416E-01, 6.24093E-01, 2.47056E-01
143, 4.15033E-01, 4.55321E-01, 6.24091E-01, 2.46897E-01
144, 4.14756E-01, 4.55226E-01, 6.24089E-01, 2.46738E-01
145, 4.14479E-01, 4.55133E-01, 6.24086E-01, 2.46579E-01
146, 4.14201E-01, 4.55042E-01, 6.24084E-01, 2.46420E-01
147, 4.13924E-01, 4.54951E-01, 6.24081E-01, 2.46262E-01
148, 4.13647E-01, 4.54863E-01, 6.24077E-01, 2.46103E-01
149, 4.13369E-01, 4.54775E-01, 6.24074E-01, 2.45945E-01
150, 4.13092E-01, 4.54689E-01, 6.24070E-01, 2.45788E-01
151, 4.12814E-01, 4.54604E-01, 6.24065E-01, 2.45630E-01
152, 4.12537E-01, 4.54521E-01, 6.24061E-01, 2.45473E-01
153, 4.12259E-01, 4.54439E-01, 6.24056E-01, 2.45315E-01
154, 4.11981E-01, 4.54358E-01, 6.24051E-01, 2.45158E-01
155, 4.11703E-01, 4.54279E-01, 6.24045E-01, 2.45002E-01
