time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
83, 6.95381E-04, 3.56907E-04, 1.81866E-04, 7.12017E-05
84, 6.79010E-04, 3.55472E-04, 1.85414E-04, 7.06180E-05
85, 6.60074E-04, 3.53543E-04, 1.88336E-04, 7.01590E-05
86, 6.38704E-04, 3.51139E-04, 1.90632E-04, 6.95573E-05
87, 6.15040E-04, 3.48279E-04, 1.93434E-04, 6.88219E-05
88, 5.89238E-04, 3.53319E-04, 1.96619E-04, 6.79640E-05
89, 5.61459E-04, 3.65348E-04, 1.98763E-04, 6.69965E-05
90, 5.31874E-04, 3.76641E-04, 1.99881E-04, 6.59337E-05
91, 5.00662E-04, 3.87161E-04, 1.99992E-04, 6.47906E-05
92, 4.68005E-04, 3.96878E-04, 1.99123E-04, 6.36428E-05
93, 4.61121E-04, 4.05765E-04, 1.97305E-04, 6.26536E-05
94, 4.65309E-04, 4.13801E-04, 1.94575E-04, 6.16285E-05
95, 4.67429E-04, 4.20969E-04, 1.90974E-04, 6.05820E-05
96, 4.68790E-04, 4.27257E-04, 1.86549E-04, 5.95276E-05
97, 4.92164E-04, 4.32658E-04, 1.81350E-04, 5.84778E-05
98, 5.13739E-04, 4.37171E-04, 1.79375E-04, 5.74439E-05
99, 5.33461E-04, 4.40798E-04, 1.82327E-04, 5.64355E-05
100, 5.51287E-04, 4.43547E-04, 1.84437E-04, 5.54609E-05
101, 5.67187E-04, 4.45424E-04, 1.85706E-04, 5.45267E-05
102, 5.81142E-04, 4.46442E-04, 1.86146E-04, 5.36379E-05
103, 5.93145E-04, 4.46619E-04, 1.85772E-04, 5.27978E-05
104, 6.03198E-04, 4.45975E-04, 1.84604E-04, 5.20212E-05
105, 6.11315E-04, 4.44532E-04, 1.82668E-04, 5.15818E-05
106, 6.17518E-04, 4.42317E-04, 1.79993E-04, 5.11893E-05
107, 6.21838E-04, 4.39359E-04, 1.76615E-04, 5.08394E-05
108, 6.24317E-04, 4.35686E-04, 1.72572E-04, 5.05289E-05
109, 6.25002E-04, 4.31331E-04, 1.67904E-04, 5.02536E-05
110, 6.23948E-04, 4.26328E-04, 1.62657E-04, 5.00089E-05
111, 6.21217E-04, 4.20710E-04, 1.56878E-04, 4.97896E-05
112, 6.16877E-04, 4.14513E-04, 1.50616E-04, 4.95901E-05
113, 6.11000E-04, 4.07773E-04, 1.43923E-04, 4.94048E-05
114, 6.03664E-04, 4.00526E-04, 1.37084E-04, 4.92278E-05
115, 5.94950E-04, 3.92810E-04, 1.40355E-04, 4.91161E-05
116, 5.84943E-04, 3.84662E-04, 1.43063E-04, 4.90372E-05
117, 5.73729E-04, 3.76117E-04, 1.45210E-04, 4.90839E-05
118, 5.61399E-04, 3.67212E-04, 1.46801E-04, 4.91955E-05
119, 5.48054E-04, 3.57984E-04, 1.47840E-04, 4.92865E-05
120, 5.33773E-04, 3.48467E-04, 1.48337E-04, 4.93523E-05
121, 5.18649E-04, 3.38697E-04, 1.48307E-04, 4.93894E-05
122, 5.02773E-04, 3.28706E-04, 1.47764E-04, 4.93944E-05
123, 4.86237E-04, 3.18528E-04, 1.46728E-04, 4.93647E-05
124, 4.69130E-04, 3.08194E-04, 1.45219E-04, 4.93029E-05
125, 4.51541E-04, 2.97736E-04, 1.43261E-04, 4.93065E-05
126, 4.33556E-04, 2.87182E-04, 1.40878E-04, 4.92700E-05
127, 4.15259E-04, 2.76561E-04, 1.38096E-04, 4.91930E-05
128, 3.96733E-04, 2.65901E-04, 1.34945E-04, 4.90752E-05
129, 3.78055E-04, 2.55226E-04, 1.31451E-04, 4.89168E-05
130, 3.70492E-04, 2.44562E-04, 1.27647E-04, 4.87184E-05
131, 3.64909E-04, 2.33931E-04, 1.23562E-04, 4.84810E-05
132, 3.58253E-04, 2.23356E-04, 1.19227E-04, 4.82059E-05
133, 3.50616E-04, 2.12856E-04, 1.14674E-04, 4.79558E-05
134, 3.42090E-04, 2.02450E-04, 1.09934E-04, 4.79195E-05
135, 3.32768E-04, 1.92157E-04, 1.05039E-04, 4.78751E-05
136, 3.22741E-04, 1.81992E-04, 1.00019E-04, 4.77956E-05
137, 3.12104E-04, 1.71971E-04, 9.49056E-05, 4.76824E-05
138, 3.00946E-04, 1.62108E-04, 8.97277E-05, 4.75371E-05
139, 2.89358E-04, 1.52414E-04, 8.45143E-05, 4.73612E-05
140, 2.77427E-04, 1.43697E-04, 7.92930E-05, 4.71561E-05
141, 2.65238E-04, 1.39777E-04, 7.40905E-05, 4.69234E-05
142, 2.52873E-04, 1.35760E-04, 6.89319E-05, 4.66644E-05
143, 2.40410E-04, 1.31665E-04, 6.38410E-05, 4.63804E-05
144, 2.27924E-04, 1.27512E-04, 5.88400E-05, 4.61669E-05
145, 2.15484E-04, 1.23318E-04, 5.39496E-05, 4.59441E-05
146, 2.03156E-04, 1.19102E-04, 4.91886E-05, 4.56973E-05
147, 1.91002E-04, 1.14878E-04, 4.45741E-05, 4.54274E-05
148, 1.79079E-04, 1.10663E-04, 4.31049E-05, 4.51351E-05
149, 1.67436E-04, 1.06470E-04, 4.30149E-05, 4.48212E-05
150, 1.56121E-04, 1.04934E-04, 4.28907E-05, 4.46191E-05
151, 1.49375E-04, 1.04563E-04, 4.27156E-05, 4.45215E-05
152, 1.50585E-04, 1.04044E-04, 4.24914E-05, 4.44016E-05
153, 1.51282E-04, 1.03379E-04, 4.22987E-05, 4.43028E-05
154, 1.51468E-04, 1.02575E-04, 4.22930E-05, 4.42598E-05
155, 1.51153E-04, 1.01633E-04, 4.22563E-05, 4.41920E-05
156, 1.50345E-04, 1.00559E-04, 4.23138E-05, 4.40993E-05
157, 1.49057E-04, 9.93577E-05, 4.26581E-05, 4.39814E-05
158, 1.47302E-04, 9.80337E-05, 4.29728E-05, 4.38385E-05
159, 1.45101E-04, 9.65921E-05, 4.32573E-05, 4.36703E-05
160, 1.42472E-04, 9.50381E-05, 4.35110E-05, 4.34768E-05
161, 1.39438E-04, 9.33770E-05, 4.37337E-05, 4.32581E-05
162, 1.36024E-04, 9.24230E-05, 4.39249E-05, 4.30143E-05
