time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.15322E-04
1, 4.89052E-16, 4.60569E-16, 7.14230E-16, 8.05402E-16, 7.11272E-18, 6.91312E-18, 7.64816E-18, 3.26731E-13
2, 7.33991E-16, 4.60838E-16, 7.14198E-16, 4.48453E-15, 1.04945E-17, 1.02538E-17, 1.01126E-17, 1.86911E-12
3, 9.79207E-16, 9.22213E-16, 7.14166E-16, 6.85961E-15, 2.04502E-17, 1.96268E-17, 1.74420E-17, 2.79108E-12
4, 9.79762E-16, 9.22747E-16, 7.14134E-16, 1.13094E-14, 3.64623E-17, 3.52227E-17, 2.94304E-17, 4.73891E-12
5, 9.80319E-16, 1.38492E-15, 1.07115E-15, 1.30389E-14, 5.60008E-17, 5.36580E-17, 4.57915E-17, 5.44547E-12
6, 1.47132E-15, 1.15476E-15, 1.07111E-15, 1.24448E-14, 7.49830E-17, 7.04904E-17, 6.16043E-17, 5.20164E-12
7, 1.47216E-15, 1.38651E-15, 1.07106E-15, 1.39762E-14, 9.16816E-17, 8.65458E-17, 7.49412E-17, 5.82061E-12
8, 1.22750E-15, 1.38730E-15, 1.42801E-15, 1.27227E-14, 1.06660E-16, 9.94764E-17, 8.81018E-17, 5.32085E-12
9, 1.22821E-15, 1.38809E-15, 1.42795E-15, 1.55764E-14, 1.18125E-16, 1.10174E-16, 9.80446E-17, 6.51277E-12
10, 1.47470E-15, 2.31479E-15, 1.42789E-15, 1.13763E-14, 1.27976E-16, 1.19818E-16, 1.07221E-16, 4.75496E-12
11, 1.47556E-15, 1.62127E-15, 1.42783E-15, 1.55559E-14, 1.37213E-16, 1.28630E-16, 1.15283E-16, 6.51761E-12
12, 1.47642E-15, 1.85392E-15, 1.42776E-15, 1.20598E-14, 1.44570E-16, 1.36921E-16, 1.22528E-16, 5.04087E-12
13, 2.46213E-15, 1.85495E-15, 1.42770E-15, 1.37522E-14, 1.51199E-16, 1.43744E-16, 1.28805E-16, 5.77039E-12
14, 1.97086E-15, 1.39199E-15, 1.78455E-15, 1.34595E-14, 1.58715E-16, 1.50099E-16, 1.35568E-16, 5.66195E-12
15, 1.47901E-15, 1.39276E-15, 1.42758E-15, 1.38806E-14, 1.65010E-16, 1.55419E-16, 1.40982E-16, 5.81973E-12
16, 1.47988E-15, 1.62578E-15, 1.42751E-15, 1.28722E-14, 1.70816E-16, 1.61220E-16, 1.46151E-16, 5.36559E-12
17, 1.60415E-15, 1.85905E-15, 1.42745E-15, 1.45333E-14, 1.76166E-16, 1.65810E-16, 1.50964E-16, 6.10438E-12
18, 1.48163E-15, 1.86007E-15, 1.78424E-15, 1.47390E-14, 1.81140E-16, 1.70201E-16, 1.54898E-16, 6.21163E-12
19, 1.48251E-15, 1.86108E-15, 1.78416E-15, 1.20891E-14, 1.86390E-16, 1.75157E-16, 1.59996E-16, 5.09848E-12
20, 1.97785E-15, 1.86208E-15, 2.14090E-15, 1.47666E-14, 1.91206E-16, 1.78709E-16, 1.63334E-16, 6.20222E-12
21, 1.73165E-15, 1.86309E-15, 2.14081E-15, 1.25223E-14, 1.95532E-16, 1.83809E-16, 1.66102E-16, 5.24653E-12
22, 1.73268E-15, 2.33011E-15, 2.14072E-15, 1.27394E-14, 1.99387E-16, 1.86187E-16, 1.70606E-16, 5.35254E-12
23, 1.98140E-15, 2.33135E-15, 2.14063E-15, 1.50135E-14, 2.01827E-16, 1.90129E-16, 1.72956E-16, 6.33500E-12
24, 2.23041E-15, 2.33259E-15, 2.14054E-15, 1.39916E-14, 2.06656E-16, 1.94235E-16, 1.76326E-16, 5.90662E-12
25, 1.98378E-15, 2.33382E-15, 2.14045E-15, 1.26716E-14, 2.10059E-16, 1.96437E-16, 1.79217E-16, 5.37429E-12
26, 1.73686E-15, 2.80205E-15, 2.14036E-15, 1.44877E-14, 2.13368E-16, 2.00197E-16, 1.82213E-16, 6.11868E-12
27, 1.73791E-15, 2.80352E-15, 2.14027E-15, 1.63070E-14, 2.15773E-16, 2.02569E-16, 1.84245E-16, 6.89471E-12
28, 1.98738E-15, 2.80498E-15, 2.14018E-15, 1.29644E-14, 2.19120E-16, 2.05842E-16, 1.86923E-16, 5.49622E-12
29, 1.98859E-15, 2.80643E-15, 2.14009E-15, 1.33509E-14, 2.21867E-16, 2.08240E-16, 1.88766E-16, 5.65654E-12
30, 2.23852E-15, 2.80788E-15, 2.14000E-15, 1.26255E-14, 2.24193E-16, 2.10960E-16, 1.91325E-16, 5.34566E-12
31, 1.99101E-15, 2.80932E-15, 1.78326E-15, 1.29476E-14, 2.26624E-16, 2.13459E-16, 1.93780E-16, 5.49277E-12
32, 1.99223E-15, 2.81075E-15, 1.78319E-15, 1.28554E-14, 2.29455E-16, 2.15513E-16, 1.95578E-16, 5.47695E-12
33, 1.99345E-15, 2.81218E-15, 1.78312E-15, 1.43195E-14, 2.31429E-16, 2.18743E-16, 1.98436E-16, 6.06102E-12
34, 1.99467E-15, 2.34467E-15, 1.78305E-15, 1.30858E-14, 2.33715E-16, 2.21387E-16, 2.00086E-16, 5.59333E-12
35, 1.99590E-15, 2.81502E-15, 1.78298E-15, 1.33052E-14, 2.36015E-16, 2.24420E-16, 2.02306E-16, 5.57672E-12
36, 2.24677E-15, 2.81642E-15, 2.13949E-15, 1.22764E-14, 2.38641E-16, 2.25626E-16, 2.03433E-16, 5.21775E-12
37, 2.49795E-15, 2.81783E-15, 2.13940E-15, 1.28078E-14, 2.40592E-16, 2.27019E-16, 2.05794E-16, 5.44559E-12
38, 2.49949E-15, 2.81922E-15, 2.13932E-15, 1.70918E-14, 2.43458E-16, 2.30079E-16, 2.07338E-16, 7.32184E-12
39, 2.50104E-15, 2.82061E-15, 2.13923E-15, 1.38730E-14, 2.45958E-16, 2.30971E-16, 2.08630E-16, 5.92035E-12
40, 2.50259E-15, 2.82199E-15, 2.49568E-15, 1.26321E-14, 2.47582E-16, 2.33054E-16, 2.10888E-16, 5.37782E-12
41, 2.50415E-15, 2.82336E-15, 2.49558E-15, 1.34788E-14, 2.48810E-16, 2.34707E-16, 2.12694E-16, 5.75101E-12
42, 2.25513E-15, 3.29552E-15, 2.49548E-15, 1.52681E-14, 2.49951E-16, 2.35965E-16, 2.13744E-16, 6.51753E-12
43, 2.50726E-15, 2.82609E-15, 2.49539E-15, 1.46530E-14, 2.51207E-16, 2.37732E-16, 2.15384E-16, 6.25251E-12
44, 2.25795E-15, 2.82745E-15, 2.49530E-15, 1.34607E-14, 2.52290E-16, 2.38915E-16, 2.16727E-16, 5.76519E-12
45, 2.25936E-15, 2.82879E-15, 2.49520E-15, 1.28954E-14, 2.54344E-16, 2.39480E-16, 2.17656E-16, 5.52281E-12
46, 2.51197E-15, 2.83014E-15, 2.49511E-15, 1.19618E-14, 2.55125E-16, 2.40721E-16, 2.19320E-16, 5.11585E-12
47, 2.51354E-15, 2.83147E-15, 2.49502E-15, 1.42821E-14, 2.56839E-16, 2.40959E-16, 2.20168E-16, 6.13525E-12
48, 2.01210E-15, 2.83280E-15, 2.49493E-15, 1.51347E-14, 2.58643E-16, 2.43801E-16, 2.21990E-16, 6.49204E-12
49, 2.26503E-15, 2.83412E-15, 2.49484E-15, 1.22019E-14, 2.59291E-16, 2.45550E-16, 2.22974E-16, 5.23500E-12
50, 2.26645E-15, 2.83543E-15, 2.13835E-15, 1.38963E-14, 2.61156E-16, 2.45913E-16, 2.24756E-16, 5.95462E-12
51, 2.51987E-15, 2.36395E-15, 2.49466E-15, 1.39077E-14, 2.61946E-16, 2.47796E-16, 2.25078E-16, 5.93133E-12
52, 2.26931E-15, 2.36503E-15, 2.49457E-15, 1.50789E-14, 2.62688E-16, 2.49562E-16, 2.26878E-16, 6.50201E-12
