time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,    Infinity
1, 5.35415E-05, 4.16462E-05, 3.73179E-05, 2.35835E-03, 3.20813E-06, 2.74402E-06, 2.23116E-06, 1.12978E+03
2, 8.95111E-05, 7.37068E-05, 7.66049E-05, 2.13722E-03, 3.02966E-06, 2.48935E-06, 1.98038E-06, 4.03578E-01
3, 6.00232E-05, 4.56224E-05, 2.20742E-05, 7.65816E-05, 2.64408E-06, 2.14799E-06, 1.71010E-06, 1.86723E-01
4, 6.16012E-05, 3.90169E-05, 2.21028E-05, 4.92442E-05, 2.36043E-06, 1.86150E-06, 1.49875E-06, 2.01129E-02
5, 6.19785E-05, 3.92767E-05, 2.19424E-05, 1.86010E-05, 2.34837E-06, 1.85606E-06, 1.49203E-06, 1.27773E-02
6, 6.30528E-05, 4.04241E-05, 2.16341E-05, 1.69717E-05, 2.32829E-06, 1.84457E-06, 1.48120E-06, 3.41880E-03
7, 6.49672E-05, 4.14279E-05, 2.11762E-05, 1.72984E-05, 2.31191E-06, 1.83580E-06, 1.47160E-06, 8.85930E-04
8, 6.70158E-05, 4.23273E-05, 2.05694E-05, 1.71978E-05, 2.29491E-06, 1.82689E-06, 1.46235E-06, 3.63841E-04
9, 6.86928E-05, 4.31227E-05, 1.99835E-05, 1.71170E-05, 2.27866E-06, 1.81790E-06, 1.45329E-06, 1.83614E-04
10, 7.10133E-05, 4.37971E-05, 1.99595E-05, 1.73840E-05, 2.26254E-06, 1.80950E-06, 1.44416E-06, 1.56640E-04
11, 7.41612E-05, 4.43474E-05, 1.97748E-05, 1.78000E-05, 2.24766E-06, 1.80137E-06, 1.43537E-06, 1.57227E-04
12, 7.68932E-05, 4.47706E-05, 1.97963E-05, 1.81639E-05, 2.23227E-06, 1.79296E-06, 1.42670E-06, 1.60507E-04
13, 7.99579E-05, 4.50635E-05, 2.04581E-05, 1.84646E-05, 2.21690E-06, 1.78466E-06, 1.41808E-06, 1.60887E-04
14, 8.41017E-05, 4.52238E-05, 2.16763E-05, 1.86979E-05, 2.20173E-06, 1.77663E-06, 1.40925E-06, 1.59705E-04
15, 8.81189E-05, 4.53495E-05, 2.28676E-05, 1.88609E-05, 2.18665E-06, 1.76898E-06, 1.40041E-06, 1.56994E-04
16, 9.19786E-05, 4.53947E-05, 2.40192E-05, 1.89508E-05, 2.17301E-06, 1.76222E-06, 1.39218E-06, 1.54957E-04
17, 9.56521E-05, 4.53083E-05, 2.51182E-05, 1.89658E-05, 2.15970E-06, 1.75559E-06, 1.38436E-06, 1.57033E-04
18, 9.91110E-05, 4.50889E-05, 2.61512E-05, 1.89052E-05, 2.14621E-06, 1.74876E-06, 1.37660E-06, 1.59981E-04
19, 1.02328E-04, 4.52871E-05, 2.71047E-05, 1.87690E-05, 2.13222E-06, 1.74173E-06, 1.36890E-06, 1.61897E-04
20, 1.05275E-04, 4.61699E-05, 2.79656E-05, 1.85584E-05, 2.11843E-06, 1.73438E-06, 1.36162E-06, 1.62077E-04
21, 1.09315E-04, 4.69410E-05, 2.87207E-05, 1.82754E-05, 2.10430E-06, 1.72706E-06, 1.35441E-06, 1.60532E-04
22, 1.14210E-04, 4.75957E-05, 2.93576E-05, 1.84761E-05, 2.09026E-06, 1.71998E-06, 1.34727E-06, 1.57304E-04
23, 1.18876E-04, 4.81296E-05, 2.98645E-05, 1.88651E-05, 2.07719E-06, 1.71343E-06, 1.34036E-06, 1.53260E-04
24, 1.23279E-04, 4.85389E-05, 3.02303E-05, 1.91848E-05, 2.06404E-06, 1.70705E-06, 1.33363E-06, 1.54029E-04
25, 1.27380E-04, 4.88203E-05, 3.12262E-05, 1.94310E-05, 2.05102E-06, 1.70053E-06, 1.32667E-06, 1.57826E-04
26, 1.31143E-04, 4.89712E-05, 3.30080E-05, 1.96004E-05, 2.03798E-06, 1.69390E-06, 1.31968E-06, 1.60302E-04
27, 1.34535E-04, 4.89894E-05, 3.47246E-05, 1.96906E-05, 2.02470E-06, 1.68743E-06, 1.31290E-06, 1.61496E-04
28, 1.37521E-04, 4.89192E-05, 3.63582E-05, 1.97002E-05, 2.01225E-06, 1.68099E-06, 1.30630E-06, 1.61472E-04
29, 1.40073E-04, 4.89583E-05, 3.78913E-05, 1.96284E-05, 1.99983E-06, 1.67504E-06, 1.30023E-06, 1.60310E-04
30, 1.42163E-04, 4.88654E-05, 3.93062E-05, 1.94756E-05, 1.98763E-06, 1.66930E-06, 1.29408E-06, 1.60225E-04
31, 1.43765E-04, 4.86391E-05, 4.05860E-05, 1.92429E-05, 1.97619E-06, 1.66366E-06, 1.28804E-06, 1.63773E-04
32, 1.44858E-04, 4.82789E-05, 4.17143E-05, 1.89324E-05, 1.96480E-06, 1.65831E-06, 1.28236E-06, 1.65918E-04
33, 1.46809E-04, 4.77851E-05, 4.26758E-05, 1.85471E-05, 1.95358E-06, 1.65303E-06, 1.27655E-06, 1.66730E-04
34, 1.50291E-04, 4.71590E-05, 4.34563E-05, 1.80909E-05, 1.94195E-06, 1.64800E-06, 1.27073E-06, 1.66300E-04
35, 1.53292E-04, 4.66658E-05, 4.40429E-05, 1.75681E-05, 1.93084E-06, 1.64282E-06, 1.26476E-06, 1.64739E-04
36, 1.55776E-04, 4.64696E-05, 4.44247E-05, 1.73638E-05, 1.91957E-06, 1.63784E-06, 1.25887E-06, 1.62170E-04
37, 1.57712E-04, 4.67862E-05, 4.45921E-05, 1.72704E-05, 1.90784E-06, 1.63282E-06, 1.25313E-06, 1.61554E-04
38, 1.59072E-04, 4.69904E-05, 4.45380E-05, 1.71053E-05, 1.89629E-06, 1.62807E-06, 1.24763E-06, 1.62781E-04
39, 1.59832E-04, 4.70807E-05, 4.42571E-05, 1.68704E-05, 1.88469E-06, 1.62332E-06, 1.24246E-06, 1.63497E-04
40, 1.59970E-04, 4.70560E-05, 4.53198E-05, 1.70003E-05, 1.87292E-06, 1.61892E-06, 1.23731E-06, 1.71041E-04
41, 1.59472E-04, 4.69163E-05, 4.72989E-05, 1.73016E-05, 1.86159E-06, 1.61451E-06, 1.23217E-06, 1.77067E-04
42, 1.58326E-04, 4.66621E-05, 4.91040E-05, 1.75701E-05, 1.85045E-06, 1.60984E-06, 1.22687E-06, 1.81579E-04
43, 1.56525E-04, 4.65995E-05, 5.07141E-05, 1.78015E-05, 1.83895E-06, 1.60510E-06, 1.22153E-06, 1.84609E-04
44, 1.54206E-04, 4.72571E-05, 5.21095E-05, 1.79917E-05, 1.82731E-06, 1.60040E-06, 1.21601E-06, 1.86215E-04
45, 1.55209E-04, 4.77988E-05, 5.32718E-05, 1.81364E-05, 1.81668E-06, 1.59581E-06, 1.21070E-06, 1.86478E-04
46, 1.55599E-04, 4.82199E-05, 5.41841E-05, 1.82318E-05, 1.80592E-06, 1.59124E-06, 1.20543E-06, 1.85501E-04
47, 1.55356E-04, 4.85165E-05, 5.48317E-05, 1.82742E-05, 1.79474E-06, 1.58665E-06, 1.20052E-06, 1.83404E-04
48, 1.54464E-04, 4.86852E-05, 5.52017E-05, 1.82604E-05, 1.78313E-06, 1.58200E-06, 1.19533E-06, 1.80320E-04
49, 1.52911E-04, 4.87232E-05, 5.52835E-05, 1.81873E-05, 1.77041E-06, 1.57732E-06, 1.19016E-06, 1.76391E-04
50, 1.50693E-04, 4.93237E-05, 5.50691E-05, 1.80527E-05, 1.75732E-06, 1.57339E-06, 1.18494E-06, 1.71762E-04
51, 1.47809E-04, 5.18221E-05, 5.45531E-05, 1.78546E-05, 1.74511E-06, 1.56931E-06, 1.17969E-06, 1.66579E-04
52, 1.45033E-04, 5.42777E-05, 5.37326E-05, 1.81377E-05, 1.73259E-06, 1.56515E-06, 1.17445E-06, 1.60980E-04
53, 1.48048E-04, 5.66833E-05, 5.26075E-05, 1.86260E-05, 1.72016E-06, 1.56138E-06, 1.16949E-06, 1.62627E-04
54, 1.50314E-04, 5.90318E-05, 5.16445E-05, 1.90905E-05, 1.70702E-06, 1.55770E-06, 1.16451E-06, 1.65703E-04
55, 1.53216E-04, 6.13162E-05, 5.44483E-05, 1.95256E-05, 1.69389E-06, 1.55377E-06, 1.15935E-06, 1.67639E-04
56, 1.58875E-04, 6.35299E-05, 5.71153E-05, 1.99254E-05, 1.68181E-06, 1.54957E-06, 1.15405E-06, 1.68438E-04
57, 1.63773E-04, 6.56663E-05, 5.96266E-05, 2.02844E-05, 1.66919E-06, 1.54510E-06, 1.14847E-06, 1.68116E-04
58, 1.67883E-04, 6.77194E-05, 6.19641E-05, 2.05971E-05, 1.65636E-06, 1.54037E-06, 1.14259E-06, 1.66704E-04
59, 1.71184E-04, 6.96835E-05, 6.41106E-05, 2.08584E-05, 1.64353E-06, 1.53568E-06, 1.13649E-06, 1.64244E-04
60, 1.73665E-04, 7.15532E-05, 6.60500E-05, 2.10637E-05, 1.63060E-06, 1.53116E-06, 1.13045E-06, 1.63891E-04
61, 1.75322E-04, 7.33236E-05, 6.77678E-05, 2.12089E-05, 1.61856E-06, 1.52638E-06, 1.12481E-06, 1.73461E-04
62, 1.76156E-04, 7.49902E-05, 6.92507E-05, 2.12903E-05, 1.60645E-06, 1.52137E-06, 1.11935E-06, 1.81940E-04
63, 1.76179E-04, 7.65491E-05, 7.04872E-05, 2.13054E-05, 1.59458E-06, 1.51594E-06, 1.11375E-06, 1.89245E-04
64, 1.75406E-04, 7.80121E-05, 7.14707E-05, 2.12519E-05, 1.58242E-06, 1.51079E-06, 1.10816E-06, 1.95312E-04
65, 1.73862E-04, 7.97317E-05, 7.21930E-05, 2.11287E-05, 1.57006E-06, 1.50586E-06, 1.10241E-06, 2.00095E-04
66, 1.73298E-04, 8.13273E-05, 7.26452E-05, 2.09351E-05, 1.55891E-06, 1.50153E-06, 1.09672E-06, 2.03564E-04
67, 1.74328E-04, 8.27950E-05, 7.28232E-05, 2.06717E-05, 1.54738E-06, 1.49723E-06, 1.09101E-06, 2.05706E-04
68, 1.74501E-04, 8.41316E-05, 7.27252E-05, 2.03394E-05, 1.53566E-06, 1.49283E-06, 1.08531E-06, 2.06528E-04
69, 1.73825E-04, 8.53344E-05, 7.23513E-05, 1.99402E-05, 1.52429E-06, 1.48826E-06, 1.07938E-06, 2.06050E-04
70, 1.72312E-04, 8.64013E-05, 7.17037E-05, 1.94766E-05, 1.51265E-06, 1.48379E-06, 1.07375E-06, 2.04310E-04
