time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.89971E-07
1, 4.37007E-05, 3.43407E-05, 3.45150E-05, 2.13852E-03, 1.69266E-06, 1.91299E-06, 1.43181E-06, 6.29136E+00
2, 2.95168E-05, 3.20490E-05, 2.12184E-05, 8.46164E-03, 5.19992E-07, 4.61289E-07, 3.71401E-07, 9.69530E+00
3, 2.46018E-05, 2.12727E-05, 2.01225E-05, 2.25956E-05, 4.79417E-07, 4.32004E-07, 3.60450E-07, 7.97950E-03
4, 1.25880E-06, 7.83408E-07, 5.54783E-07, 4.06413E-05, 4.61421E-08, 3.66590E-08, 2.60563E-08, 3.38764E-02
5, 1.24814E-06, 8.19457E-07, 5.53477E-07, 1.02290E-05, 4.94441E-08, 3.88462E-08, 2.77338E-08, 8.50341E-03
6, 1.23995E-06, 8.01996E-07, 5.51420E-07, 6.89845E-07, 4.74476E-08, 3.72280E-08, 2.62516E-08, 5.74940E-04
7, 1.23127E-06, 8.04792E-07, 5.49087E-07, 3.51317E-07, 4.75388E-08, 3.72620E-08, 2.63112E-08, 2.92751E-04
8, 1.22195E-06, 8.07514E-07, 5.46487E-07, 3.45033E-07, 4.73997E-08, 3.71768E-08, 2.62486E-08, 2.87604E-04
9, 1.22241E-06, 8.09981E-07, 5.45115E-07, 3.44108E-07, 4.72784E-08, 3.71030E-08, 2.61875E-08, 2.86916E-04
10, 1.22480E-06, 8.12303E-07, 5.46119E-07, 3.42484E-07, 4.71533E-08, 3.70260E-08, 2.61267E-08, 2.85648E-04
11, 1.22650E-06, 8.14446E-07, 5.46853E-07, 3.40856E-07, 4.70296E-08, 3.69517E-08, 2.60663E-08, 2.84376E-04
12, 1.22753E-06, 8.16407E-07, 5.47316E-07, 3.39212E-07, 4.69059E-08, 3.68786E-08, 2.60058E-08, 2.83090E-04
13, 1.22789E-06, 8.18187E-07, 5.47506E-07, 3.37557E-07, 4.67811E-08, 3.68063E-08, 2.59452E-08, 2.81796E-04
14, 1.22759E-06, 8.19785E-07, 5.47424E-07, 3.35890E-07, 4.66549E-08, 3.67332E-08, 2.58859E-08, 2.80492E-04
15, 1.22663E-06, 8.21199E-07, 5.47069E-07, 3.34212E-07, 4.65281E-08, 3.66607E-08, 2.58275E-08, 2.79177E-04
16, 1.22556E-06, 8.22430E-07, 5.46441E-07, 3.32522E-07, 4.64045E-08, 3.65878E-08, 2.57695E-08, 2.77853E-04
