time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.92054E-09
1, 4.42020E-05, 3.48117E-05, 3.49455E-05, 2.35480E-03, 1.71374E-06, 1.93402E-06, 1.45003E-06, 5.03693E+00
2, 3.13454E-05, 3.34274E-05, 2.23788E-05, 8.56392E-03, 5.20813E-07, 4.62120E-07, 3.71195E-07, 1.01374E+01
3, 2.48961E-05, 2.15079E-05, 2.02395E-05, 2.32924E-05, 4.72105E-07, 4.27950E-07, 3.56993E-07, 8.15669E-03
4, 1.01247E-06, 4.92653E-07, 4.47062E-07, 4.12330E-05, 3.16237E-08, 2.49322E-08, 1.76468E-08, 3.43710E-02
5, 9.63500E-07, 5.31740E-07, 4.47139E-07, 1.03551E-05, 3.53903E-08, 2.73102E-08, 1.95930E-08, 8.60798E-03
6, 9.57887E-07, 4.45799E-07, 4.46257E-07, 6.90734E-07, 3.32462E-08, 2.54563E-08, 1.80895E-08, 5.75685E-04
7, 9.51330E-07, 4.50451E-07, 4.45151E-07, 3.44733E-07, 3.33601E-08, 2.55016E-08, 1.81327E-08, 2.87265E-04
8, 9.44237E-07, 4.55112E-07, 4.43778E-07, 2.40535E-07, 3.32213E-08, 2.54208E-08, 1.80696E-08, 2.00499E-04
9, 9.36540E-07, 4.59591E-07, 4.42144E-07, 2.38774E-07, 3.31053E-08, 2.53431E-08, 1.80074E-08, 1.99090E-04
10, 9.28246E-07, 4.64009E-07, 4.40250E-07, 2.41296E-07, 3.29845E-08, 2.52661E-08, 1.79458E-08, 2.01252E-04
11, 9.19362E-07, 4.68324E-07, 4.38099E-07, 2.40159E-07, 3.28646E-08, 2.51897E-08, 1.78856E-08, 2.00365E-04
12, 9.19051E-07, 4.72534E-07, 4.36203E-07, 2.39212E-07, 3.27482E-08, 2.51147E-08, 1.78264E-08, 1.99636E-04
13, 9.33190E-07, 4.76639E-07, 4.34798E-07, 2.38392E-07, 3.26326E-08, 2.50412E-08, 1.77683E-08, 1.99013E-04
14, 9.48869E-07, 4.80637E-07, 4.33163E-07, 2.37530E-07, 3.25196E-08, 2.49693E-08, 1.77109E-08, 1.98354E-04
15, 9.64195E-07, 4.84527E-07, 4.31300E-07, 2.36650E-07, 3.24082E-08, 2.48990E-08, 1.76548E-08, 1.97682E-04
16, 9.79155E-07, 4.88306E-07, 4.29473E-07, 2.35762E-07, 3.22995E-08, 2.48298E-08, 1.75996E-08, 1.97002E-04
17, 9.93732E-07, 4.91975E-07, 4.30024E-07, 2.34896E-07, 3.21923E-08, 2.47617E-08, 1.75446E-08, 1.96340E-04
18, 1.00791E-06, 4.95530E-07, 4.30337E-07, 2.34018E-07, 3.20869E-08, 2.46944E-08, 1.74890E-08, 1.95669E-04
19, 1.02168E-06, 4.98972E-07, 4.30413E-07, 2.33131E-07, 3.19838E-08, 2.46267E-08, 1.74330E-08, 1.94990E-04
20, 1.03501E-06, 5.02298E-07, 4.30253E-07, 2.32233E-07, 3.18838E-08, 2.45590E-08, 1.73775E-08, 1.94302E-04
21, 1.04791E-06, 5.05507E-07, 4.29855E-07, 2.31324E-07, 3.17853E-08, 2.44910E-08, 1.73220E-08, 1.93605E-04
22, 1.06034E-06, 5.08599E-07, 4.29222E-07, 2.30406E-07, 3.16856E-08, 2.44241E-08, 1.72665E-08, 1.92899E-04
23, 1.07231E-06, 5.11571E-07, 4.28353E-07, 2.29478E-07, 3.15860E-08, 2.43582E-08, 1.72120E-08, 1.92186E-04
24, 1.08379E-06, 5.14423E-07, 4.27249E-07, 2.28540E-07, 3.14883E-08, 2.42920E-08, 1.71588E-08, 1.91464E-04
25, 1.09477E-06, 5.17154E-07, 4.25912E-07, 2.27593E-07, 3.13927E-08, 2.42260E-08, 1.71069E-08, 1.90734E-04
26, 1.10525E-06, 5.19762E-07, 4.24343E-07, 2.26636E-07, 3.12970E-08, 2.41606E-08, 1.70556E-08, 1.89996E-04
27, 1.11520E-06, 5.22247E-07, 4.22544E-07, 2.25671E-07, 3.12031E-08, 2.40954E-08, 1.70044E-08, 1.89250E-04
28, 1.12461E-06, 5.24607E-07, 4.20515E-07, 2.24696E-07, 3.11090E-08, 2.40315E-08, 1.69541E-08, 1.88497E-04
29, 1.13348E-06, 5.26842E-07, 4.18259E-07, 2.23712E-07, 3.10166E-08, 2.39685E-08, 1.69041E-08, 1.87735E-04
30, 1.14179E-06, 5.28950E-07, 4.15778E-07, 2.22720E-07, 3.09261E-08, 2.39052E-08, 1.68542E-08, 1.86967E-04
31, 1.14953E-06, 5.30932E-07, 4.13074E-07, 2.21720E-07, 3.08361E-08, 2.38426E-08, 1.68046E-08, 1.86191E-04
32, 1.15670E-06, 5.32785E-07, 4.10150E-07, 2.20711E-07, 3.07440E-08, 2.37807E-08, 1.67547E-08, 1.85407E-04
33, 1.16327E-06, 5.34510E-07, 4.09386E-07, 2.19694E-07, 3.06518E-08, 2.37186E-08, 1.67042E-08, 1.84617E-04
34, 1.16925E-06, 5.36106E-07, 4.09470E-07, 2.18669E-07, 3.05605E-08, 2.36568E-08, 1.66538E-08, 1.83819E-04
