time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
160, 1.80977E-05, 8.75069E-06, 5.85298E-06, 6.07219E-08
161, 1.82289E-05, 8.68841E-06, 5.66120E-06, 6.05248E-08
162, 1.83417E-05, 8.61992E-06, 5.77684E-06, 6.02034E-08
163, 1.84361E-05, 8.54528E-06, 5.88597E-06, 6.07786E-08
164, 1.85118E-05, 8.46452E-06, 5.98717E-06, 6.16517E-08
165, 1.85687E-05, 8.37772E-06, 6.08034E-06, 6.23846E-08
166, 1.86067E-05, 8.28495E-06, 6.16539E-06, 6.29773E-08
167, 1.86258E-05, 8.18628E-06, 6.24225E-06, 6.34307E-08
168, 1.86259E-05, 8.08181E-06, 6.31086E-06, 6.37459E-08
169, 1.86070E-05, 7.97163E-06, 6.37118E-06, 6.39249E-08
170, 1.85693E-05, 7.85586E-06, 6.42320E-06, 6.39701E-08
171, 1.85127E-05, 7.73462E-06, 6.46690E-06, 6.38846E-08
172, 1.84374E-05, 7.60804E-06, 6.50228E-06, 6.36719E-08
173, 1.83436E-05, 7.47624E-06, 6.52939E-06, 6.33358E-08
174, 1.82314E-05, 7.33937E-06, 6.54824E-06, 6.28807E-08
175, 1.81010E-05, 7.19759E-06, 6.55890E-06, 6.23986E-08
176, 1.79528E-05, 7.05105E-06, 6.56144E-06, 6.18101E-08
177, 1.77869E-05, 6.89992E-06, 6.55593E-06, 6.11104E-08
178, 1.76036E-05, 6.74436E-06, 6.54248E-06, 6.03056E-08
179, 1.74034E-05, 6.58457E-06, 6.52119E-06, 5.94019E-08
180, 1.71865E-05, 6.42071E-06, 6.49219E-06, 5.84056E-08
181, 1.69534E-05, 6.25298E-06, 6.45560E-06, 5.73233E-08
182, 1.67044E-05, 6.08157E-06, 6.41158E-06, 5.61613E-08
183, 1.64400E-05, 5.90668E-06, 6.36027E-06, 5.49263E-08
184, 1.61606E-05, 5.72851E-06, 6.30186E-06, 5.36248E-08
185, 1.58667E-05, 5.55825E-06, 6.23652E-06, 5.22635E-08
186, 1.60476E-05, 5.60271E-06, 6.16443E-06, 5.08485E-08
