time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,         NaN
1, 1.09650E-05, 8.66442E-06, 8.74192E-06, 7.45137E-02, 4.21656E-07, 4.75553E-07, 3.56482E-07, 4.00793E+00
2, 7.65098E-06, 8.26142E-06, 5.58648E-06, 7.56790E-02, 1.25300E-07, 1.11230E-07, 8.93543E-08, 6.89167E+00
3, 6.01913E-06, 5.30846E-06, 4.94005E-06, 7.42047E-02, 1.11451E-07, 1.02013E-07, 8.54236E-08, 6.77328E+00
4, 1.24167E-07, 6.07470E-08, 5.67262E-08, 7.42266E-02, 3.98717E-09, 3.14013E-09, 2.21552E-09, 2.85681E-02
5, 1.21313E-07, 6.59572E-08, 5.65256E-08, 7.42399E-02, 4.45293E-09, 3.43584E-09, 2.45652E-09, 2.29469E-02
6, 1.21045E-07, 5.59944E-08, 5.62670E-08, 7.42597E-02, 4.20269E-09, 3.21518E-09, 2.27873E-09, 4.58421E-03
7, 1.20738E-07, 5.59963E-08, 5.62414E-08, 7.42782E-02, 4.22126E-09, 3.22551E-09, 2.28777E-09, 1.62344E-04
8, 1.20416E-07, 5.59970E-08, 5.62071E-08, 7.42968E-02, 4.21254E-09, 3.22040E-09, 2.28375E-09, 5.30116E-05
9, 1.20074E-07, 5.61954E-08, 5.61645E-08, 7.43153E-02, 4.20503E-09, 3.21539E-09, 2.27966E-09, 8.75915E-06
10, 1.19713E-07, 5.64982E-08, 5.61137E-08, 7.43338E-02, 4.19725E-09, 3.21035E-09, 2.27561E-09, 1.15136E-06
11, 1.19333E-07, 5.67980E-08, 5.60547E-08, 7.43523E-02, 4.18957E-09, 3.20532E-09, 2.27156E-09, 4.64374E-07
12, 1.18933E-07, 5.70948E-08, 5.59874E-08, 7.43708E-02, 4.18188E-09, 3.20034E-09, 2.26754E-09, 3.71904E-07
13, 1.18515E-07, 5.73885E-08, 5.59120E-08, 7.43893E-02, 4.17421E-09, 3.19537E-09, 2.26355E-09, 3.71343E-07
