time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,    Infinity
1, 3.62689E-03, 2.56848E-03, 1.59712E-03, 5.50994E-02, 2.00010E-04, 1.69509E-04, 1.39123E-04, 4.95791E+03
2, 5.38282E-03, 2.98405E-03, 3.08004E-03, 6.85672E-02, 1.79731E-04, 1.45319E-04, 1.21075E-04, 5.02205E+00
3, 4.06122E-03, 3.23246E-03, 1.40907E-03, 3.38244E-03, 1.66216E-04, 1.33976E-04, 1.08093E-04, 2.94199E+00
4, 4.30120E-03, 2.71496E-03, 1.36245E-03, 2.92434E-03, 1.46373E-04, 1.15774E-04, 9.31621E-05, 5.14449E-01
5, 4.51207E-03, 2.77702E-03, 1.34645E-03, 1.20138E-03, 1.43954E-04, 1.13938E-04, 9.23346E-05, 3.84800E-01
6, 4.86940E-03, 2.82630E-03, 1.29023E-03, 1.20129E-03, 1.41677E-04, 1.13006E-04, 9.09625E-05, 1.83275E-01
7, 5.40603E-03, 2.82138E-03, 1.39413E-03, 1.24057E-03, 1.39714E-04, 1.11767E-04, 8.98170E-05, 1.28354E-01
8, 5.90999E-03, 2.80207E-03, 1.49244E-03, 1.22096E-03, 1.37878E-04, 1.10936E-04, 8.87285E-05, 9.12174E-02
9, 6.36481E-03, 2.88643E-03, 1.57616E-03, 1.21781E-03, 1.36100E-04, 1.09963E-04, 8.77136E-05, 6.92495E-02
10, 6.79737E-03, 2.98412E-03, 1.67792E-03, 1.19293E-03, 1.34318E-04, 1.09080E-04, 8.67270E-05, 5.20177E-02
11, 7.43250E-03, 3.05000E-03, 1.74400E-03, 1.21847E-03, 1.32588E-04, 1.08186E-04, 8.57883E-05, 4.15206E-02
12, 8.00182E-03, 3.08270E-03, 1.85728E-03, 1.26163E-03, 1.30920E-04, 1.07378E-04, 8.48742E-05, 3.20586E-02
13, 8.48493E-03, 3.08113E-03, 2.08261E-03, 1.28566E-03, 1.29227E-04, 1.06541E-04, 8.39950E-05, 2.62828E-02
14, 8.86465E-03, 3.07550E-03, 2.28462E-03, 1.28795E-03, 1.27569E-04, 1.05720E-04, 8.31451E-05, 2.06985E-02
15, 9.12513E-03, 3.03617E-03, 2.45390E-03, 1.26839E-03, 1.26015E-04, 1.05020E-04, 8.23770E-05, 1.72862E-02
