time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.88343E-05
1, 4.88896E-16, 4.60423E-16, 3.57129E-16, 8.05155E-16, 7.28012E-18, 6.89550E-18, 7.52514E-18, 6.91063E-13
2, 9.78067E-16, 6.90837E-16, 7.14242E-16, 1.02709E-14, 8.72297E-18, 8.61057E-18, 9.03600E-18, 8.47907E-12
3, 1.95668E-15, 9.21385E-16, 1.07134E-15, 1.65222E-14, 1.58901E-17, 1.49129E-17, 1.35721E-17, 1.36767E-11
4, 9.78617E-16, 9.21654E-16, 7.14210E-16, 1.95543E-14, 2.88180E-17, 2.81010E-17, 2.40708E-17, 1.63573E-11
5, 9.78893E-16, 1.15240E-15, 1.07129E-15, 2.01692E-14, 4.72478E-17, 4.53004E-17, 3.85535E-17, 1.67184E-11
6, 1.46875E-15, 9.22191E-16, 1.07127E-15, 2.32061E-14, 6.61146E-17, 6.31145E-17, 5.55818E-17, 1.93629E-11
7, 1.46917E-15, 1.38369E-15, 1.07124E-15, 2.34195E-14, 8.38558E-17, 8.00314E-17, 7.01965E-17, 1.94793E-11
8, 1.46959E-15, 1.38409E-15, 1.42829E-15, 2.17900E-14, 9.99211E-17, 9.51504E-17, 8.37486E-17, 1.81701E-11
9, 1.47000E-15, 1.61524E-15, 1.07119E-15, 2.82677E-14, 1.12823E-16, 1.07151E-16, 9.56659E-17, 2.35631E-11
10, 1.47042E-15, 1.38489E-15, 1.42823E-15, 2.62851E-14, 1.25076E-16, 1.18053E-16, 1.05720E-16, 2.19500E-11
11, 1.96112E-15, 1.38529E-15, 1.07115E-15, 2.50843E-14, 1.35699E-16, 1.27852E-16, 1.14930E-16, 2.09324E-11
12, 1.47126E-15, 1.38568E-15, 1.42816E-15, 2.50967E-14, 1.44154E-16, 1.36888E-16, 1.23001E-16, 2.08730E-11
13, 1.47168E-15, 1.38608E-15, 2.14220E-15, 2.45015E-14, 1.52848E-16, 1.44869E-16, 1.30508E-16, 2.04197E-11
14, 1.47210E-15, 1.84864E-15, 1.42810E-15, 2.53239E-14, 1.60242E-16, 1.52032E-16, 1.36902E-16, 2.11512E-11
15, 2.45421E-15, 1.84917E-15, 1.78509E-15, 2.97955E-14, 1.68240E-16, 1.59086E-16, 1.44095E-16, 2.48490E-11
16, 1.71844E-15, 1.84969E-15, 1.78505E-15, 2.83906E-14, 1.74440E-16, 1.66596E-16, 1.50079E-16, 2.37106E-11
17, 2.45562E-15, 2.31277E-15, 1.78501E-15, 2.67813E-14, 1.81159E-16, 1.71643E-16, 1.55844E-16, 2.22201E-11
18, 1.96506E-15, 2.31343E-15, 1.78497E-15, 2.35466E-14, 1.86810E-16, 1.77652E-16, 1.60789E-16, 1.96513E-11
19, 1.96563E-15, 1.85127E-15, 1.78493E-15, 3.45247E-14, 1.92531E-16, 1.83060E-16, 1.65795E-16, 2.88683E-11
20, 2.94929E-15, 1.85179E-15, 1.78489E-15, 2.59061E-14, 1.98829E-16, 1.88281E-16, 1.70362E-16, 2.16426E-11
21, 2.21261E-15, 1.85231E-15, 2.14182E-15, 2.35809E-14, 2.04157E-16, 1.93345E-16, 1.74630E-16, 1.97250E-11
22, 2.45917E-15, 2.31604E-15, 2.49873E-15, 2.35923E-14, 2.09343E-16, 1.97700E-16, 1.79037E-16, 1.97440E-11
23, 2.45988E-15, 1.85335E-15, 2.49868E-15, 2.56385E-14, 2.13853E-16, 2.02084E-16, 1.84404E-16, 2.14081E-11
24, 1.96848E-15, 1.85387E-15, 2.49862E-15, 2.89082E-14, 2.18294E-16, 2.07108E-16, 1.87921E-16, 2.42724E-11
25, 1.96905E-15, 2.31799E-15, 2.49857E-15, 2.81074E-14, 2.24112E-16, 2.11837E-16, 1.91527E-16, 2.36172E-11
26, 2.46203E-15, 2.31864E-15, 2.49851E-15, 2.63761E-14, 2.27689E-16, 2.15815E-16, 1.94913E-16, 2.21146E-11
27, 1.97020E-15, 2.31928E-15, 2.14154E-15, 2.77266E-14, 2.33355E-16, 2.19604E-16, 1.97970E-16, 2.32431E-11
28, 1.97078E-15, 2.31992E-15, 2.14149E-15, 2.81478E-14, 2.36591E-16, 2.22867E-16, 2.01905E-16, 2.36216E-11
29, 2.46419E-15, 2.78468E-15, 1.78454E-15, 2.69369E-14, 2.41067E-16, 2.26043E-16, 2.05781E-16, 2.25801E-11
30, 2.46492E-15, 2.78545E-15, 2.14140E-15, 2.65669E-14, 2.44415E-16, 2.29364E-16, 2.09135E-16, 2.22948E-11
31, 1.97251E-15, 2.78622E-15, 2.14135E-15, 2.21624E-14, 2.48188E-16, 2.33529E-16, 2.12032E-16, 1.85944E-11
32, 2.21973E-15, 2.78699E-15, 1.78442E-15, 2.47274E-14, 2.52642E-16, 2.35913E-16, 2.14792E-16, 2.08407E-11
33, 2.46709E-15, 2.78775E-15, 1.96282E-15, 2.33079E-14, 2.55683E-16, 2.39885E-16, 2.18030E-16, 1.96643E-11
34, 1.97426E-15, 3.25327E-15, 1.78434E-15, 2.87395E-14, 2.58919E-16, 2.43883E-16, 2.20453E-16, 2.42022E-11
35, 2.22169E-15, 2.78928E-15, 2.14116E-15, 2.28183E-14, 2.61364E-16, 2.46482E-16, 2.23568E-16, 1.91520E-11
36, 2.22235E-15, 3.25504E-15, 2.49797E-15, 2.43390E-14, 2.65155E-16, 2.49580E-16, 2.26842E-16, 2.04809E-11
37, 2.22301E-15, 2.79080E-15, 2.49792E-15, 2.66293E-14, 2.67356E-16, 2.52876E-16, 2.29420E-16, 2.24908E-11
38, 2.96489E-15, 2.79155E-15, 2.49786E-15, 2.73591E-14, 2.70564E-16, 2.54976E-16, 2.32067E-16, 2.29908E-11
39, 2.47148E-15, 3.25769E-15, 2.14098E-15, 3.14726E-14, 2.73317E-16, 2.57948E-16, 2.34012E-16, 2.64861E-11
40, 2.47221E-15, 3.25857E-15, 2.49776E-15, 2.62565E-14, 2.75158E-16, 2.61188E-16, 2.35338E-16, 2.21167E-11
41, 2.72024E-15, 3.72509E-15, 2.49770E-15, 2.46269E-14, 2.78501E-16, 2.63895E-16, 2.37668E-16, 2.07228E-11
42, 2.47369E-15, 3.72609E-15, 2.85446E-15, 2.41764E-14, 2.80761E-16, 2.66651E-16, 2.40335E-16, 2.03760E-11
43, 2.47442E-15, 3.72709E-15, 2.49760E-15, 3.53314E-14, 2.83891E-16, 2.68231E-16, 2.41921E-16, 2.97632E-11
44, 2.47516E-15, 3.72809E-15, 2.85433E-15, 2.27089E-14, 2.85901E-16, 2.70982E-16, 2.44524E-16, 1.91727E-11
45, 2.47591E-15, 3.26295E-15, 2.49749E-15, 2.25138E-14, 2.88070E-16, 2.73125E-16, 2.45876E-16, 1.89633E-11
46, 2.47665E-15, 3.26382E-15, 2.49744E-15, 2.44783E-14, 2.90672E-16, 2.74697E-16, 2.47543E-16, 2.06996E-11
47, 2.47739E-15, 3.26469E-15, 2.49738E-15, 2.52613E-14, 2.92275E-16, 2.76178E-16, 2.49277E-16, 2.13374E-11
48, 2.47813E-15, 3.73206E-15, 2.49733E-15, 2.56332E-14, 2.95545E-16, 2.78245E-16, 2.50658E-16, 2.16174E-11
49, 2.72677E-15, 3.73305E-15, 2.49728E-15, 2.59024E-14, 2.97886E-16, 2.80998E-16, 2.52538E-16, 2.18740E-11
50, 2.72759E-15, 3.73403E-15, 2.49723E-15, 2.69962E-14, 2.99796E-16, 2.82004E-16, 2.54448E-16, 2.28030E-11
51, 2.72841E-15, 3.73501E-15, 3.21065E-15, 2.74208E-14, 3.01511E-16, 2.83974E-16, 2.56859E-16, 2.31705E-11
52, 2.97735E-15, 3.73599E-15, 2.85385E-15, 3.30057E-14, 3.03489E-16, 2.86066E-16, 2.58925E-16, 2.79226E-11
53, 2.97825E-15, 3.26985E-15, 3.21052E-15, 2.31123E-14, 3.06585E-16, 2.87844E-16, 2.60378E-16, 1.95078E-11
54, 2.73088E-15, 3.27071E-15, 2.85373E-15, 2.64260E-14, 3.08891E-16, 2.89277E-16, 2.61769E-16, 2.23580E-11
55, 2.98005E-15, 3.73892E-15, 3.56709E-15, 3.34605E-14, 3.09144E-16, 2.91055E-16, 2.63122E-16, 2.83309E-11
56, 2.73254E-15, 3.73990E-15, 2.85362E-15, 2.52100E-14, 3.11529E-16, 2.92860E-16, 2.65370E-16, 2.13686E-11
57, 2.73337E-15, 3.74087E-15, 2.85356E-15, 2.71853E-14, 3.13602E-16, 2.95803E-16, 2.66407E-16, 2.30265E-11
58, 2.98276E-15, 3.74183E-15, 2.85350E-15, 2.44054E-14, 3.15669E-16, 2.96418E-16, 2.67553E-16, 2.07595E-11
59, 2.98367E-15, 3.74280E-15, 2.49676E-15, 2.37956E-14, 3.17975E-16, 2.98645E-16, 2.69689E-16, 2.01484E-11
60, 2.98458E-15, 3.74376E-15, 2.49671E-15, 2.66527E-14, 3.19461E-16, 3.00183E-16, 2.70941E-16, 2.25984E-11
61, 2.98549E-15, 3.27663E-15, 2.49666E-15, 2.54737E-14, 3.21740E-16, 3.01460E-16, 2.72045E-16, 2.16428E-11
62, 3.23527E-15, 3.27747E-15, 2.49661E-15, 3.19081E-14, 3.22185E-16, 3.03899E-16, 2.73076E-16, 2.71526E-11
63, 3.23625E-15, 3.74664E-15, 2.49656E-15, 2.67401E-14, 3.24094E-16, 3.05593E-16, 2.75691E-16, 2.26608E-11
64, 2.98822E-15, 3.27915E-15, 2.85315E-15, 2.46782E-14, 3.25421E-16, 3.07923E-16, 2.76527E-16, 2.09946E-11
65, 2.98914E-15, 3.27998E-15, 2.85309E-15, 3.51664E-14, 3.27789E-16, 3.09310E-16, 2.77984E-16, 2.98897E-11
66, 2.99005E-15, 3.74950E-15, 2.85303E-15, 2.47000E-14, 3.29198E-16, 3.10756E-16, 2.79224E-16, 2.09539E-11
67, 3.24022E-15, 3.28164E-15, 3.20960E-15, 2.61645E-14, 3.31424E-16, 3.12173E-16, 2.80692E-16, 2.22607E-11
68, 3.24121E-15, 3.28247E-15, 3.20953E-15, 2.51373E-14, 3.34070E-16, 3.13573E-16, 2.82422E-16, 2.14438E-11
69, 2.99281E-15, 3.28330E-15, 3.20947E-15, 2.35635E-14, 3.34762E-16, 3.14583E-16, 2.83508E-16, 2.00454E-11
70, 2.99373E-15, 3.28412E-15, 3.20940E-15, 2.42236E-14, 3.36022E-16, 3.15588E-16, 2.84399E-16, 2.06462E-11
71, 2.99465E-15, 3.28494E-15, 3.56593E-15, 2.98507E-14, 3.37641E-16, 3.16633E-16, 2.84951E-16, 2.54331E-11
72, 2.99557E-15, 3.28576E-15, 3.20928E-15, 3.70955E-14, 3.39134E-16, 3.18176E-16, 2.86888E-16, 3.15985E-11
73, 2.74679E-15, 3.28658E-15, 3.20921E-15, 2.85234E-14, 3.39920E-16, 3.19472E-16, 2.87317E-16, 2.43187E-11
74, 2.74763E-15, 3.28740E-15, 2.85258E-15, 2.59321E-14, 3.41044E-16, 3.20943E-16, 2.87933E-16, 2.21009E-11
75, 3.24821E-15, 3.28821E-15, 3.56565E-15, 2.68811E-14, 3.41650E-16, 3.21526E-16, 2.90571E-16, 2.29739E-11
76, 2.99927E-15, 3.28903E-15, 3.20902E-15, 3.23129E-14, 3.42434E-16, 3.22781E-16, 2.91951E-16, 2.75099E-11
77, 3.50023E-15, 3.28984E-15, 3.20896E-15, 2.50272E-14, 3.44446E-16, 3.24410E-16, 2.92210E-16, 2.13323E-11
78, 2.75103E-15, 3.29065E-15, 3.20890E-15, 2.35775E-14, 3.45097E-16, 3.24954E-16, 2.94391E-16, 2.01155E-11
79, 2.75189E-15, 3.29145E-15, 3.56537E-15, 2.52575E-14, 3.45936E-16, 3.24985E-16, 2.95223E-16, 2.14850E-11
80, 3.00299E-15, 3.29226E-15, 3.20877E-15, 3.11155E-14, 3.47664E-16, 3.26331E-16, 2.96502E-16, 2.65752E-11
81, 3.00392E-15, 3.29306E-15, 3.56524E-15, 2.78906E-14, 3.48157E-16, 3.28425E-16, 2.98041E-16, 2.38034E-11
82, 3.00485E-15, 3.76441E-15, 3.20865E-15, 2.37223E-14, 3.47756E-16, 3.30985E-16, 2.97993E-16, 2.02650E-11
83, 3.00579E-15, 3.76533E-15, 3.56510E-15, 2.68688E-14, 3.50018E-16, 3.31297E-16, 2.98932E-16, 2.29834E-11
84, 3.50784E-15, 3.76624E-15, 3.92153E-15, 2.71940E-14, 3.51600E-16, 3.32353E-16, 2.99960E-16, 2.32632E-11
85, 3.00766E-15, 3.29625E-15, 3.56496E-15, 2.55052E-14, 3.52303E-16, 3.34415E-16, 3.00490E-16, 2.18247E-11
86, 3.00860E-15, 3.29705E-15, 3.20841E-15, 3.11425E-14, 3.52971E-16, 3.35812E-16, 3.01386E-16, 2.66316E-11
87, 3.00954E-15, 3.29784E-15, 3.20834E-15, 2.52911E-14, 3.53978E-16, 3.37053E-16, 3.01755E-16, 2.16693E-11
88, 3.01047E-15, 3.76986E-15, 3.56476E-15, 3.10116E-14, 3.56124E-16, 3.37177E-16, 3.03136E-16, 2.65665E-11
89, 3.01141E-15, 3.77076E-15, 3.56469E-15, 2.34781E-14, 3.55841E-16, 3.38902E-16, 3.04158E-16, 2.00806E-11
90, 3.01236E-15, 3.77166E-15, 3.56463E-15, 2.75249E-14, 3.57590E-16, 3.39386E-16, 3.05434E-16, 2.35799E-11
91, 3.01330E-15, 3.77255E-15, 2.85165E-15, 3.56662E-14, 3.57262E-16, 3.40107E-16, 3.05958E-16, 3.05046E-11
92, 3.01424E-15, 3.77344E-15, 3.20804E-15, 2.74954E-14, 3.58324E-16, 3.40463E-16, 3.07637E-16, 2.35935E-11
93, 3.26645E-15, 3.77433E-15, 3.20799E-15, 3.12339E-14, 3.59583E-16, 3.41234E-16, 3.07493E-16, 2.67847E-11
94, 3.01613E-15, 3.77522E-15, 3.20793E-15, 3.28224E-14, 3.60676E-16, 3.42275E-16, 3.09885E-16, 2.81744E-11
95, 3.01708E-15, 4.24812E-15, 3.20787E-15, 2.63738E-14, 3.62349E-16, 3.42912E-16, 3.09945E-16, 2.26545E-11
