time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,    Infinity
1, 4.42213E-05, 3.48274E-05, 3.49603E-05, 2.39984E-03, 1.71446E-06, 1.93473E-06, 1.45063E-06, 4.28888E+03
2, 3.17068E-05, 3.36652E-05, 2.26100E-05, 8.56734E-03, 5.22597E-07, 4.63823E-07, 3.72159E-07, 4.05743E+00
3, 2.49083E-05, 2.15165E-05, 2.02417E-05, 2.33962E-05, 4.72241E-07, 4.28110E-07, 3.57150E-07, 2.99528E+00
4, 1.01342E-06, 4.91375E-07, 4.52375E-07, 4.12727E-05, 3.15679E-08, 2.48958E-08, 1.76874E-08, 5.22141E-02
5, 9.70313E-07, 5.33311E-07, 4.45157E-07, 1.03593E-05, 3.53505E-08, 2.72786E-08, 1.96355E-08, 4.29185E-02
6, 9.65155E-07, 4.36498E-07, 4.44468E-07, 6.90247E-07, 3.32044E-08, 2.54280E-08, 1.81404E-08, 9.20367E-03
7, 9.59047E-07, 4.39070E-07, 4.43556E-07, 3.46638E-07, 3.33180E-08, 2.54736E-08, 1.81818E-08, 7.01594E-04
8, 9.52401E-07, 4.43794E-07, 4.42375E-07, 2.41637E-07, 3.31791E-08, 2.53933E-08, 1.81185E-08, 2.46260E-04
9, 9.45147E-07, 4.48339E-07, 4.40933E-07, 2.39820E-07, 3.30623E-08, 2.53158E-08, 1.80557E-08, 5.04912E-05
10, 9.37291E-07, 4.52826E-07, 4.39230E-07, 2.42987E-07, 3.29438E-08, 2.52388E-08, 1.79936E-08, 1.03394E-05
11, 9.28841E-07, 4.57212E-07, 4.37270E-07, 2.41715E-07, 3.28256E-08, 2.51624E-08, 1.79329E-08, 3.69174E-06
12, 9.21323E-07, 4.61496E-07, 4.35292E-07, 2.40733E-07, 3.27079E-08, 2.50864E-08, 1.78734E-08, 2.63228E-06
13, 9.26923E-07, 4.65677E-07, 4.34068E-07, 2.39933E-07, 3.25939E-08, 2.50117E-08, 1.78152E-08, 2.61097E-06
14, 9.42892E-07, 4.69753E-07, 4.32614E-07, 2.39084E-07, 3.24814E-08, 2.49385E-08, 1.77578E-08, 2.59238E-06
15, 9.58599E-07, 4.73724E-07, 4.30931E-07, 2.38219E-07, 3.23706E-08, 2.48674E-08, 1.77011E-08, 2.57222E-06
16, 9.73949E-07, 4.77587E-07, 4.29021E-07, 2.37346E-07, 3.22609E-08, 2.47975E-08, 1.76451E-08, 2.58912E-06
17, 9.88927E-07, 4.81341E-07, 4.27339E-07, 2.36461E-07, 3.21525E-08, 2.47285E-08, 1.75899E-08, 2.60411E-06
18, 1.00352E-06, 4.84985E-07, 4.27836E-07, 2.35566E-07, 3.20451E-08, 2.46601E-08, 1.75348E-08, 2.61721E-06
19, 1.01770E-06, 4.88517E-07, 4.28097E-07, 2.34660E-07, 3.19400E-08, 2.45925E-08, 1.74794E-08, 2.62843E-06
20, 1.03147E-06, 4.91936E-07, 4.28120E-07, 2.33743E-07, 3.18368E-08, 2.45251E-08, 1.74240E-08, 2.63778E-06
