time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,    Infinity
1, 3.05734E-03, 2.22436E-03, 2.25157E-03, 2.07031E-02, 1.11476E-04, 1.25320E-04, 9.30574E-05, 4.31464E+03
2, 2.49235E-03, 2.10272E-03, 1.41781E-03, 6.84187E-02, 4.34828E-05, 3.85738E-05, 3.05399E-05, 4.07110E+00
3, 1.88337E-03, 1.26264E-03, 1.38537E-03, 1.49750E-03, 4.50360E-05, 3.73595E-05, 3.01560E-05, 2.96870E+00
4, 7.01047E-04, 2.79036E-04, 2.23517E-04, 2.75101E-03, 1.47281E-05, 1.15752E-05, 8.35511E-06, 4.41442E-01
5, 6.65096E-04, 2.86182E-04, 2.15004E-04, 8.72987E-04, 1.62557E-05, 1.26159E-05, 9.12954E-06, 3.73355E-01
6, 6.79635E-04, 2.85597E-04, 2.09762E-04, 3.75432E-04, 1.45446E-05, 1.14213E-05, 8.10394E-06, 1.30092E-01
7, 6.95481E-04, 2.97864E-04, 2.07047E-04, 1.80244E-04, 1.45241E-05, 1.12839E-05, 7.97698E-06, 5.83041E-02
8, 7.24278E-04, 3.06106E-04, 1.98965E-04, 1.52555E-04, 1.40925E-05, 1.10238E-05, 7.75811E-06, 3.52902E-02
9, 7.46171E-04, 3.09232E-04, 2.06770E-04, 9.07343E-05, 1.38051E-05, 1.08386E-05, 7.62067E-06, 2.12658E-02
10, 7.97238E-04, 3.07502E-04, 2.34231E-04, 9.45286E-05, 1.35033E-05, 1.06387E-05, 7.46001E-06, 1.38464E-02
11, 8.23291E-04, 3.01124E-04, 2.60497E-04, 9.09488E-05, 1.32054E-05, 1.04621E-05, 7.31529E-06, 1.06840E-02
12, 8.21873E-04, 2.90252E-04, 2.82659E-04, 9.33250E-05, 1.29239E-05, 1.02911E-05, 7.17118E-06, 8.04214E-03
13, 7.97707E-04, 2.95050E-04, 2.99868E-04, 9.81835E-05, 1.26595E-05, 1.01231E-05, 7.02848E-06, 6.41367E-03
14, 8.30252E-04, 3.05055E-04, 3.11238E-04, 1.00354E-04, 1.23847E-05, 9.95026E-06, 6.88931E-06, 4.93930E-03
15, 9.09281E-04, 3.10281E-04, 3.16086E-04, 9.98748E-05, 1.21282E-05, 9.79331E-06, 6.75684E-06, 4.12087E-03
16, 9.72129E-04, 3.10603E-04, 3.14061E-04, 9.71248E-05, 1.18786E-05, 9.64622E-06, 6.63112E-06, 3.24589E-03
17, 1.00889E-03, 3.06114E-04, 3.37814E-04, 9.64571E-05, 1.16396E-05, 9.49726E-06, 6.51011E-06, 2.78806E-03
18, 1.01711E-03, 3.15939E-04, 3.63693E-04, 9.89566E-05, 1.14097E-05, 9.35006E-06, 6.38648E-06, 2.22144E-03
19, 1.03841E-03, 3.28911E-04, 3.82217E-04, 1.01070E-04, 1.11986E-05, 9.20998E-06, 6.26954E-06, 1.96376E-03
20, 1.07562E-03, 3.40769E-04, 3.92580E-04, 1.02593E-04, 1.09846E-05, 9.07101E-06, 6.15482E-06, 1.57584E-03
21, 1.08286E-03, 3.53263E-04, 3.94333E-04, 1.03296E-04, 1.07716E-05, 8.93619E-06, 6.04861E-06, 1.43460E-03
22, 1.05866E-03, 3.62857E-04, 3.87391E-04, 1.02906E-04, 1.05627E-05, 8.81092E-06, 5.94156E-06, 1.28683E-03
23, 1.00300E-03, 3.69265E-04, 3.72016E-04, 1.01145E-04, 1.03450E-05, 8.69336E-06, 5.84730E-06, 1.41776E-03
24, 9.91432E-04, 3.72238E-04, 3.91333E-04, 9.77475E-05, 1.01661E-05, 8.57299E-06, 5.75449E-06, 1.51161E-03
25, 9.63363E-04, 3.71580E-04, 4.09940E-04, 9.24980E-05, 9.99243E-06, 8.45435E-06, 5.66582E-06, 1.56016E-03
26, 9.46261E-04, 3.72716E-04, 4.18479E-04, 8.52579E-05, 9.82255E-06, 8.34248E-06, 5.57691E-06, 1.55872E-03
27, 9.96262E-04, 3.79986E-04, 4.16683E-04, 7.59970E-05, 9.63778E-06, 8.22855E-06, 5.48722E-06, 1.50497E-03
28, 1.02494E-03, 4.11387E-04, 4.04699E-04, 7.48145E-05, 9.47445E-06, 8.11802E-06, 5.39816E-06, 1.40043E-03
29, 1.03215E-03, 4.40865E-04, 4.24742E-04, 7.48267E-05, 9.31701E-06, 8.00709E-06, 5.30607E-06, 1.40474E-03
30, 1.07887E-03, 4.67850E-04, 4.63805E-04, 8.18963E-05, 9.16236E-06, 7.89045E-06, 5.21320E-06, 1.54616E-03
31, 1.11383E-03, 4.91756E-04, 4.92093E-04, 8.71488E-05, 9.01637E-06, 7.77187E-06, 5.12667E-06, 1.64103E-03
32, 1.12579E-03, 5.11994E-04, 5.08752E-04, 9.04628E-05, 8.86168E-06, 7.66565E-06, 5.05153E-06, 1.68349E-03
33, 1.11517E-03, 5.27989E-04, 5.13363E-04, 9.17904E-05, 8.70798E-06, 7.56021E-06, 4.98637E-06, 1.67136E-03
34, 1.08467E-03, 5.39203E-04, 5.05942E-04, 9.18871E-05, 8.55972E-06, 7.45695E-06, 4.92491E-06, 1.60646E-03
35, 1.09234E-03, 5.45164E-04, 4.86921E-04, 9.07362E-05, 8.40790E-06, 7.35294E-06, 4.86294E-06, 1.49378E-03
36, 1.07679E-03, 5.45694E-04, 4.57107E-04, 8.74623E-05, 8.25117E-06, 7.25243E-06, 4.79978E-06, 1.34089E-03
37, 1.06194E-03, 5.40456E-04, 4.17631E-04, 8.22752E-05, 8.08398E-06, 7.15724E-06, 4.72987E-06, 1.15693E-03
38, 1.10969E-03, 5.29191E-04, 3.69891E-04, 7.54296E-05, 7.92557E-06, 7.06738E-06, 4.66176E-06, 9.51838E-04
39, 1.13868E-03, 5.11911E-04, 3.78492E-04, 7.91544E-05, 7.76421E-06, 6.97816E-06, 4.59695E-06, 8.83740E-04
40, 1.14824E-03, 4.88795E-04, 4.00210E-04, 8.43637E-05, 7.61052E-06, 6.89419E-06, 4.53231E-06, 9.77471E-04
41, 1.13828E-03, 4.60185E-04, 4.13007E-04, 8.75419E-05, 7.45700E-06, 6.81216E-06, 4.47268E-06, 1.04975E-03
42, 1.10936E-03, 4.26577E-04, 4.16928E-04, 8.87862E-05, 7.30459E-06, 6.72799E-06, 4.41109E-06, 1.09053E-03
43, 1.06256E-03, 3.88596E-04, 4.12331E-04, 8.82438E-05, 7.16279E-06, 6.65436E-06, 4.35549E-06, 1.10162E-03
44, 1.01304E-03, 3.46970E-04, 3.99814E-04, 8.60972E-05, 7.03454E-06, 6.58530E-06, 4.29856E-06, 1.08532E-03
45, 1.05764E-03, 3.48767E-04, 3.80177E-04, 8.25511E-05, 6.90953E-06, 6.51463E-06, 4.25643E-06, 1.04435E-03
46, 1.10618E-03, 3.52704E-04, 3.54375E-04, 7.78201E-05, 6.78227E-06, 6.44302E-06, 4.21218E-06, 9.81707E-04
47, 1.13289E-03, 3.52079E-04, 3.23471E-04, 7.21200E-05, 6.66292E-06, 6.37171E-06, 4.16479E-06, 9.00601E-04
48, 1.13807E-03, 3.46996E-04, 2.88596E-04, 6.56603E-05, 6.56653E-06, 6.30284E-06, 4.11795E-06, 8.04436E-04
49, 1.12266E-03, 3.37680E-04, 2.50901E-04, 5.86402E-05, 6.47567E-06, 6.23075E-06, 4.07129E-06, 7.05033E-04
50, 1.08810E-03, 3.24623E-04, 2.50202E-04, 5.12456E-05, 6.37991E-06, 6.16227E-06, 4.02688E-06, 7.35221E-04
51, 1.03620E-03, 3.07951E-04, 2.67574E-04, 4.36485E-05, 6.28777E-06, 6.09606E-06, 3.98459E-06, 7.48112E-04
52, 9.69146E-04, 2.88093E-04, 2.77330E-04, 4.58699E-05, 6.19576E-06, 6.03437E-06, 3.94115E-06, 7.45446E-04
53, 8.89337E-04, 2.65526E-04, 2.79821E-04, 4.86820E-05, 6.10305E-06, 5.97688E-06, 3.89528E-06, 7.28906E-04
54, 7.99359E-04, 2.40761E-04, 2.75581E-04, 5.04102E-05, 6.01871E-06, 5.91600E-06, 3.85199E-06, 7.00133E-04
55, 7.01880E-04, 2.14331E-04, 2.65292E-04, 5.11076E-05, 5.95072E-06, 5.85272E-06, 3.81629E-06, 6.60745E-04
56, 6.58941E-04, 1.86773E-04, 2.49757E-04, 5.08499E-05, 5.89724E-06, 5.78950E-06, 3.78177E-06, 6.12384E-04
57, 6.41545E-04, 1.89563E-04, 2.29864E-04, 4.97322E-05, 5.84827E-06, 5.72763E-06, 3.75110E-06, 5.56735E-04
58, 6.13728E-04, 2.07019E-04, 2.28233E-04, 4.78648E-05, 5.79382E-06, 5.66727E-06, 3.71877E-06, 4.95547E-04
59, 5.76835E-04, 2.25355E-04, 2.27144E-04, 4.53686E-05, 5.73990E-06, 5.60691E-06, 3.68881E-06, 4.30618E-04
60, 5.32360E-04, 2.40119E-04, 2.20759E-04, 4.23707E-05, 5.68399E-06, 5.54324E-06, 3.66080E-06, 3.63764E-04
61, 4.81891E-04, 2.51459E-04, 2.09680E-04, 3.89996E-05, 5.62765E-06, 5.48319E-06, 3.63332E-06, 3.60145E-04
62, 4.72726E-04, 2.59560E-04, 1.94604E-04, 3.69587E-05, 5.58241E-06, 5.42590E-06, 3.60777E-06, 3.74513E-04
63, 4.84943E-04, 2.64643E-04, 1.76288E-04, 3.76560E-05, 5.54118E-06, 5.36886E-06, 3.58134E-06, 3.77247E-04
64, 4.88909E-04, 2.66955E-04, 1.55525E-04, 3.82299E-05, 5.50082E-06, 5.31480E-06, 3.55437E-06, 3.69639E-04
65, 4.85531E-04, 2.66790E-04, 1.33113E-04, 3.86751E-05, 5.45911E-06, 5.26062E-06, 3.52623E-06, 3.53109E-04
66, 4.75789E-04, 2.64398E-04, 1.39901E-04, 3.89874E-05, 5.41699E-06, 5.20579E-06, 3.49756E-06, 3.29136E-04
67, 4.60709E-04, 2.60048E-04, 1.43863E-04, 3.91632E-05, 5.37296E-06, 5.15149E-06, 3.47340E-06, 2.99193E-04
68, 4.41381E-04, 2.54016E-04, 1.44623E-04, 3.91998E-05, 5.33021E-06, 5.09721E-06, 3.44982E-06, 2.64710E-04
69, 4.18787E-04, 2.46573E-04, 1.42463E-04, 3.90955E-05, 5.29027E-06, 5.04354E-06, 3.42712E-06, 2.27650E-04
70, 3.93880E-04, 2.37975E-04, 1.37710E-04, 3.89083E-05, 5.25435E-06, 4.98996E-06, 3.40415E-06, 1.95922E-04
71, 3.67576E-04, 2.28467E-04, 1.30754E-04, 3.94257E-05, 5.22301E-06, 4.93848E-06, 3.38162E-06, 1.74354E-04
72, 3.40704E-04, 2.18270E-04, 1.22009E-04, 3.97984E-05, 5.19340E-06, 4.89005E-06, 3.36132E-06, 1.85492E-04
73, 3.13997E-04, 2.07589E-04, 1.11903E-04, 4.00219E-05, 5.16277E-06, 4.84178E-06, 3.34196E-06, 1.91108E-04
74, 2.88078E-04, 1.96601E-04, 1.00857E-04, 4.00925E-05, 5.13363E-06, 4.79405E-06, 3.32392E-06, 1.91375E-04
75, 2.63457E-04, 1.85465E-04, 8.92812E-05, 4.00078E-05, 5.10707E-06, 4.74654E-06, 3.30611E-06, 1.86602E-04
76, 2.40527E-04, 1.74311E-04, 7.75563E-05, 3.97662E-05, 5.08318E-06, 4.69930E-06, 3.28945E-06, 1.77229E-04
