time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p, rel_err_u_m, rel_err_v_m, rel_err_w_m, rel_err_p_m
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 7.23070E-06
1, 6.39526E-05, 3.84796E-05, 3.38026E-05, 4.30512E-03, 2.53571E-06, 2.01670E-06, 1.66543E-06, 3.58141E+00
2, 7.08250E-05, 4.77611E-05, 3.54823E-05, 4.00183E-05, 2.66182E-06, 2.17193E-06, 1.72149E-06, 2.33478E-02
3, 5.73182E-05, 3.91670E-05, 2.30495E-05, 4.29134E-05, 2.44719E-06, 1.91669E-06, 1.53507E-06, 3.57161E-02
4, 5.71569E-05, 3.91225E-05, 2.29348E-05, 1.93098E-05, 2.44396E-06, 1.91598E-06, 1.53109E-06, 1.60677E-02
5, 5.69744E-05, 3.93172E-05, 2.28133E-05, 1.67620E-05, 2.43871E-06, 1.91235E-06, 1.52903E-06, 1.39580E-02
6, 5.69535E-05, 3.94493E-05, 2.26818E-05, 1.69333E-05, 2.43441E-06, 1.91002E-06, 1.52626E-06, 1.41032E-02
7, 5.73137E-05, 3.95962E-05, 2.25403E-05, 1.68908E-05, 2.43000E-06, 1.90741E-06, 1.52360E-06, 1.40720E-02
8, 5.76560E-05, 3.97387E-05, 2.23887E-05, 1.68920E-05, 2.42564E-06, 1.90487E-06, 1.52094E-06, 1.40771E-02
9, 5.79770E-05, 3.98730E-05, 2.22272E-05, 1.68883E-05, 2.42124E-06, 1.90232E-06, 1.51832E-06, 1.40782E-02
10, 5.82763E-05, 3.99992E-05, 2.20558E-05, 1.68788E-05, 2.41689E-06, 1.89982E-06, 1.51571E-06, 1.40745E-02
11, 5.85539E-05, 4.01173E-05, 2.18747E-05, 1.68653E-05, 2.41256E-06, 1.89736E-06, 1.51311E-06, 1.40674E-02
12, 5.88097E-05, 4.02274E-05, 2.16839E-05, 1.68476E-05, 2.40821E-06, 1.89492E-06, 1.51052E-06, 1.40569E-02
13, 5.90436E-05, 4.03293E-05, 2.14835E-05, 1.68256E-05, 2.40393E-06, 1.89246E-06, 1.50793E-06, 1.40428E-02
14, 5.92993E-05, 4.04230E-05, 2.14832E-05, 1.67993E-05, 2.39966E-06, 1.89003E-06, 1.50539E-06, 1.40252E-02
15, 5.99586E-05, 4.05085E-05, 2.15535E-05, 1.67689E-05, 2.39536E-06, 1.88761E-06, 1.50287E-06, 1.40042E-02
16, 6.05967E-05, 4.05858E-05, 2.16150E-05, 1.67343E-05, 2.39106E-06, 1.88517E-06, 1.50040E-06, 1.39796E-02
17, 6.12133E-05, 4.06548E-05, 2.16675E-05, 1.67897E-05, 2.38678E-06, 1.88270E-06, 1.49796E-06, 1.40304E-02
18, 6.18079E-05, 4.07154E-05, 2.17111E-05, 1.68593E-05, 2.38257E-06, 1.88022E-06, 1.49553E-06, 1.40930E-02
19, 6.23801E-05, 4.07678E-05, 2.17456E-05, 1.69252E-05, 2.37844E-06, 1.87777E-06, 1.49311E-06, 1.41526E-02
20, 6.29296E-05, 4.08118E-05, 2.17710E-05, 1.69873E-05, 2.37425E-06, 1.87532E-06, 1.49069E-06, 1.42092E-02
21, 6.34560E-05, 4.08474E-05, 2.17873E-05, 1.70458E-05, 2.37004E-06, 1.87290E-06, 1.48828E-06, 1.42627E-02
22, 6.39590E-05, 4.08747E-05, 2.17944E-05, 1.71004E-05, 2.36587E-06, 1.87049E-06, 1.48588E-06, 1.43130E-02
23, 6.44383E-05, 4.08936E-05, 2.17923E-05, 1.71512E-05, 2.36176E-06, 1.86813E-06, 1.48348E-06, 1.43602E-02
24, 6.48936E-05, 4.09040E-05, 2.17809E-05, 1.71980E-05, 2.35771E-06, 1.86584E-06, 1.48109E-06, 1.44042E-02
25, 6.53245E-05, 4.09061E-05, 2.17602E-05, 1.72409E-05, 2.35368E-06, 1.86360E-06, 1.47874E-06, 1.44449E-02
26, 6.57310E-05, 4.08997E-05, 2.17303E-05, 1.72798E-05, 2.34955E-06, 1.86139E-06, 1.47641E-06, 1.44823E-02
27, 6.61127E-05, 4.08849E-05, 2.16911E-05, 1.73146E-05, 2.34550E-06, 1.85921E-06, 1.47408E-06, 1.45164E-02
28, 6.64694E-05, 4.08776E-05, 2.16425E-05, 1.73453E-05, 2.34136E-06, 1.85700E-06, 1.47174E-06, 1.45471E-02
