time_step, rel_err_u, rel_err_v, rel_err_w, rel_err_p
0, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00
1, 1.77102E-04, 1.37429E-04, 1.40011E-04, 9.03651E-03
2, 1.59910E-04, 1.33456E-04, 1.27717E-04, 1.98497E-02
3, 9.69934E-05, 8.01490E-05, 7.80299E-05, 1.57526E-02
4, 1.01117E-05, 4.10514E-06, 4.15240E-06, 2.42219E-04
5, 7.38440E-06, 4.28664E-06, 3.45607E-06, 2.04041E-04
6, 7.54410E-06, 4.25053E-06, 3.42386E-06, 4.98385E-05
7, 7.81108E-06, 4.30891E-06, 3.42460E-06, 7.19557E-06
8, 7.97159E-06, 4.36468E-06, 3.43064E-06, 2.88458E-06
9, 8.16316E-06, 4.41555E-06, 3.42910E-06, 9.30283E-07
10, 8.34042E-06, 4.46278E-06, 3.42009E-06, 2.93947E-07
11, 8.50231E-06, 4.50588E-06, 3.40363E-06, 1.27904E-07
12, 8.64801E-06, 4.54478E-06, 3.37978E-06, 5.40973E-08
13, 8.77674E-06, 4.57943E-06, 3.34863E-06, 5.21073E-08
14, 8.88779E-06, 4.60977E-06, 3.31027E-06, 5.20435E-08
15, 8.98048E-06, 4.63575E-06, 3.28049E-06, 5.21338E-08
16, 9.05422E-06, 4.65735E-06, 3.28281E-06, 5.19495E-08
17, 9.10846E-06, 4.67452E-06, 3.27760E-06, 5.16285E-08
18, 9.14272E-06, 4.68724E-06, 3.26491E-06, 5.11821E-08
19, 9.15659E-06, 4.69549E-06, 3.24479E-06, 5.05984E-08
20, 9.14974E-06, 4.69926E-06, 3.21731E-06, 5.12122E-08
21, 9.23432E-06, 4.69856E-06, 3.18257E-06, 5.19769E-08
22, 9.40338E-06, 4.69339E-06, 3.14070E-06, 5.26515E-08
23, 9.55515E-06, 4.68375E-06, 3.09184E-06, 5.32314E-08
24, 9.68877E-06, 4.66969E-06, 3.03616E-06, 5.37120E-08
25, 9.80344E-06, 4.65122E-06, 3.02039E-06, 5.40895E-08
26, 9.89839E-06, 4.62839E-06, 3.02440E-06, 5.43597E-08
27, 9.97295E-06, 4.61235E-06, 3.02136E-06, 5.45194E-08
28, 1.00265E-05, 4.68429E-06, 3.03427E-06, 5.45653E-08
29, 1.00584E-05, 4.75239E-06, 3.09335E-06, 5.44947E-08
30, 1.00683E-05, 4.81655E-06, 3.15040E-06, 5.43051E-08
31, 1.02369E-05, 4.87666E-06, 3.20522E-06, 5.39946E-08
32, 1.04050E-05, 4.93261E-06, 3.25767E-06, 5.35617E-08
33, 1.05557E-05, 4.98433E-06, 3.30758E-06, 5.30051E-08
34, 1.06883E-05, 5.03172E-06, 3.35479E-06, 5.23243E-08
35, 1.08022E-05, 5.07470E-06, 3.39914E-06, 5.15191E-08
36, 1.08969E-05, 5.11320E-06, 3.44048E-06, 5.05896E-08
37, 1.09719E-05, 5.14717E-06, 3.47866E-06, 4.95368E-08
38, 1.10267E-05, 5.17654E-06, 3.57820E-06, 4.96697E-08
39, 1.10609E-05, 5.20127E-06, 3.68663E-06, 4.99682E-08
40, 1.10743E-05, 5.22131E-06, 3.79419E-06, 5.01579E-08
41, 1.11607E-05, 5.23664E-06, 3.90063E-06, 5.02354E-08
42, 1.13663E-05, 5.24723E-06, 4.00571E-06, 5.01980E-08
43, 1.15535E-05, 5.25307E-06, 4.10919E-06, 5.00430E-08
44, 1.17214E-05, 5.25414E-06, 4.21079E-06, 4.97684E-08
45, 1.18692E-05, 5.25047E-06, 4.31025E-06, 4.93727E-08
46, 1.19961E-05, 5.24206E-06, 4.40732E-06, 4.88548E-08
47, 1.21015E-05, 5.22893E-06, 4.50175E-06, 4.82142E-08
48, 1.21848E-05, 5.21112E-06, 4.59329E-06, 4.74508E-08
49, 1.22454E-05, 5.18867E-06, 4.68169E-06, 4.65653E-08
50, 1.22828E-05, 5.16163E-06, 4.76671E-06, 4.55588E-08
51, 1.22966E-05, 5.13006E-06, 4.84811E-06, 4.44330E-08
52, 1.22864E-05, 5.09403E-06, 4.92566E-06, 4.31902E-08
53, 1.22521E-05, 5.05361E-06, 4.99914E-06, 4.18331E-08
54, 1.21933E-05, 5.00890E-06, 5.06832E-06, 4.27070E-08
55, 1.21101E-05, 4.98591E-06, 5.13301E-06, 4.35402E-08
56, 1.20024E-05, 4.95989E-06, 5.19299E-06, 4.42720E-08
57, 1.21160E-05, 4.92977E-06, 5.24809E-06, 4.49014E-08
58, 1.22579E-05, 4.90941E-06, 5.29812E-06, 4.54281E-08
59, 1.23804E-05, 4.96094E-06, 5.34291E-06, 4.58519E-08
60, 1.24829E-05, 5.00802E-06, 5.38231E-06, 4.61729E-08
61, 1.25651E-05, 5.05056E-06, 5.41617E-06, 4.63917E-08
62, 1.26439E-05, 5.08851E-06, 5.44435E-06, 4.65091E-08
63, 1.29396E-05, 5.12181E-06, 5.46675E-06, 4.65262E-08
